"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Mettl22","0.968","1.192","5.631","1.373"
"Slc51a","0.968","1.192","4.839","1.373"
"B4galt4","0.968","1.192","4.839","1.373"
"Vmn2r94","0.968","1.192","4.839","1.373"
"Vmn2r95","0.968","1.192","4.839","1.373"
"Dnase1l2","0.968","1.192","4.839","1.373"
"Jmjd8","0.968","1.192","4.839","1.373"
"Tnf","0.968","1.192","4.839","1.373"
"Cd2ap","0.968","1.192","6.424","1.373"
"Cript","0.968","1.192","5.631","1.373"
"Camk2a","0.968","1.192","5.631","1.373"
"Olfr1495","0.968","1.192","5.631","1.373"
"Ranbp6","0.968","1.192","5.631","1.373"
"Rp2","0.968","1.192","4.839","1.373"
"Rnf113a1","0.968","1.192","4.839","1.373"
"Fmr1nb","0.968","1.192","4.839","1.373"
"Hdx","0.968","1.192","4.839","1.373"
"Srpx2","0.968","1.192","4.839","1.373"
"Xkrx","0.968","1.192","4.839","1.373"
"Rtl4","0.968","1.192","4.839","1.373"
"Slc26a9","0.968","1.192","6.792","1.373"
"Mgst2","0.968","1.192","7.216","1.373"
"Abca1","0.968","1.192","5.631","1.373"
"Plekhg5","0.968","1.192","5.631","1.373"
"Etfb","0.968","1.192","6.883","1.373"
"Prpsap2","0.968","1.192","6.243","1.373"
"Pygl","0.968","1.192","6.243","1.373"
"Rarg","0.968","1.192","6.689","1.373"
"Plin3","0.968","1.192","5.631","1.373"
"Ptprs","0.968","1.192","5.631","1.373"
"Ndufa8","0.968","1.188","6.687","1.368"
"Impa1","0.968","1.188","6.687","1.368"
"Fus","0.968","-1.182","6.895","-1.361"
"Chgb","0.968","1.182","5.994","1.361"
"Fbxo3","0.968","1.181","6.417","1.360"
"Fam214b","0.968","1.181","6.417","1.360"
"Per3","0.968","1.181","6.417","1.360"
"Sec13","0.968","1.181","6.417","1.360"
"Tead1","0.968","1.181","6.417","1.360"
"Pomgnt2","0.968","1.181","6.417","1.360"
"Rai1","0.968","1.181","6.417","1.360"
"Atp5o","0.968","1.180","6.682","1.359"
"Ssb","0.968","1.177","6.234","1.356"
"Pnrc1","0.968","1.177","6.234","1.356"
"Atpif1","0.968","1.177","7.027","1.356"
"Recql5","0.968","1.177","6.234","1.356"
"Clic6","0.968","1.177","7.027","1.356"
"Txndc11","0.968","-1.176","7.014","-1.354"
"Abcc3","0.968","1.174","8.033","1.352"
"Ppox","0.968","1.172","6.678","1.350"
"Vangl1","0.968","1.172","5.988","1.349"
"Sec61a1","0.968","1.172","5.988","1.349"
"Rhpn2","0.968","1.172","5.988","1.349"
"Hps5","0.968","1.172","5.988","1.349"
"Crtc1","0.968","1.172","5.988","1.349"
"Ccdc82","0.968","1.172","5.988","1.349"
"Cnpy2","0.968","1.172","5.988","1.349"
"Pcgf2","0.968","1.172","5.988","1.349"
"Coa3","0.968","1.172","5.988","1.349"
"Eapp","0.968","1.172","5.988","1.349"
"Adck1","0.968","1.172","5.988","1.349"
"Adgrb1","0.968","1.172","5.988","1.349"
"Arhgap39","0.968","1.172","5.988","1.349"
"Filip1l","0.968","1.172","5.988","1.349"
"Ttc7","0.968","1.172","5.988","1.349"
"Hdac3","0.968","1.172","5.988","1.349"
"Sptbn2","0.968","1.172","5.988","1.349"
"Secisbp2","0.968","1.170","6.230","1.347"
"Clec2d","0.968","1.169","7.940","1.347"
"Dpysl2","0.968","1.169","6.411","1.346"
"Fabp5","0.968","-1.169","8.918","-1.346"
"Grn","0.968","1.168","6.779","1.345"
"Sh3bgrl2","0.968","-1.168","7.080","-1.345"
"Top2b","0.968","-1.167","6.397","-1.344"
"Lamp2","0.968","-1.167","6.397","-1.344"
"Pik3c2g","0.968","1.164","7.388","1.341"
"Sema4a","0.968","1.161","6.775","1.337"
"Tnks","0.968","1.161","5.982","1.337"
"Sf3b6","0.968","1.161","5.982","1.337"
"Mrs2","0.968","1.161","5.982","1.337"
"Bysl","0.968","1.161","5.982","1.337"
"Fgfr1op2","0.968","1.159","6.550","1.335"
"Slc27a4","0.968","-1.158","7.124","-1.334"
"Cst3","0.968","1.158","7.830","1.333"
"Tbl1xr1","0.968","1.155","6.221","1.330"
"Fam160a1","0.968","1.155","6.221","1.330"
"Lfng","0.968","1.155","6.221","1.330"
"Upf1","0.968","1.155","6.221","1.330"
"Brd7","0.968","1.155","6.221","1.330"
"Rab10","0.968","1.155","6.221","1.330"
"Arid2","0.968","1.155","6.221","1.330"
"Btnl4","0.968","1.155","6.221","1.330"
"Ak2","0.968","1.154","7.339","1.329"
"Impad1","0.968","1.153","7.012","1.327"
"Npas2","0.968","1.150","5.976","1.325"
"Cop1","0.968","1.150","5.976","1.325"
"Ppfibp1","0.968","1.150","5.976","1.325"
"Tnni2","0.968","1.150","5.976","1.325"
"Vps35","0.968","1.150","5.976","1.325"
"Sez6","0.968","1.150","5.976","1.325"
"Pja2","0.968","1.150","5.976","1.325"
"Cep120","0.968","1.150","5.976","1.325"
"Agps","0.968","1.146","6.397","1.319"
"Ddo","0.968","1.146","6.397","1.319"
"Phf20l1","0.968","1.146","6.397","1.319"
"Diaph1","0.968","1.146","6.397","1.319"
"Slc35g1","0.968","1.146","6.397","1.319"
"Taok2","0.968","1.145","6.541","1.318"
"Kcnq5","0.968","-1.144","5.447","-1.318"
"Ankrd23","0.968","-1.144","6.384","-1.318"
"Tsga10","0.968","-1.144","5.447","-1.318"
"Col5a2","0.968","-1.144","5.447","-1.318"
"Cnot9","0.968","-1.144","6.058","-1.318"
"Ikbke","0.968","-1.144","5.816","-1.318"
"Tiprl","0.968","-1.144","4.655","-1.318"
"Hspa14","0.968","-1.144","4.655","-1.318"
"Noxa1","0.968","-1.144","5.447","-1.318"
"Eng","0.968","-1.144","4.655","-1.318"
"Ttc16","0.968","-1.144","4.655","-1.318"
"Ttn","0.968","-1.144","5.447","-1.318"
"Prg2","0.968","-1.144","5.447","-1.318"
"Olfr1231","0.968","-1.144","5.447","-1.318"
"Mtch2","0.968","-1.144","6.058","-1.318"
"Rapsn","0.968","-1.144","4.655","-1.318"
"Otor","0.968","-1.144","5.816","-1.318"
"Kcnk15","0.968","-1.144","5.447","-1.318"
"Polr3k","0.968","-1.144","6.058","-1.318"
"Noct","0.968","-1.144","5.447","-1.318"
"Rap2b","0.968","-1.144","4.655","-1.318"
"Schip1","0.968","-1.144","5.447","-1.318"
"Hapln2","0.968","-1.144","4.655","-1.318"
"Lce3d","0.968","-1.144","4.655","-1.318"
"Ddx20","0.968","-1.144","4.655","-1.318"
"Trmt10b","0.968","-1.144","5.447","-1.318"
"Toporsl","0.968","-1.144","5.447","-1.318"
"Ttc22","0.968","-1.144","5.447","-1.318"
"Drd5","0.968","-1.144","5.816","-1.318"
"Tlr1","0.968","-1.144","5.816","-1.318"
"Sgcb","0.968","-1.144","4.655","-1.318"
"Pgam5","0.968","-1.144","6.058","-1.318"
"Ttc28","0.968","-1.144","5.447","-1.318"
"Coro1c","0.968","-1.144","5.816","-1.318"
"Get4","0.968","-1.144","4.655","-1.318"
"Grid2ip","0.968","-1.144","5.447","-1.318"
"Mios","0.968","-1.144","5.816","-1.318"
"Tas2r118","0.968","-1.144","5.447","-1.318"
"Ndufb2","0.968","-1.144","4.655","-1.318"
"Dppa3","0.968","-1.144","6.058","-1.318"
"Tspan9","0.968","-1.144","4.655","-1.318"
"Pzp","0.968","-1.144","5.447","-1.318"
"Far2","0.968","-1.144","5.816","-1.318"
"Ncr1","0.968","-1.144","5.447","-1.318"
"Zfp382","0.968","-1.144","4.655","-1.318"
"Magel2","0.968","-1.144","5.447","-1.318"
"Thrsp","0.968","-1.144","6.058","-1.318"
"Rrm1","0.968","-1.144","5.816","-1.318"
"Olfr559","0.968","-1.144","5.447","-1.318"
"Olfr656","0.968","-1.144","5.447","-1.318"
"Olfr478","0.968","-1.144","6.058","-1.318"
"Igf2","0.968","-1.144","5.447","-1.318"
"Ankrd10","0.968","-1.144","5.447","-1.318"
"Gtf2e2","0.968","-1.144","5.447","-1.318"
"Katnb1","0.968","-1.144","4.655","-1.318"
"Cmc2","0.968","-1.144","5.447","-1.318"
"Olfr975","0.968","-1.144","6.058","-1.318"
"Rbm7","0.968","-1.144","5.447","-1.318"
"Peak1","0.968","-1.144","5.447","-1.318"
"Smad6","0.968","-1.144","5.447","-1.318"
"Zfp609","0.968","-1.144","4.655","-1.318"
"Tln2","0.968","-1.144","5.816","-1.318"
"Amotl2","0.968","-1.144","4.655","-1.318"
"Cdhr4","0.968","-1.144","5.447","-1.318"
"Amt","0.968","-1.144","5.447","-1.318"
"Prss46","0.968","-1.144","5.447","-1.318"
"Adat2","0.968","-1.144","5.447","-1.318"
"Slc35d3","0.968","-1.144","4.655","-1.318"
"Amd2","0.968","-1.144","5.447","-1.318"
"Ube2g2","0.968","-1.144","5.816","-1.318"
"Nlrp1a","0.968","-1.144","5.447","-1.318"
"Aatf","0.968","-1.144","6.058","-1.318"
"Tbx2","0.968","-1.144","4.655","-1.318"
"Tsen54","0.968","-1.144","4.655","-1.318"
"Dus4l","0.968","-1.144","5.447","-1.318"
"Zbtb25","0.968","-1.144","6.058","-1.318"
"Plek2","0.968","-1.144","4.655","-1.318"
"Aldh6a1","0.968","-1.144","5.447","-1.318"
"Vmn1r198","0.968","-1.144","4.655","-1.318"
"Vmn1r211","0.968","-1.144","5.447","-1.318"
"Auh","0.968","-1.144","6.058","-1.318"
"Thoc3","0.968","-1.144","5.447","-1.318"
"Slc6a19","0.968","-1.144","4.655","-1.318"
"Fgf9","0.968","-1.144","5.447","-1.318"
"Cln5","0.968","-1.144","4.655","-1.318"
"Nalcn","0.968","-1.144","5.447","-1.318"
"Fgf14","0.968","-1.144","5.447","-1.318"
"Slc25a32","0.968","-1.144","4.655","-1.318"
"Yeats2","0.968","-1.144","4.655","-1.318"
"Rtp4","0.968","-1.144","6.058","-1.318"
"Satb1","0.968","-1.144","5.447","-1.318"
"Lclat1","0.968","-1.144","6.240","-1.318"
"Lrpprc","0.968","-1.144","4.655","-1.318"
"Bscl2","0.968","-1.144","5.447","-1.318"
"Ms4a6b","0.968","-1.144","4.655","-1.318"
"Pax2","0.968","-1.144","5.447","-1.318"
"Elovl3","0.968","-1.144","5.447","-1.318"
"Ubl4a","0.968","-1.144","5.447","-1.318"
"Kansl3","0.968","-1.144","6.240","-1.318"
"Plekhm3","0.968","-1.144","4.655","-1.318"
"Timm17a","0.968","-1.144","4.655","-1.318"
"Tmem236","0.968","-1.144","5.447","-1.318"
"Il1f6","0.968","-1.144","5.447","-1.318"
"Il1f5","0.968","-1.144","4.655","-1.318"
"Wipf1","0.968","-1.144","5.447","-1.318"
"Hoxd9","0.968","-1.144","4.655","-1.318"
"Btbd18","0.968","-1.144","6.058","-1.318"
"Olfr1186","0.968","-1.144","5.447","-1.318"
"Olfr1223","0.968","-1.144","5.447","-1.318"
"BC052040","0.968","-1.144","4.655","-1.318"
"Dnajc17","0.968","-1.144","4.655","-1.318"
"Slc4a11","0.968","-1.144","4.655","-1.318"
"Prokr2","0.968","-1.144","5.447","-1.318"
"Rbbp9","0.968","-1.144","5.447","-1.318"
"Syndig1","0.968","-1.144","4.655","-1.318"
"Dusp15","0.968","-1.144","4.655","-1.318"
"Cbfa2t2","0.968","-1.144","4.655","-1.318"
"Pabpc1l","0.968","-1.144","4.655","-1.318"
"Zswim3","0.968","-1.144","5.447","-1.318"
"Ntsr1","0.968","-1.144","4.655","-1.318"
"Prr9","0.968","-1.144","4.655","-1.318"
"Adgrl2","0.968","-1.144","5.447","-1.318"
"Aqp7","0.968","-1.144","4.655","-1.318"
"Dctn3","0.968","-1.144","4.655","-1.318"
"Adamtsl1","0.968","-1.144","4.655","-1.318"
"Maneal","0.968","-1.144","4.655","-1.318"
"Dnali1","0.968","-1.144","4.655","-1.318"
"Map3k6","0.968","-1.144","4.655","-1.318"
"Crocc","0.968","-1.144","4.655","-1.318"
"Miip","0.968","-1.144","5.816","-1.318"
"Prxl2b","0.968","-1.144","4.655","-1.318"
"Abcf2","0.968","-1.144","5.447","-1.318"
"Crygn","0.968","-1.144","4.655","-1.318"
"Myo18b","0.968","-1.144","4.655","-1.318"
"Slc25a13","0.968","-1.144","4.655","-1.318"
"Slc35b4","0.968","-1.144","4.655","-1.318"
"Lancl2","0.968","-1.144","4.655","-1.318"
"Vmn1r29","0.968","-1.144","4.655","-1.318"
"Atoh1","0.968","-1.144","4.655","-1.318"
"Vmn1r36","0.968","-1.144","5.816","-1.318"
"Ccdc174","0.968","-1.144","4.655","-1.318"
"Kcna6","0.968","-1.144","5.447","-1.318"
"Lmo3","0.968","-1.144","4.655","-1.318"
"Nat14","0.968","-1.144","5.447","-1.318"
"Fiz1","0.968","-1.144","5.447","-1.318"
"Nova2","0.968","-1.144","4.655","-1.318"
"Ryr1","0.968","-1.144","4.655","-1.318"
"Cd22","0.968","-1.144","4.655","-1.318"
"Bcl2l12","0.968","-1.144","5.447","-1.318"
"Dhdh","0.968","-1.144","4.655","-1.318"
"Htatip2","0.968","-1.144","6.505","-1.318"
"Herc2","0.968","-1.144","4.655","-1.318"
"Ttc23","0.968","-1.144","4.655","-1.318"
"Olfr578","0.968","-1.144","4.655","-1.318"
"Olfr633","0.968","-1.144","4.655","-1.318"
"Olfr680-ps1","0.968","-1.144","5.816","-1.318"
"Fam160a2","0.968","-1.144","6.505","-1.318"
"Ptger1","0.968","-1.144","4.655","-1.318"
"Rbl2","0.968","-1.144","4.655","-1.318"
"Irx3","0.968","-1.144","5.816","-1.318"
"Drc7","0.968","-1.144","4.655","-1.318"
"Mtmr2","0.968","-1.144","4.655","-1.318"
"Olfr860","0.968","-1.144","4.655","-1.318"
"S1pr5","0.968","-1.144","5.447","-1.318"
"Slc37a2","0.968","-1.144","4.655","-1.318"
"Cd109","0.968","-1.144","4.655","-1.318"
"Clasp2","0.968","-1.144","5.447","-1.318"
"Exog","0.968","-1.144","4.655","-1.318"
"Tcaim","0.968","-1.144","4.655","-1.318"
"Vgll2","0.968","-1.144","4.655","-1.318"
"Oit3","0.968","-1.144","4.655","-1.318"
"Col13a1","0.968","-1.144","4.655","-1.318"
"Adarb1","0.968","-1.144","5.447","-1.318"
"Mbd3","0.968","-1.144","6.608","-1.318"
"Myf5","0.968","-1.144","4.655","-1.318"
"Avpr1a","0.968","-1.144","4.655","-1.318"
"Slc16a7","0.968","-1.144","4.655","-1.318"
"Gpr182","0.968","-1.144","4.655","-1.318"
"Rdh16","0.968","-1.144","4.655","-1.318"
"Olfr775","0.968","-1.144","4.655","-1.318"
"Timd2","0.968","-1.144","4.655","-1.318"
"Rufy1","0.968","-1.144","4.655","-1.318"
"Foxn1","0.968","-1.144","4.655","-1.318"
"Ccl11","0.968","-1.144","4.655","-1.318"
"Ccl12","0.968","-1.144","5.447","-1.318"
"Synrg","0.968","-1.144","5.447","-1.318"
"Ppy","0.968","-1.144","4.655","-1.318"
"Llgl2","0.968","-1.144","6.240","-1.318"
"Fn3krp","0.968","-1.144","4.655","-1.318"
"Sntg2","0.968","-1.144","5.447","-1.318"
"Lamb1","0.968","-1.144","5.447","-1.318"
"Nampt","0.968","-1.144","4.655","-1.318"
"Gpr68","0.968","-1.144","4.655","-1.318"
"Atxn3","0.968","-1.144","4.655","-1.318"
"Tcl1b3","0.968","-1.144","5.816","-1.318"
"Ak7","0.968","-1.144","4.655","-1.318"
"Amn","0.968","-1.144","4.655","-1.318"
"Tcrg-V7","0.968","-1.144","5.447","-1.318"
"Vmn1r191","0.968","-1.144","4.655","-1.318"
"Prl7a1","0.968","-1.144","4.655","-1.318"
"Mylk4","0.968","-1.144","4.655","-1.318"
"Unc5a","0.968","-1.144","4.655","-1.318"
"Zfp459","0.968","-1.144","5.447","-1.318"
"Brd9","0.968","-1.144","4.655","-1.318"
"Zfp72","0.968","-1.144","4.655","-1.318"
"Olfr722","0.968","-1.144","4.655","-1.318"
"Pck2","0.968","-1.144","5.816","-1.318"
"Ppp2r2a","0.968","-1.144","4.655","-1.318"
"Dnah5","0.968","-1.144","4.655","-1.318"
"Gsdmc2","0.968","-1.144","4.655","-1.318"
"Abcd2","0.968","-1.144","4.655","-1.318"
"Mettl7a3","0.968","-1.144","5.816","-1.318"
"Aaas","0.968","-1.144","5.447","-1.318"
"Gcsam","0.968","-1.144","4.655","-1.318"
"Tmem45a","0.968","-1.144","5.447","-1.318"
"Cpox","0.968","-1.144","6.240","-1.318"
"Robo2","0.968","-1.144","4.655","-1.318"
"Fam243","0.968","-1.144","5.447","-1.318"
"Rhot2","0.968","-1.144","5.447","-1.318"
"Lims2","0.968","-1.144","4.655","-1.318"
"Prob1","0.968","-1.144","4.655","-1.318"
"Pcdha12","0.968","-1.144","4.655","-1.318"
"Dynap","0.968","-1.144","4.655","-1.318"
"Slc22a28","0.968","-1.144","5.447","-1.318"
"Lrrn4cl","0.968","-1.144","4.655","-1.318"
"Lpxn","0.968","-1.144","4.655","-1.318"
"Dmrt2","0.968","-1.144","4.655","-1.318"
"Otc","0.968","-1.144","4.655","-1.318"
"Zfp185","0.968","-1.144","4.655","-1.318"
"Opn1mw","0.968","-1.144","4.655","-1.318"
"Gab3","0.968","-1.144","4.655","-1.318"
"Drp2","0.968","-1.144","5.447","-1.318"
"Nxf3","0.968","-1.144","4.655","-1.318"
"Gja6","0.968","-1.144","4.655","-1.318"
"Ace2","0.968","-1.144","4.655","-1.318"
"Mak16","0.968","-1.140","6.750","-1.313"
"Arid5a","0.968","1.140","5.601","1.312"
"Ppp1r12b","0.968","1.140","5.970","1.312"
"Lzts3","0.968","1.140","6.212","1.312"
"Zfp704","0.968","1.140","5.970","1.312"
"Otud7b","0.968","1.140","5.970","1.312"
"Ankrd13c","0.968","1.140","5.970","1.312"
"C77080","0.968","1.140","6.762","1.312"
"Olfr718-ps1","0.968","1.140","4.809","1.312"
"Magi1","0.968","1.140","6.762","1.312"
"Iqgap1","0.968","1.140","6.762","1.312"
"Plcg2","0.968","1.140","7.725","1.312"
"Ddx6","0.968","1.140","6.762","1.312"
"Gcnt3","0.968","1.140","6.853","1.312"
"Dgka","0.968","1.140","6.659","1.312"
"Olfr809","0.968","1.140","4.809","1.312"
"Olfr282","0.968","1.140","4.809","1.312"
"Gpr84","0.968","1.140","5.601","1.312"
"Hmgn1","0.968","1.140","5.601","1.312"
"Fam3b","0.968","1.140","7.131","1.312"
"Xiap","0.968","1.140","5.601","1.312"
"R3hdm4","0.968","1.135","6.657","1.308"
"Mtss1","0.968","1.135","6.657","1.308"
"Muc1","0.968","1.132","6.758","1.304"
"Fcgbp","0.968","1.132","6.758","1.304"
"Macf1","0.968","1.130","6.847","1.301"
"Pms1","0.968","-1.125","5.701","-1.295"
"Gpc1","0.968","-1.125","5.701","-1.295"
"Ttbk2","0.968","-1.125","5.701","-1.295"
"Slc7a14","0.968","-1.125","5.701","-1.295"
"Smim1","0.968","-1.125","5.701","-1.295"
"Znhit1","0.968","-1.125","6.494","-1.295"
"Olfr450","0.968","-1.125","5.701","-1.295"
"Stox2","0.968","-1.125","5.701","-1.295"
"Abracl","0.968","-1.125","5.701","-1.295"
"Acot1","0.968","-1.125","5.701","-1.295"
"Syne3","0.968","-1.125","5.701","-1.295"
"Slc28a3","0.968","-1.125","5.701","-1.295"
"Nsun2","0.968","-1.125","5.701","-1.295"
"Wbp2nl","0.968","-1.125","5.701","-1.295"
"B4galt3","0.968","1.125","6.530","1.295"
"Atp6v1g1","0.968","1.124","7.443","1.294"
"Zkscan3","0.968","-1.123","7.135","-1.293"
"Cdc5l","0.968","1.117","7.361","1.287"
"Baiap2l1","0.968","1.116","7.317","1.285"
"Mvp","0.968","1.114","6.524","1.283"
"Dync1h1","0.968","1.114","6.524","1.283"
"Cep78","0.968","-1.114","5.889","-1.283"
"Eppk1","0.968","1.112","10.011","1.280"
"Furin","0.968","1.111","7.538","1.280"
"Pdcd4","0.968","1.111","7.538","1.280"
"Chd3","0.968","1.110","6.642","1.278"
"Ccdc28b","0.968","1.108","6.987","1.276"
"Cmtm8","0.968","1.108","6.194","1.276"
"Kansl1","0.968","1.108","6.987","1.276"
"Ankrd16","0.968","-1.108","5.245","-1.275"
"Asb6","0.968","-1.108","6.037","-1.275"
"Rcn1","0.968","-1.108","6.037","-1.275"
"Spef1","0.968","-1.108","5.245","-1.275"
"Pdcd10","0.968","-1.108","6.406","-1.275"
"Bcl7c","0.968","-1.108","5.245","-1.275"
"Scpep1","0.968","-1.108","6.037","-1.275"
"Zfp750","0.968","-1.108","5.245","-1.275"
"Ralgapa1","0.968","-1.108","6.037","-1.275"
"Ercc6","0.968","-1.108","6.037","-1.275"
"Pi4ka","0.968","-1.108","6.406","-1.275"
"Slc25a28","0.968","-1.108","6.830","-1.275"
"Myo15b","0.968","1.104","8.938","1.271"
"Wfdc21","0.968","-1.103","6.160","-1.270"
"Cuta","0.968","-1.103","6.160","-1.270"
"Ovol1","0.968","-1.103","6.160","-1.270"
"Pecr","0.968","1.102","5.580","1.269"
"Sp100","0.968","1.102","5.580","1.269"
"Bpnt1","0.968","1.102","5.580","1.269"
"Slc39a12","0.968","1.102","5.580","1.269"
"Abo","0.968","1.102","5.580","1.269"
"Prdm12","0.968","1.102","5.580","1.269"
"Arhgap11a","0.968","1.102","5.580","1.269"
"Bcl2l11","0.968","1.102","5.580","1.269"
"Abhd16b","0.968","1.102","5.580","1.269"
"Rgs19","0.968","1.102","5.580","1.269"
"Sucnr1","0.968","1.102","5.580","1.269"
"Asic5","0.968","1.102","5.580","1.269"
"S100a4","0.968","1.102","5.580","1.269"
"Sdr16c6","0.968","1.102","5.580","1.269"
"Coro2a","0.968","1.102","6.372","1.269"
"Usp24","0.968","1.102","5.580","1.269"
"Coa7","0.968","1.102","5.580","1.269"
"Mycbp","0.968","1.102","5.580","1.269"
"Rbm48","0.968","1.102","5.580","1.269"
"Nsg1","0.968","1.102","5.580","1.269"
"Ugt2b34","0.968","1.102","5.580","1.269"
"Ints1","0.968","1.102","5.580","1.269"
"Ubn2","0.968","1.102","5.580","1.269"
"Gimap1","0.968","1.102","5.580","1.269"
"Reg2","0.968","1.102","5.580","1.269"
"Paip2b","0.968","1.102","5.580","1.269"
"Zfp239","0.968","1.102","5.580","1.269"
"Pex5","0.968","1.102","5.580","1.269"
"Vrk3","0.968","1.102","6.372","1.269"
"Cib1","0.968","1.102","5.580","1.269"
"Xrra1","0.968","1.102","5.580","1.269"
"Trim21","0.968","1.102","5.580","1.269"
"Olfr659","0.968","1.102","5.580","1.269"
"Tmem41b","0.968","1.102","6.372","1.269"
"Tma16","0.968","1.102","5.580","1.269"
"Prf1","0.968","1.102","5.580","1.269"
"Ybey","0.968","1.102","5.580","1.269"
"Phlda1","0.968","1.102","6.372","1.269"
"Lif","0.968","1.102","5.580","1.269"
"Rapgef6","0.968","1.102","6.372","1.269"
"Drg2","0.968","1.102","6.372","1.269"
"Myh10","0.968","1.102","5.580","1.269"
"Rtn4rl1","0.968","1.102","5.580","1.269"
"Dhx58","0.968","1.102","5.580","1.269"
"Uts2r","0.968","1.102","5.580","1.269"
"Prorp","0.968","1.102","6.372","1.269"
"Brms1l","0.968","1.102","5.580","1.269"
"Ccnk","0.968","1.102","5.580","1.269"
"Pfn3","0.968","1.102","5.580","1.269"
"Cox7c","0.968","1.102","6.983","1.269"
"Ankdd1b","0.968","1.102","5.580","1.269"
"Saysd1","0.968","1.102","5.580","1.269"
"Slc4a8","0.968","1.102","6.372","1.269"
"Acvr1b","0.968","1.102","5.580","1.269"
"Klhl22","0.968","1.102","5.580","1.269"
"Tfg","0.968","1.102","5.580","1.269"
"St3gal6","0.968","1.102","5.580","1.269"
"Smim11","0.968","1.102","5.580","1.269"
"Pigp","0.968","1.102","5.580","1.269"
"Ttll2","0.968","1.102","5.580","1.269"
"Telo2","0.968","1.102","5.580","1.269"
"Olfr137","0.968","1.102","5.580","1.269"
"Tnfaip8l1","0.968","1.102","5.580","1.269"
"Wac","0.968","1.102","5.580","1.269"
"Ctif","0.968","1.102","5.580","1.269"
"Ptar1","0.968","1.102","6.372","1.269"
"Zfp518a","0.968","1.102","5.580","1.269"
"Hoga1","0.968","1.102","5.580","1.269"
"Tbl1x","0.968","1.102","5.580","1.269"
"Nono","0.968","1.102","6.372","1.269"
"Chm","0.968","1.102","5.580","1.269"
"Atp2a3","0.968","1.100","9.244","1.267"
"Tmsb10","0.968","1.099","7.107","1.266"
"Gclc","0.968","1.099","6.515","1.265"
"Zfp36l2","0.968","1.098","6.738","1.265"
"Srpk1","0.968","1.098","7.047","1.264"
"Cd44","0.968","-1.097","6.357","-1.263"
"Ddx50","0.968","-1.097","7.150","-1.263"
"Atf5","0.968","-1.091","6.639","-1.256"
"Kif21b","0.968","1.091","6.734","1.256"
"Mrtfb","0.968","1.090","6.824","1.255"
"Srrm2","0.968","-1.089","6.747","-1.254"
"Smim24","0.968","1.086","8.093","1.251"
"Sbsn","0.968","-1.086","6.206","-1.251"
"Bend6","0.968","1.083","4.776","1.247"
"Uxs1","0.968","1.083","4.776","1.247"
"Hibch","0.968","1.083","4.776","1.247"
"Sgo2a","0.968","1.083","5.568","1.247"
"Fam126b","0.968","1.083","4.776","1.247"
"Ttll4","0.968","1.083","4.776","1.247"
"Farsb","0.968","1.083","4.776","1.247"
"Gpr55","0.968","1.083","4.776","1.247"
"Cops7b","0.968","1.083","4.776","1.247"
"D1Ertd622e","0.968","1.083","5.568","1.247"
"Vps4b","0.968","1.083","5.937","1.247"
"Pfkfb2","0.968","1.083","5.568","1.247"
"Il24","0.968","1.083","4.776","1.247"
"Prdx6","0.968","1.083","4.776","1.247"
"Ccdc181","0.968","1.083","4.776","1.247"
"Cd48","0.968","1.083","4.776","1.247"
"Pex19","0.968","1.083","5.568","1.247"
"Ifi214","0.968","1.083","4.776","1.247"
"Suv39h2","0.968","1.083","4.776","1.247"
"Sephs1","0.968","1.083","4.776","1.247"
"Pip4k2a","0.968","1.083","4.776","1.247"
"Sohlh1","0.968","1.083","4.776","1.247"
"Zer1","0.968","1.083","5.568","1.247"
"Lrrc8a","0.968","1.083","4.776","1.247"
"Ptges","0.968","1.083","4.776","1.247"
"Olfr340","0.968","1.083","4.776","1.247"
"Galnt5","0.968","1.083","4.776","1.247"
"Olfr1025-ps1","0.968","1.083","4.776","1.247"
"Olfr1053","0.968","1.083","4.776","1.247"
"Olfr1251","0.968","1.083","5.568","1.247"
"Olfr48","0.968","1.083","4.776","1.247"
"Olfr1262","0.968","1.083","4.776","1.247"
"Creb3l1","0.968","1.083","6.729","1.247"
"Cry2","0.968","1.083","4.776","1.247"
"Gchfr","0.968","1.083","4.776","1.247"
"Map1a","0.968","1.083","4.776","1.247"
"Secisbp2l","0.968","1.083","6.180","1.247"
"Itpa","0.968","1.083","5.937","1.247"
"Pax1","0.968","1.083","4.776","1.247"
"Cst11","0.968","1.083","4.776","1.247"
"Entpd6","0.968","1.083","5.568","1.247"
"Plagl2","0.968","1.083","5.568","1.247"
"Epb41l1","0.968","1.083","4.776","1.247"
"Ctnnbl1","0.968","1.083","5.568","1.247"
"Ralgapb","0.968","1.083","5.568","1.247"
"Mybl2","0.968","1.083","4.776","1.247"
"Spint3","0.968","1.083","4.776","1.247"
"Ss18l1","0.968","1.083","5.568","1.247"
"Sirpb1a","0.968","1.083","4.776","1.247"
"Pld1","0.968","1.083","5.568","1.247"
"Slc2a2","0.968","1.083","4.776","1.247"
"Ccna2","0.968","1.083","4.776","1.247"
"Mab21l1","0.968","1.083","4.776","1.247"
"Mme","0.968","1.083","4.776","1.247"
"Vmn2r6","0.968","1.083","4.776","1.247"
"Golim4","0.968","1.083","4.776","1.247"
"Pear1","0.968","1.083","4.776","1.247"
"Crtc2","0.968","1.083","5.568","1.247"
