"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Cldn1","0.832","5.248","3.593","3.694"
"Hdc","0.832","5.239","3.537","3.581"
"Ptgs2","0.832","-5.215","6.992","-4.723"
"Slc26a4","0.832","5.186","3.482","3.472"
"Cym","0.832","5.043","3.206","4.504"
"Mgam2-ps","0.832","5.028","3.403","3.314"
"Trim17","0.832","5.020","3.351","4.793"
"Padi1","0.832","5.012","3.151","4.394"
"Csf2","0.832","4.932","5.609","4.024"
"Cd274","0.832","4.808","3.735","3.978"
"Ces2f","0.832","4.733","2.976","4.045"
"Slc5a8","0.832","4.733","2.976","4.045"
"Myh11","0.832","4.703","3.811","3.392"
"Tpsab1","0.832","4.688","3.848","3.467"
"Plek","0.832","4.685","3.302","3.111"
"Hist2h3c1","0.832","4.664","3.882","3.535"
"Tmprss11d","0.832","4.648","2.943","3.978"
"Krt6b","0.832","4.615","3.667","3.103"
"Trim58","0.832","4.601","3.282","3.071"
"Scin","0.832","4.595","3.654","3.079"
"Csf3","0.832","4.584","3.958","3.687"
"P2rx5","0.832","4.544","2.906","3.904"
"Acod1","0.832","4.507","3.261","3.029"
"G0s2","0.832","4.417","2.864","3.821"
"Erich3","0.832","4.287","3.214","2.936"
"Defb14","0.832","4.260","2.818","3.728"
"Ngf","0.832","-4.227","5.903","-3.840"
"Lilrb4a","0.832","4.183","3.505","2.781"
"Muc2","0.832","4.168","2.792","3.676"
"Dnaja4","0.832","4.165","3.940","3.165"
"Ncf1","0.832","4.140","3.881","3.047"
"Prss27","0.832","4.116","4.085","3.455"
"Il1r2","0.832","4.066","2.764","3.621"
"Slc7a2","0.832","4.066","2.764","3.621"
"Hist1h1t","0.832","4.030","3.466","2.703"
"Themis2","0.832","4.016","3.161","2.828"
"Rab44","0.832","4.016","3.161","2.828"
"Pcdhgb2","0.832","4.016","3.161","2.828"
"St8sia3","0.832","4.016","3.161","2.828"
"Tcf19","0.832","4.011","4.518","3.429"
"Sprr2d","0.832","4.006","4.349","5.206"
"Akr1c19","0.832","3.984","3.763","2.812"
"Cd33","0.832","3.953","2.734","3.561"
"Hdac9","0.832","3.941","3.445","2.660"
"Alpl","0.832","3.928","3.737","2.759"
"Ifitm1","0.832","3.895","3.723","2.732"
"S100a9","0.832","3.862","4.326","3.936"
"Speg","0.832","3.859","3.130","2.768"
"Odaph","0.832","3.859","3.709","2.703"
"Tnfaip2","0.832","3.836","6.531","3.878"
"Ifi202b","0.832","3.826","2.701","3.495"
"Calml3","0.832","3.826","2.701","3.495"
"Ankrd33b","0.832","3.826","2.701","3.495"
"Hs6st2","0.832","3.826","2.701","3.495"
"Crip1","0.832","-3.701","9.143","-2.829"
"Cd36","0.832","3.686","3.098","2.703"
"Itgam","0.832","3.686","3.098","2.703"
"Cnn1","0.832","3.686","3.098","2.703"
"Pcsk4","0.832","3.686","3.098","2.703"
"Cybb","0.832","3.686","3.098","2.703"
"Gatm","0.832","3.685","2.665","3.423"
"Cnbd2","0.832","3.685","2.665","3.423"
"Clec4d","0.832","3.685","2.665","3.423"
"Ankk1","0.832","3.685","2.665","3.423"
"Vwa2","0.832","3.685","2.665","3.423"
"Tmem80","0.832","3.671","3.645","2.574"
"Iqank1","0.832","3.636","3.795","3.360"
"Dennd1c","0.832","3.633","4.149","3.220"
"Ltf","0.832","3.610","10.951","2.707"
"Zfp991","0.832","3.584","4.407","3.207"
"Disp1","0.832","3.526","2.625","3.343"
"Tgfb2","0.832","3.526","2.625","3.343"
"Adam33","0.832","3.526","2.625","3.343"
"Dkk2","0.832","3.526","2.625","3.343"
"Cxcl10","0.832","3.526","2.625","3.343"
"Clec4e","0.832","3.526","2.625","3.343"
"Clec2e","0.832","3.526","2.625","3.343"
"Zfp94","0.832","3.526","2.625","3.343"
"Il10ra","0.832","3.526","2.625","3.343"
"Acpp","0.832","3.526","2.625","3.343"
"Actn2","0.832","3.526","2.625","3.343"
"Retnlg","0.832","3.526","2.625","3.343"
"Pcdhga9","0.832","3.507","3.854","2.630"
"Swt1","0.832","3.496","3.062","2.630"
"Ppp1r16b","0.832","3.496","3.062","2.630"
"Cenps","0.832","3.496","3.062","2.630"
"Gpr146","0.832","3.496","3.062","2.630"
"Apoc2","0.832","3.496","3.062","2.630"
"Casp12","0.832","3.496","3.062","2.630"
"Slc16a10","0.832","3.496","3.062","2.630"
"Slc7a8","0.832","3.496","3.062","2.630"
"Hhat","0.832","3.479","3.345","2.460"
"Zeb2","0.832","3.479","3.345","2.460"
"Pi4kb","0.832","3.479","3.345","2.460"
"Fgr","0.832","3.479","3.345","2.460"
"Tspan33","0.832","3.479","3.345","2.460"
"Ces2a","0.832","3.479","3.345","2.460"
"Sult4a1","0.832","3.479","3.345","2.460"
"Cep97","0.832","3.473","3.587","2.460"
"Ivl","0.832","-3.447","6.131","-2.398"
"Tfcp2","0.832","3.447","4.316","3.554"
"Kctd1","0.832","3.426","3.494","3.495"
"Tmprss11g","0.832","3.421","4.221","3.075"
"Primpol","0.832","3.393","3.566","2.418"
"Nmnat3","0.832","3.393","3.566","2.418"
"Mogat1","0.832","3.385","3.799","2.521"
"Lrrn4","0.832","3.347","2.580","3.252"
"Npr1","0.832","3.347","2.580","3.252"
"Hist2h4","0.832","3.347","2.580","3.252"
"Htra3","0.832","3.347","2.580","3.252"
"Zfp316","0.832","3.347","2.580","3.252"
"Igkv8-27","0.832","3.347","2.580","3.252"
"Zfp619","0.832","3.347","2.580","3.252"
"Htra4","0.832","3.347","2.580","3.252"
"Palm3","0.832","3.347","2.580","3.252"
"Crispld2","0.832","3.347","2.580","3.252"
"Hap1","0.832","3.347","2.580","3.252"
"Mrc2","0.832","3.347","2.580","3.252"
"Serpina3g","0.832","3.347","2.580","3.252"
"Cmah","0.832","3.347","2.580","3.252"
"Atp13a4","0.832","3.347","2.580","3.252"
"Mmp25","0.832","3.347","2.580","3.252"
"Sapcd1","0.832","3.347","2.580","3.252"
"Abcg5","0.832","3.347","2.580","3.252"
"Cfap43","0.832","3.347","2.580","3.252"
"Ank","0.832","3.347","3.784","2.491"
"Sprr1a","0.832","-3.335","10.412","-2.533"
"Cfh","0.832","3.332","3.315","2.400"
"Sell","0.832","3.332","3.315","2.400"
"Tent5c","0.832","3.332","3.315","2.400"
"Cavin4","0.832","3.332","3.315","2.400"
"Nmnat1","0.832","3.332","3.315","2.400"
"Acyp2","0.832","3.332","3.315","2.400"
"Barx1","0.832","3.332","3.315","2.400"
"Pcdhga5","0.832","3.332","3.315","2.400"
"Il23a","0.832","3.327","4.343","3.077"
"Tmem150c","0.832","3.305","3.544","2.372"
"Kcnj11","0.832","3.305","3.544","2.372"
"Epop","0.832","-3.302","6.636","-2.462"
"Pla2g5","0.832","3.287","3.021","2.550"
"Cacna1c","0.832","3.287","3.021","2.550"
"Hand2","0.832","3.287","3.021","2.550"
"Sdk2","0.832","3.287","3.021","2.550"
"Zfp763","0.832","3.287","3.021","2.550"
"Frs3","0.832","3.287","3.021","2.550"
"Emp1","0.832","-3.272","8.959","-2.852"
"Slf1","0.832","3.259","3.752","2.427"
"Blvrb","0.832","-3.258","6.335","-2.187"
"Pcdhgb4","0.832","3.253","3.458","3.423"
"Mmp7","0.832","3.221","4.048","4.604"
"Megf11","0.832","3.213","3.711","3.192"
"Stx17","0.832","3.212","5.370","2.118"
"Dbn1","0.832","3.209","4.727","3.640"
"Slc5a1","0.832","3.198","3.879","4.264"
"Zfp61","0.832","3.172","3.282","2.334"
"Galnt18","0.832","3.172","3.282","2.334"
"Tube1","0.832","3.172","3.282","2.334"
"Pcbp3","0.832","3.172","3.282","2.334"
"Sgsh","0.832","3.172","3.282","2.334"
"Dgat1","0.832","3.164","5.435","2.853"
"Tmem173","0.832","3.157","3.939","2.511"
"Ell3","0.832","3.145","2.528","3.149"
"Tmprss11e","0.832","3.145","2.528","3.149"
"Cd163","0.832","3.145","2.528","3.149"
"Lig4","0.832","3.145","2.528","3.149"
"Zbtb16","0.832","3.145","2.528","3.149"
"Sh2d7","0.832","3.145","2.528","3.149"
"P4htm","0.832","3.145","2.528","3.149"
"Zc3h12d","0.832","3.145","2.528","3.149"
"Ppil6","0.832","3.145","2.528","3.149"
"Srr","0.832","3.145","2.528","3.149"
"Hist1h3b","0.832","3.145","2.528","3.149"
"Slc17a4","0.832","3.145","2.528","3.149"
"Upk1b","0.832","3.145","2.528","3.149"
"Btnl4","0.832","3.145","2.528","3.149"
"Pcdhga8","0.832","3.145","2.528","3.149"
"Entpd1","0.832","3.145","2.528","3.149"
"Il1f9","0.832","3.133","3.926","2.486"
"Hist1h3d","0.832","3.104","3.879","2.679"
"Cryzl2","0.832","3.101","3.494","2.273"
"Gask1b","0.832","3.101","3.494","2.273"
"Hist4h4","0.832","3.101","3.494","2.273"
"Car12","0.832","3.101","3.494","2.273"
"Mylk","0.832","3.094","3.698","2.319"
"Rgl1","0.832","3.058","2.976","2.460"
"Adamts4","0.832","3.058","2.976","2.460"
"Inka2","0.832","3.058","2.976","2.460"
"Isoc2a","0.832","3.058","2.976","2.460"
"Cd37","0.832","3.058","2.976","2.460"
"Il16","0.832","3.058","2.976","2.460"
"Mrvi1","0.832","3.058","2.976","2.460"
"Pdlim3","0.832","3.058","2.976","2.460"
"Zfp846","0.832","3.058","2.976","2.460"
"Spa17","0.832","3.058","2.976","2.460"
"Hsd17b6","0.832","3.058","2.976","2.460"
"Cd300a","0.832","3.058","2.976","2.460"
"Dnajc27","0.832","3.058","2.976","2.460"
"Gnb1l","0.832","3.058","2.976","2.460"
"Slc22a1","0.832","3.058","2.976","2.460"
"Bambi","0.832","3.058","2.976","2.460"
"Csf3r","0.832","3.047","3.886","2.405"
"Pdzd2","0.832","3.029","3.678","2.279"
"Adamts2","0.832","2.996","3.246","2.262"
"Arg2","0.832","2.996","3.246","2.262"
"Gpr137c","0.832","2.996","3.246","2.262"
"Dab2","0.832","2.996","3.246","2.262"
"Psd","0.832","2.996","3.246","2.262"
"Cdc20","0.832","-2.990","6.293","-2.014"
"Elp6","0.832","2.984","3.466","2.217"
"Tcte2","0.832","2.984","3.466","2.217"
"Slc8a1","0.832","2.984","3.466","2.217"
"Fam111a","0.832","2.984","3.466","2.217"
"Mmp11","0.832","2.980","4.007","2.936"
"Cep131","0.832","2.980","4.007","2.936"
"Gprc5a","0.832","-2.965","8.728","-2.156"
"Pcdhga12","0.832","2.957","3.657","2.236"
"Ereg","0.832","-2.945","6.065","-2.199"
"Gabrp","0.832","2.938","6.540","2.330"
"Rgs16","0.832","2.914","2.468","3.029"
"Gimd1","0.832","2.914","2.468","3.029"
"Ddit4l","0.832","2.914","2.468","3.029"
"Gbp7","0.832","2.914","2.468","3.029"
"Ankrd6","0.832","2.914","2.468","3.029"
"Pde4b","0.832","2.914","2.468","3.029"
"Tmem200b","0.832","2.914","2.468","3.029"
"Espn","0.832","2.914","2.468","3.029"
"Ugt2b35","0.832","2.914","2.468","3.029"
"Wscd2","0.832","2.914","2.468","3.029"
"Gata2","0.832","2.914","2.468","3.029"
"Slc35f2","0.832","2.914","2.468","3.029"
"Fyn","0.832","2.914","2.468","3.029"
"Lyz1","0.832","2.914","2.468","3.029"
"Lcp2","0.832","2.914","2.468","3.029"
"Hoxb6","0.832","2.914","2.468","3.029"
"Sectm1a","0.832","2.914","2.468","3.029"
"Wdr25","0.832","2.914","2.468","3.029"
"Rpp40","0.832","2.914","2.468","3.029"
"Ctla2b","0.832","2.914","2.468","3.029"
"Piwil2","0.832","2.914","2.468","3.029"
"Has2","0.832","2.914","2.468","3.029"
"Tmprss3","0.832","2.914","2.468","3.029"
"Thumpd2","0.832","2.914","2.468","3.029"
"Slc15a3","0.832","2.914","2.468","3.029"
"Pnck","0.832","2.914","2.468","3.029"
"Nxt2","0.832","2.914","2.468","3.029"
"Depdc7","0.832","2.897","3.642","3.054"
"Mboat2","0.832","2.893","3.832","2.950"
"Cxcl2","0.832","2.863","6.782","4.622"
"Fmo2","0.832","2.856","3.436","2.157"
"AW146154","0.832","2.856","3.436","2.157"
"Mcam","0.832","2.856","3.436","2.157"
"Cgas","0.832","2.856","3.436","2.157"
"Rbms3","0.832","2.856","5.021","2.157"
"Asb2","0.832","2.856","3.436","2.157"
"Jchain","0.832","2.848","3.808","2.248"
"Zfp317","0.832","2.843","5.084","2.152"
"Lmcd1","0.832","2.833","4.507","2.858"
"Ltc4s","0.832","2.830","4.031","2.984"
"Prap1","0.832","-2.826","5.907","-2.179"
"Haghl","0.832","2.822","5.667","2.151"
"Plekhg1","0.832","2.816","4.710","2.226"
"Lmna","0.832","-2.809","9.776","-2.201"
"Khdc1a","0.832","2.805","2.925","2.357"
"Adig","0.832","2.805","2.925","2.357"
"Tmem154","0.832","2.805","2.925","2.357"
"Cyp2u1","0.832","2.805","2.925","2.357"
"Zfp11","0.832","2.805","2.925","2.357"
"Zfp9","0.832","2.805","2.925","2.357"
"Slc2a3","0.832","2.805","2.925","2.357"
"Clec4a1","0.832","2.805","2.925","2.357"
"Defb1","0.832","2.805","2.925","2.357"
"Mfsd4b4","0.832","2.805","2.925","2.357"
"Pygl","0.832","2.805","2.925","2.357"
"Ripor2","0.832","2.805","2.925","2.357"
"Mblac2","0.832","2.805","2.925","2.357"
"Vstm4","0.832","2.805","2.925","2.357"
"Sfxn2","0.832","2.805","2.925","2.357"
"Ptprz1","0.832","2.803","3.206","2.182"
"Letm2","0.832","2.803","3.206","2.182"
"Apoa4","0.832","2.803","3.206","2.182"
"Tspyl4","0.832","2.803","3.206","2.182"
"Hus1","0.832","2.803","3.206","2.182"
"Gnrh1","0.832","2.803","3.206","2.182"
"Prrg1","0.832","2.803","3.206","2.182"
"Tent5b","0.832","-2.797","5.641","-2.022"
"Reg3b","0.832","2.791","3.610","2.143"
"Hsd11b2","0.832","2.791","3.610","2.143"
"Tlcd1","0.832","2.791","3.610","2.143"
"Fgf1","0.832","2.791","3.610","2.143"
"Rarb","0.832","2.775","4.380","2.460"
"Sec16b","0.832","2.763","4.999","2.114"
"Stxbp5l","0.832","2.756","3.953","2.828"
"Serhl","0.832","2.755","4.884","2.732"
"Lypd3","0.832","-2.751","5.253","-2.301"
"Ralgps1","0.832","2.750","5.123","2.110"
"Itgb2","0.832","2.742","3.771","2.174"
"AW554918","0.832","2.720","4.708","2.864"
"Shank2","0.832","2.719","3.932","2.256"
"Amigo1","0.832","2.715","3.403","2.091"
"Zfp12","0.832","2.715","3.403","2.091"
"Ing3","0.832","2.715","3.403","2.091"
"Fanci","0.832","2.715","3.403","2.091"
"Thsd1","0.832","2.715","3.403","2.091"
"Cep85l","0.832","2.715","3.403","2.091"
"Acap1","0.832","2.715","3.403","2.091"
"Pecam1","0.832","2.715","3.403","2.091"
"Dclre1a","0.832","2.715","3.403","2.091"
"Mal","0.832","-2.705","8.704","-2.359"
"Mmut","0.832","2.699","3.698","2.319"
"Dis3l","0.832","2.698","4.625","2.818"
"Gna14","0.832","2.697","3.585","2.091"
"Gpam","0.832","2.697","3.585","2.091"
"Abraxas1","0.832","2.694","3.901","1.988"
"Glp1r","0.832","2.689","4.290","2.584"
"Rtn4ip1","0.832","2.687","5.245","1.868"
"Mid1ip1","0.832","-2.682","7.283","-2.513"
"Zfp606","0.832","2.682","3.751","2.134"
"Zfp623","0.832","2.682","3.751","2.134"
"Pcdhgb5","0.832","2.682","3.751","2.134"
"Csrnp2","0.832","2.671","4.760","3.089"
"Hist1h2af","0.832","2.670","3.321","3.149"
"Cnksr2","0.832","2.663","4.210","1.758"
"Aff3","0.832","2.649","2.396","2.884"
"Sp140","0.832","2.649","2.396","2.884"
"Serpinb11","0.832","2.649","2.396","2.884"
"Klhdc8a","0.832","2.649","2.396","2.884"
"Lmod1","0.832","2.649","2.396","2.884"
"Ddx59","0.832","2.649","2.396","2.884"
"Dipk1b","0.832","2.649","2.396","2.884"
"Lrp2","0.832","2.649","2.396","2.884"
"Sp5","0.832","2.649","2.396","2.884"
"Elf5","0.832","2.649","2.396","2.884"
"Sema6d","0.832","2.649","2.396","2.884"
"Mmp9","0.832","2.649","2.396","2.884"
"Zfp334","0.832","2.649","2.396","2.884"
"Aldob","0.832","2.649","2.396","2.884"
"Prdm16","0.832","2.649","2.396","2.884"
"Bst1","0.832","2.649","2.396","2.884"
"Slc34a2","0.832","2.649","2.396","2.884"
"Afm","0.832","2.649","2.396","2.884"
"Flt1","0.832","2.649","2.396","2.884"
"Gxylt2","0.832","2.649","2.396","2.884"
"Napsa","0.832","2.649","2.396","2.884"
"Kcnj14","0.832","2.649","2.396","2.884"
"Slx1b","0.832","2.649","2.396","2.884"
"Spn","0.832","2.649","2.396","2.884"
"Itgal","0.832","2.649","2.396","2.884"
"Icam4","0.832","2.649","2.396","2.884"
"Pou2af1","0.832","2.649","2.396","2.884"
"Ky","0.832","2.649","2.396","2.884"
"Ccr1","0.832","2.649","2.396","2.884"
"Ppp1r14c","0.832","2.649","2.396","2.884"
"Ctnna3","0.832","2.649","2.396","2.884"
"Slc16a7","0.832","2.649","2.396","2.884"
"Zfp184","0.832","2.649","2.396","2.884"
"Hist1h2bh","0.832","2.649","2.396","2.884"
"Klhl3","0.832","2.649","2.396","2.884"
"Uggt2","0.832","2.649","2.396","2.884"
"Zfp647","0.832","2.649","2.396","2.884"
"Aifm3","0.832","2.649","2.396","2.884"
"Slc51a","0.832","2.649","2.396","2.884"
"Sh3bgr","0.832","2.649","2.396","2.884"
"Pcdhgb1","0.832","2.649","2.396","2.884"
"Spink5","0.832","2.649","2.396","2.884"
"Lipk","0.832","2.649","2.396","2.884"
"Nyx","0.832","2.649","2.396","2.884"
"Zic3","0.832","2.649","2.396","2.884"
"Xlr4c","0.832","2.649","2.396","2.884"
"Anks3","0.832","2.640","6.165","2.060"
"Ift172","0.832","2.619","4.237","3.108"
"Cdc7","0.832","2.616","3.729","2.091"
"Zfp810","0.832","2.616","3.729","2.091"
"Prkch","0.832","2.616","3.729","2.091"
"Ehbp1","0.832","2.604","4.516","2.732"
"Sqstm1","0.832","-2.603","7.930","-1.905"
"Sirpa","0.832","2.593","4.038","2.262"
"Lekr1","0.832","2.593","3.557","2.036"
"Ttc39c","0.832","2.593","3.557","2.036"
"Slc30a10","0.832","2.593","2.792","3.676"
"Pecr","0.832","2.591","3.161","2.091"
"B3gnt7","0.832","2.591","3.161","2.091"
"Dpp4","0.832","2.591","3.161","2.091"
"Slc22a15","0.832","2.591","3.161","2.091"
"Evc","0.832","2.591","3.161","2.091"
"Zfp784","0.832","2.591","3.161","2.091"
"Lyrm1","0.832","2.591","3.161","2.091"
"Tmie","0.832","2.591","3.161","2.091"
"Tle6","0.832","2.591","3.161","2.091"
"Efcab5","0.832","2.591","3.161","2.091"
"Pcnx4","0.832","2.591","3.161","2.091"
"Fyb","0.832","2.591","3.161","2.091"
"Zfp944","0.832","2.591","3.161","2.091"
"Cul7","0.832","2.591","3.161","2.091"
"Ptprm","0.832","2.591","3.161","2.091"
"Gbe1","0.832","2.585","3.657","2.236"
"Nr1d1","0.832","-2.582","6.427","-1.840"
"Sept1","0.832","2.582","3.302","3.111"
"Hist1h4a","0.832","2.582","3.302","3.111"
"Ido1","0.832","-2.582","5.559","-3.805"
"Bik","0.832","2.580","4.181","1.699"
"Thap3","0.832","2.576","4.790","2.814"
"Cxcl1","0.832","2.563","5.878","1.972"
"Faxc","0.832","2.560","3.367","2.019"
"Stim1","0.832","2.560","4.952","2.019"
"Rab3a","0.832","2.560","3.367","2.019"
"Snx20","0.832","2.560","3.367","2.019"
"Zfp202","0.832","2.560","3.367","2.019"
"Acy1","0.832","2.560","3.367","2.019"
"Tubd1","0.832","2.560","3.367","2.019"
"Nt5c3b","0.832","2.560","3.367","2.019"
"Itga2b","0.832","2.560","3.367","2.019"
"Ccdc57","0.832","2.560","3.367","2.019"
"Btn1a1","0.832","2.560","3.367","2.019"
"Fzd3","0.832","2.560","3.367","2.019"
"B4galt4","0.832","2.560","3.367","2.019"
"Carns1","0.832","2.560","3.367","2.019"
"Plin2","0.832","-2.555","7.329","-1.673"
"Pik3r3","0.832","2.548","5.705","2.303"
"Tmprss11b","0.832","2.545","3.282","3.071"
"Nuak2","0.832","2.544","3.707","2.046"
"Orc5","0.832","2.544","3.707","2.046"
"Wdr92","0.832","2.544","3.707","2.046"
"Cachd1","0.832","2.542","4.310","1.667"
"Vat1","0.832","-2.540","7.007","-2.177"
"Ap1s3","0.832","2.527","2.864","2.236"
"Cd34","0.832","2.527","2.864","2.236"
"Cytip","0.832","2.527","2.864","2.236"
"Selenbp1","0.832","2.527","2.864","2.236"
"Synpo2","0.832","2.527","2.864","2.236"
"Slit2","0.832","2.527","2.864","2.236"
"Adgrl3","0.832","2.527","2.864","2.236"
"Zan","0.832","2.527","2.864","2.236"
"Pde1c","0.832","2.527","2.864","2.236"
"Arnt2","0.832","2.527","2.864","2.236"
"Slco2b1","0.832","2.527","2.864","2.236"
"Fgfr2","0.832","2.527","2.864","2.236"
"Snupn","0.832","2.527","2.864","2.236"
"Camkk1","0.832","2.527","2.864","2.236"
"B4galnt2","0.832","2.527","2.864","2.236"
"Frmd6","0.832","2.527","2.864","2.236"
"Noxred1","0.832","2.527","2.864","2.236"
"Nhlrc1","0.832","2.527","2.864","2.236"
"Ccdc166","0.832","2.527","2.864","2.236"
"Zfp13","0.832","2.527","2.864","2.236"
"Arhgap28","0.832","2.527","2.864","2.236"
"Pdgfrb","0.832","2.527","2.864","2.236"
"Ccbe1","0.832","2.527","2.864","2.236"
"Ppp1r32","0.832","2.527","2.864","2.236"
"Tuba1c","0.832","-2.523","7.920","-2.768"
"Tnnc1","0.832","2.521","3.527","3.561"
"Zg16","0.832","2.520","3.634","2.191"
"Lamc2","0.832","-2.519","9.718","-2.089"
"Phf21b","0.832","2.515","3.850","2.091"
"Prkcz","0.832","2.514","5.309","2.140"
"Hps3","0.832","2.512","3.998","2.182"
"Mfhas1","0.832","-2.504","6.155","-1.922"
"Vtcn1","0.832","2.503","7.217","1.725"
"Cdca3","0.832","-2.486","6.412","-1.811"
"Scaper","0.832","2.485","4.004","1.708"
"Cldn23","0.832","-2.485","7.123","-2.257"
"Mctp1","0.832","2.480","3.527","1.976"
"Ap3m1","0.832","2.477","4.849","2.008"
"Slc5a3","0.832","-2.469","6.021","-1.653"
"Ccdc17","0.832","2.466","3.683","1.998"
"Mafb","0.832","2.463","3.831","2.054"
"Mapk15","0.832","2.459","5.842","2.169"
"Pla2g12a","0.832","2.452","4.791","2.001"
"Zfp760","0.832","2.452","3.723","2.732"
"Ager","0.832","2.452","3.723","2.732"
"Map3k8","0.832","2.451","4.304","2.612"
"Gnas","0.832","-2.450","7.665","-2.533"
"Kxd1","0.832","2.450","4.113","2.619"
"Jph2","0.832","2.447","3.261","3.029"
"Znrd1as","0.832","2.447","3.261","3.029"
"Ankrd13b","0.832","2.447","5.210","1.974"
"Crip2","0.832","-2.445","7.594","-1.630"
"Rabl2","0.832","2.439","4.712","2.024"
"Evl","0.832","2.438","6.299","1.953"
"Calcb","0.832","2.436","4.552","1.705"
"Sys1","0.832","-2.433","6.373","-1.765"
"Afap1","0.832","2.431","6.732","1.789"
"Gsn","0.832","-2.430","9.428","-1.703"
"Suox","0.832","-2.428","6.647","-1.918"
"Cd74","0.832","-2.424","7.233","-2.368"
"Gjb1","0.832","-2.422","7.279","-2.265"
"H2-K1","0.832","-2.419","8.947","-2.651"
"Zfp566","0.832","2.415","3.984","1.667"
"Chst11","0.832","2.415","4.623","2.054"
"Rasal1","0.832","2.412","3.953","2.091"
"Mab21l3","0.832","2.411","6.788","2.481"
"Tmem131l","0.832","2.407","3.811","2.013"
"Grk3","0.832","2.407","3.811","2.013"
"Ywhab","0.832","-2.402","6.848","-1.971"
"Sfn","0.832","-2.400","9.570","-1.595"
"Rbl1","0.832","2.398","5.090","1.933"
"Rel","0.832","2.397","6.763","2.181"
"Ms4a8a","0.832","2.396","5.043","2.970"
"F3","0.832","-2.394","9.285","-2.033"
"Plcb2","0.832","2.391","3.327","1.939"
"Plcb1","0.832","2.391","3.327","1.939"
"Rorc","0.832","2.391","3.327","1.939"
"Ago4","0.832","2.391","3.327","1.939"
"Mcemp1","0.832","2.391","3.327","1.939"
"Dennd4a","0.832","2.391","3.327","1.939"
"Coq10a","0.832","2.391","4.912","1.939"
"Ranbp17","0.832","2.391","3.327","1.939"
"Btd","0.832","2.391","3.327","1.939"
"Zfp870","0.832","2.391","3.327","1.939"
"Pbx3","0.832","2.390","4.846","1.952"
"Rab26","0.832","2.381","3.657","1.947"
"Dlgap1","0.832","2.381","3.657","1.947"
"Akap7","0.832","2.378","4.364","2.572"
"Ndrg1","0.832","-2.372","7.669","-2.678"
"Actg1","0.832","-2.367","8.433","-3.037"
"Cfl1","0.832","-2.366","8.322","-2.946"
"Zfp825","0.832","2.364","4.113","1.564"
"Il17c","0.832","2.361","3.188","2.884"
"Ly6m","0.832","-2.361","6.405","-2.282"
"Riok1","0.832","2.361","5.368","2.200"
"Ada","0.832","2.360","4.694","1.988"
"Ift74","0.832","2.360","4.694","1.988"
"Zfp661","0.832","2.360","3.109","1.988"
"Fsd1l","0.832","2.360","3.109","1.988"
"Eqtn","0.832","2.360","3.109","1.988"
"Tnfrsf4","0.832","2.360","3.109","1.988"
"Pirb","0.832","2.360","3.109","1.988"
"Arhgap33os","0.832","2.360","3.109","1.988"
"Myh10","0.832","2.360","3.109","1.988"
"Aldoc","0.832","2.360","3.109","1.988"
"Fam49a","0.832","2.360","3.109","1.988"
"Thrb","0.832","2.360","3.109","1.988"
"Npm2","0.832","2.360","3.109","1.988"
"Prdm9","0.832","2.360","3.109","1.988"
"Gstp3","0.832","2.360","3.109","1.988"
"Nmrk1","0.832","2.360","3.109","1.988"
"Arhgap4","0.832","2.360","3.109","1.988"
"Fam129b","0.832","-2.360","8.012","-1.940"
"Tspo","0.832","-2.358","8.785","-1.735"
"Rassf5","0.832","2.355","3.494","1.910"
"BC055324","0.832","2.355","3.494","1.910"
"Bach2","0.832","2.355","3.494","1.910"
"Adamtsl1","0.832","2.355","3.494","1.910"
"Pms2","0.832","2.355","3.494","1.910"
"Smim5","0.832","2.355","3.494","1.910"
"Mylip","0.832","2.355","3.494","1.910"
"Pitpnm3","0.832","2.352","6.335","1.575"
"Ldah","0.832","2.350","4.503","2.576"
"Ptprn","0.832","-2.349","5.482","-1.601"
"Epha4","0.832","2.347","5.182","1.917"
"Sbk1","0.832","2.346","3.790","1.971"
"Gbp2","0.832","-2.343","7.892","-2.188"
"Iqcc","0.832","2.339","3.963","1.625"
"Gpsm3","0.832","2.339","3.963","1.625"
"Cpa6","0.832","2.337","2.305","2.703"
"Ogfrl1","0.832","2.337","2.305","2.703"
"Khdrbs2","0.832","2.337","2.305","2.703"
"Stat4","0.832","2.337","2.305","2.703"
"Mpp4","0.832","2.337","2.305","2.703"
"Neu2","0.832","2.337","2.305","2.703"
"Chil1","0.832","2.337","2.305","2.703"
"Tnfsf4","0.832","2.337","2.305","2.703"
"Nr1i3","0.832","2.337","2.305","2.703"
"Grem2","0.832","2.337","2.305","2.703"
"Cacnb2","0.832","2.337","2.305","2.703"
"Crb2","0.832","2.337","2.305","2.703"
"Btbd18","0.832","2.337","2.305","2.703"
"Snph","0.832","2.337","2.305","2.703"
"Cass4","0.832","2.337","2.305","2.703"
"S100a2","0.832","2.337","2.305","2.703"
"Pglyrp4","0.832","2.337","2.305","2.703"
"Gja5","0.832","2.337","2.305","2.703"
"Wnt2b","0.832","2.337","2.305","2.703"
"Egf","0.832","2.337","2.305","2.703"
"Skint1","0.832","2.337","2.305","2.703"
"Frg2f1","0.832","2.337","2.305","2.703"
"Oprd1","0.832","2.337","2.305","2.703"
"Runx3","0.832","2.337","2.305","2.703"
