"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Fmc1","0.998","-1.267","3.659","-1.010"
"Trappc6a","0.998","-1.267","5.981","-1.010"
"Crtc3","0.998","-1.267","3.659","-1.010"
"Rbbp8","0.998","-1.267","3.659","-1.010"
"Zfp35","0.998","-1.267","3.659","-1.010"
"Klhl22","0.998","-1.266","6.023","-0.978"
"Creb1","0.998","1.266","5.058","1.102"
"Txn1","0.998","-1.265","5.111","-0.977"
"Fbh1","0.998","1.264","4.314","1.585"
"Il6st","0.998","1.263","5.657","1.047"
"Rab37","0.998","-1.263","3.020","-1.324"
"Socs6","0.998","-1.263","3.020","-1.324"
"Pfkfb2","0.998","1.262","4.666","1.824"
"Zbtb43","0.998","1.262","5.016","1.023"
"Nfe2l3","0.998","1.262","4.196","1.761"
"Leng8","0.998","1.261","7.405","1.211"
"Dpp7","0.998","-1.261","3.002","-1.297"
"Dolk","0.998","-1.261","3.002","-1.297"
"Galnt5","0.998","-1.261","3.002","-1.297"
"Prune1","0.998","-1.261","3.002","-1.297"
"Zmpste24","0.998","-1.261","5.324","-1.297"
"Kdm2b","0.998","-1.261","3.002","-1.297"
"Slc37a4","0.998","-1.261","3.002","-1.297"
"Mtfp1","0.998","-1.261","3.002","-1.297"
"Fam57a","0.998","-1.261","3.002","-1.297"
"Idi1","0.998","-1.261","3.002","-1.297"
"Adk","0.998","-1.261","3.002","-1.297"
"Nufip1","0.998","-1.261","3.002","-1.297"
"Sco2","0.998","-1.261","3.002","-1.297"
"Rmdn2","0.998","-1.261","3.002","-1.297"
"Macrod1","0.998","-1.261","3.002","-1.297"
"Prdx4","0.998","-1.261","3.002","-1.297"
"Gtdc1","0.998","1.261","2.547","1.092"
"Aldh4a1","0.998","1.261","2.547","1.092"
"Tnfrsf18","0.998","1.261","2.547","1.092"
"Uba6","0.998","1.261","2.547","1.092"
"Zscan22","0.998","1.261","2.547","1.092"
"Zfp575","0.998","1.261","2.547","1.092"
"Fam214a","0.998","1.261","5.354","1.092"
"Bicc1","0.998","1.261","2.547","1.092"
"Pdxk","0.998","1.261","2.547","1.092"
"Mob3a","0.998","1.261","2.547","1.092"
"Itga2","0.998","1.261","2.547","1.092"
"Mettl17","0.998","1.261","2.547","1.092"
"Rcbtb2","0.998","1.261","2.547","1.092"
"Zbed4","0.998","1.261","2.547","1.092"
"Tmem117","0.998","1.261","2.547","1.092"
"Spice1","0.998","1.261","2.547","1.092"
"Adrb2","0.998","1.261","2.547","1.092"
"Cstf2t","0.998","-1.258","4.947","-1.108"
"Irf2bp1","0.998","1.257","4.436","1.661"
"Dennd6b","0.998","-1.257","4.717","-1.221"
"S100a10","0.998","-1.255","6.050","-1.020"
"Tmem165","0.998","-1.253","4.436","-1.380"
"Ydjc","0.998","-1.253","4.436","-1.380"
"Ranbp9","0.998","1.253","5.429","0.980"
"Luc7l2","0.998","1.253","7.360","1.019"
"Apob","0.998","1.252","4.545","1.730"
"Pcsk6","0.998","-1.252","4.200","-1.026"
"Suox","0.998","-1.251","6.923","-1.151"
"Alkbh4","0.998","-1.250","3.555","-1.398"
"Zxdb","0.998","-1.250","3.555","-1.398"
"Grcc10","0.998","-1.248","5.103","-0.965"
"Socs4","0.998","-1.248","5.103","-0.965"
"Hyal1","0.998","1.248","5.424","1.043"
"Hsf1","0.998","1.248","3.753","1.227"
"Slc7a1","0.998","1.248","3.828","1.268"
"Trim36","0.998","1.248","3.828","1.268"
"Polr2m","0.998","1.247","3.671","1.183"
"Zfp236","0.998","1.247","3.671","1.183"
"Npepl1","0.998","1.247","3.898","1.308"
"Zfp710","0.998","-1.247","6.186","-0.964"
"Dxo","0.998","1.246","5.397","0.971"
"Mettl21a","0.998","1.246","3.963","1.346"
"Cnot4","0.998","1.246","3.963","1.346"
"Cog7","0.998","1.246","3.963","1.346"
"Cavin3","0.998","1.246","6.428","1.157"
"Fbln1","0.998","-1.246","5.301","-1.262"
"Spryd7","0.998","-1.246","5.235","-0.997"
"Arfrp1","0.998","1.245","4.024","1.382"
"Commd1","0.998","-1.245","4.707","-0.965"
"Serp1","0.998","1.245","3.582","1.136"
"Ophn1","0.998","1.245","3.582","1.136"
"Fcna","0.998","1.245","1.394","2.388"
"Itga4","0.998","1.245","1.394","2.388"
"Arhgef38","0.998","1.245","1.394","2.388"
"Tbc1d19","0.998","1.245","1.394","2.388"
"Klrd1","0.998","1.245","1.394","2.388"
"Pnmal2","0.998","1.245","1.394","2.388"
"Blm","0.998","1.245","1.394","2.388"
"Hmx2","0.998","1.245","1.394","2.388"
"AY761184","0.998","1.245","1.394","2.388"
"Mmp7","0.998","1.245","1.394","2.388"
"Spag5","0.998","1.245","1.394","2.388"
"Fkbp3","0.998","1.245","1.394","2.388"
"Fam151b","0.998","1.245","1.394","2.388"
"Sgtb","0.998","1.245","1.394","2.388"
"Mtbp","0.998","1.245","1.394","2.388"
"Vdr","0.998","1.245","1.394","2.388"
"Ccdc167","0.998","1.245","1.394","2.388"
"Zfp532","0.998","1.245","1.394","2.388"
"Eps15l1","0.998","1.243","4.135","1.449"
"Alpi","0.998","1.243","2.873","0.965"
"Mterf4","0.998","1.243","2.873","0.965"
"Suco","0.998","1.243","2.873","0.965"
"Cir1","0.998","1.243","2.873","0.965"
"Pfdn4","0.998","1.243","2.873","0.965"
"Abcf2","0.998","1.243","2.873","0.965"
"Nom1","0.998","1.243","2.873","0.965"
"Psph","0.998","1.243","2.873","0.965"
"Kptn","0.998","1.243","2.873","0.965"
"Herpud2","0.998","1.243","2.873","0.965"
"Chac2","0.998","1.243","2.873","0.965"
"Nrn1","0.998","1.243","2.873","0.965"
"Dock9","0.998","1.243","2.873","0.965"
"Thoc6","0.998","1.243","2.873","0.965"
"Pkmyt1","0.998","1.243","2.873","0.965"
"Lsm2","0.998","1.243","2.873","0.965"
"Incenp","0.998","1.243","2.873","0.965"
"Upf3b","0.998","1.243","2.873","0.965"
"Ptpn11","0.998","-1.242","5.495","-1.088"
"Rbm42","0.998","-1.242","5.741","-0.961"
"Srsf10","0.998","1.241","4.235","1.510"
"Usp16","0.998","1.241","4.601","0.961"
"Sirt3","0.998","1.240","3.483","1.088"
"Cars","0.998","1.240","5.805","1.088"
"Sos2","0.998","1.240","3.483","1.088"
"Rft1","0.998","1.240","3.483","1.088"
"Slc25a17","0.998","1.240","4.281","1.540"
"Mbd5","0.998","-1.239","3.949","-1.445"
"Tnfaip3","0.998","-1.239","3.949","-1.445"
"Ppp1r12b","0.998","-1.238","4.026","-1.127"
"Pank3","0.998","-1.238","4.026","-1.127"
"Tmem104","0.998","-1.238","4.026","-1.127"
"Cela1","0.998","-1.238","4.026","-1.127"
"Zbtb14","0.998","-1.238","4.026","-1.127"
"Elavl1","0.998","1.238","4.367","1.594"
"Dip2a","0.998","1.237","4.408","1.620"
"Tmx3","0.998","1.235","4.520","1.693"
"Ppp1r35","0.998","-1.232","5.197","-1.106"
"Dlg5","0.998","-1.232","5.197","-1.106"
"Ccnd3","0.998","-1.232","5.094","-0.952"
"Lin54","0.998","1.231","3.373","1.037"
"Homer2","0.998","1.231","3.373","1.037"
"Hnrnph1","0.998","1.231","3.373","1.037"
"Blmh","0.998","1.231","3.373","1.037"
"Nsrp1","0.998","1.231","3.373","1.037"
"Slc25a32","0.998","1.231","3.373","1.037"
"Epg5","0.998","1.231","3.373","1.037"
"Cd274","0.998","-1.231","2.858","-2.186"
"Mpst","0.998","-1.231","7.194","-0.955"
"Nr1h2","0.998","1.230","6.292","1.336"
"Pias3","0.998","-1.230","4.981","-0.962"
"Pgpep1","0.998","-1.229","5.167","-1.242"
"Klf10","0.998","-1.229","5.038","-1.048"
"Des","0.998","-1.228","2.942","-1.206"
"Cav2","0.998","-1.228","2.942","-1.206"
"Adamts15","0.998","-1.228","2.942","-1.206"
"Ormdl2","0.998","-1.228","2.942","-1.206"
"Fh1","0.998","-1.227","4.696","-0.949"
"Rab11fip3","0.998","1.226","5.235","1.156"
"Ccdc115","0.998","-1.226","3.349","-1.089"
"Rab13","0.998","-1.226","3.349","-1.089"
"Brat1","0.998","-1.226","3.349","-1.089"
"Zbtb45","0.998","-1.226","3.349","-1.089"
"Nae1","0.998","-1.226","5.671","-1.089"
"Lss","0.998","-1.226","3.349","-1.089"
"Suz12","0.998","-1.226","3.349","-1.089"
"Vamp7","0.998","-1.226","3.349","-1.089"
"Gdi1","0.998","1.225","7.296","0.981"
"Eps8","0.998","1.225","6.569","1.213"
"Scaf8","0.998","1.225","4.542","0.946"
"Cdc5l","0.998","1.225","4.542","0.946"
"Smad2","0.998","1.225","4.542","0.946"
"Muc6","0.998","1.224","6.233","1.052"
"Nr1d2","0.998","1.223","3.386","1.776"
"Ifrd1","0.998","1.222","8.146","0.949"
"Pbx3","0.998","-1.222","2.696","-1.943"
"Ythdf2","0.998","-1.222","2.696","-1.943"
"Pld4","0.998","-1.222","2.696","-1.943"
"Slc25a23","0.998","-1.222","2.696","-1.943"
"Lratd1","0.998","-1.221","4.725","-1.503"
"Btbd3","0.998","-1.221","4.862","-0.981"
"Slc35a4","0.998","-1.221","4.862","-0.981"
"Pigr","0.998","1.220","5.170","1.531"
"Phf5a","0.998","-1.220","5.132","-1.008"
"Dusp13","0.998","1.220","6.891","1.395"
"Ucp2","0.998","-1.219","10.921","-0.942"
"Krtcap2","0.998","1.218","4.673","0.952"
"Tcf3","0.998","-1.215","2.920","-1.174"
"Eci2","0.998","-1.215","2.920","-1.174"
"Rorc","0.998","1.214","3.248","0.983"
"Pde2a","0.998","1.214","3.248","0.983"
"Med31","0.998","1.214","3.248","0.983"
"Pqbp1","0.998","1.214","3.248","0.983"
"Zbtb21","0.998","-1.213","4.739","-1.013"
"Pnrc1","0.998","1.212","6.466","0.938"
"Atxn10","0.998","-1.211","4.497","-1.162"
"Tra2b","0.998","1.210","4.096","1.394"
"Tubb4b","0.998","-1.209","8.173","-0.935"
"Nsmaf","0.998","1.209","5.542","0.972"
"Tbc1d9b","0.998","1.209","4.039","1.358"
"Tgm2","0.998","1.208","7.463","1.616"
"Casp7","0.998","-1.208","6.302","-0.981"
"mt-Atp6","0.998","1.208","9.529","1.191"
"Lsm14b","0.998","1.207","3.980","1.321"
"Adamdec1","0.998","1.207","3.980","1.321"
"Ap2m1","0.998","-1.206","6.136","-0.972"
"Zc3h8","0.998","1.206","1.922","1.595"
"Ptk6","0.998","1.206","1.922","1.595"
"Sh2d2a","0.998","1.206","1.922","1.595"
"Clca3b","0.998","1.206","1.922","1.595"
"Tyw3","0.998","1.206","1.922","1.595"
"Aldob","0.998","1.206","1.922","1.595"
"Tmem116","0.998","1.206","1.922","1.595"
"Rimbp2","0.998","1.206","1.922","1.595"
"Cyp26b1","0.998","1.206","1.922","1.595"
"Kctd21","0.998","1.206","1.922","1.595"
"Tbx6","0.998","1.206","1.922","1.595"
"Champ1","0.998","1.206","1.922","1.595"
"Pate4","0.998","1.206","1.922","1.595"
"Ice2","0.998","1.206","1.922","1.595"
"Elovl5","0.998","1.206","1.922","1.595"
"Tmem198b","0.998","1.206","1.922","1.595"
"Eno3","0.998","1.206","1.922","1.595"
"Flot2","0.998","1.206","1.922","1.595"
"Ftsj3","0.998","1.206","1.922","1.595"
"Pitpnc1","0.998","1.206","1.922","1.595"
"Dhrs7","0.998","1.206","1.922","1.595"
"Hist1h1b","0.998","1.206","1.922","1.595"
"Mylip","0.998","1.206","1.922","1.595"
"Olfm4","0.998","1.206","1.922","1.595"
"Pnpla3","0.998","1.206","1.922","1.595"
"Glis2","0.998","1.206","1.922","1.595"
"AW554918","0.998","1.206","1.922","1.595"
"Cxxc5","0.998","1.206","1.922","1.595"
"Plekhs1","0.998","1.206","1.922","1.595"
"Smad3","0.998","1.206","4.787","0.965"
"Rnf169","0.998","1.206","4.479","0.933"
"Dnajb13","0.998","1.205","3.847","1.239"
"Stk4","0.998","1.204","3.916","1.281"
"Atad1","0.998","1.204","3.916","1.281"
"Sdsl","0.998","-1.202","3.632","-0.970"
"Bckdha","0.998","-1.202","3.632","-0.970"
"Dcbld1","0.998","-1.202","3.632","-0.970"
"Matr3","0.998","-1.202","3.632","-0.970"
"Trib1","0.998","1.202","6.197","1.256"
"Icosl","0.998","1.202","5.851","0.934"
"Slc25a38","0.998","-1.202","2.897","-1.139"
"Ltv1","0.998","-1.202","2.897","-1.139"
"Hjurp","0.998","1.200","5.000","0.973"
"H2afz","0.998","1.199","5.306","0.927"
"Wnt11","0.998","-1.199","6.722","-0.959"
"Daxx","0.998","-1.199","5.869","-0.940"
"Kat6b","0.998","-1.198","5.155","-1.223"
"Dmtf1","0.998","1.197","5.064","0.951"
"Gch1","0.998","-1.197","7.065","-0.930"
"Tomm5","0.998","-1.196","5.077","-0.926"
"Mettl9","0.998","-1.196","5.188","-0.926"
"Dcaf12","0.998","1.196","5.610","1.338"
"Ide","0.998","1.196","4.739","0.947"
"Fbxo8","0.998","1.196","3.774","1.195"
"Mcfd2","0.998","1.196","3.774","1.195"
"Irak1","0.998","1.196","3.774","1.195"
"Kdm4b","0.998","1.194","4.198","0.992"
"Arpp19","0.998","-1.194","4.196","-1.020"
"Oasl1","0.998","1.194","8.899","1.238"
"Atxn1","0.998","-1.193","4.524","-0.931"
"Psmd1","0.998","1.191","4.347","1.534"
"Jak2","0.998","1.191","6.616","1.210"
"Dennd2c","0.998","-1.191","2.450","-1.575"
"Tmem201","0.998","-1.191","2.450","-1.575"
"Tmem175","0.998","-1.191","2.450","-1.575"
"Rbak","0.998","-1.191","2.450","-1.575"
"Ccdc114","0.998","-1.191","2.450","-1.575"
"Nars2","0.998","-1.191","2.450","-1.575"
"Mmaa","0.998","-1.191","2.450","-1.575"
"Zfp423","0.998","-1.191","3.187","-1.575"
"Foxf1","0.998","-1.191","2.450","-1.575"
"Hist3h2a","0.998","-1.191","2.450","-1.575"
"Pygl","0.998","-1.191","2.450","-1.575"
"Kpna3","0.998","-1.191","3.673","-1.575"
"Bnip3l","0.998","-1.191","3.187","-1.575"
"Syce3","0.998","-1.191","2.450","-1.575"
"Tmem50b","0.998","-1.191","3.187","-1.575"
"Zfp119a","0.998","-1.191","2.450","-1.575"
"Ints5","0.998","-1.191","2.450","-1.575"
"Taf5","0.998","-1.191","2.450","-1.575"
"Tspyl2","0.998","-1.191","2.450","-1.575"
"Cdk14","0.998","1.189","5.279","1.148"
"Gaa","0.998","1.189","3.694","1.148"
"Atp5o","0.998","-1.189","6.669","-0.937"
"Stk17b","0.998","1.188","5.270","0.918"
"Gan","0.998","1.188","6.099","0.918"
"Per3","0.998","1.187","2.942","2.277"
"Lsm4","0.998","-1.186","4.675","-0.917"
"Mynn","0.998","-1.186","2.873","-1.103"
"Zfp110","0.998","-1.186","2.873","-1.103"
"Esam","0.998","-1.186","2.873","-1.103"
"Hba-a2","0.998","-1.186","2.873","-1.103"
"Scnn1g","0.998","1.185","3.604","1.450"
"Plaur","0.998","1.184","7.435","1.165"
"Sema7a","0.998","1.184","7.702","0.915"
"Phf3","0.998","1.184","3.104","0.928"
"Dhrs9","0.998","1.184","5.911","0.928"
"Cstf1","0.998","1.184","3.104","0.928"
"Nup62","0.998","1.184","3.104","0.928"
"Btbd2","0.998","1.184","3.104","0.928"
"Lsm7","0.998","1.184","3.104","0.928"
"Atpaf2","0.998","1.184","3.104","0.928"
"Brix1","0.998","1.184","3.104","0.928"
"C4b","0.998","1.184","3.104","0.928"
"Sfxn3","0.998","1.184","3.104","0.928"
"Las1l","0.998","1.184","5.426","0.928"
"Cmtr1","0.998","-1.183","5.292","-0.928"
"Atp6v0d1","0.998","1.183","4.580","1.678"
"Atp2b4","0.998","1.182","4.411","0.921"
"Nipal3","0.998","1.181","4.546","1.653"
"Klhl5","0.998","1.181","3.607","1.098"
"Ergic2","0.998","1.181","3.607","1.098"
"Ift46","0.998","1.181","3.607","1.098"
"Nudt13","0.998","1.181","3.607","1.098"
"Gemin7","0.998","-1.180","5.208","-0.956"
"Faim","0.998","-1.180","3.787","-1.202"
"Aldh6a1","0.998","-1.180","3.787","-1.202"
"Il31ra","0.998","-1.180","3.787","-1.202"
"Ifi27","0.998","-1.180","4.450","-1.091"
"Brwd1","0.998","1.178","6.087","0.972"
"Kif3b","0.998","1.178","4.110","1.373"
"Ugp2","0.998","-1.178","5.068","-0.913"
"Dusp16","0.998","1.177","4.475","1.602"
"Ints11","0.998","-1.176","4.358","-0.953"
"Tbc1d25","0.998","-1.174","4.001","-1.089"
"Aagab","0.998","1.173","5.765","1.021"
"Apeh","0.998","-1.173","5.817","-0.966"
"Ctbp1","0.998","-1.173","6.099","-0.917"
"Pgam1","0.998","1.172","6.481","0.971"
"Arpc4","0.998","1.172","4.399","1.547"
"Slc35a2","0.998","1.172","4.399","1.547"
"Top2b","0.998","-1.170","4.802","-1.108"
"Srpr","0.998","1.169","4.826","1.827"
"Abl1","0.998","1.169","4.358","1.518"
"Hnrnph3","0.998","1.168","4.499","0.903"
"Atrx","0.998","1.168","4.499","0.903"
"Tgfb1","0.998","1.168","3.511","1.045"
"Rbm15b","0.998","1.168","3.511","1.045"
"Bzw2","0.998","1.168","3.511","1.045"
"Wdr37","0.998","1.168","3.511","1.045"
"Thap7","0.998","1.168","3.511","1.045"
"Disp1","0.998","-1.167","2.848","-1.065"
"Pex16","0.998","-1.167","5.462","-0.903"
"Fasn","0.998","-1.166","5.973","-0.904"
"Akirin2","0.998","1.166","5.281","0.901"
"Mafk","0.998","1.166","6.772","1.084"
"Kdm4c","0.998","1.165","4.315","1.488"
"Fez2","0.998","-1.165","4.548","-1.238"
"Tet3","0.998","1.163","5.897","1.070"
"Akap8","0.998","1.163","5.062","1.027"
"Zfp646","0.998","1.163","3.933","1.255"
"Fbxw8","0.998","1.162","5.193","0.901"
"Stambp","0.998","1.162","4.271","1.456"
"Plscr3","0.998","-1.162","5.375","-1.554"
"Slc7a5","0.998","1.161","3.684","1.330"
"Bak1","0.998","-1.161","7.200","-0.925"
"Eps8l1","0.998","1.161","5.739","1.383"
"Crybg2","0.998","-1.160","4.950","-0.916"
"Ptpn4","0.998","1.159","2.643","0.947"
"Crls1","0.998","1.159","2.643","0.947"
"Zfp691","0.998","1.159","2.643","0.947"
"Tmem60","0.998","1.159","2.643","0.947"
"Uspl1","0.998","1.159","2.643","0.947"
"Tmem126b","0.998","1.159","2.643","0.947"
"Cdhr5","0.998","1.159","2.643","0.947"
"Pbx4","0.998","1.159","2.643","0.947"
"Ankrd49","0.998","1.159","2.643","0.947"
"Qrsl1","0.998","1.159","2.643","0.947"
"Pigl","0.998","1.159","2.643","0.947"
"Coil","0.998","1.159","2.643","0.947"
"Ttll5","0.998","1.159","2.643","0.947"
"Tbce","0.998","1.159","4.228","0.947"
"Sirt5","0.998","1.159","2.643","0.947"
"Aopep","0.998","1.159","2.643","0.947"
"Odf3b","0.998","1.159","2.643","0.947"
"Umps","0.998","1.159","2.643","0.947"
"Dock8","0.998","1.159","2.643","0.947"
"Msn","0.998","1.159","2.643","0.947"
"Ddx3y","0.998","1.157","5.674","0.974"
"Smagp","0.998","-1.157","5.287","-0.919"
"Rabggta","0.998","1.157","5.026","1.008"
"Atp6v0c","0.998","-1.156","5.968","-0.896"
"Clcn7","0.998","1.156","3.866","1.212"
"Zdhhc6","0.998","1.156","3.866","1.212"
"Abhd11","0.998","1.154","4.337","0.912"
"Fam162a","0.998","1.154","6.040","1.112"
"Naa80","0.998","1.153","5.696","0.892"
"Abca2","0.998","1.153","4.858","0.946"
"Adck5","0.998","-1.153","3.870","-0.893"
"Gatd1","0.998","1.152","4.578","0.892"
"Slc48a1","0.998","1.152","4.578","0.892"
"Krt23","0.998","1.151","8.448","1.117"
"Tstd1","0.998","1.150","3.405","0.988"
"Zfp777","0.998","1.150","3.405","0.988"
"Sox4","0.998","1.150","3.405","0.988"
"Xrcc4","0.998","1.150","3.405","0.988"
"Piga","0.998","1.150","3.405","0.988"
"Trim6","0.998","-1.150","5.726","-0.937"
"Capg","0.998","-1.149","7.118","-0.924"
"Zfp444","0.998","-1.149","3.511","-1.332"
"Ywhaq","0.998","-1.149","3.511","-1.332"
"Wtap","0.998","1.147","4.124","1.352"
"Stip1","0.998","1.147","3.794","1.165"
"Ddx21","0.998","-1.146","4.121","-0.907"
"Edf1","0.998","-1.146","7.325","-0.886"
"Panx1","0.998","-1.146","2.821","-1.025"
"Tmem65","0.998","-1.146","2.821","-1.025"
"Myc","0.998","-1.146","2.821","-1.025"
"Dctn6","0.998","-1.143","4.652","-0.883"
"Bmpr2","0.998","-1.142","5.329","-0.983"
"Eif4e2","0.998","-1.142","5.899","-0.888"
"Piwil4","0.998","-1.141","4.175","-0.989"
"Timmdc1","0.998","-1.141","4.175","-0.989"
"Brd1","0.998","1.141","5.654","1.314"
"Cd9","0.998","-1.141","6.599","-0.891"
"Ethe1","0.998","-1.140","8.270","-0.904"
"Vldlr","0.998","1.140","5.205","0.882"
"Sgsm3","0.998","1.136","6.614","0.903"
"Gpt","0.998","-1.136","5.374","-0.906"
"Naa60","0.998","1.136","4.457","1.547"
"Il18rap","0.998","1.134","2.168","1.227"
"Pla2r1","0.998","1.134","2.168","1.227"
"Slc39a13","0.998","1.134","2.168","1.227"
"Trp53rkb","0.998","1.134","2.168","1.227"
"Ccna2","0.998","1.134","2.168","1.227"
"Arhgef26","0.998","1.134","2.168","1.227"
"Ccne2","0.998","1.134","2.168","1.227"
"Zfp618","0.998","1.134","2.168","1.227"
"Ccdc28b","0.998","1.134","2.168","1.227"
"Tnfrsf25","0.998","1.134","2.168","1.227"
"Phtf2","0.998","1.134","2.168","1.227"
"Hopx","0.998","1.134","2.168","1.227"
"Tmem119","0.998","1.134","2.168","1.227"
"Cttnbp2","0.998","1.134","2.168","1.227"
"Pcgf1","0.998","1.134","2.168","1.227"
"Tprkb","0.998","1.134","2.168","1.227"
"Cdca3","0.998","1.134","2.168","1.227"
"Spx","0.998","1.134","2.168","1.227"
"Rassf8","0.998","1.134","2.168","1.227"
"Snrpd2","0.998","1.134","2.168","1.227"
"Ttc23","0.998","1.134","2.168","1.227"
"Spn","0.998","1.134","2.168","1.227"
"Prmt9","0.998","1.134","2.168","1.227"
"Kifc3","0.998","1.134","2.168","1.227"
"Enkd1","0.998","1.134","2.168","1.227"
"Mapk12","0.998","1.134","2.168","1.227"
"Tiam2","0.998","1.134","2.168","1.227"
"Tbc1d24","0.998","1.134","2.168","1.227"
"Zfp101","0.998","1.134","2.168","1.227"
"Prr3","0.998","1.134","2.168","1.227"
"Pcsk5","0.998","1.134","2.168","1.227"
"Gpam","0.998","1.134","2.168","1.227"
"Amer1","0.998","1.134","2.168","1.227"
"Kantr","0.998","1.134","2.168","1.227"
"Hck","0.998","1.134","4.490","1.227"
"Mvp","0.998","-1.134","7.717","-0.910"
"Pard3b","0.998","-1.134","2.019","-0.927"
"Mrc1","0.998","-1.134","2.019","-0.927"
"Angptl2","0.998","-1.134","2.019","-0.927"
"Fbn1","0.998","-1.134","2.019","-0.927"
"Zhx3","0.998","-1.134","2.019","-0.927"
"Pde4b","0.998","-1.134","2.019","-0.927"
"Ndc1","0.998","-1.134","2.019","-0.927"
"Urod","0.998","-1.134","2.019","-0.927"
"Cep104","0.998","-1.134","3.604","-0.927"
"Fzd1","0.998","-1.134","2.019","-0.927"
"Spon2","0.998","-1.134","2.019","-0.927"
"Nop14","0.998","-1.134","2.019","-0.927"
"Tgfbr3","0.998","-1.134","2.019","-0.927"
"Rfc5","0.998","-1.134","2.019","-0.927"
"Oas1c","0.998","-1.134","3.604","-0.927"
"Tmem150a","0.998","-1.134","2.019","-0.927"
"Klf15","0.998","-1.134","2.019","-0.927"
"Fbln2","0.998","-1.134","2.019","-0.927"
"Kbtbd8","0.998","-1.134","2.019","-0.927"
"Zfp146","0.998","-1.134","2.019","-0.927"
"Rasip1","0.998","-1.134","2.019","-0.927"
"Ilf3","0.998","-1.134","2.019","-0.927"
"Pigb","0.998","-1.134","2.019","-0.927"
"Popdc3","0.998","-1.134","2.019","-0.927"
"Lrig3","0.998","-1.134","2.019","-0.927"
"Tsfm","0.998","-1.134","2.019","-0.927"
"Sec14l4","0.998","-1.134","2.019","-0.927"
"Znrf3","0.998","-1.134","2.019","-0.927"
"Upp1","0.998","-1.134","2.019","-0.927"
"Fstl4","0.998","-1.134","2.019","-0.927"
"C1qbp","0.998","-1.134","2.019","-0.927"
"Haspin","0.998","-1.134","2.019","-0.927"
"Smyd4","0.998","-1.134","2.019","-0.927"
"Hnf1b","0.998","-1.134","2.019","-0.927"
"Krt15","0.998","-1.134","2.019","-0.927"
"Agr3","0.998","-1.134","2.019","-0.927"
"Churc1","0.998","-1.134","2.019","-0.927"
"Sugct","0.998","-1.134","2.019","-0.927"
"Epdr1","0.998","-1.134","2.019","-0.927"
"Caml","0.998","-1.134","3.604","-0.927"
"Tent4a","0.998","-1.134","3.604","-0.927"
"Zfhx2","0.998","-1.134","3.604","-0.927"
"Fzd3","0.998","-1.134","2.019","-0.927"
"Atad2","0.998","-1.134","2.019","-0.927"
"Cyp2d26","0.998","-1.134","2.019","-0.927"
"Arvcf","0.998","-1.134","2.019","-0.927"
"Zfp994","0.998","-1.134","2.019","-0.927"
"Six3","0.998","-1.134","2.019","-0.927"
"Tslp","0.998","-1.134","2.019","-0.927"
"Csf1r","0.998","-1.134","2.019","-0.927"
"Mpeg1","0.998","-1.134","2.019","-0.927"
"Poll","0.998","-1.134","2.019","-0.927"
"Ppp1r3f","0.998","-1.134","2.019","-0.927"
"Nexmif","0.998","-1.134","2.019","-0.927"
"Eif1ax","0.998","-1.134","2.019","-0.927"
"Siah1b","0.998","-1.134","2.019","-0.927"
"Abhd2","0.998","1.134","8.992","0.914"
"Grpel2","0.998","1.134","6.276","0.892"
"Etfa","0.998","-1.134","6.334","-0.881"
"Omp","0.998","1.134","7.306","0.888"
"Hsp90ab1","0.998","1.132","5.752","1.364"
"AI597479","0.998","1.132","2.933","0.874"
"Rnf25","0.998","1.132","2.933","0.874"
"Fxr1","0.998","1.132","2.933","0.874"
"Mecr","0.998","1.132","2.933","0.874"
"Cacna2d1","0.998","1.132","2.933","0.874"
"Mgst1","0.998","1.132","2.933","0.874"
"Gdpd3","0.998","1.132","2.933","0.874"
"Glb1l2","0.998","1.132","2.933","0.874"
"H2afx","0.998","1.132","2.933","0.874"
"Inpp5j","0.998","1.132","2.933","0.874"
"Kif3a","0.998","1.132","2.933","0.874"
"Alkbh1","0.998","1.132","2.933","0.874"
"Gtpbp8","0.998","1.132","2.933","0.874"
"Tceal9","0.998","1.132","4.518","0.874"
"Mvk","0.998","-1.131","4.496","-0.889"
"Eya3","0.998","1.131","4.767","0.905"
"Bco2","0.998","1.131","4.745","1.029"
"Med16","0.998","-1.129","4.295","-1.530"
"Agtrap","0.998","-1.129","4.666","-1.144"
"Paqr8","0.998","1.129","7.161","0.922"
"Tmem79","0.998","-1.127","6.185","-0.882"
"Tram1","0.998","-1.127","7.623","-0.883"
"Rhbdd1","0.998","1.125","4.188","1.370"
"Eif2s1","0.998","-1.124","4.106","-0.886"
"Rab23","0.998","-1.124","3.309","-1.029"
"Faah","0.998","-1.124","3.309","-1.029"
"Mtf2","0.998","-1.124","3.309","-1.029"
"Tmem209","0.998","-1.124","3.309","-1.029"
"Nup153","0.998","-1.124","3.309","-1.029"
"Tgds","0.998","-1.124","3.309","-1.029"
"Ndufb4","0.998","-1.124","3.309","-1.029"
"Heatr5b","0.998","-1.124","3.309","-1.029"
"Hspa14","0.998","1.124","3.949","1.230"
"Zfp46","0.998","1.124","3.285","0.928"
"Antxr1","0.998","1.124","3.285","0.928"
"Nav2","0.998","1.124","3.285","0.928"
"Nprl2","0.998","1.124","3.285","0.928"
