"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Tff3","0.795","4.622","5.041","3.789"
"S100g","0.795","4.598","4.735","3.915"
"Dpt","0.795","-4.220","6.471","-3.594"
"Ly6g6c","0.795","-4.162","5.144","-3.748"
"Sh2d2a","0.795","3.885","3.889","3.806"
"Ada","0.795","3.865","4.442","3.328"
"Unc5b","0.795","-3.844","6.035","-3.208"
"Ufsp1","0.795","3.812","4.714","3.135"
"Ache","0.795","3.807","6.093","3.171"
"Tspan12","0.795","3.788","4.397","3.238"
"Peg3","0.795","-3.775","5.028","-3.517"
"Rnf135","0.795","3.755","4.397","3.238"
"Habp4","0.795","3.755","4.397","3.238"
"Mettl22","0.795","3.755","4.397","3.238"
"Cntnap5a","0.795","3.740","3.817","3.662"
"Cftr","0.795","3.737","6.522","3.943"
"Tnxb","0.795","-3.729","6.278","-3.209"
"Vrk1","0.795","3.691","4.345","3.135"
"Mgp","0.795","-3.663","7.519","-3.212"
"Cldn3","0.795","3.658","4.887","2.995"
"Zg16","0.795","3.613","4.428","3.299"
"Tns4","0.795","3.602","4.667","3.040"
"Rab3b","0.795","-3.599","5.534","-2.943"
"Fam221a","0.795","3.592","5.234","3.037"
"Psapl1","0.795","-3.589","8.170","-4.245"
"Slc6a8","0.795","-3.587","5.916","-2.969"
"Pde2a","0.795","3.564","4.285","3.014"
"Arg2","0.795","3.539","3.726","3.480"
"Cep95","0.795","3.523","4.835","2.892"
"Foxa2","0.795","-3.512","4.846","-3.152"
"Ap4s1","0.795","3.473","4.306","3.056"
"Kif18b","0.795","3.472","3.789","3.606"
"Nudt21","0.795","3.425","4.581","2.869"
"Baiap3","0.795","-3.404","4.788","-3.036"
"Ccl12","0.795","3.396","4.213","2.869"
"Cstf1","0.795","3.355","4.530","2.766"
"Bms1","0.795","3.355","4.530","2.766"
"Tcf23","0.795","-3.351","4.762","-2.983"
"Epn3","0.795","-3.340","7.097","-3.406"
"Gem","0.795","-3.337","4.904","-3.269"
"Gkn1","0.795","-3.328","14.710","-2.848"
"Shf","0.795","3.321","5.368","2.858"
"Lgals9","0.795","-3.319","7.685","-2.808"
"Uxt","0.795","3.292","4.612","2.931"
"Carhsp1","0.795","-3.262","6.070","-2.793"
"Muc5ac","0.795","-3.253","10.883","-3.078"
"Vtcn1","0.795","3.243","3.605","3.238"
"Mab21l3","0.795","3.243","3.605","3.238"
"Podxl","0.795","3.243","3.605","3.238"
"Alms1","0.795","3.243","3.605","3.238"
"Letm2","0.795","3.243","3.605","3.238"
"Syce2","0.795","3.243","3.605","3.238"
"Npat","0.795","3.243","3.605","3.238"
"Zwilch","0.795","3.243","3.605","3.238"
"Ube2cbp","0.795","3.243","3.605","3.238"
"Bora","0.795","3.243","3.605","3.238"
"Troap","0.795","3.243","3.605","3.238"
"Abcg5","0.795","3.243","3.605","3.238"
"Atxn10","0.795","-3.242","4.723","-2.905"
"Fbln1","0.795","-3.231","6.454","-2.909"
"Cckar","0.795","-3.226","4.703","-2.865"
"Hsd11b1","0.795","3.224","4.469","2.646"
"Exosc1","0.795","3.224","4.469","2.646"
"Fam83h","0.795","-3.200","5.372","-2.618"
"Angptl2","0.795","-3.199","5.404","-2.684"
"Fabp1","0.795","3.199","4.306","3.056"
"Sox18","0.795","3.162","4.122","2.688"
"Mgam","0.795","3.162","4.122","2.688"
"Tamm41","0.795","3.162","4.122","2.688"
"Tefm","0.795","3.162","4.122","2.688"
"Hist1h1b","0.795","3.162","4.122","2.688"
"Naip1","0.795","3.162","4.122","2.688"
"Slc9a3","0.795","3.140","4.703","2.627"
"Jrk","0.795","3.139","4.491","2.688"
"Epop","0.795","-3.131","5.727","-2.592"
"Reg1","0.795","3.130","3.789","3.606"
"Cox7a1","0.795","3.116","5.180","2.688"
"Aldh3a1","0.795","-3.114","6.096","-2.845"
"Aldh2","0.795","-3.111","6.685","-2.924"
"Cbwd1","0.795","3.109","4.866","2.590"
"Txlng","0.795","3.093","4.915","2.688"
"Dsg2","0.795","-3.084","7.113","-2.641"
"Zfp870","0.795","3.081","4.185","2.814"
"Aqp3","0.795","-3.076","8.590","-2.516"
"Rab40c","0.795","-3.064","4.632","-2.724"
"Akp3","0.795","3.061","5.289","2.905"
"E2f8","0.795","3.049","4.397","2.501"
"Rft1","0.795","3.049","4.397","2.501"
"Spry4","0.795","3.049","4.397","2.501"
"Elac1","0.795","3.049","4.397","2.501"
"Ampd2","0.795","3.045","5.649","2.572"
"Shh","0.795","-3.018","5.681","-2.500"
"Arid1b","0.795","-3.015","4.612","-2.684"
"Mreg","0.795","3.011","4.838","2.536"
"Mcm7","0.795","3.008","5.110","2.548"
"Igkc","0.795","3.003","6.542","2.772"
"Ces2c","0.795","-3.002","9.161","-2.490"
"Clec2f","0.795","2.998","3.605","3.238"
"Loxl1","0.795","-2.988","5.293","-2.460"
"Lgals3","0.795","-2.975","7.614","-2.580"
"Zfp629","0.795","2.954","5.078","3.014"
"Slc20a1","0.795","2.951","5.207","2.536"
"N4bp3","0.795","2.950","3.553","3.135"
"Il13","0.795","2.950","3.553","3.135"
"Arhgap25","0.795","2.947","3.605","3.238"
"Duxf3","0.795","2.947","3.605","3.238"
"Hkdc1","0.795","2.947","3.605","3.238"
"Gas2l3","0.795","2.947","3.605","3.238"
"Kcns3","0.795","2.947","3.605","3.238"
"Zfp174","0.795","2.947","3.605","3.238"
"Lhfpl5","0.795","2.947","3.605","3.238"
"Casp6","0.795","-2.947","5.925","-2.503"
"Nbl1","0.795","-2.941","5.322","-2.519"
"Immp1l","0.795","2.939","5.120","2.567"
"Arhgap28","0.795","2.933","4.591","2.403"
"Cars2","0.795","2.927","4.793","2.445"
"Zfp101","0.795","2.927","4.793","2.445"
"Coro2a","0.795","-2.921","6.160","-2.610"
"Snip1","0.795","2.900","4.793","2.445"
"Jund","0.795","-2.895","8.294","-3.707"
"Sdhaf3","0.795","2.886","3.493","3.014"
"Saal1","0.795","2.886","3.493","3.014"
"Ankle1","0.795","2.886","3.493","3.014"
"Ighd","0.795","2.886","3.493","3.014"
"Samd4","0.795","2.886","3.493","3.014"
"Cdca2","0.795","2.886","3.493","3.014"
"Cbr1","0.795","-2.881","5.628","-2.394"
"Traf1","0.795","2.879","4.491","2.688"
"S100a6","0.795","-2.867","8.727","-2.989"
"Sdcbp2","0.795","-2.867","6.586","-2.726"
"Abhd17a","0.795","-2.865","5.891","-2.435"
"Ccnd3","0.795","-2.864","4.548","-2.555"
"Rfwd3","0.795","2.860","4.612","2.445"
"Ltn1","0.795","2.860","4.612","2.445"
"Zfp945","0.795","2.860","4.612","2.445"
"Epb41l4a","0.795","2.860","4.612","2.445"
"Kif21b","0.795","2.846","5.928","2.392"
"Srf","0.795","-2.842","5.882","-2.417"
"Samd8","0.795","-2.835","6.092","-2.474"
"Dusp12","0.795","2.822","4.742","2.342"
"Procr","0.795","2.822","4.742","2.342"
"Fam185a","0.795","2.822","4.742","2.342"
"Zdhhc21","0.795","2.820","4.001","2.445"
"Rab42","0.795","2.820","4.001","2.445"
"Hspb1","0.795","2.820","4.001","2.445"
"Dctpp1","0.795","2.820","4.001","2.445"
"Zfp202","0.795","2.820","4.001","2.445"
"Pclaf","0.795","2.820","4.001","2.445"
"Cgas","0.795","2.820","4.001","2.445"
"Thg1l","0.795","2.820","4.001","2.445"
"Gcnt2","0.795","2.820","4.001","2.445"
"Egr3","0.795","2.820","4.001","2.445"
"Elp2","0.795","2.820","4.001","2.445"
"Ndrg1","0.795","-2.816","6.274","-2.837"
"Plgrkt","0.795","-2.816","5.612","-2.361"
"Mmp15","0.795","-2.811","6.577","-2.706"
"Mybl2","0.795","2.810","4.306","2.319"
"Wdr3","0.795","2.810","4.306","2.319"
"Haus3","0.795","2.810","4.306","2.319"
"Cd37","0.795","2.810","4.306","2.319"
"Zfp729b","0.795","2.810","4.306","2.319"
"Cep72","0.795","2.810","4.306","2.319"
"Washc5","0.795","2.810","4.306","2.319"
"Tagap","0.795","2.810","4.306","2.319"
"Piezo2","0.795","2.810","4.306","2.319"
"Sult1d1","0.795","-2.808","5.879","-2.410"
"Ces2b","0.795","-2.808","5.307","-2.489"
"Cluap1","0.795","2.806","4.911","2.391"
"Selp","0.795","2.799","3.420","2.869"
"Rad54b","0.795","2.799","3.420","2.869"
"Fbxo48","0.795","2.799","3.420","2.869"
"Jag2","0.795","2.799","3.420","2.869"
"Rspo2","0.795","2.799","3.420","2.869"
"Uhrf1","0.795","2.799","3.420","2.869"
"Kif11","0.795","2.799","3.420","2.869"
"Ang","0.795","-2.782","5.595","-2.327"
"Psmd8","0.795","-2.778","4.518","-2.497"
"Txnrd2","0.795","-2.778","4.518","-2.497"
"Ints13","0.795","2.773","5.540","2.354"
"Map3k1","0.795","-2.773","5.579","-2.296"
"Itgb4","0.795","-2.768","6.835","-2.737"
"Phyh","0.795","-2.767","6.249","-2.499"
"Rilpl1","0.795","2.758","4.518","2.258"
"Incenp","0.795","2.758","4.518","2.258"
"Slco2a1","0.795","-2.749","6.100","-2.489"
"Dennd4a","0.795","2.747","4.369","2.445"
"Wfdc18","0.795","2.747","4.369","2.445"
"Cab39l","0.795","2.747","4.369","2.445"
"Ubap1","0.795","-2.746","4.491","-2.441"
"Dlgap1","0.795","-2.746","4.491","-2.441"
"Txn1","0.795","-2.739","5.232","-2.338"
"H2-T24","0.795","-2.731","4.615","-2.690"
"Atg16l1","0.795","2.725","5.444","2.523"
"Atic","0.795","2.723","5.047","2.423"
"Zbtb37","0.795","2.723","5.047","2.423"
"Dtnbp1","0.795","2.719","5.873","2.646"
"Lypd8","0.795","-2.715","9.241","-2.409"
"Retsat","0.795","-2.712","5.565","-2.269"
"Trmt13","0.795","2.708","5.404","2.445"
"Cybrd1","0.795","-2.707","6.473","-3.236"
"Lsr","0.795","-2.707","6.715","-2.642"
"Pycr2","0.795","-2.705","5.173","-2.221"
"Wdr6","0.795","-2.705","4.491","-2.441"
"Daam1","0.795","-2.705","4.491","-2.441"
"Pdcd2","0.795","-2.705","4.491","-2.441"
"Stap2","0.795","-2.701","5.171","-2.218"
"Lrrc8a","0.795","-2.701","4.469","-2.399"
"Gstt1","0.795","-2.701","4.469","-2.399"
"Csf1r","0.795","-2.697","5.191","-2.258"
"Oma1","0.795","2.697","4.866","2.301"
"Nudt16","0.795","2.697","4.866","2.301"
"Pank3","0.795","2.677","5.292","2.365"
"Misp","0.795","-2.674","6.576","-2.705"
"Cd247","0.795","2.673","3.330","2.688"
"Traf3ip3","0.795","2.673","3.330","2.688"
"Ccna2","0.795","2.673","3.330","2.688"
"Trim59","0.795","2.673","3.330","2.688"
"Sfrp2","0.795","2.673","3.330","2.688"
"Iqgap3","0.795","2.673","3.330","2.688"
"Chil3","0.795","2.673","3.330","2.688"
"Alg6","0.795","2.673","3.330","2.688"
"Sult6b2","0.795","2.673","3.330","2.688"
"Sv2b","0.795","2.673","3.330","2.688"
"Cib3","0.795","2.673","3.330","2.688"
"E2f7","0.795","2.673","3.330","2.688"
"Llph","0.795","2.673","3.330","2.688"
"Pnpt1","0.795","2.673","3.330","2.688"
"Spag5","0.795","2.673","3.330","2.688"
"Hist1h4i","0.795","2.673","3.330","2.688"
"Csf2rb2","0.795","2.673","3.330","2.688"
"Atf7ip2","0.795","2.673","3.330","2.688"
"Rpusd1","0.795","2.673","3.330","2.688"
"Vapb","0.795","-2.672","5.813","-2.280"
"Fuca2","0.795","-2.671","5.158","-2.191"
"Pak2","0.795","-2.671","5.158","-2.191"
"Rhoa","0.795","-2.662","6.344","-2.448"
"Ehd1","0.795","-2.659","5.156","-2.187"
"Ctsb","0.795","-2.658","8.488","-2.387"
"Hmgb3","0.795","2.656","5.353","2.342"
"Ythdf1","0.795","-2.650","4.447","-2.354"
"Icosl","0.795","-2.650","4.447","-2.354"
"Serping1","0.795","-2.649","6.591","-2.554"
"Rasef","0.795","-2.636","6.344","-2.448"
"Glp1r","0.795","2.630","6.136","2.747"
"Arl13b","0.795","2.629","4.971","2.270"
"Reg3b","0.795","2.628","4.086","2.616"
"Phf20","0.795","2.628","4.703","2.264"
"Fundc2","0.795","2.628","4.703","2.264"
"Rrm1","0.795","2.628","4.345","3.135"
"Kcnn3","0.795","-2.625","4.461","-2.381"
"Gtf2f2","0.795","2.620","5.580","2.434"
"Parp3","0.795","2.615","4.814","2.197"
"Tmed2","0.795","-2.614","5.198","-2.272"
"Fam168b","0.795","-2.609","5.138","-2.151"
"Polr1c","0.795","-2.609","5.138","-2.151"
"Trib1","0.795","-2.597","5.451","-2.778"
"Ctsd","0.795","-2.594","5.545","-2.228"
"Smdt1","0.795","-2.587","6.003","-2.296"
"Mogat1","0.795","-2.578","6.854","-2.123"
"Tmem189","0.795","-2.578","8.314","-2.274"
"Vps33b","0.795","2.575","5.247","2.275"
"Dock2","0.795","-2.574","5.150","-2.175"
"Mast4","0.795","-2.574","5.150","-2.175"
"C1qtnf6","0.795","2.573","5.099","2.319"
"Josd1","0.795","2.573","5.099","2.319"
"Vstm2b","0.795","-2.573","5.171","-2.218"
"Atp2b4","0.795","-2.571","4.495","-2.450"
"Pigr","0.795","2.569","6.102","2.807"
"Ston2","0.795","-2.568","5.495","-2.128"
"Cbl","0.795","2.563","5.050","2.222"
"Mpst","0.795","-2.558","5.162","-2.199"
"Eppk1","0.795","-2.556","6.894","-2.725"
"Tob1","0.795","-2.552","8.687","-2.088"
"Ncapg","0.795","2.547","4.001","2.445"
"Gkn2","0.795","-2.547","14.610","-2.106"
"mt-Nd6","0.795","2.545","10.806","2.291"
"Fabp2","0.795","2.541","5.283","2.203"
"Mak16","0.795","2.541","5.283","2.203"
"Acsl3","0.795","-2.538","4.469","-2.399"
"Mustn1","0.795","-2.536","4.397","-2.254"
"Kif13b","0.795","-2.533","6.288","-2.336"
"Junb","0.795","-2.530","6.526","-2.120"
"Map11","0.795","-2.529","6.140","-2.280"
"Ppp1r11","0.795","2.527","5.540","2.354"
"Rassf6","0.795","2.526","5.177","2.295"
"Gnpnat1","0.795","2.524","5.257","2.294"
"Mucl3","0.795","-2.523","9.949","-2.148"
"Emsy","0.795","2.522","4.926","2.180"
"Tbc1d10c","0.795","2.522","4.926","2.180"
"Ogfrl1","0.795","2.520","4.428","2.077"
"Bbs2","0.795","2.520","4.428","2.077"
"Rhbdl3","0.795","2.520","4.428","2.077"
"Mcph1","0.795","2.516","4.609","2.077"
"Gda","0.795","2.516","4.609","2.077"
"Gmeb1","0.795","2.515","5.765","2.066"
"Capn8","0.795","-2.514","8.083","-2.063"
"Tst","0.795","-2.510","5.477","-2.092"
"Actg1","0.795","-2.508","7.064","-2.731"
"Etv3","0.795","-2.508","5.495","-2.128"
"B4galnt2","0.795","2.505","4.793","2.445"
"Gpatch2","0.795","2.495","5.528","2.330"
"Ube2j2","0.795","-2.495","5.082","-2.040"
"Stard5","0.795","-2.495","5.082","-2.040"
"Extl3","0.795","-2.495","5.082","-2.040"
"Nfatc2","0.795","2.494","5.275","2.330"
"Gigyf2","0.795","2.493","4.001","2.445"
"Trpv6","0.795","2.493","4.001","2.445"
"Abcg8","0.795","2.493","4.001","2.445"
"Pygm","0.795","2.493","4.001","2.445"
"Pla2g10","0.795","-2.492","5.121","-2.117"
"Tmem14a","0.795","2.490","3.949","2.342"
"Catsper2","0.795","2.490","3.949","2.342"
"Wdr76","0.795","2.490","5.293","2.222"
"Arfrp1","0.795","2.489","5.988","2.172"
"Prr13","0.795","-2.486","7.561","-2.075"
"B4galnt3","0.795","-2.486","5.969","-2.229"
"Klf4","0.795","-2.484","8.507","-2.584"
"Usp37","0.795","2.483","4.754","2.077"
"Adamts9","0.795","2.483","4.754","2.077"
"Clasp2","0.795","2.483","4.754","2.077"
"Etv4","0.795","2.483","4.754","2.077"
"Sirt5","0.795","2.483","4.754","2.077"
"Mcrs1","0.795","2.483","4.754","2.077"
"Sema4g","0.795","2.483","4.754","2.077"
"Rpusd3","0.795","2.478","4.491","2.203"
"Rhou","0.795","-2.477","6.414","-2.381"
"Cpa6","0.795","2.476","3.208","2.445"
"Tm4sf20","0.795","2.476","3.208","2.445"
"Lin9","0.795","2.476","3.208","2.445"
"Cenpf","0.795","2.476","3.208","2.445"
"Myo3a","0.795","2.476","3.208","2.445"
"Sapcd2","0.795","2.476","3.208","2.445"
"Abo","0.795","2.476","3.208","2.445"
"Phf19","0.795","2.476","3.208","2.445"
"Spc25","0.795","2.476","3.208","2.445"
"Cdca7","0.795","2.476","3.208","2.445"
"Gchfr","0.795","2.476","3.208","2.445"
"Nusap1","0.795","2.476","3.208","2.445"
"Mgme1","0.795","2.476","3.208","2.445"
"Ccn5","0.795","2.476","3.208","2.445"
"Mms22l","0.795","2.476","3.208","2.445"
"Lepr","0.795","2.476","3.208","2.445"
"Tnfrsf25","0.795","2.476","3.208","2.445"
"Slc5a1","0.795","2.476","3.208","2.445"
"Zfp605","0.795","2.476","3.208","2.445"
"Kntc1","0.795","2.476","3.208","2.445"
"Muc3a","0.795","2.476","3.208","2.445"
"Cyp3a11","0.795","2.476","3.208","2.445"
"Cdx2","0.795","2.476","3.208","2.445"
"Fancd2","0.795","2.476","3.208","2.445"
"Rasgef1a","0.795","2.476","3.208","2.445"
"Nrip2","0.795","2.476","3.208","2.445"
"Rinl","0.795","2.476","3.208","2.445"
"Wdr62","0.795","2.476","3.208","2.445"
"Cd22","0.795","2.476","3.208","2.445"
"Det1","0.795","2.476","3.208","2.445"
"Eri2","0.795","2.476","3.208","2.445"
"Lat","0.795","2.476","3.208","2.445"
"Cd19","0.795","2.476","3.208","2.445"
"BB014433","0.795","2.476","3.208","2.445"
"Robo4","0.795","2.476","3.208","2.445"
"Themis","0.795","2.476","3.208","2.445"
"Bend3","0.795","2.476","3.208","2.445"
"Lyz1","0.795","2.476","3.208","2.445"
"Timeless","0.795","2.476","3.208","2.445"
"Cyfip2","0.795","2.476","3.208","2.445"
"Pik3r6","0.795","2.476","3.208","2.445"
"Ccl8","0.795","2.476","3.208","2.445"
"Hnf1b","0.795","2.476","3.208","2.445"
"Ikzf3","0.795","2.476","3.208","2.445"
"Cd300c","0.795","2.476","3.208","2.445"
"Prkd1","0.795","2.476","3.208","2.445"
"Hist1h1c","0.795","2.476","3.208","2.445"
"Phactr1","0.795","2.476","3.208","2.445"
"Shc3","0.795","2.476","3.208","2.445"
"Fgf10","0.795","2.476","3.208","2.445"
"Sftpd","0.795","2.476","3.208","2.445"
"Adcy4","0.795","2.476","3.208","2.445"
"Fam124a","0.795","2.476","3.208","2.445"
"Esco2","0.795","2.476","3.208","2.445"
"Dscc1","0.795","2.476","3.208","2.445"
"Has2","0.795","2.476","3.208","2.445"
"Chadl","0.795","2.476","3.208","2.445"
"Ppara","0.795","2.476","3.208","2.445"
"Gtse1","0.795","2.476","3.208","2.445"
"Zfp994","0.795","2.476","3.208","2.445"
"Dhx57","0.795","2.476","3.208","2.445"
"Stard6","0.795","2.476","3.208","2.445"
"Tkfc","0.795","2.476","3.208","2.445"
"Cntf","0.795","2.476","3.208","2.445"
"Suv39h1","0.795","2.476","3.208","2.445"
"Rbmx2","0.795","2.476","3.208","2.445"
"Cxcr3","0.795","2.476","3.208","2.445"
"Tfpi","0.795","2.476","5.023","2.167"
"Fdps","0.795","-2.470","4.369","-2.199"
"Gpr153","0.795","-2.470","4.369","-2.199"
"Abcc9","0.795","-2.470","4.369","-2.199"
"Ptpn9","0.795","-2.470","4.369","-2.199"
"Vmac","0.795","-2.470","4.369","-2.199"
"Spon2","0.795","-2.468","5.722","-2.096"
"Apoa4","0.795","2.466","5.985","2.507"
"Zap70","0.795","2.464","4.185","2.077"
"Zbtb49","0.795","2.464","4.185","2.077"
"Hapln4","0.795","2.464","4.185","2.077"
"Cdyl2","0.795","2.464","4.185","2.077"
"Hyls1","0.795","2.464","4.185","2.077"
"Mipol1","0.795","2.464","4.185","2.077"
"Slc17a2","0.795","2.464","4.185","2.077"
"Nol8","0.795","2.464","4.185","2.077"
"Dennd1c","0.795","2.464","4.185","2.077"
"Pcdhga11","0.795","2.464","4.185","2.077"
"Ppp2r2b","0.795","2.464","4.185","2.077"
"Fermt3","0.795","2.464","4.185","2.077"
"Syp","0.795","2.464","4.185","2.077"
"Bclaf3","0.795","2.464","4.185","2.077"
"Otulin","0.795","2.460","5.630","2.335"
"Fam76a","0.795","-2.456","4.442","-2.344"
"Eif6","0.795","-2.455","6.127","-2.254"
"Cav1","0.795","-2.452","5.065","-2.006"
"Ctdspl2","0.795","2.447","5.431","2.247"
"Tmem161b","0.795","2.447","5.431","2.247"
"Gsn","0.795","-2.446","10.822","-2.100"
"Fmn1","0.795","-2.443","5.711","-2.075"
"Acox1","0.795","-2.442","7.572","-2.161"
"Dnajc25","0.795","2.442","5.144","2.229"
"Klf2","0.795","-2.438","5.960","-2.210"
"Zfp511","0.795","2.437","5.050","2.222"
"Soga1","0.795","-2.437","4.392","-2.243"
"Ppp2ca","0.795","-2.435","6.538","-2.448"
"Spry1","0.795","-2.433","4.397","-2.254"
"Foxf1","0.795","-2.433","4.397","-2.254"
"Tox4","0.795","-2.433","4.397","-2.254"
"Aldh3b2","0.795","-2.433","4.397","-2.254"
"Phtf1","0.795","2.432","4.775","2.119"
"Ighmbp2","0.795","2.432","4.775","2.119"
"Brk1","0.795","-2.431","5.713","-2.079"
"Tgfbi","0.795","-2.429","6.497","-2.367"
"Git1","0.795","-2.426","5.487","-2.113"
"Tmtc4","0.795","2.426","5.095","2.131"
"Fam210a","0.795","2.426","5.095","2.131"
"Lonp1","0.795","-2.420","5.433","-2.004"
"Sqor","0.795","-2.416","6.242","-2.243"
"Gstcd","0.795","2.415","3.889","2.222"
"Pole","0.795","2.415","3.889","2.222"
"Mctp1","0.795","2.415","3.889","2.222"
"Cyp20a1","0.795","2.413","4.703","2.264"
"Rab4a","0.795","2.413","4.703","2.264"
"Tctn3","0.795","2.413","4.703","2.264"
"Trmt2a","0.795","2.407","5.217","2.215"
"B3galt5","0.795","-2.407","5.047","-1.970"
"Gnptg","0.795","-2.407","5.047","-1.970"
"Csnk1g3","0.795","-2.407","5.047","-1.970"
"Camsap3","0.795","-2.407","7.200","-2.026"
"Cit","0.795","2.405","4.306","3.056"
"Als2cl","0.795","2.401","5.679","2.258"
"Mrc1","0.795","-2.397","4.339","-2.138"
"Mal","0.795","-2.393","7.850","-1.960"
"Tmem246","0.795","-2.392","5.357","-2.590"
"Bcat2","0.795","-2.386","6.655","-2.377"
"Srrm2","0.795","-2.386","6.655","-2.377"
"Tlnrd1","0.795","-2.377","6.664","-2.396"
"Tbc1d10b","0.795","-2.375","6.063","-2.127"
"Fars2","0.795","2.374","6.444","1.951"
"Rabgap1l","0.795","2.373","5.832","2.407"
"N4bp1","0.795","-2.372","5.737","-2.126"
"Dok4","0.795","-2.363","5.050","-1.975"
"Golga5","0.795","2.362","5.815","1.986"
"Ints7","0.795","2.362","5.391","2.167"
"Zdhhc18","0.795","-2.362","5.677","-2.007"
"Rffl","0.795","-2.362","5.677","-2.007"
"Mt1","0.795","-2.361","7.965","-2.251"
"Tmem238l","0.795","-2.359","6.845","-2.022"
"Sema3b","0.795","2.359","5.459","2.192"
"Ptges3","0.795","2.357","5.316","2.137"
"Capn15","0.795","2.357","5.316","2.137"
"Tmem150b","0.795","-2.356","5.078","-2.030"
"Slco4a1","0.795","-2.354","5.416","-1.970"
"Slc22a23","0.795","-2.354","5.416","-1.970"
"Rhof","0.795","-2.352","5.724","-2.100"
"Anp32e","0.795","2.350","5.521","2.212"
"P4ha1","0.795","-2.350","5.404","-1.947"
"Tmem94","0.795","-2.350","5.404","-1.947"
"Ctse","0.795","-2.347","9.610","-2.291"
"Foxq1","0.795","-2.346","8.374","-2.105"
"Dpagt1","0.795","2.341","5.068","2.077"
"Rnmt","0.795","2.340","5.232","2.099"
"H2-D1","0.795","-2.339","6.886","-1.947"
"Hs3st3b1","0.795","-2.331","6.726","-2.389"
"Dsp","0.795","-2.323","8.077","-1.920"
"Agpat2","0.795","-2.319","5.703","-2.059"
"Dhx58","0.795","-2.317","4.326","-2.113"
"Spin1","0.795","-2.315","4.306","-2.073"
"Zdhhc8","0.795","-2.315","4.306","-2.073"
"Ripk4","0.795","-2.315","4.306","-2.073"
"Gsta4","0.795","-2.315","9.664","-2.054"
"Tff1","0.795","-2.313","15.378","-1.944"
"Ccdc34","0.795","2.313","3.817","2.077"
"Rad54l","0.795","2.313","3.817","2.077"
"Prdm16","0.795","2.313","3.817","2.077"
"Katnal1","0.795","2.313","3.817","2.077"
"Gimap8","0.795","2.313","3.817","2.077"
"Reg3g","0.795","2.313","3.817","2.077"
"Rad51ap1","0.795","2.313","3.817","2.077"
"Foxl1","0.795","2.313","3.817","2.077"
"Casp4","0.795","2.313","3.817","2.077"
"Prss32","0.795","2.313","3.817","2.077"
"Pcgf6","0.795","2.313","3.817","2.077"
"Tbc1d20","0.795","-2.312","5.389","-1.917"
"Pex10","0.795","2.312","4.681","1.932"
"Mettl16","0.795","2.312","4.681","1.932"
"Srfbp1","0.795","2.312","4.681","1.932"
"Npm3","0.795","2.312","4.681","1.932"
"Tcf19","0.795","2.307","4.814","1.956"
"Cstf2","0.795","2.307","4.814","1.956"
"Sparcl1","0.795","-2.307","5.900","-2.091"
"Cdc42ep5","0.795","-2.307","5.008","-1.892"
"Itga7","0.795","-2.306","5.393","-1.924"
"Pum3","0.795","2.303","5.135","2.051"
"Sh3bgrl","0.795","2.303","5.135","2.051"
"Ubp1","0.795","2.297","6.710","2.030"
"Asrgl1","0.795","2.286","4.306","2.319"
"Mtpap","0.795","2.285","4.926","1.974"
"Lrfn4","0.795","2.285","4.926","1.974"
"Rassf7","0.795","-2.285","6.421","-2.215"
"C1qtnf12","0.795","-2.283","4.306","-2.073"
"Rpp25","0.795","-2.283","4.306","-2.073"
"Ndufb3","0.795","2.282","4.518","1.895"
"Ank2","0.795","2.282","4.518","1.895"
"Pdzk1ip1","0.795","2.282","4.518","1.895"
"Nol9","0.795","2.282","4.518","1.895"
"Fgfr3","0.795","2.282","4.518","1.895"
"Ipo7","0.795","2.282","4.518","1.895"
"Paox","0.795","2.282","4.518","1.895"
"Nr2c2ap","0.795","2.282","4.518","1.895"
"Dop1a","0.795","2.282","4.518","1.895"
"Ube2e1","0.795","2.282","4.518","1.895"
"Sp100","0.795","-2.281","5.008","-1.892"
"Sectm1b","0.795","-2.280","5.381","-1.900"
"Ehd4","0.795","-2.279","5.283","-2.441"
"Sirt2","0.795","-2.272","5.374","-1.886"
"Sptssb","0.795","-2.267","6.671","-2.279"
"Pla2g4c","0.795","2.265","4.230","2.167"
"Shank2","0.795","2.265","4.835","1.999"
"Pls1","0.795","-2.264","5.927","-2.144"
"Dicer1","0.795","2.264","5.346","2.077"
"Asz1","0.795","2.258","4.581","2.021"
"Snrpg","0.795","2.258","4.581","2.021"
"Aamdc","0.795","2.258","4.581","2.021"
"Lpar2","0.795","2.258","4.581","2.021"
"Akr1e1","0.795","2.258","4.581","2.021"
"Fez2","0.795","2.256","5.576","1.895"
"Wdr90","0.795","2.255","4.978","2.077"
"Kif1c","0.795","-2.254","6.176","-2.112"
"Ppox","0.795","-2.253","6.020","-2.041"
"Alg8","0.795","2.252","4.122","2.688"
"Zfp472","0.795","2.252","4.122","2.688"
"Gdi2","0.795","-2.251","4.987","-1.849"
"Timm10b","0.795","-2.250","4.993","-1.861"
"Kcnj16","0.795","-2.246","6.661","-2.259"
"Ywhab","0.795","-2.245","6.390","-2.153"
"Ptger3","0.795","-2.244","4.285","-2.030"
"Sgk1","0.795","-2.240","5.984","-2.258"
"Mavs","0.795","2.237","4.775","2.119"
"Phldb3","0.795","2.237","4.775","2.119"
"Samhd1","0.795","-2.237","6.388","-1.844"
