"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Zfp651","0.904","3.304","3.546","2.207"
"Ace","0.904","3.304","3.546","2.207"
"Dok3","0.904","3.304","3.546","2.207"
"Fut4","0.904","3.258","3.567","2.696"
"Syt12","0.904","3.258","3.567","2.696"
"Yipf1","0.904","-3.238","6.143","-2.071"
"Frs3","0.904","3.234","3.963","3.247"
"Ddx31","0.904","3.161","3.830","1.927"
"Ogg1","0.904","3.128","3.667","1.964"
"Bhlhe41","0.904","3.128","3.667","1.964"
"Smndc1","0.904","3.128","3.667","1.964"
"Wdr34","0.904","3.117","3.506","2.575"
"Dmbt1","0.904","3.117","3.506","2.575"
"Muc13","0.904","3.117","3.506","2.575"
"Tex9","0.904","3.099","4.248","3.125"
"Procr","0.904","3.092","3.667","3.186"
"Tcaf1","0.904","3.091","3.667","3.186"
"Nefh","0.904","3.074","4.359","2.455"
"Timp3","0.904","3.068","4.154","2.575"
"Zfp60","0.904","3.034","3.679","2.678"
"Arhgef26","0.904","3.012","4.015","3.144"
"Tusc1","0.904","3.012","5.118","2.001"
"Ccdc173","0.904","2.996","3.271","2.394"
"Amz1","0.904","2.996","3.271","2.394"
"Cyp4f18","0.904","2.996","3.271","2.394"
"Cbx2","0.904","2.996","3.271","2.394"
"Zfp945","0.904","2.996","3.271","2.394"
"Kirrel","0.904","2.994","3.271","2.394"
"Afm","0.904","2.994","3.271","2.394"
"Fam216a","0.904","2.994","3.271","2.394"
"Ccdc142","0.904","2.994","3.271","2.394"
"Barx1","0.904","2.994","3.271","2.394"
"BC067074","0.904","2.994","3.271","2.394"
"Dnajb7","0.904","2.994","3.271","2.394"
"Tbc1d12","0.904","2.993","3.852","3.555"
"Sema4b","0.904","-2.987","5.713","-1.838"
"Alpi","0.904","2.964","3.852","2.818"
"Vrk2","0.904","2.964","3.852","2.818"
"Igkc","0.904","2.940","5.407","1.853"
"Accs","0.904","2.934","3.059","2.332"
"Arhgap40","0.904","2.934","3.059","2.332"
"Prex1","0.904","2.934","3.059","2.332"
"Smc4","0.904","2.934","3.059","2.332"
"Tnc","0.904","2.934","3.059","2.332"
"Efcab7","0.904","2.934","3.059","2.332"
"Mycl","0.904","2.934","3.059","2.332"
"Themis2","0.904","2.934","3.059","2.332"
"Tent5b","0.904","2.934","3.059","2.332"
"Cadps2","0.904","2.934","3.059","2.332"
"Prr15","0.904","2.934","3.059","2.332"
"Eif4e3","0.904","2.934","3.059","2.332"
"Apoc2","0.904","2.934","3.059","2.332"
"Sult2b1","0.904","2.934","3.059","2.332"
"Umod","0.904","2.934","3.059","2.332"
"Lpcat2","0.904","2.934","3.059","2.332"
"Ndrg4","0.904","2.934","3.059","2.332"
"Foxf1","0.904","2.934","3.059","2.332"
"Akap7","0.904","2.934","3.059","2.332"
"Dram1","0.904","2.934","3.059","2.332"
"Stac3","0.904","2.934","3.059","2.332"
"Ttc25","0.904","2.934","3.059","2.332"
"Slc25a21","0.904","2.934","3.059","2.332"
"Mtbp","0.904","2.934","3.059","2.332"
"Acvrl1","0.904","2.934","3.059","2.332"
"Tssk1","0.904","2.934","3.059","2.332"
"Cdc42ep2","0.904","2.934","3.059","2.332"
"Slc34a3","0.904","2.922","3.455","2.025"
"Chrnb2","0.904","2.922","3.455","2.025"
"Dpyd","0.904","2.922","3.455","2.025"
"Fam92a","0.904","2.922","3.455","2.025"
"Kctd7","0.904","2.922","3.455","2.025"
"Tcaim","0.904","2.922","3.455","2.025"
"Ppil6","0.904","2.922","3.455","2.025"
"Aldoc","0.904","2.922","3.455","2.025"
"Tex30","0.904","2.919","3.434","2.430"
"Slc1a2","0.904","2.919","3.434","2.430"
"Fntb","0.904","2.919","3.434","2.430"
"Zfp748","0.904","2.919","3.434","2.430"
"Pik3ap1","0.904","2.919","3.434","2.430"
"Vwa8","0.904","-2.915","5.416","-1.896"
"Nhej1","0.904","2.895","3.903","1.783"
"Cabcoco1","0.904","2.895","3.903","1.783"
"Arsk","0.904","2.895","3.903","1.783"
"Prkdc","0.904","2.895","3.903","1.783"
"Ccdc112","0.904","2.895","3.903","1.783"
