"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Mtmr1","0.965","2.181","4.721","1.844"
"Atp7b","0.965","-2.179","4.996","-1.875"
"Tmem81","0.965","2.174","3.439","2.087"
"Fpgt","0.965","2.174","3.439","2.087"
"Rnf225","0.965","2.174","3.439","2.087"
"Plin1","0.965","2.174","3.439","2.087"
"Irx3","0.965","2.174","3.439","2.087"
"Ppp2r2a","0.965","2.174","3.439","2.087"
"Hdac7","0.965","2.174","3.439","2.087"
"Myom1","0.965","2.174","3.439","2.087"
"Fzd6","0.965","-2.174","5.355","-1.746"
"Tmem179b","0.965","-2.170","4.906","-1.694"
"Nucb1","0.965","-2.168","6.230","-2.020"
"Eif2b5","0.965","2.168","6.167","2.186"
"Kat8","0.965","2.167","5.266","1.834"
"Acaca","0.965","2.167","5.266","1.834"
"Cyb5r1","0.965","2.165","4.416","1.719"
"Afap1","0.965","2.165","4.416","1.719"
"Evc2","0.965","2.165","4.416","1.719"
"Appl1","0.965","2.165","4.416","1.719"
"Rbmx2","0.965","2.165","4.416","1.719"
"Gtf3c6","0.965","2.165","4.884","1.808"
"Eppk1","0.965","-2.162","6.657","-1.687"
"Spcs1","0.965","-2.161","5.879","-1.875"
"Hsf4","0.965","2.157","5.302","1.906"
"Arhgef37","0.965","-2.157","5.977","-1.911"
"Apip","0.965","-2.156","3.908","-2.020"
"Selenot","0.965","-2.156","3.908","-2.020"
"Ap4b1","0.965","-2.156","3.908","-2.020"
"Cyp2j6","0.965","-2.156","3.908","-2.020"
"Atf5","0.965","-2.156","3.908","-2.020"
"Omp","0.965","-2.156","3.908","-2.020"
"Ccdc189","0.965","-2.156","3.908","-2.020"
"Itga2b","0.965","-2.156","3.908","-2.020"
"Kcnk5","0.965","-2.156","3.908","-2.020"
"Cab39l","0.965","-2.156","3.908","-2.020"
"Nckap1l","0.965","-2.156","3.908","-2.020"
"Malt1","0.965","-2.156","3.908","-2.020"
"Itm2c","0.965","-2.154","6.148","-1.977"
"Mia","0.965","-2.153","4.050","-2.305"
"Prkar2b","0.965","-2.153","4.050","-2.305"
"Igfbp4","0.965","-2.152","5.203","-1.803"
"Arfgef2","0.965","2.150","5.770","1.705"
"Tmem87b","0.965","-2.147","5.143","-1.684"
"Fkbp4","0.965","-2.147","5.143","-1.684"
"Col16a1","0.965","2.145","4.204","2.032"
"Mtmr14","0.965","2.145","4.204","2.032"
"Drc3","0.965","2.145","4.204","2.032"
"Crb3","0.965","-2.140","5.770","-1.839"
"Ripk1","0.965","2.135","5.341","1.984"
"Pcbp2","0.965","-2.128","5.496","-1.737"
"Tmem30b","0.965","-2.128","5.865","-1.846"
"Pdcd5","0.965","2.123","3.623","2.456"
"Dhrs13","0.965","2.123","3.623","2.456"
"Lrrc8a","0.965","-2.123","4.537","-1.694"
"Chn2","0.965","-2.123","4.537","-1.694"
"Dtnbp1","0.965","2.119","5.266","1.834"
"Nucb2","0.965","-2.116","6.399","-2.049"
"Lrp10","0.965","-2.113","5.757","-1.812"
"Auh","0.965","2.104","5.961","2.087"
"Osbpl3","0.965","-2.103","5.148","-1.694"
"Sipa1","0.965","-2.103","5.148","-1.694"
"Wdr37","0.965","2.100","5.129","1.766"
"Ovol2","0.965","2.095","4.812","1.663"
"Nup98","0.965","2.095","4.812","1.663"
"Rxylt1","0.965","2.095","4.812","1.663"
"Ulk2","0.965","2.095","4.812","1.663"
"Exoc3","0.965","2.095","4.812","1.663"
"Nln","0.965","2.095","4.812","1.663"
"Dlst","0.965","2.092","6.279","1.789"
"Aldh2","0.965","-2.090","6.121","-1.923"
"Sfi1","0.965","-2.082","6.703","-1.633"
"Bphl","0.965","-2.082","5.118","-1.633"
"Ddx41","0.965","-2.082","5.118","-1.633"
"Nop56","0.965","-2.082","5.946","-1.850"
"Myh9","0.965","-2.081","5.855","-1.827"
"Dcun1d4","0.965","-2.080","4.610","-1.839"
"Btf3","0.965","-2.080","4.610","-1.839"
"Cep57","0.965","2.079","4.970","1.689"
"Rab29","0.965","-2.078","4.548","-1.717"
"Stk24","0.965","-2.078","4.548","-1.717"
"Rmc1","0.965","-2.078","4.548","-1.717"
"Cox15","0.965","-2.078","4.548","-1.717"
"Fam32a","0.965","-2.074","5.474","-1.694"
"Manf","0.965","-2.073","6.028","-1.868"
"Lap3","0.965","-2.067","4.870","-1.622"
"Tufm","0.965","-2.067","4.870","-1.622"
"Got2","0.965","-2.067","4.870","-1.622"
"Zc3h6","0.965","-2.063","5.749","-1.796"
"Kalrn","0.965","-2.063","5.749","-1.796"
"Rif1","0.965","2.061","5.226","1.753"
"Dram1","0.965","2.058","4.610","1.621"
"Dcp2","0.965","2.058","4.610","1.621"
"Fbxo3","0.965","-2.053","5.729","-1.755"
"Muc6","0.965","2.052","7.711","1.646"
"Tmem147","0.965","-2.052","6.761","-1.619"
"Lgals3bp","0.965","-2.047","5.485","-2.005"
"Tmx2","0.965","-2.042","4.906","-1.694"
"Map7d1","0.965","-2.042","4.906","-1.694"
"B4gat1","0.965","-2.042","4.906","-1.694"
"Rap2c","0.965","-2.042","4.906","-1.694"
"Rab6a","0.965","-2.041","5.302","-1.639"
"Psd4","0.965","-2.040","4.501","-1.622"
"Snx21","0.965","-2.040","4.501","-1.622"
"Nbea","0.965","-2.040","4.501","-1.622"
"Pdlim7","0.965","-2.040","4.501","-1.622"
"Gsn","0.965","-2.036","7.171","-1.582"
"Ndufs6","0.965","2.031","5.096","1.942"
"Sypl","0.965","-2.029","6.088","-1.857"
"Nfat5","0.965","2.024","5.649","1.863"
"Specc1l","0.965","-2.023","5.603","-1.710"
"Plekhb2","0.965","-2.021","5.714","-1.725"
"Ptbp3","0.965","-2.021","5.714","-1.725"
"Fxr1","0.965","2.020","5.347","1.815"
"Polr3f","0.965","-2.018","3.929","-2.063"
"Tiparp","0.965","-2.018","3.929","-2.063"
"Chad","0.965","-2.018","3.929","-2.063"
"Churc1","0.965","-2.018","3.929","-2.063"
"Ighm","0.965","-2.018","3.929","-2.063"
"Mfsd5","0.965","-2.018","3.929","-2.063"
"Gfer","0.965","-2.018","3.929","-2.063"
"Dcaf15","0.965","-2.018","5.625","-1.755"
"Napg","0.965","-2.018","5.625","-1.755"
"Adprhl2","0.965","2.017","5.226","1.753"
"Helz","0.965","2.016","5.718","1.890"
"Rpn2","0.965","-2.016","5.452","-1.649"
"Gsta4","0.965","-2.013","6.042","-2.041"
"Tubb4b","0.965","-2.012","5.623","-1.750"
"Ikbke","0.965","-2.011","4.945","-1.772"
"Atp1a2","0.965","2.011","3.348","1.906"
"Msrb2","0.965","2.011","3.348","1.906"
"Cdc25b","0.965","2.011","3.348","1.906"
"Pck1","0.965","2.011","3.348","1.906"
"Prpf4","0.965","2.011","3.348","1.906"
"Megf9","0.965","2.011","3.348","1.906"
"Cacna2d1","0.965","2.011","3.348","1.906"
"Ablim2","0.965","2.011","3.348","1.906"
"Ccdc92","0.965","2.011","3.348","1.906"
"Zswim9","0.965","2.011","3.348","1.906"
"Zfp27","0.965","2.011","3.348","1.906"
"Saa3","0.965","2.011","3.348","1.906"
"Tnfsf13b","0.965","2.011","3.348","1.906"
"Cldn23","0.965","2.011","3.348","1.906"
"Lrrc29","0.965","2.011","3.348","1.906"
"Cdkn2d","0.965","2.011","3.348","1.906"
"Dppa5a","0.965","2.011","3.348","1.906"
"Zcwpw2","0.965","2.011","3.348","1.906"
"Tdg","0.965","2.011","3.348","1.906"
"Srgap1","0.965","2.011","3.348","1.906"
"Bod1","0.965","2.011","3.348","1.906"
"C1qtnf1","0.965","2.011","3.348","1.906"
"Pgbd1","0.965","2.011","3.348","1.906"
"Sycp2l","0.965","2.011","3.348","1.906"
"Zcchc9","0.965","2.011","3.348","1.906"
"Adam28","0.965","2.011","3.348","1.906"
"Rgs22","0.965","2.011","3.348","1.906"
"Apol6","0.965","2.011","3.348","1.906"
"Fam227a","0.965","2.011","3.348","1.906"
"Drd3","0.965","2.011","3.348","1.906"
"Cyp4f15","0.965","2.011","3.348","1.906"
