"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Bcl7c","0.876","1.575","3.897","1.908"
"Tor2a","0.876","1.575","4.947","1.395"
"Sapcd1","0.876","1.575","4.054","1.484"
"Farp2","0.876","1.573","3.884","1.427"
"Zfyve26","0.876","1.573","3.884","1.427"
"Bicdl1","0.876","-1.572","5.995","-1.488"
"Stat1","0.876","-1.572","5.637","-1.467"
"Sypl","0.876","-1.571","6.780","-1.742"
"Ccng1","0.876","1.571","5.449","1.612"
"Ankrd13b","0.876","1.570","3.771","1.654"
"Ing5","0.876","1.570","4.904","1.710"
"Hnrnph3","0.876","1.569","5.182","1.379"
"Ndufaf2","0.876","1.568","4.726","1.605"
"Dnajc24","0.876","1.568","3.634","1.381"
"Spg21","0.876","1.568","3.634","1.381"
"Foxc1","0.876","1.568","3.634","1.381"
"Micall2","0.876","-1.568","6.715","-1.714"
"Gnb1","0.876","-1.567","7.838","-1.374"
"Ap4e1","0.876","1.566","3.516","1.376"
"Polr3gl","0.876","1.566","3.516","1.376"
"Akr1b10","0.876","1.566","3.516","1.376"
"Vsig10l","0.876","1.566","3.516","1.376"
"P4ha2","0.876","1.566","3.516","1.376"
"Hpcal1","0.876","1.566","3.516","1.376"
"Kif2a","0.876","1.566","3.516","1.376"
"Wdr90","0.876","1.566","3.516","1.376"
"Glis3","0.876","1.566","3.516","1.376"
"Cutc","0.876","1.566","3.516","1.376"
"Btrc","0.876","1.566","3.516","1.376"
"Usp15","0.876","-1.566","5.517","-1.443"
"Cited4","0.876","1.566","4.460","1.810"
"Nek7","0.876","-1.565","5.789","-1.421"
"D8Ertd738e","0.876","-1.565","6.118","-1.506"
"Vps41","0.876","1.564","6.591","1.379"
"Tmem63b","0.876","-1.564","6.895","-1.809"
"Pde4c","0.876","1.563","4.007","1.457"
"Fbxl17","0.876","1.562","5.258","1.508"
"Lgals3bp","0.876","-1.561","8.758","-1.711"
"Tbpl1","0.876","1.560","4.450","1.539"
"Ppp1r1b","0.876","1.560","4.450","1.539"
"Thap4","0.876","1.559","4.476","1.669"
"Atp5b","0.876","-1.559","6.335","-1.572"
"Pigk","0.876","1.558","3.735","1.384"
"Lztr1","0.876","1.558","3.735","1.384"
"Psca","0.876","-1.557","11.858","-1.968"
"Kcnq1","0.876","1.557","5.222","1.375"
"Skp1a","0.876","-1.557","5.645","-1.484"
"Rnf169","0.876","1.556","4.662","1.852"
"Pmpcb","0.876","-1.556","5.477","-1.362"
"Zfp704","0.876","1.556","3.879","1.582"
"Hbegf","0.876","-1.556","7.040","-1.357"
"Prr14","0.876","1.555","5.775","1.502"
"Pgpep1","0.876","1.555","4.682","1.693"
"Ccdc71l","0.876","-1.555","9.607","-1.447"
"Hif1an","0.876","1.554","4.287","1.660"
"Cndp2","0.876","-1.553","5.103","-1.351"
"Hist2h3c1","0.876","1.552","3.014","2.089"
"Zfp984","0.876","1.552","3.014","2.089"
"Isl1","0.876","1.552","3.014","2.089"
"Mcrip1","0.876","1.551","3.177","2.053"
"Pola1","0.876","1.551","3.177","2.053"
"Hist1h1e","0.876","-1.549","6.081","-1.486"
"Ces2g","0.876","-1.548","7.683","-2.118"
"Adck2","0.876","1.548","3.807","1.727"
"Aldh7a1","0.876","1.548","3.807","1.727"
"Pde4d","0.876","1.547","4.988","1.767"
"Rab2a","0.876","-1.546","6.174","-1.518"
"Fam214b","0.876","-1.546","7.224","-1.375"
"Hspa8","0.876","-1.546","6.277","-1.540"
"Xpa","0.876","1.545","3.957","1.425"
"Washc4","0.876","1.545","3.957","1.425"
"Ercc6","0.876","1.545","3.957","1.425"
"Spin1","0.876","-1.545","4.921","-1.434"
"Dck","0.876","1.545","3.374","1.369"
"Zfp110","0.876","1.545","3.374","1.369"
"Slco3a1","0.876","1.545","3.374","1.369"
"Banp","0.876","1.545","3.374","1.369"
"Klhdc8b","0.876","1.545","3.374","1.369"
"Xylt2","0.876","1.545","3.374","1.369"
"Cpsf3","0.876","1.545","3.374","1.369"
"Rnaseh1","0.876","1.545","3.374","1.369"
"Atg14","0.876","1.545","3.374","1.369"
"Emc9","0.876","1.545","3.374","1.369"
"Clec16a","0.876","1.545","3.374","1.369"
"Zfp54","0.876","1.545","3.374","1.369"
"Vegfb","0.876","1.545","3.374","1.369"
"Bccip","0.876","1.545","4.959","1.369"
"Actr10","0.876","1.545","4.959","1.369"
"Rapgefl1","0.876","-1.544","6.253","-1.536"
"Cpt2","0.876","-1.544","5.822","-1.411"
"Dhx40","0.876","1.544","4.354","1.598"
"Sertad1","0.876","-1.544","7.133","-1.358"
"S100b","0.876","1.542","4.266","1.908"
"Tfrc","0.876","1.542","3.972","1.527"
"Pgrmc1","0.876","-1.542","5.850","-1.466"
"Klhl26","0.876","1.542","3.824","1.387"
"Ccdc130","0.876","1.542","3.824","1.387"
"G2e3","0.876","1.542","3.824","1.387"
"Sox7","0.876","1.542","3.824","1.387"
"Pofut2","0.876","1.541","5.834","1.445"
"Gpr89","0.876","1.540","3.519","1.818"
"Agbl5","0.876","1.540","3.519","1.818"
"Myo7b","0.876","1.540","3.519","1.818"
"Aip","0.876","1.540","3.519","1.818"
"Asah2","0.876","1.540","3.519","1.818"
"Bnipl","0.876","-1.540","4.624","-1.493"
"Rtn3","0.876","-1.540","6.599","-1.651"
"Fasn","0.876","-1.538","5.900","-1.426"
"Enox2","0.876","1.538","4.170","1.653"
"Ppp2r3c","0.876","1.537","4.892","1.574"
"C1qb","0.876","1.535","5.380","1.328"
"Zfp652","0.876","1.535","5.068","1.352"
"Rhob","0.876","-1.534","7.900","-1.588"
"Rab7","0.876","-1.533","5.747","-1.416"
"Ica1","0.876","1.533","5.358","1.371"
"Nus1","0.876","-1.532","6.744","-1.694"
"Luc7l2","0.876","1.532","7.696","1.380"
"Ythdc1","0.876","1.531","4.563","1.654"
"Lnx2","0.876","-1.530","5.897","-1.420"
"Rhoa","0.876","-1.530","7.278","-1.394"
"Pgd","0.876","-1.530","8.270","-1.430"
"Sptlc2","0.876","-1.530","6.791","-1.715"
"Bbc3","0.876","-1.529","4.089","-1.645"
"Lims2","0.876","-1.529","4.892","-1.377"
"Elmsan1","0.876","-1.529","5.776","-1.394"
"Pggt1b","0.876","-1.529","5.353","-1.366"
"Herc6","0.876","-1.528","3.483","-2.018"
"Paxbp1","0.876","1.527","6.112","1.365"
"Plpbp","0.876","1.527","5.021","1.348"
"Rabggta","0.876","1.526","5.874","1.499"
"Klf5","0.876","-1.526","6.910","-1.753"
"Ankrd11","0.876","-1.526","6.647","-1.659"
"Pgam1","0.876","-1.526","6.690","-1.691"
"Abcc4","0.876","1.523","4.275","1.441"
"Ubqln1","0.876","-1.523","5.576","-1.346"
"Asna1","0.876","1.523","4.749","1.679"
"Ccn2","0.876","1.522","4.336","1.562"
"Vamp8","0.876","-1.521","8.406","-1.460"
"Pign","0.876","1.521","3.903","1.389"
"Aifm1","0.876","1.521","3.903","1.389"
"Tmem184a","0.876","-1.521","6.141","-1.502"
"Nars","0.876","-1.520","5.370","-1.544"
"B9d1","0.876","1.519","2.618","2.519"
"Gnpnat1","0.876","1.519","2.618","2.519"
"Cbr1","0.876","-1.518","6.721","-1.674"
"Atg9a","0.876","-1.518","5.771","-1.384"
"Fam49b","0.876","1.518","4.024","1.424"
"Ophn1","0.876","1.518","4.024","1.424"
"Elf2","0.876","1.517","5.762","1.441"
"Max","0.876","1.517","5.134","1.860"
"Vps29","0.876","1.515","5.121","1.335"
"Inpp1","0.876","1.514","2.893","1.484"
"Nrp2","0.876","1.514","2.893","1.484"
"Col6a3","0.876","1.514","2.893","1.484"
"Mterf4","0.876","1.514","2.893","1.484"
"Dnm1","0.876","1.514","2.893","1.484"
"Crb2","0.876","1.514","2.893","1.484"
"Mapkbp1","0.876","1.514","2.893","1.484"
"Cnbd2","0.876","1.514","2.893","1.484"
"Iqgap3","0.876","1.514","2.893","1.484"
"Mtmr11","0.876","1.514","2.893","1.484"
"Cnn3","0.876","1.514","2.893","1.484"
"Gbp5","0.876","1.514","2.893","1.484"
"Zmym6","0.876","1.514","2.893","1.484"
"Abcf2","0.876","1.514","2.893","1.484"
"Cdc7","0.876","1.514","2.893","1.484"
"Chek2","0.876","1.514","2.893","1.484"
"Ift81","0.876","1.514","2.893","1.484"
"Rab11fip5","0.876","1.514","2.893","1.484"
"Cxcl12","0.876","1.514","2.893","1.484"
"Dennd5b","0.876","1.514","2.893","1.484"
"Prx","0.876","1.514","2.893","1.484"
"Tmem143","0.876","1.514","2.893","1.484"
"E2f8","0.876","1.514","2.893","1.484"
"Prss23","0.876","1.514","2.893","1.484"
"Mrvi1","0.876","1.514","2.893","1.484"
"Il27","0.876","1.514","2.893","1.484"
"Ckap2","0.876","1.514","2.893","1.484"
"Hand2","0.876","1.514","2.893","1.484"
"Adcy7","0.876","1.514","2.893","1.484"
"Gins3","0.876","1.514","2.893","1.484"
"Dus2","0.876","1.514","2.893","1.484"
"Zfp90","0.876","1.514","2.893","1.484"
"Dusp7","0.876","1.514","2.893","1.484"
"Acaa1b","0.876","1.514","2.893","1.484"
"Hcn2","0.876","1.514","2.893","1.484"
"Gas2l3","0.876","1.514","2.893","1.484"
"Ccdc88a","0.876","1.514","2.893","1.484"
"Lcp2","0.876","1.514","2.893","1.484"
"Shpk","0.876","1.514","2.893","1.484"
"Dcakd","0.876","1.514","2.893","1.484"
"Angel1","0.876","1.514","2.893","1.484"
"Adck1","0.876","1.514","2.893","1.484"
"Psmg4","0.876","1.514","2.893","1.484"
"Ly86","0.876","1.514","2.893","1.484"
"Zfp712","0.876","1.514","2.893","1.484"
"Trmt12","0.876","1.514","2.893","1.484"
"Ly6g2","0.876","1.514","2.893","1.484"
"Yeats2","0.876","1.514","2.893","1.484"
"Ndufb4","0.876","1.514","2.893","1.484"
"Nepro","0.876","1.514","2.893","1.484"
"Rsph3a","0.876","1.514","2.893","1.484"
"Uhrf1bp1","0.876","1.514","2.893","1.484"
"Tmem173","0.876","1.514","2.893","1.484"
"Cep76","0.876","1.514","2.893","1.484"
"Lipg","0.876","1.514","2.893","1.484"
"Trpt1","0.876","1.514","2.893","1.484"
"Lbhd1","0.876","1.514","2.893","1.484"
"Fra10ac1","0.876","1.514","2.893","1.484"
"Noc3l","0.876","1.514","2.893","1.484"
"Asb11","0.876","1.514","2.893","1.484"
"Chmp7","0.876","1.514","5.876","1.611"
"Micu1","0.876","-1.514","7.068","-1.856"
"Smoc1","0.876","1.513","4.444","1.733"
"Atp4b","0.876","-1.513","6.195","-1.559"
"Aldoa","0.876","-1.513","6.866","-1.728"
"Mak","0.876","-1.513","4.614","-1.472"
"Abcb10","0.876","-1.512","4.740","-1.362"
"Mgat1","0.876","-1.512","5.483","-1.373"
"Lgalsl","0.876","-1.512","6.695","-1.302"
"Atxn2","0.876","-1.510","5.167","-1.299"
"Sys1","0.876","-1.509","5.887","-1.400"
"Timm13","0.876","-1.509","5.726","-1.375"
"Atp5k","0.876","-1.509","6.332","-1.527"
"Cfl1","0.876","-1.508","8.160","-1.307"
"Snrpd1","0.876","1.508","4.994","1.404"
"Dpm3","0.876","-1.508","5.626","-1.350"
"Aldh1a3","0.876","1.507","5.657","1.594"
"Snrnp25","0.876","-1.507","5.085","-1.316"
"Man2b1","0.876","1.507","5.003","1.735"
"Micos13","0.876","-1.506","5.171","-1.306"
"Gne","0.876","1.505","3.595","1.665"
"Ptcd2","0.876","1.505","3.595","1.665"
"Cyth4","0.876","1.505","3.595","1.665"
"Fam172a","0.876","1.505","4.030","1.643"
"Cyth2","0.876","-1.504","6.442","-1.561"
"Jpt1","0.876","-1.503","7.741","-2.096"
"Col24a1","0.876","1.503","2.100","3.069"
"Lypd11","0.876","1.503","2.100","3.069"
"Atp6v1e2","0.876","1.503","2.100","3.069"
"Ebpl","0.876","1.502","4.185","1.623"
"Fosl1","0.876","-1.502","5.970","-1.501"
"Asxl1","0.876","1.502","4.127","1.449"
"Actr3","0.876","-1.502","5.826","-1.419"
"Irf2bp2","0.876","-1.502","8.603","-1.380"
"Egln2","0.876","-1.502","5.850","-1.395"
"Carhsp1","0.876","-1.501","6.083","-1.546"
"Slc9a2","0.876","-1.501","6.997","-1.789"
"Marveld3","0.876","1.501","5.279","1.333"
"Mavs","0.876","1.501","3.660","1.329"
"Stoml1","0.876","1.501","3.660","1.329"
"Igdcc4","0.876","1.501","3.660","1.329"
"Bcat2","0.876","-1.500","5.722","-1.367"
"Pwwp3a","0.876","1.500","4.696","1.389"
"Vps13a","0.876","1.500","4.696","1.389"
"Ndrg1","0.876","-1.499","9.793","-1.398"
"Cdc42","0.876","-1.498","5.844","-1.383"
"Ppp2r2d","0.876","1.498","3.975","1.391"
"Slc25a15","0.876","1.498","3.970","1.763"
"Slco2a1","0.876","-1.497","7.376","-1.977"
"Fbxw7","0.876","1.497","4.854","1.682"
"Creb3l4","0.876","1.496","3.833","1.675"
"Ipp","0.876","1.496","3.833","1.675"
"Traf4","0.876","-1.494","6.225","-1.480"
"Ppp1r21","0.876","1.493","4.312","1.609"
"Fam32a","0.876","-1.492","6.924","-1.292"
"Mmp28","0.876","-1.492","6.659","-1.628"
"C1qtnf12","0.876","-1.491","5.069","-1.283"
"Fastkd1","0.876","1.491","3.199","1.358"
"Ago4","0.876","1.491","3.199","1.358"
"Aldh4a1","0.876","1.491","3.199","1.358"
"Dffb","0.876","1.491","3.199","1.358"
"Dhx37","0.876","1.491","3.199","1.358"
"Zfp790","0.876","1.491","3.199","1.358"
"Prc1","0.876","1.491","3.199","1.358"
"Ankrd49","0.876","1.491","3.199","1.358"
"Zfp317","0.876","1.491","3.199","1.358"
"Pih1d2","0.876","1.491","3.199","1.358"
"Arhgap44","0.876","1.491","3.199","1.358"
"Lig3","0.876","1.491","4.784","1.358"
"Taco1","0.876","1.491","3.199","1.358"
"Psmg1","0.876","1.491","3.199","1.358"
"Pi16","0.876","1.491","3.199","1.358"
"Znrd2","0.876","1.491","3.199","1.358"
"Sf1","0.876","1.491","3.199","1.358"
"Ndor1","0.876","1.491","4.085","1.422"
"Hif1a","0.876","1.491","4.085","1.422"
"Adora1","0.876","1.490","3.546","1.316"
"Nav1","0.876","1.490","3.546","1.316"
"Abca1","0.876","1.490","3.546","1.316"
"Ankle2","0.876","1.490","3.546","1.316"
"C2cd3","0.876","1.490","3.546","1.316"
"Amigo3","0.876","1.490","3.546","1.316"
"Rbms2","0.876","1.490","3.546","1.316"
"Med24","0.876","1.490","3.546","1.316"
"Rnf144b","0.876","1.490","3.546","1.316"
"Bnip3l","0.876","1.490","3.546","1.316"
"Sprr1a","0.876","-1.489","10.282","-1.280"
"Dguok","0.876","1.487","3.844","1.347"
"Sectm1a","0.876","1.487","3.844","1.347"
"Fancc","0.876","1.487","3.844","1.347"
"Map3k2","0.876","1.487","5.131","1.763"
"Get4","0.876","1.487","4.984","1.320"
"Papola","0.876","-1.485","6.670","-1.625"
"Meis3","0.876","1.484","5.296","1.432"
"Usp6nl","0.876","-1.484","6.251","-1.488"
"Ccdc93","0.876","1.484","5.336","1.287"
"Foxp1","0.876","1.483","5.636","1.975"
"Clptm1l","0.876","-1.483","6.166","-1.453"
"Fam107b","0.876","-1.483","8.589","-1.487"
"Ncoa5","0.876","1.482","4.872","1.432"
"Tbc1d20","0.876","-1.481","5.718","-1.359"
"Dop1b","0.876","-1.480","6.486","-1.581"
"Dhcr24","0.876","-1.479","6.674","-1.633"
"Zranb1","0.876","1.479","5.253","1.313"
"Rnf224","0.876","-1.478","4.713","-1.308"
"Ehbp1l1","0.876","-1.478","7.895","-1.509"
"Gba2","0.876","1.478","4.199","1.594"
"Rbm48","0.876","1.478","4.199","1.594"
"Ilvbl","0.876","1.478","5.047","1.724"
"Pdha1","0.876","-1.476","5.871","-1.368"
"Cebpb","0.876","-1.476","6.509","-1.562"
"Aimp2","0.876","1.476","4.523","1.684"
"Pdlim1","0.876","-1.476","9.687","-1.376"
"Pdlim2","0.876","-1.475","5.743","-1.494"
"Odc1","0.876","-1.474","6.735","-1.652"
"Orc4","0.876","1.474","4.180","1.446"
"Rragc","0.876","-1.473","4.572","-1.388"
"Myadm","0.876","-1.473","7.444","-1.367"
"Dyrk2","0.876","-1.472","7.063","-1.364"
"Slc35d1","0.876","-1.472","5.944","-1.385"
"Noc2l","0.876","1.472","4.368","1.496"
"Heph","0.876","1.471","3.559","1.737"
"Tlcd2","0.876","-1.470","5.307","-1.273"
"Tesc","0.876","-1.470","5.467","-1.342"
"Phldb3","0.876","1.470","4.947","1.684"
"Cdc37l1","0.876","1.469","5.380","1.464"
"Ajuba","0.876","1.469","4.308","1.376"
"Rfc2","0.876","1.469","4.504","1.432"
"Lcmt1","0.876","1.469","4.504","1.432"
"Acot11","0.876","-1.469","6.847","-1.691"
"Gfm2","0.876","1.469","4.199","1.594"
"Vasp","0.876","-1.468","9.190","-1.401"
"Dtnbp1","0.876","1.466","5.577","1.325"
"Gfpt1","0.876","1.466","7.339","1.277"
"Pdcl","0.876","1.465","4.048","1.607"
"Ndufb9","0.876","-1.465","6.045","-1.413"
"Olfm1","0.876","1.464","3.716","1.908"
"Pced1a","0.876","1.464","3.716","1.908"
"Ndufc2","0.876","-1.464","5.790","-1.347"
"Map3k4","0.876","1.463","4.324","1.585"
"Lrrc8e","0.876","-1.463","4.706","-1.295"
"Mcm9","0.876","1.463","5.319","1.489"
"Vstm2b","0.876","-1.461","7.385","-1.910"
"Mia3","0.876","-1.461","6.927","-1.706"
"Aplp2","0.876","-1.460","7.281","-1.880"
"Enah","0.876","1.459","3.411","1.297"
"Pomt1","0.876","1.459","3.411","1.297"
"Ube2e3","0.876","1.459","3.411","1.297"
"Col20a1","0.876","1.459","3.411","1.297"
"Sdc3","0.876","1.459","3.411","1.297"
"Acadsb","0.876","1.459","3.411","1.297"
"B3gnt9","0.876","1.459","3.411","1.297"
"Serac1","0.876","1.459","3.411","1.297"
"Uqcrq","0.876","-1.459","5.243","-1.290"
"Fuom","0.876","1.458","5.378","1.372"
"Rfk","0.876","-1.458","8.168","-1.304"
"Papss2","0.876","-1.458","7.817","-1.509"
"Fkbp1a","0.876","-1.457","5.823","-1.341"
"Tor1aip1","0.876","-1.457","6.131","-1.432"
"Tor1a","0.876","-1.457","5.652","-1.312"
"Ankrd35","0.876","-1.457","7.412","-1.349"
"Hadha","0.876","-1.457","6.881","-1.696"
"Cotl1","0.876","-1.456","8.696","-1.355"
"Cnnm4","0.876","-1.455","7.800","-1.341"
"Lpcat3","0.876","-1.454","5.825","-1.344"
"Espn","0.876","-1.454","4.331","-1.392"
"Nfxl1","0.876","1.453","4.264","1.465"
"Stard10","0.876","-1.453","8.572","-1.265"
"Ywhaq","0.876","1.452","4.325","1.790"
"Ankra2","0.876","1.452","4.099","1.394"
"Cobll1","0.876","-1.451","4.716","-1.314"
"Pak1ip1","0.876","-1.451","4.716","-1.314"
"Ano10","0.876","-1.450","6.479","-1.535"
"Lama3","0.876","-1.450","7.364","-1.867"
"Sde2","0.876","1.450","5.503","1.394"
"Nudt4","0.876","1.449","5.702","1.292"
"Mdga1","0.876","1.449","4.726","1.474"
"Tent4b","0.876","1.448","3.857","1.627"
"Pccb","0.876","1.448","3.857","1.627"
"Cdc6","0.876","1.447","4.229","1.444"
"Frmd8","0.876","-1.446","5.139","-1.243"
"Zc3h7a","0.876","1.446","7.391","1.335"
"Rnf213","0.876","-1.445","5.113","-1.819"
"Cox6a1","0.876","-1.445","7.821","-1.274"
"Ywhaz","0.876","-1.445","4.860","-1.314"
"Ttc4","0.876","1.445","4.968","1.352"
"Brd4","0.876","-1.442","6.322","-1.467"
"Mast4","0.876","-1.442","6.147","-1.415"
"Sh3bp1","0.876","-1.442","5.004","-1.359"
"Gbp2","0.876","1.441","6.001","2.092"
"Stx5a","0.876","1.441","5.334","1.292"
"Nt5c1a","0.876","1.441","3.779","1.297"
"Zfp326","0.876","1.441","3.779","1.297"
"Zfp68","0.876","1.441","3.779","1.297"
"Mbtps2","0.876","1.441","3.779","1.297"
"Nubp1","0.876","1.441","4.756","1.665"
"Sil1","0.876","-1.440","4.949","-1.250"
"Myh14","0.876","-1.438","9.894","-1.403"
"Gucy2c","0.876","1.437","3.684","1.281"
"Cenpv","0.876","1.437","3.684","1.281"
"Akap11","0.876","1.437","3.684","1.281"
"Tcf19","0.876","1.437","3.684","1.281"
"Acy3","0.876","1.437","3.684","1.281"
"Prkd2","0.876","-1.437","5.053","-1.251"
"Grb7","0.876","-1.436","6.009","-1.397"
"Mbd1","0.876","1.436","6.151","1.286"
"Nemp2","0.876","1.436","3.105","1.908"
"Lrrcc1","0.876","1.436","3.105","1.908"
"Dio1","0.876","1.436","3.105","1.908"
"Ttc28","0.876","1.436","3.105","1.908"
"Bhlha15","0.876","1.436","3.105","1.908"
"Hirip3","0.876","1.436","3.105","1.908"
"Cnot4","0.876","1.435","5.328","1.369"
"Auh","0.876","1.435","3.863","1.309"
"Il18r1","0.876","1.435","5.839","1.264"
"Krt19","0.876","-1.435","12.998","-1.290"
"Mosmo","0.876","1.434","4.055","1.362"
"Otop2","0.876","1.434","4.055","1.362"
"Epg5","0.876","1.434","4.055","1.362"
"Eif3d","0.876","-1.434","5.268","-1.341"
"Acadl","0.876","-1.432","6.567","-1.557"
"Tnip2","0.876","1.432","4.368","1.496"
"Hcfc1r1","0.876","-1.432","5.924","-1.346"
"Ssr1","0.876","-1.432","6.339","-1.464"
"Tgfbr1","0.876","1.431","3.105","1.908"
"Fan1","0.876","1.431","3.105","1.908"
"Mrm1","0.876","1.431","3.105","1.908"
"Fn3krp","0.876","1.431","3.105","1.908"
"Kifc1","0.876","1.431","3.105","1.908"
"Tex264","0.876","-1.431","6.023","-1.369"
"Btg1","0.876","-1.431","6.464","-1.505"
"Rab11fip1","0.876","-1.431","9.336","-1.327"
"Polr2f","0.876","-1.430","5.642","-1.291"
"Higd1a","0.876","-1.429","7.335","-1.833"
"Slc1a5","0.876","1.429","5.244","1.253"
"Rangap1","0.876","-1.429","5.467","-1.342"
"Dph2","0.876","1.429","4.297","1.969"
"Usp16","0.876","1.428","5.041","1.435"
"Ell","0.876","-1.427","6.443","-1.496"
"Arhgap17","0.876","1.426","5.317","1.781"
"Snx21","0.876","1.425","4.814","1.297"
"Rbmx","0.876","1.425","4.814","1.297"
"Cox11","0.876","1.425","3.939","1.319"
"Ptar1","0.876","1.425","3.939","1.319"
"Fam83e","0.876","-1.424","8.272","-1.580"
"Nlgn2","0.876","1.424","5.289","1.241"
"Hint3","0.876","-1.423","5.072","-1.289"
"Mcub","0.876","1.423","4.399","1.436"
"Fchsd2","0.876","1.423","4.399","1.436"
"Nipsnap2","0.876","1.422","4.275","1.441"
"Tmem260","0.876","1.422","4.275","1.441"
"Retreg2","0.876","-1.421","5.986","-1.351"
"Gid8","0.876","-1.421","5.488","-1.274"
"Krt8","0.876","-1.421","13.177","-1.277"
"Gskip","0.876","-1.421","5.607","-1.312"
"Pan3","0.876","1.420","5.781","1.262"
"Srp68","0.876","-1.420","5.353","-1.234"
"Cant1","0.876","-1.420","7.534","-1.416"
"Psmb6","0.876","-1.420","5.580","-1.354"
"Tmem38b","0.876","1.420","3.574","1.260"
"Ctu1","0.876","1.420","3.574","1.260"
"Gdpd5","0.876","1.420","3.574","1.260"
"Aebp1","0.876","1.420","3.574","1.260"
"Arhgap39","0.876","1.420","3.574","1.260"
"Fem1a","0.876","1.420","3.574","1.260"
"Birc6","0.876","1.419","5.454","1.297"
"Hcfc2","0.876","1.417","4.532","1.557"
"Tmem87b","0.876","1.417","5.427","1.369"
"Egln3","0.876","-1.417","9.398","-1.535"
"Hdlbp","0.876","-1.417","6.460","-1.496"
"Gsdma2","0.876","-1.415","6.928","-1.810"
"Pigt","0.876","-1.414","6.051","-1.372"
"Diaph1","0.876","-1.413","6.374","-1.460"
"Cmbl","0.876","-1.413","5.279","-1.362"
"Abhd4","0.876","-1.412","5.845","-1.317"
"Exo5","0.876","1.412","3.362","1.684"
"Mettl2","0.876","1.412","3.362","1.684"
"Hist1h3a","0.876","1.412","3.362","1.684"
"Tas1r3","0.876","1.411","3.803","1.429"
"Ncapd2","0.876","1.411","3.803","1.429"
"Plekhm1","0.876","-1.411","5.720","-1.282"
"Trim36","0.876","1.411","4.007","1.327"
"Smim6","0.876","-1.411","8.412","-1.269"
"Eml1","0.876","-1.411","5.633","-1.273"
"Dhrs9","0.876","-1.410","6.433","-1.476"
"Guf1","0.876","1.410","3.685","1.484"
"Itgb2","0.876","1.410","3.991","1.358"
"Tmem30b","0.876","-1.410","7.652","-1.387"
"Fus","0.876","-1.409","6.188","-1.405"
"Zkscan1","0.876","1.409","5.118","1.252"
"Trmt13","0.876","1.409","3.543","1.562"
"Toe1","0.876","1.409","3.543","1.562"
"Nsun5","0.876","1.409","3.543","1.562"
"Dact3","0.876","1.409","3.543","1.562"
"Shisa2","0.876","1.409","3.543","1.562"
"Golim4","0.876","1.407","5.957","1.422"
"Rbm28","0.876","1.407","4.756","1.414"
"Acp5","0.876","-1.407","6.259","-1.419"
"Acsf3","0.876","1.406","4.069","1.333"
"Wdfy1","0.876","1.406","6.796","1.240"
"Pip5k1b","0.876","-1.406","5.630","-1.268"
"Ldlrap1","0.876","-1.406","6.238","-1.420"
"Pcdh1","0.876","-1.405","8.734","-1.248"
"Lsm4","0.876","-1.405","5.574","-1.342"
"Gtf3c2","0.876","1.404","6.085","1.314"
"Trappc6a","0.876","-1.403","5.683","-1.288"
"Clk4","0.876","1.403","5.952","1.249"
"Map2k2","0.876","-1.403","7.483","-1.314"
"Tmem140","0.876","1.402","5.402","1.795"
"Kctd17","0.876","-1.400","4.867","-1.327"
"Ppp4r1","0.876","-1.400","5.480","-1.258"
"Pnrc1","0.876","-1.400","6.434","-1.476"
"Ift43","0.876","1.399","4.821","1.715"
"Ypel3","0.876","1.399","5.765","1.378"
"Gm2a","0.876","1.399","4.319","1.440"
"Pdcd6ip","0.876","-1.397","6.991","-1.668"
"Tmem135","0.876","1.397","5.284","1.251"
"Coq5","0.876","1.395","4.069","1.333"
"Nectin2","0.876","-1.395","7.504","-1.886"
"Slamf9","0.876","1.394","4.167","1.369"
"Odf2","0.876","1.394","4.167","1.369"
"Caap1","0.876","1.394","4.167","1.369"
"Twf1","0.876","-1.394","6.037","-1.345"
"Acaca","0.876","1.394","4.576","1.577"
"Krt12","0.876","1.394","4.686","1.641"
"Slc2a1","0.876","-1.394","8.631","-1.426"
"Nol4l","0.876","-1.394","4.810","-1.213"
"Traf3ip1","0.876","1.393","3.244","1.268"
"Swt1","0.876","1.393","3.244","1.268"
"Psmd5","0.876","1.393","3.244","1.268"
"Tmem131l","0.876","1.393","3.244","1.268"
"Ptprd","0.876","1.393","3.244","1.268"
"Spsb1","0.876","1.393","3.244","1.268"
"Fgfrl1","0.876","1.393","3.244","1.268"
"Cbr4","0.876","1.393","4.829","1.268"
"Nudt21","0.876","1.393","3.244","1.268"
"Casp4","0.876","1.393","3.244","1.268"
"Snap47","0.876","1.393","3.244","1.268"
"Blmh","0.876","1.393","3.244","1.268"
"Amz2","0.876","1.393","3.244","1.268"
"Pcnx","0.876","1.393","3.244","1.268"
"Smug1","0.876","1.393","3.244","1.268"
"Umps","0.876","1.393","3.244","1.268"
"Yju2","0.876","1.393","3.244","1.268"
"Rnf138","0.876","1.393","4.829","1.268"
"Gprasp1","0.876","1.393","3.244","1.268"
"Epas1","0.876","-1.392","5.473","-1.244"
"Tnpo1","0.876","-1.392","5.541","-1.277"
"Abl1","0.876","1.392","5.250","1.243"
"Ripk4","0.876","-1.391","5.710","-1.263"
"Pllp","0.876","-1.391","7.995","-1.451"
"Lrp5","0.876","-1.390","6.976","-1.690"
"Tmem106a","0.876","1.389","4.801","1.575"
