"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Nacad","1","-1.176","1.052e-02","-2.498e-02"
"Pacrg","1","-1.176","1.052e-02","-2.498e-02"
"Pcdhac2","1","-1.176","1.003e-02","-2.382e-02"
"Asic2","1","-1.176","1.000e-02","-2.376e-02"
"Klhl29","1","-1.176","1.000e-02","-2.376e-02"
"Rsl1","1","-1.176","1.000e-02","-2.376e-02"
"Vpreb1","1","-1.176","1.000e-02","-2.376e-02"
"Arsi","1","-1.176","1.000e-02","-2.376e-02"
"C8g","1","-1.176","9.881e-03","-2.347e-02"
"Dennd2c","1","-1.176","9.881e-03","-2.347e-02"
"Rasl11b","1","-1.176","9.881e-03","-2.347e-02"
"Apold1","1","-1.176","9.881e-03","-2.347e-02"
"Slc25a29","1","-1.176","9.881e-03","-2.347e-02"
"Chat","1","-1.176","9.881e-03","-2.347e-02"
"Nr0b2","1","-1.176","9.212e-03","-2.188e-02"
"Brsk1","1","-1.176","9.212e-03","-2.188e-02"
"Krt12","1","-1.176","9.212e-03","-2.188e-02"
"Tmem262","1","-1.176","9.212e-03","-2.188e-02"
"F5","1","-1.176","9.153e-03","-2.174e-02"
"Syn2","1","-1.176","9.153e-03","-2.174e-02"
"Zfp551","1","-1.176","9.153e-03","-2.174e-02"
"Krtdap","1","-1.176","9.153e-03","-2.174e-02"
"D7Ertd443e","1","-1.176","9.153e-03","-2.174e-02"
"Zfp558","1","-1.176","9.153e-03","-2.174e-02"
"S1pr5","1","-1.176","9.153e-03","-2.174e-02"
"Cul9","1","-1.176","9.153e-03","-2.174e-02"
"Fmo2","1","-1.176","9.082e-03","-2.157e-02"
"St6galnac5","1","-1.176","9.082e-03","-2.157e-02"
"Erich3","1","-1.176","9.082e-03","-2.157e-02"
"Mn1","1","-1.176","9.082e-03","-2.157e-02"
"Ces1g","1","-1.176","9.082e-03","-2.157e-02"
"Vip","1","-1.176","9.082e-03","-2.157e-02"
"Zfp142","1","-1.176","8.350e-03","-1.983e-02"
"Spi1","1","-1.176","8.350e-03","-1.983e-02"
"Crnn","1","-1.176","8.350e-03","-1.983e-02"
"Adora3","1","-1.176","8.350e-03","-1.983e-02"
"Ccdc63","1","-1.176","8.350e-03","-1.983e-02"
"Mast1","1","-1.176","8.350e-03","-1.983e-02"
"Olfr920","1","-1.176","8.350e-03","-1.983e-02"
"Cilp","1","-1.176","8.350e-03","-1.983e-02"
"Ccl2","1","-1.176","8.350e-03","-1.983e-02"
"Ferd3l","1","-1.176","8.350e-03","-1.983e-02"
"Akap5","1","-1.176","8.350e-03","-1.983e-02"
"Zfp763","1","-1.176","8.350e-03","-1.983e-02"
"P2rx3","1","-1.176","8.250e-03","-1.959e-02"
"Eya4","1","-1.176","8.250e-03","-1.959e-02"
"Igll1","1","-1.176","8.250e-03","-1.959e-02"
"Tpgs2","1","-1.176","8.250e-03","-1.959e-02"
"Gpm6b","1","-1.176","7.740e-03","-1.838e-02"
"Fbln2","1","-1.176","7.259e-03","-1.724e-02"
"S100z","1","-1.176","7.259e-03","-1.724e-02"
"Spag4","1","-1.176","7.233e-03","-1.718e-02"
"Cym","1","-1.176","7.233e-03","-1.718e-02"
"Terb1","1","-1.176","7.233e-03","-1.718e-02"
"Sult5a1","1","-1.176","7.233e-03","-1.718e-02"
"Sun3","1","-1.176","7.233e-03","-1.718e-02"
"Slain1","1","-1.176","7.015e-03","-1.666e-02"
"Cenpk","1","-1.176","6.219e-03","-1.477e-02"
"Ggt7","1","-1.176","5.901e-03","-1.401e-02"
"Fgb","1","-1.176","5.901e-03","-1.401e-02"
"Srsf12","1","-1.176","5.901e-03","-1.401e-02"
"Cyp3a11","1","-1.176","5.901e-03","-1.401e-02"
"Serpina1b","1","-1.176","5.901e-03","-1.401e-02"
"Dlgap5","1","-1.176","5.833e-03","-1.385e-02"
"Kcnj10","1","-1.176","5.816e-03","-1.381e-02"
"Ifi44","1","-1.176","5.816e-03","-1.381e-02"
"B3galt1","1","-1.176","5.576e-03","-1.324e-02"
"Tnfsf10","1","-1.176","5.576e-03","-1.324e-02"
"Wipf3","1","-1.176","5.576e-03","-1.324e-02"
"Tafa1","1","-1.176","5.576e-03","-1.324e-02"
"Zfp975","1","-1.176","5.576e-03","-1.324e-02"
"Myl6b","1","-1.176","5.576e-03","-1.324e-02"
"Prox2","1","-1.176","5.576e-03","-1.324e-02"
"Otub2","1","-1.176","5.576e-03","-1.324e-02"
"Aoah","1","-1.176","5.576e-03","-1.324e-02"
"Sla","1","-1.176","5.576e-03","-1.324e-02"
"Zbtb3","1","-1.176","5.576e-03","-1.324e-02"
"Cep55","1","-1.176","5.576e-03","-1.324e-02"
"Ifi211","1","-1.176","4.191e-03","-9.953e-03"
"Nkg7","1","-1.176","4.191e-03","-9.953e-03"
"Ipcef1","1","-1.176","4.191e-03","-9.953e-03"
"Pcnx4","1","-1.176","4.191e-03","-9.953e-03"
"Blk","1","-1.176","4.191e-03","-9.953e-03"
"Calhm2","1","-1.176","4.191e-03","-9.953e-03"
"Steap3","1","-1.176","3.826e-03","-9.087e-03"
"Gstm3","1","-1.176","3.826e-03","-9.087e-03"
"Dnaic1","1","-1.176","3.826e-03","-9.087e-03"
"Zfp658","1","-1.176","3.826e-03","-9.087e-03"
"Abcg4","1","-1.176","3.826e-03","-9.087e-03"
"Shc2","1","-1.176","3.826e-03","-9.087e-03"
"Nap1l1","1","-1.176","3.826e-03","-9.087e-03"
"Dhrs7","1","-1.176","3.826e-03","-9.087e-03"
"Batf","1","-1.176","3.826e-03","-9.087e-03"
"Zfp947","1","-1.176","3.826e-03","-9.087e-03"
"Kcnk7","1","-1.176","3.826e-03","-9.087e-03"
"Ms4a4d","1","-1.176","3.826e-03","-9.087e-03"
"Slc16a2","1","-1.176","3.826e-03","-9.087e-03"
"Mylpf","1","-1.176","3.744e-03","-8.892e-03"
"Sema6d","1","-1.176","3.649e-03","-8.667e-03"
"Cytl1","1","-1.176","3.649e-03","-8.667e-03"
"Hip1","1","-1.176","3.649e-03","-8.667e-03"
"Rasgef1a","1","-1.176","3.649e-03","-8.667e-03"
"Vwf","1","-1.176","3.649e-03","-8.667e-03"
"Lilra5","1","-1.176","3.649e-03","-8.667e-03"
"Zfp580","1","-1.176","3.649e-03","-8.667e-03"
"Il21r","1","-1.176","3.649e-03","-8.667e-03"
"Robo4","1","-1.176","3.649e-03","-8.667e-03"
"Apoc3","1","-1.176","3.649e-03","-8.667e-03"
"Dse","1","-1.176","3.649e-03","-8.667e-03"
"Popdc3","1","-1.176","3.649e-03","-8.667e-03"
"Cnrip1","1","-1.176","3.649e-03","-8.667e-03"
"Agr3","1","-1.176","3.649e-03","-8.667e-03"
"Kif26a","1","-1.176","3.649e-03","-8.667e-03"
"Hist1h2ac","1","-1.176","3.649e-03","-8.667e-03"
"Ctla2a","1","-1.176","3.649e-03","-8.667e-03"
"Mefv","1","-1.176","3.649e-03","-8.667e-03"
"Ifit2","1","-1.176","3.649e-03","-8.667e-03"
"Gpr45","1","-1.176","3.438e-03","-8.164e-03"
"Scn3a","1","-1.176","3.438e-03","-8.164e-03"
"Rhov","1","-1.176","3.438e-03","-8.164e-03"
"Car3","1","-1.176","3.438e-03","-8.164e-03"
"Mgarp","1","-1.176","3.438e-03","-8.164e-03"
"Serpini1","1","-1.176","3.438e-03","-8.164e-03"
"Kcnn3","1","-1.176","3.438e-03","-8.164e-03"
"Sprr2d","1","-1.176","3.438e-03","-8.164e-03"
"Orm1","1","-1.176","3.438e-03","-8.164e-03"
"Pf4","1","-1.176","3.438e-03","-8.164e-03"
"Slc10a6","1","-1.176","3.438e-03","-8.164e-03"
"Gbp6","1","-1.176","3.438e-03","-8.164e-03"
"Vmn2r8","1","-1.176","3.438e-03","-8.164e-03"
"Slc46a3","1","-1.176","3.438e-03","-8.164e-03"
"Olfr472","1","-1.176","3.438e-03","-8.164e-03"
"Olfr477","1","-1.176","3.438e-03","-8.164e-03"
"Klkb1","1","-1.176","3.438e-03","-8.164e-03"
"Olfr944","1","-1.176","3.438e-03","-8.164e-03"
"Olfr1537","1","-1.176","3.438e-03","-8.164e-03"
"Nr2e3","1","-1.176","3.438e-03","-8.164e-03"
"Tbata","1","-1.176","3.438e-03","-8.164e-03"
"Dna2","1","-1.176","3.438e-03","-8.164e-03"
"Meikin","1","-1.176","3.438e-03","-8.164e-03"
"Sez6","1","-1.176","3.438e-03","-8.164e-03"
"Vtn","1","-1.176","3.438e-03","-8.164e-03"
"Cd83","1","-1.176","3.438e-03","-8.164e-03"
"Esm1","1","-1.176","3.438e-03","-8.164e-03"
"Dhh","1","-1.176","3.438e-03","-8.164e-03"
"Plg","1","-1.176","3.438e-03","-8.164e-03"
"Lama1","1","-1.176","3.438e-03","-8.164e-03"
"Ppp2r2b","1","-1.176","3.438e-03","-8.164e-03"
"Iigp1","1","-1.176","3.438e-03","-8.164e-03"
"Asrgl1","1","-1.176","3.438e-03","-8.164e-03"
"Vwce","1","-1.176","3.438e-03","-8.164e-03"
"Ifit3","1","-1.176","3.438e-03","-8.164e-03"
"Rbp4","1","-1.176","3.438e-03","-8.164e-03"
"Syn1","1","-1.176","3.438e-03","-8.164e-03"
"Chrdl1","1","-1.176","3.438e-03","-8.164e-03"
"Arhgef4.1","1","-1.176","3.393e-03","-8.058e-03"
"Ddx59","1","-1.176","3.393e-03","-8.058e-03"
"Pde1a","1","-1.176","3.393e-03","-8.058e-03"
"Slc1a2","1","-1.176","3.393e-03","-8.058e-03"
"Tex38","1","-1.176","3.393e-03","-8.058e-03"
"Kif2c","1","-1.176","3.393e-03","-8.058e-03"
"Sgcb","1","-1.176","3.393e-03","-8.058e-03"
"Ccdc18","1","-1.176","3.393e-03","-8.058e-03"
"Vps37d","1","-1.176","3.393e-03","-8.058e-03"
"Slc6a11","1","-1.176","3.393e-03","-8.058e-03"
"Map4k1","1","-1.176","3.393e-03","-8.058e-03"
"Syngr4","1","-1.176","3.393e-03","-8.058e-03"
"Tph1","1","-1.176","3.393e-03","-8.058e-03"
"Htra1","1","-1.176","3.393e-03","-8.058e-03"
"Zfp454","1","-1.176","3.393e-03","-8.058e-03"
"Il13","1","-1.176","3.393e-03","-8.058e-03"
"Wdr35","1","-1.176","3.393e-03","-8.058e-03"
"Frmd6","1","-1.176","3.393e-03","-8.058e-03"
"Clba1","1","-1.176","3.393e-03","-8.058e-03"
"Hist1h2af","1","-1.176","3.393e-03","-8.058e-03"
"Lrp12","1","-1.176","3.393e-03","-8.058e-03"
"Pus7l","1","-1.176","3.393e-03","-8.058e-03"
"Cip2a","1","-1.176","3.393e-03","-8.058e-03"
"Lrrc73","1","-1.176","3.393e-03","-8.058e-03"
"Tspo2","1","-1.176","3.393e-03","-8.058e-03"
"Zfp493","1","-1.176","3.382e-03","-8.031e-03"
"Ropn1l","1","-1.176","3.382e-03","-8.031e-03"
"Speg","1","-1.176","2.691e-03","-6.390e-03"
"Cst8","1","-1.176","2.691e-03","-6.390e-03"
"Phgdh","1","-1.176","2.691e-03","-6.390e-03"
"Zfp428","1","-1.176","2.691e-03","-6.390e-03"
"Adam32","1","-1.176","2.691e-03","-6.390e-03"
"Lrp2bp","1","-1.176","2.691e-03","-6.390e-03"
"C2cd4b","1","-1.176","2.691e-03","-6.390e-03"
"Htr1b","1","-1.176","2.691e-03","-6.390e-03"
"Nup43","1","-1.176","2.691e-03","-6.390e-03"
"Cdc25c","1","-1.176","2.691e-03","-6.390e-03"
"S100a5","1","-1.176","2.424e-03","-5.757e-03"
"Zfp956","1","-1.176","2.424e-03","-5.757e-03"
"Gxylt2","1","-1.176","2.424e-03","-5.757e-03"
"Zfp599","1","-1.176","2.424e-03","-5.757e-03"
"Opcml","1","-1.176","2.424e-03","-5.757e-03"
"Hyal3","1","-1.176","2.424e-03","-5.757e-03"
"Gdf11","1","-1.176","2.424e-03","-5.757e-03"
"Fam161a","1","-1.176","2.424e-03","-5.757e-03"
"Hoxb3","1","-1.176","2.424e-03","-5.757e-03"
"Pde6g","1","-1.176","2.424e-03","-5.757e-03"
"Rpap3","1","-1.176","2.424e-03","-5.757e-03"
"Pde10a","1","-1.176","2.424e-03","-5.757e-03"
"Fam110b","1","-1.176","2.070e-03","-4.917e-03"
"Lag3","1","-1.176","2.070e-03","-4.917e-03"
"Kcnn1","1","-1.176","2.070e-03","-4.917e-03"
"Cfap300","1","-1.176","2.070e-03","-4.917e-03"
"Nek11","1","-1.176","2.070e-03","-4.917e-03"
"Alox12e","1","-1.176","2.070e-03","-4.917e-03"
"Rdh12","1","-1.176","2.070e-03","-4.917e-03"
"Rpp40","1","-1.176","2.070e-03","-4.917e-03"
"Arl11","1","-1.176","2.070e-03","-4.917e-03"
"Tmem249","1","-1.176","2.070e-03","-4.917e-03"
"Foxred2","1","-1.176","2.070e-03","-4.917e-03"
"Fetub","1","-1.176","2.070e-03","-4.917e-03"
"Pcdhgc5","1","-1.176","2.070e-03","-4.917e-03"
"Ch25h","1","-1.176","2.070e-03","-4.917e-03"
"Cnga3","1","-1.176","1.626e-03","-3.861e-03"
"Ptgs2","1","-1.176","1.626e-03","-3.861e-03"
"Nmnat2","1","-1.176","1.626e-03","-3.861e-03"
"Fam78b","1","-1.176","1.626e-03","-3.861e-03"
"Prox1","1","-1.176","1.626e-03","-3.861e-03"
"Frmd4a","1","-1.176","1.626e-03","-3.861e-03"
"Sp5","1","-1.176","1.626e-03","-3.861e-03"
"Zfp341","1","-1.176","1.626e-03","-3.861e-03"
"Lbp","1","-1.176","1.626e-03","-3.861e-03"
"Zfp334","1","-1.176","1.626e-03","-3.861e-03"
"Cass4","1","-1.176","1.626e-03","-3.861e-03"
"Sh2d2a","1","-1.176","1.626e-03","-3.861e-03"
"Rwdd3","1","-1.176","1.626e-03","-3.861e-03"
"Plag1","1","-1.176","1.626e-03","-3.861e-03"
"Enho","1","-1.176","1.626e-03","-3.861e-03"
"Arid3c","1","-1.176","1.626e-03","-3.861e-03"
"Arl9","1","-1.176","1.626e-03","-3.861e-03"
"Exoc3l2","1","-1.176","1.626e-03","-3.861e-03"
"Prx","1","-1.176","1.626e-03","-3.861e-03"
"Dchs1","1","-1.176","1.626e-03","-3.861e-03"
"Palb2","1","-1.176","1.626e-03","-3.861e-03"
"Slc10a2","1","-1.176","1.626e-03","-3.861e-03"
"Crlf1","1","-1.176","1.626e-03","-3.861e-03"
"Nrg4","1","-1.176","1.626e-03","-3.861e-03"
"Megf11","1","-1.176","1.626e-03","-3.861e-03"
"Kif15","1","-1.176","1.626e-03","-3.861e-03"
"Taar5","1","-1.176","1.626e-03","-3.861e-03"
"Mrln","1","-1.176","1.626e-03","-3.861e-03"
"Trpv2","1","-1.176","1.626e-03","-3.861e-03"
"Camkk1","1","-1.176","1.626e-03","-3.861e-03"
"Fndc8","1","-1.176","1.626e-03","-3.861e-03"
"Ccl5","1","-1.176","1.626e-03","-3.861e-03"
"Neurod2","1","-1.176","1.626e-03","-3.861e-03"
"Krt10","1","-1.176","1.626e-03","-3.861e-03"
"Gpr132","1","-1.176","1.626e-03","-3.861e-03"
"Hist1h1c","1","-1.176","1.626e-03","-3.861e-03"
"Nim1k","1","-1.176","1.626e-03","-3.861e-03"
"Ubash3a","1","-1.176","1.626e-03","-3.861e-03"
"Olfr109","1","-1.176","1.626e-03","-3.861e-03"
"Treml2","1","-1.176","1.626e-03","-3.861e-03"
"Slc14a1","1","-1.176","1.626e-03","-3.861e-03"
"Dusp9","1","-1.176","1.626e-03","-3.861e-03"
"Plekhf2","1","-1.176","8.375e-02","-5.264e-02"
"Lamb3","1","1.176","0.730","0.181"
"Keap1","1","-1.176","0.258","-0.114"
"Cbx5","1","1.176","0.180","9.877e-02"
"Hus1","1","1.176","1.401e-02","2.420e-02"
"Psmf1","1","-1.175","0.234","-0.109"
"Cby1","1","1.175","5.278e-02","4.676e-02"
"Efhd2","1","1.175","1.379","0.208"
"Yap1","1","-1.174","0.366","-0.133"
"Dsp","1","-1.174","1.525","-0.234"
"Ss18l2","1","1.174","8.482e-02","8.099e-02"
"Gask1b","1","1.174","3.257e-02","5.625e-02"
"Nnt","1","1.174","6.655e-02","7.008e-02"
"Suclg1","1","-1.173","0.181","-9.311e-02"
"Asb11","1","1.173","1.323e-02","2.285e-02"
"Zzz3","1","-1.173","9.336e-02","-6.722e-02"
"Fmnl2","1","1.173","6.875e-02","6.521e-02"
"Gsc2","1","1.173","1.444e-02","2.494e-02"
"Sfmbt1","1","1.173","2.122e-02","3.665e-02"
"Gsdma2","1","-1.172","3.121","-0.302"
"Zdhhc20","1","-1.172","0.443","-0.144"
"Bclaf1","1","-1.172","0.407","-0.142"
"Edem3","1","-1.172","0.411","-0.148"
"Samd14","1","1.172","9.624e-03","1.662e-02"
"Otub1","1","-1.171","0.219","-0.106"
"Ints9","1","1.171","9.777e-02","7.390e-02"
"Tollip","1","1.171","0.273","0.122"
"Selenok","1","1.171","0.498","0.142"
"Cspg4","1","1.171","1.874e-02","3.237e-02"
"Prdx6","1","1.170","0.103","7.239e-02"
"Hmgn3","1","1.170","6.305e-02","6.375e-02"
"Tbc1d8b","1","-1.170","8.111e-02","-7.344e-02"
"Fam83e","1","1.169","1.356","0.201"
"Micos13","1","-1.169","0.294","-0.116"
"Cxcr6","1","1.169","1.774e-02","3.064e-02"
"Dennd6b","1","1.169","0.121","9.920e-02"
"Hk1","1","-1.168","0.711","-0.175"
"Plekha2","1","-1.168","0.201","-0.117"
"Actg2","1","-1.168","4.694e-02","-5.471e-02"
"Cd300e","1","1.168","6.760e-03","1.168e-02"
"Fads1","1","1.168","6.760e-03","1.168e-02"
"Prpsap2","1","-1.167","0.128","-8.372e-02"
"Slc25a36","1","-1.167","0.548","-0.176"
"Itgb1bp1","1","1.167","3.496e-02","5.371e-02"
"Senp1","1","1.167","0.230","0.107"
"Rbm48","1","-1.167","4.862e-02","-4.717e-02"
"Tom1","1","-1.167","0.109","-6.905e-02"
"Snx15","1","-1.167","0.239","-0.109"
"Vasn","1","-1.166","2.733e-02","-5.084e-02"
"Smad2","1","-1.166","0.136","-8.342e-02"
"Actr3b","1","1.166","5.415e-03","9.352e-03"
"Ighm","1","1.166","7.638e-02","7.429e-02"
"Pdrg1","1","-1.165","0.136","-8.654e-02"
"Psmb4","1","-1.165","6.378e-02","-5.364e-02"
"Ptp4a3","1","-1.165","0.215","-0.111"
"Adam11","1","1.165","2.412e-02","4.166e-02"
"Slc12a9","1","1.165","9.970e-02","6.710e-02"
"Smyd5","1","-1.165","4.384e-02","-5.100e-02"
"Zfp60","1","1.165","3.543e-02","6.120e-02"
"Heg1","1","-1.164","1.787e-02","-2.684e-02"
"Celsr2","1","-1.164","2.574e-02","-2.260e-02"
"Vars2","1","-1.164","0.649","-0.187"
"Ccr5","1","1.163","5.180e-03","8.947e-03"
"Kidins220","1","-1.163","0.554","-0.162"
"Mark1","1","1.163","5.373e-03","9.280e-03"
"Tek","1","1.163","5.373e-03","9.280e-03"
"Trim27","1","-1.163","0.276","-0.133"
"Dhdh","1","1.163","5.383e-03","9.298e-03"
"Grb10","1","1.163","5.271e-03","9.105e-03"
"Iffo1","1","1.162","2.403e-02","4.151e-02"
"Pex11b","1","-1.162","9.470e-02","-6.878e-02"
"Gtf3c1","1","-1.162","0.197","-0.101"
"Lgals12","1","-1.161","0.753","-0.193"
"Syncrip","1","-1.161","0.443","-0.155"
"Afmid","1","-1.161","0.267","-0.121"
"Fam114a1","1","1.160","0.231","0.110"
"Arhgef18","1","1.160","0.884","0.188"
"Plekhh2","1","1.160","5.333e-03","9.212e-03"
"Col4a6","1","1.160","5.333e-03","9.212e-03"
"Hp1bp3","1","-1.160","0.692","-0.178"
"Phpt1","1","1.160","5.338e-03","9.220e-03"
"Mettl7a3","1","1.160","5.338e-03","9.220e-03"
"Fam216a","1","1.159","5.344e-03","9.230e-03"
"Pqlc3","1","-1.159","3.726e-02","-3.834e-02"
"Rnf123","1","-1.159","0.333","-0.138"
"Clptm1l","1","-1.159","0.442","-0.137"
"Degs1","1","-1.159","0.125","-7.813e-02"
"Uck2","1","-1.159","0.245","-9.946e-02"
"Zc3hav1","1","-1.159","0.587","-0.180"
"Nom1","1","1.159","0.186","0.111"
"Fam32a","1","-1.159","0.421","-0.130"
"Slc31a2","1","-1.158","0.126","-6.635e-02"
"Irx2","1","-1.158","6.241e-02","-5.158e-02"
"Zfp622","1","-1.158","0.250","-0.108"
"Tnfrsf4","1","-1.158","2.150e-02","-3.051e-02"
"Lmo2","1","1.158","3.850e-02","4.246e-02"
"Poldip3","1","-1.158","0.298","-0.115"
"Ndufb10","1","-1.158","0.425","-0.131"
"Rnf150","1","1.158","5.313e-03","9.176e-03"
"Erp29","1","1.157","0.502","0.146"
"Hdhd5","1","-1.157","0.101","-7.076e-02"
"Fam160a1","1","-1.157","3.155e-02","-4.143e-02"
"Gstp1","1","-1.157","0.591","-0.172"
"Dmxl2","1","1.157","1.273e-02","2.198e-02"
"Zfp942","1","1.157","1.273e-02","2.198e-02"
"Tmod2","1","1.157","7.085e-03","1.224e-02"
"Eef1akmt2","1","-1.157","0.117","-7.532e-02"
"Cenpv","1","-1.157","4.880e-02","-4.717e-02"
"Eif5b","1","-1.157","0.175","-8.713e-02"
"Ripor1","1","-1.156","6.735e-02","-5.049e-02"
"Ruvbl1","1","1.156","7.938e-02","6.948e-02"
"Ctbp1","1","-1.156","0.369","-0.125"
"C1qc","1","1.156","1.282e-02","2.215e-02"
"Cars2","1","1.156","0.104","7.286e-02"
"Nrxn2","1","1.155","2.116e-02","3.655e-02"
"Tent2","1","1.155","7.445e-02","6.440e-02"
"Ucn2","1","1.155","5.571e-03","9.623e-03"
"Wdr1","1","1.154","0.860","0.182"
"Haspin","1","1.154","7.184e-03","1.241e-02"
"Eme1","1","1.154","7.184e-03","1.241e-02"
"Zfp74","1","1.154","5.572e-02","5.869e-02"
"Smc5","1","-1.153","0.175","-9.915e-02"
"Txndc17","1","1.153","0.552","0.147"
"Bloc1s5","1","1.153","2.746e-02","3.894e-02"
"Mcm2","1","-1.153","1.979e-02","-2.396e-02"
"Iglc1","1","1.152","4.847e-02","7.705e-02"
"Slc25a34","1","1.152","4.447e-02","4.281e-02"
"Rnft1","1","-1.152","0.161","-9.180e-02"
"Cds2","1","-1.152","0.309","-0.129"
"Efna5","1","-1.152","1.289","-0.214"
"Ntng1","1","1.152","1.051e-02","1.815e-02"
"Rnf111","1","-1.152","0.412","-0.145"
"Amer2","1","1.151","5.532e-03","9.555e-03"
"H3f3a","1","-1.151","0.597","-0.163"
"Meaf6","1","-1.151","0.106","-7.156e-02"
"Hmbs","1","-1.151","9.550e-02","-6.689e-02"
"Tmem246","1","-1.151","0.219","-9.873e-02"
"Med19","1","-1.150","3.901e-02","-3.687e-02"
"Slc7a2","1","1.150","1.389e-02","2.399e-02"
"Slc38a7","1","-1.150","8.587e-02","-5.904e-02"
"Top1","1","1.150","0.194","9.630e-02"
"Sct","1","1.150","1.809e-02","3.125e-02"
"Dnaja2","1","1.150","0.445","0.140"
"Dab1","1","1.150","1.462e-02","2.526e-02"
"Smg6","1","-1.150","0.354","-0.128"
"Drc1","1","1.149","5.506e-03","9.511e-03"
"Usp12","1","-1.149","0.241","-0.108"
"Wfdc2","1","1.149","0.107","7.526e-02"
"Tiam2","1","1.149","1.446e-02","2.498e-02"
"Cd79a","1","-1.148","1.937e-02","-3.609e-02"
"Prmt7","1","1.148","0.117","7.397e-02"
"Tet3","1","-1.148","0.403","-0.138"
"Nit2","1","1.148","3.036e-02","4.141e-02"
"Fli1","1","1.147","3.068e-02","4.305e-02"
"Ctnnbl1","1","-1.147","0.127","-8.652e-02"
"Crtc3","1","-1.147","6.256e-02","-5.824e-02"
"Ndor1","1","-1.147","0.265","-0.120"
"Tnfaip2","1","1.147","2.215e-02","3.826e-02"
"Spout1","1","-1.147","9.959e-02","-6.897e-02"
"Col18a1","1","1.146","2.140e-02","2.466e-02"
"Ptprn","1","1.146","1.074e-02","1.855e-02"
"Ssh3","1","-1.146","0.924","-0.195"
"Rnd2","1","1.146","9.680e-02","7.027e-02"
"Fam151b","1","1.146","1.842e-02","3.182e-02"
"Pot1a","1","-1.145","2.622e-02","-4.311e-02"
"Tomm40","1","-1.145","0.180","-8.504e-02"
"Sult2b1","1","1.145","5.795e-02","4.459e-02"
"Gna11","1","-1.145","0.381","-0.127"
"Mycbp2","1","-1.145","0.131","-8.319e-02"
"Ccnd3","1","-1.144","9.421e-02","-5.734e-02"
"Coro1c","1","-1.144","0.270","-0.104"
"Fahd1","1","-1.144","0.112","-7.660e-02"
"Frs3","1","1.144","2.012e-02","3.475e-02"
"Sel1l3","1","1.143","0.719","0.177"
"Gucy1a1","1","1.143","3.038e-02","5.248e-02"
"Dzip1l","1","-1.143","0.296","-0.125"
"H2afv","1","-1.143","0.265","-0.114"
"Chfr","1","1.142","0.620","0.173"
"Ubtd1","1","1.142","6.248e-02","6.740e-02"
"Nfkb1","1","1.142","0.212","0.111"
"Pla2g15","1","1.142","6.825e-02","5.264e-02"
"Ssrp1","1","-1.142","0.104","-7.215e-02"
"Ube2m","1","1.142","0.482","0.156"
"Large1","1","-1.142","4.456e-02","-4.690e-02"
"Orc6","1","1.142","1.728e-02","2.135e-02"
"Snrpg","1","-1.141","5.988e-02","-4.683e-02"
"Psma1","1","-1.141","0.227","-9.296e-02"
"Tnxb","1","1.141","2.152e-02","3.717e-02"
"Csf2ra","1","1.141","8.222e-02","6.666e-02"
"Tmed7","1","-1.141","0.460","-0.142"
"Slc7a7","1","-1.141","2.895e-02","-3.970e-02"
"Clpx","1","1.140","0.151","9.591e-02"
"Npff","1","-1.140","4.556e-02","-4.480e-02"
"Itpka","1","-1.140","0.178","-8.762e-02"
"Rab36","1","1.140","1.396e-02","2.411e-02"
"Tcp11l2","1","-1.140","7.904e-02","-4.922e-02"
"Ddx47","1","-1.140","0.211","-0.109"
"Fbxl5","1","-1.139","0.300","-0.120"
"Ccdc116","1","1.139","7.637e-02","6.876e-02"
"Cdyl","1","1.139","0.344","0.138"
"Nckap1","1","1.139","0.549","0.162"
"Frg1","1","1.139","0.265","0.105"
"Slurp1","1","-1.138","4.360e-02","-4.443e-02"
"Wfdc15b","1","1.138","1.482e-02","2.561e-02"
"Htra4","1","1.138","1.482e-02","2.561e-02"
"Taldo1","1","-1.138","0.378","-0.123"
"Rita1","1","-1.138","0.107","-7.443e-02"
"Atp5f1","1","-1.137","0.254","-9.907e-02"
"Plxnc1","1","-1.137","3.293e-02","-3.700e-02"
"Ampd3","1","1.137","0.218","0.107"
"Leprotl1","1","-1.137","0.282","-0.106"
"Magt1","1","-1.137","0.567","-0.143"
"Fbxo5","1","-1.136","2.851e-02","-3.489e-02"
"Cd47","1","-1.136","0.275","-0.112"
"Pi4kb","1","1.136","5.746e-02","5.133e-02"
"Prdx3","1","-1.136","0.105","-6.919e-02"
"Penk","1","1.136","1.338e-02","2.311e-02"
"Rnf166","1","1.136","0.202","9.489e-02"
"Thumpd3","1","-1.136","7.284e-02","-6.756e-02"
"Bax","1","-1.136","0.564","-0.156"
"Pigc","1","-1.136","6.263e-02","-4.247e-02"
"Dock5","1","-1.135","0.359","-0.142"
"Strada","1","1.135","6.853e-02","6.809e-02"
"Klc4","1","1.135","1.069","0.189"
"Ptprj","1","1.135","0.135","8.444e-02"
"Trmu","1","-1.135","6.969e-02","-6.067e-02"
"Flnb","1","1.135","1.281","0.242"
"Gmnn","1","1.135","0.101","7.139e-02"
"Cdc14b","1","1.135","4.777e-02","4.273e-02"
"Slc9a3r2","1","-1.135","0.118","-7.466e-02"
"Reps1","1","1.134","5.238e-02","4.785e-02"
"Eif3m","1","1.134","3.468e-02","4.996e-02"
