"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Igha","2.230e-05","7.145","0.744","1.379"
"Arglu1","8.725e-04","6.036","1.466","1.400"
"mt-Nd6","8.725e-04","5.878","2.137","1.701"
"S100g","8.725e-04","5.868","0.200","0.660"
"Sltm","1.666e-03","5.642","0.700","0.946"
"Igkc","1.966e-03","5.552","0.468","1.015"
"Ciz1","3.567e-03","5.355","0.452","0.805"
"Vmp1","1.137e-02","5.004","1.327","1.293"
"Srpk2","1.137e-02","4.978","0.342","0.658"
"Kif21b","1.295e-02","4.914","0.245","0.660"
"Arfrp1","1.392e-02","4.849","0.266","0.622"
"Ampd2","1.392e-02","4.844","0.261","0.635"
"Aebp2","1.637e-02","4.778","0.239","0.623"
"Pnisr","1.785e-02","4.734","1.005","0.957"
"St3gal4","1.814e-02","4.705","0.327","0.782"
"Galnt7","1.814e-02","4.692","0.601","0.854"
"Maco1","2.579e-02","4.577","0.250","0.546"
"Cftr","2.579e-02","4.554","0.368","0.978"
"Cdk11b","2.579e-02","4.546","0.681","0.819"
"Pigr","2.776e-02","4.507","0.525","0.901"
"Als2cl","2.776e-02","4.497","0.230","0.552"
"Rsrp1","2.885e-02","4.473","2.218","0.879"
"Ada","3.026e-02","4.447","0.119","0.372"
"Nfxl1","3.083e-02","4.430","0.398","0.742"
"Cep95","3.276e-02","4.401","0.116","0.347"
"Slc7a6os","3.427e-02","4.377","0.357","0.667"
"Khsrp","3.522e-02","4.354","0.534","0.723"
"Rabgap1l","3.522e-02","4.348","0.384","0.604"
"Rgs3","3.557e-02","4.335","0.241","0.533"
"Gtf2f2","3.589e-02","4.323","0.246","0.483"
"Nudcd3","3.730e-02","4.302","0.516","0.748"
"Muc6","3.730e-02","4.284","1.729","1.737"
"Tmem191c","3.730e-02","4.282","0.247","0.480"
"Erc1","3.730e-02","4.276","0.387","0.630"
"Abcc5","3.764e-02","4.261","0.425","0.700"
"Ppp1r12c","3.764e-02","4.256","0.652","0.722"
"Arih1","3.963e-02","4.234","0.420","0.688"
"Lgals9","4.717e-02","-4.175","1.089","-0.943"
"Aldh2","5.463e-02","-4.118","0.742","-0.776"
"Exoc5","5.463e-02","4.117","0.410","0.634"
"Mta1","5.670e-02","4.099","0.373","0.608"
"Tspan12","5.834e-02","4.078","0.120","0.377"
"Ddx17","5.834e-02","4.067","1.485","1.008"
"Actg1","5.834e-02","-4.063","1.003","-0.806"
"Hnrnpd","5.834e-02","4.062","0.632","0.802"
"Card10","5.834e-02","4.057","0.236","0.536"
"Inpp4a","5.889e-02","4.048","0.289","0.494"
"Dcaf6","5.893e-02","4.034","0.311","0.540"
"Surf2","5.893e-02","4.030","0.237","0.461"
"Psmd3","5.893e-02","4.029","0.215","0.450"
"Nfatc2","6.280e-02","4.004","0.251","0.603"
"Fars2","6.641e-02","3.982","0.403","0.669"
"Supt20","6.802e-02","3.969","0.581","0.736"
"Rbm33","6.975e-02","3.953","0.504","0.639"
"Sf3b3","6.975e-02","3.950","0.553","0.753"
"Utp25","7.046e-02","3.942","0.134","0.404"
"Sec11c","7.358e-02","3.924","0.998","0.768"
"Stx12","8.444e-02","3.877","0.549","0.707"
"Mybbp1a","8.603e-02","3.866","0.238","0.459"
"Epn3","8.750e-02","-3.856","0.944","-0.867"
"Vrk1","8.800e-02","3.847","7.790e-02","0.248"
"Habp4","8.800e-02","3.835","8.312e-02","0.258"
"Znrf1","8.800e-02","3.835","0.414","0.640"
"Kmt2e","8.800e-02","3.831","0.308","0.544"
"Mecom","8.800e-02","3.830","0.819","0.865"
"Vps33a","8.981e-02","3.819","0.158","0.444"
"Med13l","9.401e-02","3.800","0.474","0.602"
"Relch","0.101","3.775","0.289","0.497"
"Akp3","0.106","3.754","0.309","0.614"
"Agr2","0.117","3.719","1.515","1.132"
"Taf1d","0.118","3.713","0.469","0.679"
"Gabpb2","0.118","3.708","0.385","0.550"
"Reg1","0.118","3.702","0.104","0.350"
"Anp32e","0.118","3.695","0.289","0.479"
"Rassf6","0.118","3.695","0.193","0.411"
"Ubp1","0.119","3.689","0.477","0.613"
"Plekha7","0.120","3.681","0.329","0.506"
"Sgsm3","0.120","3.675","0.599","0.740"
"Smg5","0.120","3.671","0.245","0.391"
"Mreg","0.120","3.668","0.172","0.465"
"Rnf135","0.120","3.666","0.100","0.315"
"mt-Co1","0.124","3.653","2.384","0.937"
"Glyr1","0.124","3.645","0.610","0.696"
"Zdhhc23","0.124","3.644","0.116","0.356"
"Jund","0.125","-3.637","1.707","-0.833"
"Krcc1","0.125","3.633","0.292","0.501"
"Vps53","0.125","3.633","0.694","0.704"
"Clk4","0.127","3.622","0.684","0.718"
"Map2k2","0.128","3.613","0.710","0.647"
"Pan3","0.128","3.612","0.444","0.571"
"Atg7","0.128","3.605","0.194","0.388"
"Srrm1","0.128","3.603","0.341","0.485"
"Immp1l","0.128","3.599","0.184","0.439"
"Arl13b","0.128","3.588","0.203","0.482"
"Papolg","0.128","3.587","0.175","0.431"
"A4gnt","0.128","3.586","0.496","0.813"
"Mycbp2","0.128","3.584","0.330","0.517"
"U2af2","0.128","3.580","0.786","0.728"
"Catsper2","0.128","3.579","9.913e-02","0.310"
"Tff3","0.128","3.579","0.175","0.535"
"Capn15","0.128","3.576","0.215","0.400"
"Glp1r","0.128","3.571","0.328","0.607"
"Ppp2r1a","0.128","3.569","0.297","0.518"
"Tfpi","0.128","3.568","0.156","0.394"
"Trmt2a","0.131","3.555","0.207","0.415"
"Mettl22","0.131","3.555","8.689e-02","0.269"
"Ddx23","0.131","3.552","0.713","0.635"
"Nudt21","0.133","3.542","7.864e-02","0.223"
"Atic","0.133","3.540","0.147","0.330"
"Slc44a2","0.135","3.534","0.509","0.652"
"Luc7l2","0.136","3.528","1.266","0.809"
"Tmc4","0.137","3.522","1.000","0.825"
"Dpagt1","0.137","3.519","0.167","0.348"
"Pabpn1","0.138","3.514","1.232","0.965"
"Akap8","0.141","3.504","0.650","0.708"
"Mau2","0.141","3.503","0.483","0.550"
"Ammecr1l","0.146","3.488","0.203","0.370"
"Nup188","0.149","3.476","0.198","0.355"
"Noxo1","0.149","3.475","0.134","0.371"
"Crebzf","0.149","3.475","1.108","0.827"
"Kdelr1","0.149","3.472","0.434","0.591"
"Tgfb1","0.151","3.462","0.215","0.411"
"Yipf6","0.151","3.459","0.363","0.612"
"Fam221a","0.151","3.459","0.210","0.538"
"Carhsp1","0.151","-3.457","0.615","-0.630"
"Taok1","0.151","3.453","0.262","0.423"
"Pank3","0.151","3.452","0.207","0.395"
"Nadsyn1","0.155","3.437","0.126","0.299"
"Arhgef1","0.155","3.434","0.967","0.802"
"Bms1","0.155","3.432","0.146","0.384"
"Dtnbp1","0.155","3.430","0.357","0.495"
"Xylt1","0.155","3.427","0.152","0.359"
"Mcm7","0.155","3.426","0.131","0.328"
"Pick1","0.155","3.425","0.510","0.640"
"Limd2","0.155","3.424","0.139","0.331"
"Glrx2","0.158","3.415","0.193","0.372"
"Zfp266","0.159","3.410","0.161","0.371"
"Elf2","0.159","3.407","0.198","0.365"
"Rrm1","0.159","3.406","8.852e-02","0.264"
"Uhrf1","0.159","3.403","5.982e-02","0.202"
"Rft1","0.162","3.393","0.104","0.283"
"Jag2","0.162","3.392","6.759e-02","0.228"
"Elk4","0.166","3.379","0.356","0.558"
"Tmem223","0.166","3.379","0.353","0.456"
"Dhx15","0.168","3.374","0.392","0.514"
"Ap4s1","0.169","3.369","7.961e-02","0.245"
"Senp2","0.170","3.365","0.293","0.430"
"Stk38","0.170","3.364","0.653","0.664"
"Srsf11","0.170","3.358","0.705","0.627"
"Pdia5","0.170","3.356","0.289","0.480"
"Tns4","0.170","3.355","0.146","0.424"
"Pum3","0.170","3.353","0.175","0.423"
"Mapk8ip3","0.170","3.353","0.444","0.617"
"Cpsf1","0.177","3.331","0.342","0.550"
"Gan","0.177","3.331","0.340","0.554"
"Rap1gap","0.177","3.331","0.917","0.721"
"Vopp1","0.177","3.330","0.137","0.282"
"Junb","0.179","-3.322","0.567","-0.572"
"Rabggtb","0.179","3.320","0.326","0.459"
"Rnf8","0.179","3.319","0.222","0.387"
"Slc35a3","0.179","3.317","0.478","0.616"
"Gigyf1","0.179","3.316","0.418","0.471"
"Sfi1","0.180","3.313","0.352","0.460"
"Spata5","0.180","3.310","0.185","0.421"
"Rnf169","0.180","3.309","0.196","0.374"
"Ncbp2","0.181","3.305","0.371","0.510"
"Bnip2","0.182","3.301","0.395","0.534"
"Senp6","0.186","3.292","0.341","0.452"
"Cdh1","0.186","-3.287","1.012","-0.789"
"Col5a2","0.186","3.287","0.257","0.424"
"Cbwd1","0.186","3.286","0.119","0.295"
"Dsg2","0.187","-3.283","0.728","-0.682"
"Pum2","0.189","3.277","0.242","0.364"
"Ttc19","0.190","3.274","0.190","0.383"
"Mecr","0.190","3.272","0.183","0.361"
"Sh2d2a","0.190","3.270","8.910e-02","0.300"
"Ppp5c","0.191","3.266","0.575","0.646"
"Oma1","0.191","3.264","0.116","0.298"
"Reg3b","0.191","3.263","8.184e-02","0.261"
"Tc2n","0.193","3.257","0.501","0.606"
"Mgat4a","0.193","3.255","0.346","0.460"
"Arid3b","0.194","3.249","0.164","0.294"
"Sox5","0.194","3.249","0.205","0.401"
"Odf2l","0.194","3.247","0.238","0.418"
"Ppp2r5b","0.194","3.244","0.269","0.448"
"Zfp101","0.194","3.242","0.109","0.239"
"Paxip1","0.194","3.242","0.199","0.363"
"Cog5","0.194","3.240","0.264","0.468"
"Srfbp1","0.196","3.235","0.129","0.313"
"Hmgb3","0.199","3.229","0.202","0.432"
"Cbl","0.202","3.222","0.108","0.219"
"Sp1","0.203","3.219","0.153","0.364"
"Cstf1","0.205","3.214","0.124","0.295"
"Atp5d","0.205","-3.213","0.933","-0.669"
"Mettl16","0.209","3.203","0.144","0.372"
"Pts","0.214","3.194","0.183","0.327"
"Thoc5","0.217","3.188","9.911e-02","0.268"
"Hnrnpu","0.219","3.182","0.768","0.678"
"Ptk2","0.228","3.168","0.505","0.519"
"Rcc2","0.229","3.164","0.229","0.424"
"Vbp1","0.232","3.159","0.180","0.352"
"Mbp","0.232","3.153","0.492","0.527"
"Tnpo1","0.232","3.153","0.274","0.394"
"Prap1","0.232","3.148","0.186","0.343"
"Thoc2","0.232","3.148","0.353","0.470"
"Myc","0.232","3.147","0.181","0.349"
"Txlng","0.232","3.146","0.135","0.355"
"Atg16l1","0.232","3.146","0.177","0.337"
"Rmc1","0.233","3.143","0.210","0.352"
"Lrrc56","0.233","3.142","0.132","0.342"
"Rbp1","0.235","3.138","0.323","0.509"
"Fam185a","0.237","3.133","0.122","0.301"
"Chd9","0.238","3.128","0.141","0.294"
"Casp4","0.238","3.128","9.590e-02","0.281"
"Tpk1","0.239","3.125","0.211","0.391"
"Mre11a","0.241","3.120","0.121","0.289"
"Ttc14","0.241","3.119","0.366","0.444"
"Prdm16","0.243","3.115","5.791e-02","0.176"
"Smg6","0.246","3.109","0.296","0.408"
"N4bp3","0.248","3.104","7.960e-02","0.268"
"Ddx21","0.249","3.102","0.457","0.563"
"Chd2","0.250","3.099","0.480","0.552"
"Fez2","0.251","3.094","0.222","0.396"
"Psca","0.251","-3.093","3.239","-0.930"
"Prom1","0.251","3.093","0.476","0.534"
"Gimap8","0.251","3.091","8.990e-02","0.281"
"Chpf2","0.251","3.090","0.348","0.428"
"Thap3","0.251","3.088","0.348","0.466"
"Cerk","0.252","3.085","9.169e-02","0.210"
"Cox6b2","0.254","3.082","0.133","0.327"
"Bin1","0.254","3.080","0.278","0.436"
"Naa40","0.258","3.073","0.107","0.237"
"Lmnb2","0.259","3.070","0.228","0.451"
"Clec2f","0.259","3.069","7.260e-02","0.245"
"Uaca","0.262","3.064","0.156","0.338"
"Arhgef2","0.262","3.061","0.557","0.549"
"Zfp629","0.262","3.061","0.135","0.311"
"Immp2l","0.262","3.059","0.162","0.331"
"Rangap1","0.262","3.057","0.150","0.311"
"Ppp2r3a","0.262","3.057","0.194","0.348"
"Capn2","0.264","3.052","0.512","0.591"
"Zfp146","0.264","3.051","0.139","0.352"
"Rbm3","0.266","3.045","0.529","0.587"
"Xbp1","0.266","3.044","1.582","0.694"
"Exosc1","0.266","3.043","8.201e-02","0.246"
"Mgam","0.267","3.041","7.671e-02","0.234"
"Araf","0.268","3.039","0.339","0.465"
"Cnppd1","0.269","3.036","0.541","0.531"
"Ddx19b","0.270","3.033","0.130","0.290"
"Sf3b2","0.270","3.031","0.585","0.566"
"Nkapd1","0.271","3.029","0.151","0.315"
"Cars","0.271","3.028","0.365","0.468"
"Cep72","0.272","3.025","9.511e-02","0.268"
"Gmeb1","0.272","3.024","0.260","0.420"
"Tceal8","0.272","3.021","0.349","0.455"
"Ndrg1","0.272","-3.020","0.690","-0.733"
"Sh3gl1","0.272","3.020","0.718","0.668"
"Pla2g4c","0.276","3.013","0.108","0.313"
"Pank2","0.276","3.011","0.266","0.417"
"Znhit6","0.279","3.006","0.145","0.297"
"Smc3","0.285","2.996","0.167","0.301"
"Naip1","0.285","2.995","9.549e-02","0.307"
"Heg1","0.285","2.994","0.344","0.515"
"Tle5","0.285","-2.993","0.647","-0.505"
"Dicer1","0.285","2.990","0.243","0.385"
"Gbf1","0.285","2.990","0.440","0.488"
"Dennd4a","0.285","2.988","0.122","0.354"
"Klc1","0.285","2.986","0.818","0.621"
"Inpp5b","0.285","2.984","0.230","0.367"
"Rab4a","0.285","2.984","0.106","0.302"
"Uap1l1","0.285","2.982","0.309","0.433"
"Saal1","0.285","2.981","5.406e-02","0.182"
"Tcf12","0.285","2.980","0.265","0.361"
"Cd44","0.285","2.979","0.255","0.424"
"Luc7l3","0.285","2.978","0.599","0.549"
"Vamp1","0.285","2.978","0.214","0.361"
"Arfip2","0.285","2.976","0.543","0.582"
"Snd1","0.285","2.975","0.948","0.636"
"Akr1a1","0.285","-2.973","1.423","-0.636"
"Spcs3","0.285","2.972","0.594","0.604"
"Phf20l1","0.285","2.972","0.281","0.416"
"Dctn2","0.286","2.969","0.499","0.494"
"Gpr107","0.286","2.967","0.276","0.408"
"Zmym2","0.286","2.965","0.216","0.365"
"Eef1a1","0.286","-2.965","1.235","-0.692"
"Gtpbp6","0.286","2.963","0.261","0.380"
"Kin","0.286","2.963","0.128","0.235"
"Tuba1b","0.288","2.960","0.330","0.463"
"Pdia3","0.288","2.958","0.723","0.594"
"Zg16","0.288","2.957","8.651e-02","0.265"
"Aatf","0.290","2.954","0.151","0.313"
"Kat2a","0.298","2.942","0.182","0.380"
"Sdccag8","0.299","2.940","0.209","0.366"
"Ints7","0.299","2.939","0.241","0.381"
"Ehf","0.299","2.937","0.280","0.423"
"Fubp1","0.301","2.934","0.706","0.611"
"Dock9","0.301","2.933","0.274","0.417"
"Atrx","0.302","2.931","0.161","0.290"
"Kras","0.303","2.928","0.303","0.388"
"Ern2","0.304","2.926","0.851","0.743"
"Pinx1","0.304","2.924","9.479e-02","0.243"
"Zfp397","0.311","2.915","0.316","0.417"
"Slc20a1","0.311","2.914","0.146","0.286"
"Cops3","0.311","2.913","0.149","0.316"
"Smpd2","0.311","2.912","9.876e-02","0.204"
"Abcd4","0.311","2.911","0.108","0.226"
"Fto","0.313","2.906","0.244","0.397"
"Cldn3","0.313","2.906","0.238","0.439"
"Pabpc4","0.313","2.901","0.171","0.294"
"Lamtor5","0.313","2.901","0.334","0.472"
"Psapl1","0.313","-2.901","1.257","-0.897"
"Nubp1","0.313","2.900","0.314","0.440"
"Fam53b","0.313","2.899","0.275","0.354"
"Tmpo","0.313","2.899","0.125","0.289"
"Usp5","0.313","2.897","0.334","0.467"
"Bclaf1","0.313","2.897","0.421","0.498"
"Shf","0.315","2.893","0.227","0.437"
"Emsy","0.315","2.891","0.108","0.215"
"Kcne3","0.315","2.891","9.648e-02","0.218"
"Gosr1","0.315","2.890","0.111","0.244"
"Pitpna","0.316","2.888","0.777","0.549"
"Fabp2","0.316","2.886","0.166","0.330"
"Oxr1","0.316","2.885","0.332","0.408"
"Lsp1","0.319","2.882","0.175","0.309"
"Stx18","0.322","2.877","0.222","0.349"
"Wdr3","0.322","2.876","5.796e-02","0.152"
"Srsf10","0.322","2.874","0.374","0.464"
"Acap2","0.322","2.874","0.335","0.422"
"Sema3b","0.323","2.870","0.251","0.354"
"Slbp","0.323","2.870","0.289","0.406"
"Pde2a","0.323","2.869","9.115e-02","0.282"
"Rprd1b","0.323","2.867","0.252","0.359"
"Shkbp1","0.323","2.865","0.133","0.265"
"Sema4g","0.323","2.864","0.154","0.320"
"Ybx2","0.323","2.864","0.150","0.291"
"Wdr76","0.323","2.864","0.203","0.409"
"Elac1","0.323","2.863","7.632e-02","0.201"
"Zfp174","0.325","2.859","3.576e-02","0.120"
"Cars2","0.325","2.859","0.126","0.260"
"Usp8","0.325","2.857","0.372","0.391"
"Camsap1","0.325","2.857","7.951e-02","0.234"
"Tmem14a","0.325","2.854","8.580e-02","0.263"
"Mybl2","0.325","2.851","8.407e-02","0.244"
"Bin3","0.325","2.850","0.200","0.378"
"Gusb","0.325","2.848","0.109","0.223"
"Klf7","0.325","2.848","0.208","0.293"
"Samhd1","0.325","-2.846","0.468","-0.474"
"Hmg20a","0.325","2.846","0.335","0.494"
"Fbxo48","0.325","2.845","5.096e-02","0.172"
"Tbl1x","0.325","2.845","0.108","0.251"
"Anks6","0.325","2.845","6.938e-02","0.191"
"Pofut1","0.325","2.844","0.289","0.407"
"Adamts9","0.325","2.843","0.106","0.270"
"Zfp131","0.325","2.843","0.158","0.284"
"Samd4","0.328","2.839","7.144e-02","0.241"
"Zfp866","0.328","2.836","0.152","0.293"
"Setd1a","0.328","2.834","0.462","0.502"
"Camk2d","0.328","2.834","0.868","0.633"
"Surf6","0.328","2.832","0.145","0.290"
"Aak1","0.328","2.832","0.209","0.303"
"Dennd3","0.328","2.832","0.283","0.443"
"Prdx5","0.328","-2.831","0.819","-0.568"
"Ttll10","0.328","2.828","0.443","0.518"
"Ecpas","0.328","2.828","0.413","0.454"
"Mif4gd","0.328","2.828","0.223","0.318"
"Il2rg","0.330","2.825","7.056e-02","0.209"
"Stau2","0.330","2.823","0.186","0.302"
"Alms1","0.330","2.822","4.199e-02","0.141"
"Bora","0.330","2.822","4.199e-02","0.141"
"Vtcn1","0.332","2.819","3.980e-02","0.134"
"Arg2","0.332","2.818","3.817e-02","0.129"
"Krr1","0.332","2.818","9.319e-02","0.225"
"Rsrc2","0.333","2.814","0.697","0.585"
"Lpar2","0.333","2.813","0.101","0.260"
"Zbtb7a","0.333","2.813","0.736","0.551"
"E2f7","0.333","2.812","4.915e-02","0.166"
"Rint1","0.334","2.810","0.459","0.506"
"Bcl7c","0.334","2.810","0.243","0.361"
"Ggcx","0.334","2.807","0.336","0.436"
"Tmem87b","0.334","2.807","0.154","0.247"
"Tomm40","0.334","2.807","0.223","0.326"
"Aff1","0.338","2.801","0.304","0.384"
"Rai1","0.338","2.800","0.320","0.421"
"Sptssa","0.347","2.790","0.233","0.365"
"Rpe","0.347","2.789","0.175","0.268"
"Arid4b","0.351","2.783","0.315","0.396"
"Golga5","0.351","2.782","0.189","0.328"
"Mdp1","0.351","2.782","0.335","0.422"
"Cgnl1","0.351","2.781","0.432","0.434"
"Coa6","0.351","2.778","9.875e-02","0.236"
"Emc1","0.351","2.778","0.282","0.432"
"Cdc37l1","0.351","2.778","0.462","0.503"
"Ccnl2","0.351","2.777","1.193","0.646"
"Zbtb41","0.355","2.772","0.190","0.350"
"Podxl","0.355","2.771","4.699e-02","0.158"
"Tab1","0.356","2.769","0.196","0.296"
"Tnfrsf11a","0.358","2.765","0.162","0.274"
"Poc5","0.358","2.765","0.111","0.273"
"Pttg1","0.361","2.761","0.225","0.317"
"Wwp1","0.362","2.757","0.475","0.470"
"Snapc3","0.362","2.757","0.390","0.454"
"Rad54b","0.362","2.757","5.290e-02","0.178"
"Npat","0.363","2.754","7.238e-02","0.244"
"Zwilch","0.363","2.754","7.238e-02","0.244"
"Atp10a","0.365","2.751","0.125","0.287"
"Flii","0.368","2.747","0.608","0.469"
"Impact","0.368","2.747","0.202","0.325"
"Sh3bgrl","0.368","2.745","0.151","0.249"
"Ube2cbp","0.369","2.744","5.063e-02","0.171"
"Vps33b","0.372","2.740","0.141","0.280"
"Zfp945","0.372","2.738","0.113","0.263"
"Alpi","0.372","2.738","0.140","0.273"
"Uxt","0.372","2.737","7.743e-02","0.211"
"Rgs11","0.373","2.735","0.607","0.565"
"B4galnt2","0.375","2.732","0.135","0.307"
"Nelfb","0.377","2.729","0.325","0.407"
"Myo19","0.380","2.725","0.341","0.526"
"Pla2g6","0.380","2.725","5.765e-02","0.180"
"Nr2f1","0.380","2.724","5.750e-02","0.179"
"Chic2","0.381","2.723","0.128","0.258"
"Zbtb14","0.381","2.721","9.793e-02","0.230"
"Jade1","0.381","2.721","0.209","0.269"
"Traf1","0.381","2.719","7.319e-02","0.203"
"Ppm1b","0.381","2.718","0.408","0.461"
"Mtus1","0.382","2.716","0.542","0.516"
"Tmed7","0.382","-2.716","0.311","-0.367"
"Coasy","0.383","2.714","0.160","0.296"
"Klf12","0.385","2.711","0.252","0.369"
"Pten","0.386","2.709","0.452","0.463"
"Zfp618","0.387","2.708","0.139","0.273"
"Letm2","0.388","2.704","6.098e-02","0.205"
"Traf3ip3","0.388","2.704","3.589e-02","0.121"
"Trpv6","0.388","2.704","4.186e-02","0.127"
"Edrf1","0.388","2.703","0.137","0.249"
"Ccdc57","0.388","2.703","0.175","0.315"
"Ripk3","0.388","2.701","0.127","0.241"
"Hdhd5","0.388","2.701","0.120","0.228"
"Pnpt1","0.388","2.700","3.822e-02","0.129"
"Gas2l3","0.391","2.696","4.995e-02","0.168"
"Ktn1","0.391","2.695","0.426","0.480"
"Gpatch2","0.393","2.693","0.267","0.376"
"Oasl2","0.393","-2.691","0.608","-0.542"
"Paxbp1","0.393","2.688","0.455","0.491"
"Phf20","0.393","2.688","0.119","0.242"
"Ptbp2","0.393","2.688","0.339","0.458"
"Isg15","0.393","-2.687","0.350","-0.439"
"Rasgrf1","0.393","2.687","7.222e-02","0.179"
"Tsc2","0.393","2.686","0.218","0.328"
"Hdac8","0.393","2.686","7.172e-02","0.218"
"Tmem165","0.394","2.684","0.327","0.442"
"Ess2","0.396","2.681","0.102","0.263"
"Tox4","0.396","-2.681","0.193","-0.275"
"Tmtc4","0.396","2.679","0.182","0.333"
"Papola","0.396","2.678","0.673","0.494"
"Bcat2","0.396","-2.677","0.747","-0.575"
"Tpd52l2","0.396","2.676","0.288","0.369"
"Ssr3","0.396","2.676","0.489","0.413"
"Fgfbp3","0.396","2.675","9.318e-02","0.232"
"Phc3","0.396","2.674","0.349","0.408"
"Krt20","0.396","-2.673","1.091","-0.804"
"Ssbp1","0.396","2.671","0.312","0.360"
"Hnrnpm","0.396","2.671","0.791","0.599"
"Ythdc1","0.396","2.671","0.212","0.314"
"Hemk1","0.396","2.670","0.142","0.263"
"Faah","0.396","2.669","0.134","0.223"
"Dpm2","0.396","2.669","0.175","0.295"
"Tcf23","0.396","-2.668","0.248","-0.353"
"Dyrk1a","0.396","2.667","0.189","0.290"
"Zfp511","0.397","2.666","0.141","0.262"
"Ski","0.400","2.662","0.564","0.446"
"Snrnp48","0.400","2.661","0.425","0.480"
"Plekha5","0.402","2.659","0.318","0.343"
"Usp54","0.402","2.657","0.144","0.281"
"Tes","0.402","-2.657","0.366","-0.408"
"Ulk1","0.402","2.656","0.297","0.391"
"Klhdc4","0.404","2.654","0.124","0.282"
"Kif11","0.404","2.652","4.699e-02","0.158"
"Bace1","0.404","2.652","0.134","0.260"
"Hist1h2bc","0.406","-2.650","0.319","-0.362"
"Zfp202","0.408","2.646","4.828e-02","0.139"
"Man2c1","0.408","2.646","0.400","0.415"
"Ache","0.410","2.643","0.258","0.507"
"Gmfb","0.412","2.641","0.291","0.349"
"Pclaf","0.412","2.640","5.698e-02","0.173"
"Zfp106","0.413","2.638","0.268","0.335"
"Dcaf8","0.414","2.636","0.396","0.432"
"Cntnap5a","0.414","2.636","5.429e-02","0.183"
"Fam171a1","0.415","2.633","6.125e-02","0.158"
"Rnf43","0.415","2.633","0.272","0.326"
"Rab24","0.416","2.632","0.494","0.516"
"Ppfia1","0.416","2.631","0.465","0.430"
"Eftud2","0.416","2.630","0.158","0.268"
"Lgals8","0.416","2.630","0.310","0.401"
"Nhlrc2","0.416","2.629","0.401","0.429"
"Rundc1","0.417","2.627","0.403","0.421"
"Arhgap28","0.418","2.625","0.120","0.261"
"Jchain","0.418","2.624","8.101e-02","0.193"
"Ap1s1","0.423","2.619","0.485","0.482"
"Pgc","0.423","-2.618","6.282","-1.250"
"Ica1","0.424","2.617","0.577","0.536"
"Cyb5r1","0.425","2.615","0.240","0.358"
"Stox2","0.427","2.613","7.886e-02","0.174"
"Usp36","0.427","2.612","0.333","0.453"
"Ppp2r5d","0.427","2.610","8.656e-02","0.241"
"Tff2","0.427","2.610","3.552","0.976"
"Rbl1","0.428","2.609","7.519e-02","0.217"
"Itgb4","0.429","-2.607","0.743","-0.583"
"Ptpa","0.429","2.606","0.330","0.344"
"Slc10a7","0.429","2.606","0.207","0.295"
"Tctn3","0.429","2.605","0.177","0.351"
"Elp3","0.430","2.603","0.221","0.352"
"Pspc1","0.431","2.601","0.216","0.316"
"Atp8a2","0.431","2.600","0.129","0.254"
"Casp6","0.431","-2.600","0.397","-0.417"
"Drg1","0.431","2.599","0.343","0.425"
"Tmem129","0.431","2.598","7.983e-02","0.169"
"Wsb1","0.431","2.597","0.403","0.467"
"Mpi","0.431","2.596","0.355","0.414"
"Apbb3","0.431","2.596","8.574e-02","0.249"
"Kmt2d","0.431","2.595","0.564","0.442"
"Rab3b","0.431","-2.595","0.290","-0.373"
"Nf2","0.432","2.594","0.617","0.489"
"Kdm2b","0.434","2.591","9.461e-02","0.195"
"Ace","0.435","2.589","0.158","0.261"
"Sirt4","0.435","2.588","5.036e-02","0.139"
"Irf7","0.435","-2.588","0.261","-0.371"
"mt-Atp8","0.435","2.587","1.623","0.702"
"Mdm4","0.435","2.586","0.365","0.386"
"Tbce","0.437","2.584","0.303","0.424"
"Pik3c2b","0.437","2.582","0.188","0.304"
"Ldlrad4","0.437","2.581","0.131","0.275"
"Fancg","0.437","2.581","9.090e-02","0.225"
"Gna12","0.437","2.581","0.350","0.431"
"Serpinb9","0.437","2.579","5.950e-02","0.160"
"Sirt7","0.437","2.578","0.890","0.635"
"Chmp1b","0.437","-2.578","0.504","-0.435"
"Zcchc7","0.437","2.578","0.191","0.268"
"Sun1","0.437","2.577","0.271","0.336"
"Pcgf6","0.437","2.576","5.962e-02","0.170"
"Sin3b","0.438","2.575","0.544","0.456"
"Ndc1","0.438","2.574","5.545e-02","0.146"
"Haus3","0.439","2.573","7.894e-02","0.220"
"Phf3","0.439","2.572","0.146","0.283"
"Cul4a","0.440","2.570","0.391","0.392"
"Vstm2b","0.440","-2.570","0.314","-0.407"
"Zmat2","0.440","2.569","0.440","0.439"
"Hspb1","0.441","2.567","3.639e-02","0.108"
"Khdc4","0.443","2.563","0.741","0.531"
"Actr8","0.443","2.563","0.131","0.273"
"Bcl7a","0.443","2.563","0.229","0.335"
"Ier2","0.443","2.562","0.189","0.285"
"Crem","0.443","2.562","8.880e-02","0.200"
"Zfp451","0.446","2.558","0.183","0.274"
"Hipk3","0.446","2.558","0.390","0.408"
"Erbb2","0.447","2.556","0.390","0.358"
"C1galt1","0.447","2.556","0.411","0.409"
"Tgm2","0.447","2.554","0.303","0.358"
"Mpst","0.447","-2.554","0.230","-0.294"
"Muc13","0.447","2.553","0.115","0.239"
"Tlnrd1","0.447","-2.553","0.712","-0.522"
