"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Ank","0.967","-1.612","0.194","-0.293"
"Olfr642","0.967","1.612","0.320","0.384"
"Ccdc88c","0.967","-1.611","0.240","-0.357"
"Emc7","0.967","-1.611","0.146","-0.234"
"Tmem160","0.967","-1.611","0.159","-0.257"
"Edem2","0.967","-1.611","0.152","-0.228"
"Abraxas1","0.967","-1.611","7.586e-02","-0.184"
"Atf7ip","0.967","-1.610","0.261","-0.299"
"Nop16","0.967","-1.610","0.112","-0.218"
"Atp6v1f","0.967","-1.610","0.175","-0.243"
"Ptx3","0.967","-1.610","8.940e-02","-0.208"
"Ptma","0.967","-1.609","0.377","-0.368"
"Tmem117","0.967","-1.608","8.567e-02","-0.171"
"Abcf1","0.967","-1.608","0.153","-0.267"
"Trip10","0.967","-1.607","0.116","-0.235"
"Cspg5","0.967","-1.607","5.456e-02","-0.115"
"Caml","0.967","-1.606","0.198","-0.278"
"Psmd7","0.967","-1.605","0.189","-0.268"
"Rnf19b","0.967","-1.605","9.993e-02","-0.172"
"Tyro3","0.967","-1.604","0.220","-0.305"
"Tmem209","0.967","-1.604","0.103","-0.207"
"Cdyl","0.967","-1.604","0.126","-0.202"
"Cog6","0.967","-1.604","6.128e-02","-0.156"
"Ripor3","0.967","-1.603","2.150e-02","-6.740e-02"
"Slc44a5","0.967","-1.603","2.150e-02","-6.740e-02"
"Ttc34","0.967","-1.603","2.150e-02","-6.740e-02"
"Hsd17b3","0.967","-1.603","2.150e-02","-6.740e-02"
"Zfp946","0.967","-1.603","2.150e-02","-6.740e-02"
"Pld6","0.967","-1.603","0.183","-0.274"
"Scpep1","0.967","-1.602","0.150","-0.253"
"Clns1a","0.967","-1.602","0.154","-0.232"
"Rhod","0.967","-1.602","0.175","-0.275"
"Plxna3","0.967","-1.602","0.118","-0.240"
"Ccl19","0.967","1.601","1.073","0.632"
"Marf1","0.967","-1.600","7.579e-02","-0.156"
"Echs1","0.967","-1.600","0.278","-0.332"
"Klf5","0.967","-1.600","0.368","-0.379"
"Pus7l","0.967","-1.599","0.109","-0.191"
"Spr","0.967","-1.598","6.128e-02","-0.142"
"Clta","0.967","-1.598","0.588","-0.478"
"Vhl","0.967","-1.598","0.207","-0.272"
"Dusp1","0.967","-1.597","0.147","-0.236"
"Mkks","0.967","-1.597","0.165","-0.288"
"Klhdc3","0.967","-1.596","0.162","-0.225"
"Kiz","0.967","-1.596","9.581e-02","-0.167"
"Nceh1","0.967","-1.595","0.192","-0.263"
"Gpn2","0.967","1.595","0.289","0.346"
"Cdc25b","0.967","-1.595","0.141","-0.232"
"Nedd8","0.967","-1.594","0.221","-0.286"
"Cops9","0.967","1.594","0.492","0.409"
"Kdm3b","0.967","-1.593","0.272","-0.332"
"Rit2","0.967","-1.593","0.122","-0.260"
"Lrig2","0.967","-1.592","9.163e-02","-0.189"
"Sh3bgrl","0.967","-1.592","0.176","-0.275"
"Enc1","0.967","1.591","0.276","0.332"
"Tmem243","0.967","-1.591","3.035e-02","-9.225e-02"
"Sars","0.967","-1.591","0.344","-0.377"
"Cnot6l","0.967","-1.591","0.180","-0.273"
"Siah2","0.967","-1.591","0.118","-0.224"
"Fam120b","0.967","-1.590","0.189","-0.293"
"G3bp1","0.967","-1.590","0.111","-0.196"
"Akt3","0.967","-1.589","6.246e-02","-0.167"
"Aamp","0.967","-1.588","0.375","-0.392"
"Tas2r144","0.967","-1.587","0.176","-0.258"
"Ccdc138","0.967","-1.587","5.365e-02","-0.135"
"Hoxc5","0.967","-1.587","5.365e-02","-0.135"
"Prdx3","0.967","-1.587","0.230","-0.288"
"Pga5","0.967","-1.587","6.380e-02","-0.165"
"Mab21l3","0.967","-1.586","0.186","-0.285"
"Schip1","0.967","-1.586","0.177","-0.293"
"Arhgap22","0.967","-1.585","7.789e-02","-0.181"
"Rassf2","0.967","-1.585","6.978e-02","-0.180"
"Fbp2","0.967","1.585","0.370","0.391"
"Ebpl","0.967","-1.584","0.123","-0.222"
"Blcap","0.967","-1.584","0.302","-0.370"
"Arhgef1","0.967","-1.583","0.631","-0.478"
"Polr3g","0.967","-1.583","0.296","-0.326"
"Gab1","0.967","-1.582","6.658e-02","-0.131"
"Myo5b","0.967","-1.582","0.459","-0.444"
"Kif1c","0.967","-1.582","0.196","-0.258"
"Arfgap1","0.967","-1.581","0.473","-0.411"
"Arih2","0.967","1.581","0.472","0.421"
"Bicra","0.967","-1.580","9.862e-02","-0.176"
"Eef1g","0.967","-1.580","0.249","-0.307"
"Ewsr1","0.967","-1.580","7.288e-02","-0.134"
"Zbtb4","0.967","-1.579","0.398","-0.386"
"Ces1f","0.967","-1.579","0.191","-0.275"
"Szt2","0.967","-1.578","0.224","-0.277"
"Cldn17","0.967","-1.577","0.118","-0.224"
"Map4k2","0.967","-1.577","7.898e-02","-0.148"
"Supt5","0.967","-1.576","0.109","-0.217"
"Itfg1","0.967","-1.576","0.211","-0.297"
"Man2a1","0.967","-1.576","0.265","-0.346"
"Tmbim6","0.967","-1.576","0.361","-0.352"
"Fzr1","0.967","-1.575","0.183","-0.243"
"Iqca","0.967","-1.574","8.059e-02","-0.178"
"Eps8l1","0.967","-1.574","0.222","-0.281"
"Sdr16c5","0.967","-1.573","0.263","-0.345"
"Wdr41","0.967","-1.573","0.231","-0.279"
"Api5","0.967","-1.572","0.266","-0.327"
"Stat6","0.967","-1.572","0.214","-0.281"
"Cep192","0.967","-1.571","8.786e-02","-0.171"
"Crnkl1","0.967","-1.570","4.995e-02","-0.129"
"Zmiz1","0.967","-1.570","0.316","-0.339"
"Rin1","0.967","-1.570","0.102","-0.234"
"Serpinb3a","0.967","-1.570","2.732e-02","-8.221e-02"
"Cplane1","0.967","-1.569","4.884e-02","-0.122"
"Sult6b1","0.967","-1.569","4.884e-02","-0.122"
"Grwd1","0.967","-1.568","0.147","-0.259"
"Armc1","0.967","-1.567","0.154","-0.221"
"Vps37b","0.967","-1.566","0.357","-0.344"
"Gabpb1","0.967","-1.566","8.376e-02","-0.157"
"Mapk9","0.967","-1.565","0.254","-0.325"
"Chd1","0.967","-1.565","0.231","-0.278"
"Park7","0.967","-1.564","0.200","-0.273"
"Plekha4","0.967","-1.564","5.927e-02","-0.152"
"Plpp1","0.967","-1.564","7.359e-02","-0.134"
"Trim56","0.967","1.563","0.218","0.262"
"Vps13a","0.967","-1.563","0.163","-0.219"
"Rnf8","0.967","-1.562","0.149","-0.231"
"Mtbp","0.967","-1.562","2.717e-02","-8.132e-02"
"Snx29","0.967","-1.562","0.640","-0.484"
"Ubl3","0.967","-1.562","0.118","-0.182"
"Zmat5","0.967","-1.561","8.062e-02","-0.178"
"Prkx","0.967","-1.561","0.101","-0.188"
"Usp49","0.967","-1.561","0.243","-0.320"
"Ttc4","0.967","1.559","0.216","0.259"
"Lgalsl","0.967","-1.559","0.102","-0.173"
"Nktr","0.967","-1.559","0.407","-0.402"
"H2afb2","0.967","-1.559","5.961e-02","-0.151"
"Tfpt","0.967","-1.559","0.217","-0.291"
"Btn2a2","0.967","-1.559","7.865e-02","-0.180"
"Aldh3b3","0.967","-1.558","8.536e-02","-0.180"
"Aoah","0.967","-1.558","0.185","-0.293"
"Ngf","0.967","-1.558","9.592e-02","-0.201"
"Mocs2","0.967","-1.558","0.290","-0.305"
"Mrfap1","0.967","-1.558","0.342","-0.344"
"Hrh4","0.967","-1.557","4.904e-02","-0.122"
"Stk25","0.967","-1.557","0.504","-0.423"
"Cstf3","0.967","-1.557","0.253","-0.300"
"Ripply3","0.967","-1.557","7.819e-02","-0.197"
"Mettl6","0.967","-1.557","0.183","-0.245"
"Fbln2","0.967","-1.556","5.970e-02","-0.151"
"Prss38","0.967","-1.556","5.970e-02","-0.151"
"Adtrp","0.967","-1.556","0.131","-0.205"
"Fmn1","0.967","1.556","0.272","0.326"
"Mgll","0.967","-1.556","0.342","-0.332"
"Golga4","0.967","-1.556","0.527","-0.411"
"Phykpl","0.967","-1.555","0.169","-0.220"
"Nsd1","0.967","-1.553","0.523","-0.436"
"Jagn1","0.967","-1.553","0.165","-0.259"
"AI413582","0.967","-1.553","0.109","-0.206"
"Rlim","0.967","-1.553","0.311","-0.350"
"Fxyd1","0.967","-1.553","0.174","-0.243"
"Efna3","0.967","-1.552","0.226","-0.280"
"Snrpe","0.967","-1.552","0.165","-0.243"
"Dhx29","0.967","-1.552","6.275e-02","-0.136"
"Ibtk","0.967","-1.551","0.164","-0.235"
"Trap1","0.967","-1.551","0.200","-0.289"
"Mettl16","0.967","-1.549","6.385e-02","-0.139"
"Ppfia4","0.967","-1.548","0.138","-0.204"
"Hapln2","0.967","-1.548","2.069e-02","-6.255e-02"
"Vmn1r198","0.967","-1.548","2.069e-02","-6.255e-02"
"Fa2h","0.967","-1.547","0.103","-0.192"
"Cntrl","0.967","1.547","0.398","0.426"
"Pqbp1","0.967","-1.547","0.120","-0.214"
"Cytip","0.967","-1.547","5.431e-02","-0.157"
"Gata1","0.967","-1.547","5.431e-02","-0.157"
"Tapbp","0.967","-1.547","0.462","-0.426"
"Trbv17","0.967","-1.545","8.082e-02","-0.178"
"Prdm16","0.967","-1.545","3.109e-02","-9.136e-02"
"Sod1","0.967","-1.544","0.153","-0.214"
"Nrbp2","0.967","-1.544","0.445","-0.431"
"Itsn2","0.967","1.544","0.248","0.297"
"Rptor","0.967","-1.544","0.327","-0.336"
"Casp14","0.967","-1.544","0.331","-0.436"
"Klk10","0.967","-1.544","0.139","-0.251"
"Nudt5","0.967","-1.543","0.121","-0.212"
"Cavin1","0.967","-1.542","9.676e-02","-0.183"
"Dok5","0.967","1.542","0.298","0.358"
"Cdh17","0.967","-1.542","9.635e-02","-0.200"
"Tmem94","0.967","-1.542","0.266","-0.316"
"Ivd","0.967","-1.542","0.276","-0.313"
"Snx7","0.967","1.542","0.274","0.329"
"Cmc1","0.967","-1.541","0.158","-0.209"
"Tanc1","0.967","-1.541","0.266","-0.338"
"Amd2","0.967","-1.541","0.119","-0.208"
"Rnd3","0.967","-1.540","0.353","-0.353"
"Washc3","0.967","-1.539","5.360e-02","-0.117"
"Zfp91","0.967","-1.539","0.239","-0.325"
"Bcl9l","0.967","-1.538","0.305","-0.306"
"Zdhhc9","0.967","-1.537","0.279","-0.328"
"M6pr","0.967","-1.537","0.424","-0.396"
"Adm2","0.967","-1.537","0.163","-0.279"
"Prps1l3","0.967","-1.537","0.170","-0.254"
"Sfrp4","0.967","-1.537","7.979e-02","-0.179"
"Nefl","0.967","-1.536","4.941e-02","-0.121"
"Olfr186","0.967","-1.535","7.257e-02","-0.188"
"Stim1","0.967","-1.534","0.220","-0.268"
"Glcci1","0.967","-1.534","0.195","-0.271"
"Stk31","0.967","-1.533","7.110e-02","-0.145"
"Acly","0.967","-1.533","0.424","-0.374"
"Slco1a5","0.967","-1.533","5.469e-02","-0.157"
"Dcakd","0.967","-1.533","0.139","-0.255"
"Zfp106","0.967","-1.532","0.316","-0.330"
"Srek1ip1","0.967","-1.531","8.500e-02","-0.174"
"Mcur1","0.967","-1.530","0.130","-0.188"
"Zfand5","0.967","-1.529","0.296","-0.313"
"Tmem154","0.967","-1.528","0.196","-0.297"
"Nadk2","0.967","-1.528","0.201","-0.276"
"Sys1","0.967","-1.527","0.267","-0.344"
"Trpm4","0.967","-1.527","0.235","-0.283"
"Cfap20","0.967","-1.527","0.253","-0.319"
"Siae","0.967","1.525","0.328","0.342"
"Gnl3","0.967","-1.525","0.178","-0.285"
"Elk3","0.967","-1.525","7.309e-02","-0.147"
"Ripk1","0.967","-1.525","0.116","-0.196"
"Arap1","0.967","-1.524","0.262","-0.315"
"Ccnc","0.967","-1.524","4.662e-02","-0.133"
"Ulk1","0.967","-1.523","0.184","-0.251"
"Trbv20","0.967","-1.522","6.516e-02","-0.185"
"Zfp207","0.967","-1.521","0.244","-0.286"
"Gusb","0.967","1.520","0.244","0.293"
"Riok2","0.967","-1.520","0.111","-0.189"
"Commd10","0.967","-1.519","0.134","-0.175"
"Zmiz2","0.967","-1.519","0.237","-0.280"
"Cnih4","0.967","-1.518","0.304","-0.330"
"Cdh23","0.967","-1.518","0.146","-0.255"
"Hmgcs1","0.967","-1.518","0.381","-0.377"
"Pop1","0.967","-1.517","8.167e-02","-0.177"
"Copg2","0.967","-1.517","0.260","-0.298"
"Zfp59","0.967","-1.516","7.854e-02","-0.181"
"Cyp2b9","0.967","-1.514","8.556e-02","-0.172"
"Cst6","0.967","-1.514","0.237","-0.321"
"Fut11","0.967","-1.513","0.151","-0.224"
"Coq2","0.967","-1.513","0.363","-0.339"
"Map11","0.967","-1.513","0.179","-0.235"
"Cd164","0.967","-1.513","0.354","-0.339"
"Map1lc3b","0.967","-1.513","0.479","-0.398"
"Cfap61","0.967","-1.513","0.124","-0.235"
"Zpr1","0.967","-1.513","6.658e-02","-0.141"
"Dtl","0.967","-1.513","5.525e-02","-0.156"
"Lrguk","0.967","-1.513","5.525e-02","-0.156"
"Abcd3","0.967","-1.512","0.347","-0.355"
"Fuca1","0.967","-1.512","0.243","-0.270"
"Rhot2","0.967","-1.511","0.108","-0.181"
"Gpr180","0.967","-1.511","0.125","-0.236"
"Samd9l","0.967","-1.510","0.227","-0.334"
"Slc31a1","0.967","-1.510","0.259","-0.294"
"Prrg4","0.967","-1.509","0.216","-0.293"
"Trib2","0.967","-1.509","7.754e-02","-0.149"
"Ppp4r3a","0.967","-1.509","0.116","-0.191"
"Srsf7","0.967","-1.509","0.484","-0.399"
"Tcea1","0.967","-1.508","0.286","-0.320"
"Map3k2","0.967","-1.508","0.346","-0.336"
"B4galt5","0.967","1.508","0.307","0.368"
"Fndc9","0.967","-1.507","0.147","-0.235"
"Ruvbl1","0.967","-1.507","0.154","-0.235"
"Strc","0.967","1.506","0.342","0.358"
"Ccm2l","0.967","-1.506","6.567e-02","-0.185"
"Trim13","0.967","-1.505","0.102","-0.173"
"Sash3","0.967","-1.505","6.051e-02","-0.127"
"Pcgf3","0.967","-1.505","0.187","-0.228"
"Lrrfip1","0.967","-1.504","0.360","-0.343"
"Otop2","0.967","-1.504","0.252","-0.363"
"Elob","0.967","-1.503","0.530","-0.399"
"Arhgap26","0.967","-1.503","0.146","-0.212"
"Esco1","0.967","-1.503","0.268","-0.292"
"Adipor2","0.967","-1.502","0.117","-0.174"
"Myo1g","0.967","-1.502","8.308e-02","-0.175"
"Vstm2a","0.967","-1.502","8.307e-02","-0.175"
"Phf7","0.967","-1.501","5.558e-02","-0.156"
"Cand1","0.967","-1.501","0.222","-0.264"
"Tpcn2","0.967","-1.500","0.194","-0.253"
"D5Ertd577e","0.967","1.500","0.468","0.426"
"Nfatc4","0.967","-1.499","0.112","-0.216"
"Wdfy3","0.967","-1.499","0.354","-0.343"
"Stub1","0.967","-1.498","0.372","-0.334"
"Nfkbib","0.967","-1.498","0.166","-0.203"
"Nup107","0.967","-1.497","0.154","-0.230"
"Zkscan1","0.967","-1.497","0.167","-0.202"
"Ttc21b","0.967","-1.497","9.063e-02","-0.160"
"Cbx3","0.967","1.496","0.710","0.515"
"Duox1","0.967","-1.496","8.662e-02","-0.172"
"Xpnpep3","0.967","-1.496","0.143","-0.222"
"Rfx6","0.967","-1.495","5.572e-02","-0.156"
"Ccdc103","0.967","-1.495","6.019e-02","-0.123"
"Gemin4","0.967","-1.493","5.579e-02","-0.156"
"Pcdhga2","0.967","-1.493","5.579e-02","-0.156"
"Haghl","0.967","-1.493","0.208","-0.288"
"Slc34a2","0.967","-1.492","8.536e-02","-0.158"
"Id1","0.967","-1.492","0.570","-0.457"
"Atp5j2","0.967","-1.492","0.148","-0.238"
"Top3b","0.967","-1.492","0.313","-0.336"
"Dnttip1","0.967","-1.489","0.180","-0.290"
"Sirt5","0.967","1.489","0.285","0.342"
"Ano1","0.967","-1.486","0.236","-0.288"
"Foxa3","0.967","-1.486","0.151","-0.227"
"Uty","0.967","-1.486","0.118","-0.175"
"Ola1","0.967","-1.486","0.141","-0.189"
"Nr2f1","0.967","-1.485","0.122","-0.211"
"Gprc5a","0.967","-1.484","0.183","-0.244"
"Mark3","0.967","-1.484","0.161","-0.231"
"Epha1","0.967","-1.484","0.185","-0.275"
"Ankrd44","0.967","-1.483","8.896e-02","-0.176"
"Nanos3","0.967","-1.482","0.124","-0.209"
"Prss36","0.967","-1.481","9.637e-02","-0.158"
"Sppl3","0.967","-1.480","0.215","-0.266"
"Tomm5","0.967","-1.480","0.261","-0.313"
"Mlx","0.967","-1.479","0.277","-0.307"
"Olfr351","0.967","-1.479","5.337e-02","-0.131"
"Krtap3-1","0.967","-1.479","5.786e-02","-0.138"
"Spata18","0.967","-1.478","4.496e-02","-9.146e-02"
"Khdc4","0.967","-1.478","0.318","-0.319"
"Tent5c","0.967","-1.478","0.171","-0.248"
"Olfr26","0.967","-1.477","0.111","-0.217"
"Degs2","0.967","1.477","0.363","0.343"
"Tmem45a","0.967","-1.477","0.190","-0.282"
"Rnf157","0.967","-1.477","5.624e-02","-0.155"
"Lbhd1","0.967","-1.477","5.624e-02","-0.155"
"Olfr576","0.967","1.476","0.248","0.298"
"Pkdcc","0.967","-1.476","0.122","-0.232"
"Aplf","0.967","-1.475","0.136","-0.221"
"Trpd52l3","0.967","-1.475","5.758e-02","-0.111"
"Brpf3","0.967","-1.475","9.455e-02","-0.174"
"Upp1","0.967","1.475","0.264","0.317"
"Rassf1","0.967","-1.474","0.151","-0.199"
"Bax","0.967","-1.473","0.362","-0.310"
"Trim15","0.967","-1.473","7.784e-02","-0.135"
"S100a6","0.967","-1.472","0.465","-0.387"
"Acyp1","0.967","-1.472","0.176","-0.274"
"Npepps","0.967","-1.471","0.205","-0.266"
"Hist1h1b","0.967","-1.471","0.105","-0.227"
"Dusp5","0.967","-1.471","0.164","-0.244"
"Lrit2","0.967","-1.471","0.100","-0.190"
"Rsrc2","0.967","-1.469","0.504","-0.405"
"Ciita","0.967","1.469","0.255","0.306"
"Mtif2","0.967","-1.468","0.147","-0.224"
"Dop1a","0.967","-1.468","0.119","-0.191"
"Tkt","0.967","-1.467","0.178","-0.254"
"Alg12","0.967","-1.467","8.549e-02","-0.158"
"Nhlrc3","0.967","-1.466","7.417e-02","-0.153"
"Med11","0.967","-1.466","4.037e-02","-9.696e-02"
"Lamb1","0.967","-1.466","5.991e-02","-0.123"
"Atrnl1","0.967","-1.466","0.173","-0.240"
"Mcts2","0.967","-1.465","0.239","-0.280"
"Oit3","0.967","-1.465","3.603e-02","-9.948e-02"
"Chmp6","0.967","-1.465","0.205","-0.272"
"Olfr791","0.967","1.465","0.278","0.334"
"Itgav","0.967","-1.464","0.233","-0.272"
"Tmem196","0.967","1.464","0.273","0.328"
"Krtcap3","0.967","-1.463","0.342","-0.327"
"Hsdl2","0.967","-1.462","0.140","-0.224"
"Speer4d","0.967","1.462","0.241","0.289"
"Klhl1","0.967","-1.462","8.950e-02","-0.167"
"Prcp","0.967","1.462","0.335","0.350"
"Ciao2a","0.967","-1.462","0.229","-0.268"
"Vsig8","0.967","-1.462","0.255","-0.343"
"Htt","0.967","-1.461","0.249","-0.303"
"Tac1","0.967","-1.460","7.372e-02","-0.175"
"St6galnac4","0.967","-1.459","0.117","-0.216"
"Ascc2","0.967","-1.458","0.188","-0.240"
"Ern1","0.967","-1.458","0.338","-0.347"
"Trim7","0.967","-1.458","7.070e-02","-0.136"
"Mboat7","0.967","-1.457","0.178","-0.243"
"Zfp512b","0.967","-1.457","0.202","-0.252"
"Mmadhc","0.967","-1.456","0.247","-0.265"
"Bckdk","0.967","1.456","0.273","0.327"
"S1pr2","0.967","-1.455","0.124","-0.218"
"Dusp23","0.967","-1.454","5.688e-02","-0.154"
"Grhpr","0.967","-1.454","0.209","-0.280"
"Crybg1","0.967","-1.453","0.185","-0.228"
"Sybu","0.967","1.452","0.247","0.297"
"Rptn","0.967","1.452","0.322","0.386"
"Cryab","0.967","1.452","0.256","0.307"
"Lmbr1l","0.967","-1.452","0.283","-0.297"
"Ube2j2","0.967","1.452","0.276","0.331"
"Slc7a2","0.967","1.451","0.302","0.363"
"Pdcd2","0.967","-1.451","5.627e-02","-0.132"
"Sgpp2","0.967","-1.451","0.209","-0.262"
"Chchd2","0.967","-1.451","0.459","-0.355"
"Clic5","0.967","1.450","0.326","0.339"
"Naa60","0.967","-1.450","0.124","-0.195"
"Ppp1r12a","0.967","-1.450","0.302","-0.316"
"Aqp4","0.967","1.449","0.270","0.324"
"Tram1l1","0.967","-1.448","0.158","-0.214"
"Ccnl1","0.967","-1.447","0.386","-0.343"
"Dda1","0.967","-1.447","0.233","-0.246"
"Tmf1","0.967","-1.446","0.271","-0.276"
"Kif14","0.967","-1.445","0.108","-0.213"
"Cabin1","0.967","-1.445","0.222","-0.248"
"Olfr987","0.967","-1.445","5.103e-02","-0.119"
"Iglc1","0.967","1.445","0.267","0.321"
"Akap8","0.967","-1.444","0.480","-0.371"
"Olfr1242","0.967","-1.444","0.144","-0.226"
"Pkd2","0.967","-1.444","0.289","-0.301"
"Moxd1","0.967","-1.444","9.455e-02","-0.192"
"Bckdhb","0.967","1.444","0.237","0.284"
"Elovl6","0.967","1.444","0.267","0.321"
"B3gnt3","0.967","-1.443","0.184","-0.265"
"Ldb1","0.967","-1.443","0.332","-0.340"
"Pttg1","0.967","-1.442","0.337","-0.330"
"Gda","0.967","-1.442","0.180","-0.248"
"Kctd1","0.967","-1.441","0.166","-0.240"
"Sfxn2","0.967","-1.440","7.467e-02","-0.174"
"Nup85","0.967","-1.440","0.235","-0.280"
"Atp11b","0.967","-1.440","0.370","-0.379"
"Mrgpra2a","0.967","1.439","0.338","0.353"
"Cldn13","0.967","-1.439","7.347e-02","-0.142"
"Thoc2","0.967","-1.438","0.145","-0.218"
"Sdr9c7","0.967","-1.438","0.122","-0.224"
"Fgf9","0.967","-1.438","9.051e-02","-0.165"
"Sdhc","0.967","-1.438","0.283","-0.302"
"Kif13b","0.967","-1.437","0.227","-0.262"
"Fiz1","0.967","-1.437","8.513e-02","-0.169"
"Sh3rf1","0.967","-1.437","0.140","-0.233"
"Abhd12","0.967","-1.437","0.415","-0.384"
"Scg3","0.967","-1.436","6.404e-02","-0.146"
"Slc4a4","0.967","1.436","0.207","0.249"
"Pdss2","0.967","-1.435","4.186e-02","-0.113"
"Abhd6","0.967","-1.435","4.186e-02","-0.113"
"Dnajc28","0.967","-1.434","8.545e-02","-0.172"
"Sox21","0.967","-1.433","0.172","-0.270"
"Maz","0.967","-1.432","0.392","-0.374"
"Ing1","0.967","-1.432","0.191","-0.235"
"Clk4","0.967","-1.431","0.410","-0.374"
"Serpinb3b","0.967","-1.431","9.689e-02","-0.196"
"Sstr3","0.967","-1.431","0.119","-0.225"
"Wbp4","0.967","-1.431","0.151","-0.230"
"Slc20a1","0.967","1.431","0.234","0.281"
"Ccdc127","0.967","-1.431","0.130","-0.196"
"Il17re","0.967","-1.431","0.117","-0.168"
"Acp2","0.967","-1.431","0.120","-0.214"
"Gsdmc","0.967","-1.430","0.185","-0.257"
"Hspd1","0.967","-1.429","0.143","-0.228"
"Olfr809","0.967","1.429","0.239","0.287"
"Armcx5","0.967","-1.429","0.143","-0.233"
"Dync1i1","0.967","-1.428","0.158","-0.220"
"Lrrc1","0.967","-1.428","0.137","-0.205"
"Spsb3","0.967","1.428","0.225","0.270"
"Pbrm1","0.967","1.428","0.289","0.294"
"Tmem100","0.967","-1.427","0.132","-0.210"
"Olfr148","0.967","1.427","0.243","0.292"
"Ninj1","0.967","-1.427","0.142","-0.210"
"Sec31a","0.967","-1.427","0.348","-0.333"
"Slc25a17","0.967","-1.427","0.479","-0.391"
"Mesp2","0.967","-1.425","0.136","-0.205"
"Dapk3","0.967","-1.425","0.481","-0.359"
"Zswim4","0.967","-1.425","0.191","-0.221"
"Pigu","0.967","-1.425","0.103","-0.175"
"Ankrd39","0.967","-1.424","7.642e-02","-0.130"
"Trappc9","0.967","-1.424","0.139","-0.203"
"Ampd2","0.967","-1.424","0.193","-0.236"
"H2-M9","0.967","-1.424","5.142e-02","-0.119"
"Aldh1a1","0.967","-1.424","0.146","-0.208"
"Marveld2","0.967","1.424","0.257","0.308"
"Klra4","0.967","1.423","0.241","0.289"
"Prpf18","0.967","-1.423","0.159","-0.254"
"Abcd2","0.967","-1.423","3.681e-02","-9.853e-02"
"Dmrt2","0.967","-1.423","3.681e-02","-9.853e-02"
"Dgcr2","0.967","-1.423","0.157","-0.202"
"Rab3gap2","0.967","-1.422","0.235","-0.268"
"Cul7","0.967","-1.422","0.262","-0.286"
"Gna11","0.967","-1.421","0.160","-0.220"
"Prkdc","0.967","-1.421","8.754e-02","-0.164"
"Scfd2","0.967","-1.421","0.254","-0.274"
"Psma4","0.967","-1.421","0.234","-0.257"
"Tmem201","0.967","-1.420","0.212","-0.270"
"Itgb6","0.967","-1.419","0.174","-0.219"
"Krt23","0.967","-1.419","0.476","-0.402"
"Chordc1","0.967","-1.419","8.129e-02","-0.153"
"Srsf11","0.967","-1.419","0.446","-0.359"
"Sema4b","0.967","-1.418","0.505","-0.357"
"Tmprss12","0.967","-1.418","5.526e-02","-0.127"
"Mycn","0.967","-1.418","0.173","-0.245"
"Thnsl2","0.967","-1.417","3.523e-02","-9.406e-02"
"Spink2","0.967","-1.417","8.627e-02","-0.171"
"Lrrc74b","0.967","-1.417","4.113e-02","-9.606e-02"
"Csnk2a2","0.967","-1.417","0.177","-0.190"
"Adipor1","0.967","-1.416","0.166","-0.232"
"Ifit3b","0.967","-1.416","7.426e-02","-0.141"
"Cdv3","0.967","1.416","0.782","0.446"
"Klhdc7a","0.967","-1.416","7.232e-02","-0.143"
"Frmd5","0.967","-1.415","7.371e-02","-0.175"
"Senp3","0.967","-1.415","0.186","-0.257"
"Dtymk","0.967","-1.415","0.335","-0.334"
"Mpp1","0.967","-1.415","8.859e-02","-0.150"
"Ppil2","0.967","-1.414","5.981e-02","-0.117"
"Ppip5k1","0.967","1.414","0.293","0.299"
"Phactr2","0.967","-1.413","0.134","-0.225"
"Retreg3","0.967","-1.412","0.261","-0.279"
"Snrnp25","0.967","-1.412","9.920e-02","-0.185"
"Fbxl4","0.967","-1.412","0.143","-0.196"
"Pradc1","0.967","-1.412","0.141","-0.199"
"Olfr718-ps1","0.967","1.412","0.316","0.379"
"Setdb1","0.967","-1.411","0.132","-0.190"
"Stmn3","0.967","-1.410","7.655e-02","-0.172"
"Parp14","0.967","-1.410","0.125","-0.201"
"Bcl7a","0.967","1.410","0.281","0.338"
"Sec22a","0.967","-1.410","0.210","-0.240"
"Ap5s1","0.967","-1.410","0.131","-0.200"
"Sox4","0.967","-1.410","0.223","-0.280"
"Ifnz","0.967","1.410","0.350","0.332"
"Slc8b1","0.967","-1.409","0.226","-0.263"
"Ctse","0.967","-1.409","0.498","-0.389"
"Eef1aknmt","0.967","-1.409","9.558e-02","-0.177"
"Zscan26","0.967","-1.409","0.245","-0.270"
"Mecp2","0.967","1.408","0.238","0.286"
"Kcnh1","0.967","-1.408","0.165","-0.213"
"Itm2a","0.967","-1.408","5.822e-02","-0.153"
"Vasn","0.967","-1.407","0.111","-0.175"
"Fam20b","0.967","-1.407","0.176","-0.204"
"Atp6v1a","0.967","-1.407","0.244","-0.256"
"Stk40","0.967","-1.407","0.303","-0.297"
"Mob1a","0.967","-1.406","0.125","-0.172"
"Dnajb3","0.967","-1.406","0.167","-0.251"
"Klc2","0.967","-1.405","0.238","-0.274"
"Thoc7","0.967","-1.404","0.314","-0.297"
"Ints6","0.967","-1.403","0.176","-0.236"
"Cblc","0.967","-1.403","0.361","-0.347"
"Olfr432","0.967","-1.403","5.702e-02","-0.112"
"Rmnd5a","0.967","-1.403","0.118","-0.167"
"Rap1b","0.967","1.403","0.381","0.321"
