"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Sccpdh","1","-1.136","0.118","-6.422e-02"
"Nsmaf","1","-1.136","0.486","-0.113"
"Etfbkmt","1","1.136","0.424","0.130"
"Ranbp1","1","-1.136","0.677","-0.144"
"Ddx39b","1","1.136","0.606","0.117"
"Usp28","1","1.136","0.152","6.663e-02"
"Hectd3","1","-1.135","0.399","-0.102"
"Ncapg","1","1.135","0.219","0.107"
"Rab4b","1","1.135","0.514","0.123"
"Lgals3bp","1","-1.135","1.361","-0.182"
"Pkd2","1","1.135","0.425","0.115"
"Il18bp","1","1.135","0.263","9.837e-02"
"Mvb12b","1","1.135","0.172","8.317e-02"
"Dnaja4","1","1.134","8.248e-02","7.122e-02"
"Fam131c","1","1.134","3.854e-02","4.780e-02"
"Hsd17b4","1","1.134","0.451","0.111"
"Ptprm","1","1.134","1.980e-02","1.968e-02"
"Agmo","1","1.134","0.173","8.266e-02"
"Atrip","1","1.134","0.113","6.257e-02"
"Cog4","1","1.133","0.176","7.269e-02"
"Angptl4","1","1.133","0.271","0.112"
"Mbtps2","1","1.133","0.189","7.269e-02"
"Cisd1","1","1.133","0.182","8.067e-02"
"Nin","1","1.133","0.127","7.318e-02"
"Ccl21a","1","-1.133","3.027e-02","-2.367e-02"
"Fktn","1","1.133","7.469e-02","4.714e-02"
"Trappc11","1","1.133","0.274","8.489e-02"
"B3gnt6","1","-1.132","2.418e-02","-2.678e-02"
"Myom3","1","1.132","1.643e-02","2.911e-02"
"Stx19","1","1.132","0.104","5.693e-02"
"Ffar2","1","1.132","8.302e-03","1.471e-02"
"Clec4a1","1","1.131","1.978e-02","2.440e-02"
"Mcm3ap","1","1.131","3.945e-02","3.009e-02"
"Aak1","1","-1.131","0.312","-9.119e-02"
"Ebf4","1","-1.131","2.625e-02","-3.869e-02"
"Scnn1a","1","-1.131","9.380e-02","-4.553e-02"
"Pcdhgb6","1","1.131","8.299e-02","4.870e-02"
"Sema4g","1","1.131","0.173","8.903e-02"
"Adora2a","1","-1.130","2.098e-02","-2.674e-02"
"Ly75","1","-1.130","7.455e-02","-5.413e-02"
"Mdfic","1","1.130","0.110","6.174e-02"
"Cyfip1","1","-1.130","0.894","-0.133"
"Fig4","1","-1.130","7.991e-02","-4.950e-02"
"Naip5","1","-1.129","4.514e-02","-3.890e-02"
"Miga2","1","1.129","0.297","9.921e-02"
"Mllt10","1","1.129","0.285","8.715e-02"
"Trim37","1","1.129","0.266","9.252e-02"
"Atp11a","1","1.129","0.289","0.102"
"Mutyh","1","-1.129","7.343e-02","-6.050e-02"
"Mtmr12","1","-1.129","0.564","-0.119"
"Clic4","1","-1.129","1.352","-0.190"
"Thrb","1","1.128","3.851e-02","3.532e-02"
"Tor2a","1","-1.128","0.228","-8.128e-02"
"Ctps","1","1.128","0.410","0.128"
"Mogat2","1","-1.128","0.135","-6.123e-02"
"Gga2","1","1.128","3.122e-02","3.273e-02"
"S100a1","1","-1.128","1.026","-0.148"
"Prdm1","1","1.127","8.989e-02","6.634e-02"
"Dera","1","-1.127","0.222","-8.280e-02"
"Eif3j1","1","-1.127","2.758e-02","-3.648e-02"
"Gdap2","1","1.127","0.136","6.172e-02"
"Ddx11","1","1.127","0.293","9.675e-02"
"P2rx4","1","-1.127","0.452","-0.118"
"Fbxo7","1","1.127","0.124","6.431e-02"
"Tmem143","1","-1.127","5.760e-02","-3.899e-02"
"Cnot6l","1","1.127","0.402","0.108"
"Pde4a","1","-1.126","2.656e-02","-2.546e-02"
"Kansl2","1","-1.126","0.741","-0.136"
"Tas1r3","1","1.126","3.055e-02","2.520e-02"
"Plscr2","1","1.126","7.308e-02","5.844e-02"
"Vezt","1","1.126","0.368","0.110"
"Tyw1","1","1.125","0.498","0.123"
"Fhl1","1","1.125","0.252","9.399e-02"
"Irf2bpl","1","-1.125","0.517","-0.125"
"Idh3b","1","-1.125","0.956","-0.142"
"Ilk","1","-1.125","0.589","-0.137"
"Nudt2","1","1.124","7.950e-02","5.772e-02"
"Serpinb6b","1","-1.124","0.212","-9.388e-02"
"Tnfrsf14","1","1.124","3.026e-02","4.542e-02"
"Tmc1","1","1.124","9.957e-03","1.764e-02"
"Runx1","1","1.124","0.644","0.132"
"Scamp3","1","-1.124","0.550","-0.126"
"Sepsecs","1","-1.123","9.643e-02","-5.672e-02"
"Cep350","1","1.123","0.390","0.104"
"Armcx6","1","-1.123","1.545e-02","-2.340e-02"
"Sdk2","1","1.123","3.441e-02","4.250e-02"
"Chek1","1","-1.123","8.352e-02","-5.115e-02"
"Rif1","1","1.123","0.394","0.112"
"Stk3","1","1.123","0.527","0.130"
"Cdc34","1","-1.122","0.812","-0.134"
"Atp6v0d2","1","1.122","0.138","7.367e-02"
"Mrnip","1","1.122","1.632e-02","1.916e-02"
"Skida1","1","-1.122","1.847e-02","-2.614e-02"
"Slc25a24","1","-1.122","0.867","-0.132"
"Bsg","1","-1.121","0.683","-0.132"
"Tshz2","1","1.121","0.250","9.257e-02"
"Pcdhb19","1","-1.121","1.554e-02","-2.349e-02"
"Jup","1","-1.121","0.987","-0.155"
"Slc35f6","1","-1.121","0.239","-8.462e-02"
"Dnd1","1","-1.121","4.770e-02","-4.564e-02"
"Otud6b","1","-1.120","9.118e-02","-4.743e-02"
"Fam111a","1","1.120","6.392e-02","4.704e-02"
"Ccp110","1","1.120","0.175","7.739e-02"
"Tamm41","1","1.120","0.106","5.271e-02"
"Med17","1","1.120","0.291","9.211e-02"
"Sptbn2","1","-1.119","0.110","-5.934e-02"
"Pars2","1","1.119","3.505e-02","4.451e-02"
"Eef2kmt","1","-1.119","4.820e-02","-3.515e-02"
"Btc","1","-1.119","0.520","-0.124"
"Hsp90b1","1","-1.118","1.459","-0.158"
"Zfp992","1","1.118","1.744e-02","1.985e-02"
"Gpx7","1","-1.118","1.336e-02","-1.944e-02"
"Pigh","1","1.118","7.462e-02","4.687e-02"
"Polr3g","1","1.118","0.137","6.385e-02"
"Rev3l","1","1.117","0.118","7.178e-02"
"Ccdc57","1","1.117","4.876e-02","3.774e-02"
"Phf5a","1","-1.117","0.546","-0.127"
"Rragc","1","-1.117","0.205","-7.536e-02"
"Wnt5b","1","1.117","7.975e-03","1.413e-02"
"Map2k3","1","-1.117","0.638","-0.148"
"Dpy30","1","-1.117","0.281","-9.551e-02"
"Fam168b","1","-1.116","0.397","-0.102"
"Cebpz","1","1.116","0.170","8.034e-02"
"Soat2","1","1.115","0.165","7.949e-02"
"Orc4","1","1.115","0.483","0.114"
"Cpeb2","1","1.115","0.312","9.522e-02"
"Kif21b","1","1.115","0.431","0.117"
"Nckap1","1","-1.115","0.670","-0.116"
"Haus8","1","-1.115","0.186","-8.021e-02"
"Paxip1","1","1.115","0.392","0.107"
"Nfasc","1","1.114","8.086e-03","1.433e-02"
"Ggact","1","-1.114","0.210","-7.950e-02"
"Cxadr","1","1.114","1.461","0.179"
"Cacnb3","1","1.114","0.580","0.128"
"Krt12","1","1.113","9.081e-02","6.562e-02"
"Prima1","1","1.113","8.114e-03","1.438e-02"
"Fgfrl1","1","-1.113","0.114","-5.382e-02"
"Gpr107","1","-1.112","0.511","-0.107"
"Lrp1","1","-1.112","0.302","-0.105"
"Proser1","1","1.112","9.090e-02","4.658e-02"
"Pdzd11","1","1.112","0.428","0.106"
"Smim10l1","1","-1.112","0.354","-9.440e-02"
"Tnrc6a","1","1.112","0.659","0.128"
"Fcna","1","1.112","1.898e-02","2.543e-02"
"Trappc2l","1","1.111","0.282","9.627e-02"
"Necap2","1","-1.111","0.424","-0.108"
"Cap1","1","-1.111","0.820","-0.134"
"Marc2","1","1.111","1.163","0.135"
"Igbp1","1","1.110","0.366","0.108"
"Zbtb2","1","-1.110","0.162","-7.495e-02"
"Znrd1as","1","1.110","2.843e-02","3.191e-02"
"Prap1","1","-1.110","0.163","-9.750e-02"
"Smim7","1","-1.110","0.360","-9.121e-02"
"Unc45a","1","1.110","0.531","0.120"
"Crk","1","-1.110","1.722","-0.127"
"Tcf7","1","1.109","0.163","8.449e-02"
"Adamts1","1","-1.109","0.202","-9.677e-02"
"Timm50","1","-1.109","0.386","-0.109"
"Kctd15","1","-1.109","3.162e-02","-3.558e-02"
"Jak1","1","1.108","0.388","0.111"
"St3gal3","1","1.108","5.683e-02","3.510e-02"
"Triap1","1","-1.108","0.170","-7.007e-02"
"Gadd45gip1","1","-1.108","0.615","-0.121"
"March7","1","-1.108","0.774","-0.139"
"F11r","1","-1.108","2.229","-0.150"
"Dusp14","1","-1.108","6.613e-02","-3.988e-02"
"Med19","1","-1.107","4.670e-02","-3.725e-02"
"Camta1","1","-1.107","0.171","-6.407e-02"
"Camkk1","1","1.106","2.773e-02","2.605e-02"
"Ccs","1","1.106","0.231","7.376e-02"
"Plcb2","1","1.106","6.448e-02","5.757e-02"
"Kdelr2","1","-1.106","0.661","-0.121"
"Vmp1","1","1.106","3.228","0.156"
"Ipo7","1","1.106","0.127","6.527e-02"
"B3glct","1","-1.105","7.815e-02","-5.576e-02"
"Snx24","1","1.105","0.191","7.402e-02"
"Krr1","1","1.105","0.446","0.117"
"Fus","1","-1.105","0.927","-0.145"
"Rnf38","1","1.105","0.555","0.119"
"Plekha5","1","1.105","0.495","0.115"
"Smg1","1","-1.105","0.721","-0.121"
"Rnd3","1","1.104","0.854","0.170"
"Tmem214","1","-1.104","0.572","-0.124"
"Clcn1","1","1.104","9.368e-03","1.660e-02"
"Kif3c","1","1.104","0.151","7.500e-02"
"Adamtsl4","1","1.104","0.760","0.174"
"Lca5","1","1.103","0.107","5.963e-02"
"Ang","1","1.103","0.145","7.401e-02"
"Exog","1","1.103","0.213","9.217e-02"
"Tfeb","1","1.103","0.187","7.823e-02"
"Hmox2","1","1.103","0.163","7.077e-02"
"Gas6","1","1.103","0.373","0.115"
"Plekhh3","1","1.102","0.305","0.102"
"Smndc1","1","-1.102","0.156","-7.489e-02"
"Pcnx4","1","1.102","3.380e-02","2.970e-02"
"Zc3h8","1","1.102","6.500e-02","4.729e-02"
"Prkch","1","1.102","7.725e-02","5.346e-02"
"Tm2d3","1","1.101","0.405","0.103"
"Synpo2","1","1.101","1.415e-02","1.687e-02"
"Col6a4","1","-1.101","1.927e-02","-3.312e-02"
"Serpinb9","1","1.100","0.309","0.108"
"Pik3ca","1","-1.100","0.360","-9.474e-02"
"Pfdn1","1","1.100","0.385","9.514e-02"
"Ndufa12","1","-1.100","0.257","-8.800e-02"
"Haus3","1","1.100","0.155","6.326e-02"
"Dsn1","1","1.100","9.621e-02","5.526e-02"
"Hgsnat","1","-1.100","7.192e-02","-4.909e-02"
"Map4k1","1","-1.100","3.892e-02","-3.673e-02"
"Chia1","1","1.100","1.413","0.201"
"Tnik","1","1.100","0.188","8.104e-02"
"Polr2f","1","1.099","0.699","0.135"
"Steap3","1","-1.099","2.371e-02","-3.468e-02"
"S100a8","1","1.098","8.090e-02","7.352e-02"
"Psmg2","1","-1.098","8.208e-02","-4.604e-02"
"Flnc","1","-1.098","8.338e-02","-7.507e-02"
"Bcr","1","1.098","0.401","9.482e-02"
"Myzap","1","1.098","0.236","0.101"
"Slc8b1","1","1.097","0.247","9.217e-02"
"Dctn3","1","-1.097","0.472","-0.114"
"Podn","1","1.097","0.106","5.369e-02"
"Cops7a","1","-1.097","0.649","-0.121"
"Mcm2","1","1.097","0.234","9.808e-02"
"Mief2","1","-1.097","0.347","-9.836e-02"
"Fam193a","1","1.097","0.465","0.112"
"Ly6k","1","-1.097","9.402e-03","-1.352e-02"
"Tdrd3","1","1.096","0.304","0.105"
"Ttc19","1","1.096","0.434","0.110"
"Parp6","1","1.096","0.249","8.343e-02"
"Rint1","1","1.096","0.454","0.113"
"Fbxl14","1","-1.096","0.346","-9.853e-02"
"Ltn1","1","1.096","0.172","6.835e-02"
"Flrt3","1","-1.095","0.313","-9.758e-02"
"Usp20","1","-1.095","0.161","-5.817e-02"
"Cd80","1","1.095","1.293e-02","1.521e-02"
"Rasd1","1","1.095","1.135e-02","2.012e-02"
"Zzef1","1","1.094","0.350","9.759e-02"
"Cerkl","1","1.094","2.892e-02","3.439e-02"
"Otud4","1","-1.094","0.264","-8.947e-02"
"Epha4","1","1.094","0.215","8.136e-02"
"Cnppd1","1","1.094","0.957","0.137"
"Lias","1","-1.093","0.196","-7.557e-02"
"Nsun3","1","1.093","8.896e-02","5.231e-02"
"Ilf3","1","1.093","0.307","8.861e-02"
"Smarcd2","1","-1.093","0.450","-0.100"
"Pus7","1","-1.093","6.640e-02","-4.082e-02"
"Twsg1","1","-1.093","0.643","-0.123"
"Sp2","1","1.093","4.484e-02","2.941e-02"
"Dsg3","1","1.092","1.972e-02","2.519e-02"
"Osbpl1a","1","-1.092","8.905e-02","-6.514e-02"
"Kif3a","1","1.092","0.294","9.157e-02"
"Ccdc184","1","-1.092","1.385e-02","-2.012e-02"
"Wdr31","1","1.092","2.407e-02","3.444e-02"
"Nckap5","1","-1.092","2.069e-02","-2.309e-02"
"Taf15","1","1.092","0.312","8.533e-02"
"Atxn2","1","-1.091","0.321","-9.603e-02"
"Rnf40","1","-1.091","0.679","-0.108"
"Gskip","1","-1.091","0.383","-0.102"
"Ppp2r5c","1","1.091","0.592","0.129"
"Acrbp","1","1.091","0.275","9.425e-02"
"Ocln","1","1.091","1.108","0.148"
"Tns4","1","-1.091","0.959","-0.159"
"Col11a2","1","1.091","0.144","7.490e-02"
"Svbp","1","-1.090","9.074e-02","-5.513e-02"
"Abcd1","1","-1.090","5.213e-02","-2.984e-02"
"Rgs19","1","1.090","0.212","7.900e-02"
"Kcns3","1","1.090","2.056e-02","2.142e-02"
"Enho","1","-1.090","1.478e-02","-1.992e-02"
"Emc6","1","-1.089","0.427","-0.103"
"Napepld","1","1.089","0.203","8.713e-02"
"Gask1a","1","1.089","9.047e-03","1.603e-02"
"Ssu72","1","-1.089","0.495","-0.103"
"Tmem139","1","1.089","0.337","9.795e-02"
"Dnajc8","1","1.089","0.319","9.235e-02"
"Ube2e1","1","1.088","0.126","5.599e-02"
"Kdm4d","1","1.088","1.316e-02","2.331e-02"
"Slc25a19","1","-1.088","0.339","-9.463e-02"
"Lacc1","1","1.088","0.165","7.624e-02"
"Znrd2","1","-1.088","0.270","-7.740e-02"
"Cip2a","1","-1.088","0.318","-0.114"
"E2f4","1","1.087","0.916","0.128"
"Csrnp2","1","1.087","0.138","7.787e-02"
"Atp7b","1","1.087","0.224","9.134e-02"
"Bloc1s1","1","1.087","7.216e-02","4.110e-02"
"Prmt5","1","1.086","0.160","7.181e-02"
"Dand5","1","1.086","2.257e-02","3.999e-02"
"Mcur1","1","-1.086","0.402","-0.103"
"Ss18","1","-1.086","0.274","-8.416e-02"
"Sh3rf1","1","-1.086","1.081","-0.144"
"Tst","1","-1.086","0.138","-6.156e-02"
"Cd320","1","1.086","0.123","6.502e-02"
"Lsmem1","1","-1.086","4.520e-02","-5.020e-02"
"Rundc3a","1","-1.085","3.862e-02","-4.647e-02"
"Sema4a","1","1.085","0.441","0.113"
"Gpr52","1","-1.085","1.239e-02","-1.444e-02"
"Scaf11","1","1.085","0.591","0.118"
"Arl14ep","1","-1.084","0.276","-8.976e-02"
"Prpf8","1","1.084","0.685","0.119"
"Fnbp1","1","1.083","0.557","0.137"
"Tmem29","1","-1.083","0.166","-6.806e-02"
"Ehhadh","1","-1.083","1.778e-02","-1.764e-02"
"Slit2","1","1.083","2.499e-02","2.622e-02"
"Nlrc5","1","-1.082","8.194e-02","-5.941e-02"
"Papss2","1","1.082","0.361","9.583e-02"
"Ggt1","1","1.082","0.133","6.734e-02"
"Cd300a","1","1.082","2.748e-02","2.623e-02"
"Mef2a","1","-1.082","0.355","-0.100"
"Tnfrsf1b","1","1.082","0.398","0.122"
"Tead4","1","-1.082","0.258","-7.929e-02"
"Nbn","1","1.081","9.784e-02","5.799e-02"
"Polr2e","1","-1.081","0.669","-0.118"
"Pgk1","1","-1.081","0.140","-5.713e-02"
"Hsf5","1","-1.081","8.542e-03","-1.154e-02"
"Dusp13","1","1.080","5.333e-02","3.739e-02"
"Coq10b","1","-1.080","0.480","-0.110"
"Msh2","1","1.080","0.282","8.895e-02"
"Mcts2","1","1.080","0.226","8.144e-02"
"Batf2","1","-1.080","2.382e-02","-2.225e-02"
"Kansl1l","1","1.079","0.215","9.086e-02"
"Kif5b","1","1.079","1.011","0.124"
"Tprg","1","1.079","1.226e-02","2.172e-02"
"Fcrls","1","1.078","1.268e-02","1.427e-02"
"Aftph","1","-1.078","8.459e-02","-4.553e-02"
"Cd248","1","1.078","1.634e-02","2.125e-02"
"Ptk6","1","1.077","1.337e-02","2.370e-02"
"Snx30","1","1.076","0.110","5.696e-02"
"Ttll5","1","1.076","0.241","9.203e-02"
"Rab40c","1","-1.076","0.214","-8.264e-02"
"Larp4b","1","1.076","0.858","0.129"
"Efcab5","1","1.076","3.644e-02","2.998e-02"
"Mfsd2b","1","-1.076","6.516e-02","-3.955e-02"
"Serpinb1c","1","1.075","1.401e-02","2.483e-02"
"Ripk1","1","1.075","0.507","0.115"
"Sypl","1","-1.075","0.768","-0.118"
"Mta1","1","1.075","0.374","0.103"
"Pskh1","1","1.075","0.147","6.960e-02"
"Pcif1","1","-1.074","0.303","-8.305e-02"
"Skint1","1","1.074","1.321e-02","2.341e-02"
"Cpox","1","-1.074","0.189","-7.620e-02"
"Padi1","1","1.074","3.013e-02","5.340e-02"
"Usp15","1","-1.074","0.533","-0.112"
"H3f3b","1","-1.074","0.397","-0.106"
"Gas7","1","1.074","2.507e-02","2.170e-02"
"Irgm2","1","1.073","0.117","7.741e-02"
"Itch","1","1.073","0.234","7.917e-02"
"Trappc5","1","-1.073","0.375","-9.379e-02"
"Bmp6","1","-1.073","6.485e-02","-3.806e-02"
"Eed","1","1.073","0.262","8.638e-02"
"Tmco3","1","1.073","0.347","8.077e-02"
"Phlda2","1","-1.073","0.433","-0.125"
"Gja1","1","-1.073","0.141","-9.064e-02"
"Cyb5b","1","-1.073","0.589","-0.120"
"Tagln","1","-1.073","0.132","-5.837e-02"
"Vsig1","1","-1.072","0.605","-0.125"
"Aldoc","1","1.072","4.641e-02","4.300e-02"
"Ptpa","1","1.072","0.608","0.120"
"Cbll1","1","1.072","9.157e-02","4.900e-02"
"Dpp8","1","1.072","0.658","0.112"
"Gls2","1","1.072","5.181e-02","4.339e-02"
"Creg1","1","-1.072","0.270","-9.347e-02"
"March4","1","1.072","8.936e-02","5.694e-02"
"Osbp2","1","1.071","1.617e-02","2.095e-02"
"Eps15l1","1","1.071","0.419","0.111"
"Rnf214","1","1.071","0.354","9.688e-02"
"Slc2a8","1","1.071","1.583e-02","1.739e-02"
"Wwp1","1","1.071","0.579","0.114"
"Car9","1","1.071","0.297","9.746e-02"
"Zfp574","1","-1.070","0.312","-9.394e-02"
"Ebi3","1","1.070","1.281e-02","2.269e-02"
"Eif2b5","1","1.070","0.780","0.134"
"Cnot7","1","1.070","0.695","0.118"
"Tmem183a","1","1.069","0.652","0.120"
"Mgp","1","1.069","0.155","8.041e-02"
"Dcaf5","1","1.069","0.308","8.860e-02"
"Tef","1","1.069","0.273","9.643e-02"
"Bahd1","1","-1.069","0.461","-0.106"
"Trip12","1","1.069","0.615","0.111"
"Ctsd","1","-1.068","0.584","-0.119"
"Col17a1","1","-1.068","3.456e-02","-6.896e-02"
"Pask","1","1.068","8.231e-02","4.993e-02"
"Rab3d","1","1.068","0.490","0.105"
"Kif16b","1","1.067","0.236","7.389e-02"
"Hus1","1","1.067","4.867e-02","3.740e-02"
"Elk3","1","1.067","0.595","0.130"
"Pip5k1b","1","1.067","0.203","6.781e-02"
"Pot1b","1","1.067","8.835e-02","5.181e-02"
"Cd33","1","1.067","1.759e-02","3.117e-02"
"Ogfod1","1","1.066","0.254","8.366e-02"
"E2f5","1","1.066","0.137","6.679e-02"
"Npc1l1","1","1.066","1.590e-02","2.818e-02"
"Gemin7","1","-1.066","0.418","-0.109"
"Trim36","1","1.066","4.954e-02","4.807e-02"
"Rasl10a","1","-1.066","7.849e-02","-4.191e-02"
"Ephx4","1","1.066","0.114","6.139e-02"
"Kif3b","1","1.066","0.367","9.311e-02"
"Mmp17","1","-1.066","8.365e-03","-1.114e-02"
"Slc27a1","1","1.066","0.511","0.120"
"Sez6l2","1","1.066","2.229e-02","3.949e-02"
"Pold1","1","1.065","0.290","9.611e-02"
"Gatad2b","1","1.065","0.489","0.107"
"Trip10","1","1.065","0.856","0.134"
"Fxr2","1","1.065","0.661","0.107"
"Tmem71","1","-1.065","1.926e-02","-2.436e-02"
"Commd9","1","1.065","0.162","7.494e-02"
"Spata2","1","1.065","0.264","9.212e-02"
"Rbm5","1","1.065","0.784","0.136"
"Gnptab","1","1.065","0.353","0.103"
"Hectd4","1","1.064","0.336","9.034e-02"
"Adar","1","1.064","0.581","0.112"
"Ccdc51","1","-1.064","4.400e-02","-3.019e-02"
"Isx","1","1.064","2.323e-02","2.491e-02"
"Lancl3","1","-1.064","0.143","-6.758e-02"
"Sumo2","1","1.064","4.591e-02","3.621e-02"
"Ttll3","1","1.064","0.168","7.053e-02"
"Cd14","1","-1.064","0.892","-0.174"
"Zfp626","1","-1.064","0.113","-5.400e-02"
"Grn","1","-1.064","1.305","-0.125"
"Zfp940","1","1.063","1.399e-02","2.479e-02"
"Gimap4","1","1.063","1.558e-02","2.760e-02"
"Srsf2","1","-1.063","0.891","-0.129"
"Lancl2","1","1.063","0.125","5.580e-02"
"Ascc1","1","1.063","0.100","4.943e-02"
"Fabp5","1","-1.062","0.173","-6.700e-02"
"Ctf1","1","-1.062","7.636e-02","-5.739e-02"
"Chid1","1","-1.062","0.157","-6.739e-02"
"Bst1","1","1.062","1.553e-02","2.752e-02"
"Gxylt1","1","1.062","0.687","0.115"
"Arl5a","1","1.061","0.443","0.106"
"Slc7a2","1","1.061","2.861e-02","5.069e-02"
"Olfr267","1","-1.061","2.436e-02","-3.520e-02"
"Kremen2","1","-1.061","1.551e-02","-1.544e-02"
"Nanos1","1","-1.061","1.067e-02","-1.326e-02"
"Acy3","1","-1.060","1.870e-02","-2.318e-02"
"C5ar1","1","-1.060","3.763e-02","-3.465e-02"
"C4b","1","1.060","0.191","7.560e-02"
"Rit1","1","1.060","0.390","0.104"
"Pcdhgc5","1","-1.060","2.700e-02","-3.117e-02"
"Hist1h1t","1","1.060","3.791e-02","4.699e-02"
"Fam149b","1","1.060","0.215","8.286e-02"
"Pygo2","1","-1.060","0.421","-9.181e-02"
"Tgif1","1","-1.060","0.888","-0.148"
"Slc35e4","1","-1.059","0.315","-9.771e-02"
"Eif2s3x","1","-1.059","2.419e-02","-2.341e-02"
"Fam83h","1","-1.059","0.793","-0.117"
"Lgmn","1","-1.059","0.127","-6.060e-02"
"Slc25a16","1","1.059","9.979e-02","5.001e-02"
"Rhou","1","-1.059","0.583","-0.121"
"Rtn1","1","-1.059","1.143e-02","-1.513e-02"
"Psmb8","1","-1.058","9.786e-02","-6.545e-02"
"Nol10","1","1.058","0.198","7.377e-02"
"Gmfg","1","-1.057","2.563e-02","-2.435e-02"
"Tm4sf1","1","-1.057","1.365","-0.262"
"Ggt6","1","-1.057","4.008e-02","-3.974e-02"
"R3hdm1","1","1.057","0.280","9.122e-02"
"Lman1l","1","1.057","1.545e-02","2.738e-02"
"Trmt10b","1","1.057","8.300e-02","4.465e-02"
"Ino80d","1","-1.057","0.535","-0.118"
"Galntl6","1","-1.057","2.611e-02","-2.308e-02"
"Srd5a1","1","1.056","0.215","8.663e-02"
"Kdm4a","1","-1.056","0.492","-0.105"
"Eif2b3","1","1.056","0.164","8.375e-02"
"Gmds","1","1.056","1.003","0.140"
"Ptpn9","1","1.056","0.460","0.102"
"Tsnax","1","1.056","0.317","0.103"
"Fbxo3","1","1.056","0.536","0.111"
"Zfp800","1","1.056","0.439","0.107"
"Neurl3","1","1.056","1.062","0.196"
"Arhgef9","1","1.056","2.826e-02","4.008e-02"
"Serpinb8","1","-1.056","0.137","-7.539e-02"
"Fibp","1","1.055","0.465","0.104"
"Pcdhb21","1","1.055","2.603e-02","3.547e-02"
"Tmem126b","1","-1.055","9.693e-02","-6.277e-02"
"Flywch1","1","-1.055","0.192","-7.026e-02"
"Rfxap","1","1.054","0.145","6.573e-02"
"Cdk5","1","1.054","0.521","0.126"
"Cpt1b","1","1.054","5.785e-02","3.803e-02"
"Cage1","1","-1.054","1.660e-02","-1.596e-02"
"Mat2b","1","-1.054","0.287","-9.530e-02"
"Cep57l1","1","1.054","6.622e-02","4.745e-02"
"Ubl4a","1","-1.054","0.347","-9.391e-02"
"Inpp4a","1","1.053","0.281","8.838e-02"
"Ces2f","1","1.053","2.385e-02","4.226e-02"
"Zfp14","1","-1.053","1.146e-02","-1.507e-02"
"Erp29","1","-1.053","0.986","-0.127"
"Trmt13","1","1.053","0.272","8.625e-02"
"Adap1","1","-1.052","0.711","-0.117"
"Fzd3","1","1.052","5.257e-02","3.887e-02"
"Cdc42bpb","1","1.052","1.115","0.124"
"Trpm4","1","1.052","0.751","0.122"
"Fancm","1","1.051","0.176","7.666e-02"
"Bscl2","1","-1.051","0.281","-8.865e-02"
"Nup62","1","-1.050","0.289","-9.553e-02"
"Txnrd3","1","-1.050","7.179e-02","-4.424e-02"
"Zc3h12a","1","1.050","0.880","0.143"
"Ccl12","1","1.050","1.109e-02","1.965e-02"
"Fabp4","1","1.050","3.066e-02","2.521e-02"
"Amer2","1","-1.050","3.015e-02","-2.508e-02"
"Il18r1","1","-1.050","0.482","-0.125"
"Steap1","1","-1.050","0.107","-5.582e-02"
"Ptn","1","-1.049","2.193e-02","-4.227e-02"
"Myorg","1","-1.049","7.212e-02","-4.701e-02"
"Zadh2","1","-1.049","0.288","-8.305e-02"
"Flrt2","1","1.049","1.086e-02","1.154e-02"
"Arfgef2","1","-1.049","0.281","-8.063e-02"
"Gsta2","1","-1.049","9.471e-03","-1.155e-02"
"Hoxa5","1","-1.049","1.236e-02","-1.359e-02"
"Drap1","1","-1.049","0.830","-0.117"
"Hic1","1","1.048","3.767e-02","3.907e-02"
"Trip11","1","-1.048","0.539","-0.116"
"Mtrex","1","1.048","0.265","8.535e-02"
"Wdr72","1","1.048","0.547","0.133"
"Reep6","1","1.048","0.229","7.496e-02"
"Tcp11l1","1","-1.048","7.479e-02","-5.064e-02"
"Abr","1","1.048","0.610","0.119"
"Zfp719","1","1.048","3.619e-02","2.457e-02"
"Lysmd1","1","1.048","5.351e-02","3.905e-02"
"Serping1","1","1.048","0.125","6.755e-02"
"Caprin1","1","1.047","0.443","0.101"
"Ankrd2","1","1.047","1.527e-02","2.706e-02"
"Amz2","1","1.047","0.111","6.213e-02"
"Tmem233","1","1.047","1.847e-02","3.272e-02"
"Srebf2","1","1.047","1.563","0.142"
"Pomt2","1","-1.047","9.581e-02","-5.007e-02"
"Mindy2","1","1.047","0.256","8.083e-02"
"Sord","1","-1.046","0.345","-0.101"
"Usp32","1","1.046","0.554","0.105"
"Kcnmb4","1","-1.046","1.223e-02","-1.486e-02"
"Dnaaf5","1","-1.046","0.179","-6.399e-02"
"Vav1","1","1.046","1.624e-02","2.058e-02"
"Cyld","1","1.046","0.611","0.124"
"Entpd1","1","1.045","1.139e-02","2.019e-02"
"Med29","1","-1.045","0.111","-5.872e-02"
"Icam5","1","1.045","2.562e-02","2.692e-02"
"Dus1l","1","-1.045","0.331","-9.353e-02"
"Krt7","1","-1.045","3.543","-0.196"
"Klhl15","1","-1.045","7.518e-02","-6.116e-02"
"Eci1","1","-1.044","0.167","-7.303e-02"
"Fam83c","1","-1.044","4.249e-02","-4.086e-02"
"B3gnt9","1","-1.044","1.079e-02","-1.312e-02"
"Shroom3","1","1.043","0.955","0.140"
