"Gene Symbol","Adjusted P-value","t Statistic","Average Expression","log2 Fold Change"
"TRIM66","0.496","1.752","1.867","0.266"
"H3C8","0.471","1.835","-0.365","0.543"
"EIF3EP3","0.454","-1.895","-0.782","-0.667"
"ESD","0.429","-1.977","4.341","-0.187"
"TBC1D9B","0.367","2.175","7.707","9.810e-02"
"RNF141","0.420","-1.995","4.525","-0.142"
"TLCD2","0.455","1.889","3.516","0.173"
"DELE1","0.394","2.088","5.591","0.126"
"TRIAP1","0.390","-2.105","5.845","-0.125"
"CXCL2","0.444","-1.925","-0.979","-0.654"
"ZNF710-AS1","0.445","-1.924","-0.973","-0.741"
"PMS2CL","0.499","-1.746","1.788","-0.297"
"SKP1","0.367","-2.179","8.106","-9.601e-02"
"ERICH2","0.490","-1.768","0.217","-0.429"
"NAA25","0.380","-2.138","6.501","-0.128"
"CREG2","0.431","1.965","-1.186","0.753"
"MTA1-DT","0.498","-1.746","0.524","-0.380"
"POLQ","0.400","-2.064","5.290","-0.121"
"DHRS11","0.438","1.943","4.044","0.161"
"WDR12","0.384","-2.131","6.343","-0.120"
"LINC01239","0.501","1.729","1.160","0.337"
"ZFP64","0.427","1.980","4.408","0.137"
"FKBP9","0.385","2.127","6.291","0.113"
"GVQW3","0.473","1.829","2.964","0.198"
"SYT11","0.460","1.875","-0.721","0.616"
"FRMD1","0.475","1.824","-0.378","0.604"
"PKMYT1","0.394","2.082","5.560","0.123"
"UQCRQ","0.369","-2.166","7.465","-0.119"
"RPL37A","0.365","-2.185","10.232","-0.104"
"OGFRL1","0.411","-2.022","4.864","-0.136"
"LINC00624","0.421","-1.992","-1.398","-0.802"
"WWP2","0.390","2.106","5.949","0.116"
"METTL5","0.390","-2.104","5.916","-0.116"
"GMDS-DT","0.503","1.723","1.339","0.305"
"MYLPF","0.482","-1.789","-0.141","-0.571"
"SPOPL","0.394","-2.082","5.596","-0.128"
"MAST3","0.464","1.864","3.356","0.187"
"ZNF432","0.440","-1.937","4.045","-0.179"
"TRIM52-AS1","0.502","-1.727","1.575","-0.278"
"PKM","0.365","2.181","12.248","0.117"
"RPS6","0.365","-2.183","11.040","-0.104"
"RPL13A","0.365","-2.183","11.156","-0.101"
"MMGT1","0.403","-2.052","5.230","-0.136"
"METTL2A","0.401","-2.058","5.302","-0.131"
"YBX1","0.365","-2.182","10.858","-0.101"
"SH3D21","0.473","1.830","3.045","0.232"
"KAT2A","0.399","2.067","5.430","0.126"
"NAGLU","0.452","1.903","3.754","0.164"
"GSKIP","0.430","-1.968","4.368","-0.174"
"LINC00174","0.504","-1.716","1.325","-0.307"
"DZIP1L","0.466","-1.858","-0.755","-0.580"
"PDCL3","0.410","-2.024","4.949","-0.134"
"ZCCHC10","0.413","-2.019","4.897","-0.148"
"F12","0.470","-1.844","3.206","-0.187"
"SHROOM1","0.422","1.989","4.601","0.152"
"SRPX","0.504","1.718","0.740","0.368"
"PACSIN2","0.373","2.160","7.535","0.109"
"ANKRD46","0.414","-2.015","4.865","-0.143"
"PCK2","0.455","1.892","3.675","0.187"
"SPG7","0.386","2.122","6.376","0.123"
"LIAS","0.473","-1.831","3.096","-0.188"
"DPH3","0.408","-2.033","5.063","-0.130"
"STEAP4","0.486","-1.778","-0.173","-0.472"
"MANSC4","0.500","1.734","0.341","0.438"
"LOC729966","0.504","-1.716","0.650","-0.403"
"SEC24B-AS1","0.494","1.761","-4.044e-02","0.491"
"RPS14P1","0.461","-1.874","3.534","-0.175"
"EEF1AKMT2","0.482","-1.789","2.701","-0.223"
"ZMIZ1-AS1","0.433","-1.957","-1.393","-0.734"
"SH2D3A","0.403","2.052","5.335","0.118"
"CCNJL","0.457","1.881","3.624","0.165"
"ING5","0.401","2.055","5.384","0.124"
"INE1","0.444","1.929","-1.260","0.713"
"MRC2","0.499","-1.745","2.187","-0.246"
"PHLDB1","0.386","2.124","6.556","0.115"
"SLC35F3","0.500","-1.733","2.030","-0.244"
"RANBP10","0.408","2.033","5.142","0.120"
"ARNTL","0.509","1.700","1.111","0.346"
"C20orf202","0.449","1.911","-1.189","0.793"
"HIRA","0.453","1.899","3.817","0.167"
"AATBC","0.499","1.743","2.220","0.319"
"AREG","0.470","1.844","3.304","0.181"
"DNER","0.509","1.698","1.037","0.330"
"TRMO","0.465","-1.859","3.452","-0.182"
"PPP1R3E","0.504","1.719","0.335","0.405"
"AMMECR1","0.413","-2.018","5.000","-0.132"
"TRPM7","0.391","-2.100","6.110","-0.127"
"RPL14P1","0.509","-1.695","1.058","-0.346"
"ENTPD8","0.509","1.697","1.281","0.427"
"DHX40","0.394","-2.087","5.888","-0.114"
"ZDHHC21","0.403","-2.052","5.396","-0.154"
"CCNK","0.481","1.794","2.849","0.199"
"ZNF566","0.493","-1.762","2.500","-0.259"
"TAGAP","0.507","1.705","1.662","0.295"
"C14orf93","0.477","-1.812","3.042","-0.215"
"INTS2","0.455","-1.890","3.768","-0.163"
"CCDC83","0.464","1.864","-1.023","0.691"
"KCNA2","0.487","1.774","-0.386","0.560"
"CMTM1","0.511","1.691","0.868","0.417"
"VSIG10L","0.477","1.809","3.040","0.225"
"ZNF710","0.426","1.982","4.680","0.133"
"BICDL2","0.399","2.067","5.673","0.136"
"SPRN","0.479","1.803","-0.669","0.578"
"RARS2","0.396","-2.078","5.822","-0.122"
"COX14","0.424","-1.986","4.732","-0.141"
"SERINC2","0.381","2.137","7.184","0.110"
"AJUBA","0.404","-2.048","5.422","-0.117"
"HELLS","0.391","-2.102","6.275","-0.112"
"LETM2","0.507","-1.705","0.264","-0.472"
"REC8","0.509","-1.695","0.458","-0.513"
"MAN1A1","0.435","-1.951","4.398","-0.146"
"SOSTDC1","0.470","-1.845","3.413","-0.181"
"SCARF2","0.500","1.733","-0.138","0.591"
"MAMDC2","0.471","-1.835","-0.971","-0.651"
"MOK","0.509","1.700","1.782","0.266"
"ZNF226","0.443","-1.932","4.242","-0.157"
"PRELP","0.509","1.698","1.758","0.312"
"SYT8","0.393","2.094","6.189","0.144"
"DHODH","0.455","1.895","3.898","0.156"
"GTPBP8","0.432","-1.962","4.532","-0.154"
"IGFL2-AS1","0.397","2.073","5.835","0.176"
"NFKBID","0.482","1.789","2.930","0.224"
"KCTD13","0.480","1.800","3.033","0.192"
"BRPF3","0.433","1.959","4.523","0.147"
"LOC107985770","0.430","-1.968","-1.699","-0.914"
"ZIC5","0.462","1.872","3.706","0.157"
"SLC30A1","0.393","-2.092","6.174","-0.126"
"YJU2B","0.453","1.899","3.959","0.178"
"RIPK2","0.397","-2.072","5.830","-0.124"
"ANKRD12","0.419","-1.997","4.907","-0.161"
"LOC105370941","0.481","1.798","-0.767","0.619"
"AMFR","0.394","2.090","6.157","0.117"
"ZNF24","0.396","-2.077","5.924","-0.122"
"KIF3A","0.416","-2.011","5.067","-0.151"
"TKT","0.376","2.149","8.264","0.102"
"AFG3L1P","0.462","1.872","3.716","0.170"
"ALPG","0.378","2.144","7.890","0.116"
"ANXA2R-AS1","0.477","1.811","-0.883","0.619"
"SPIRE2","0.430","1.970","4.659","0.145"
"POGZ","0.406","2.039","5.420","0.118"
"SLFNL1-AS1","0.494","1.761","-0.525","0.614"
"GALNT10","0.390","2.103","6.473","0.131"
"ERO1B","0.506","-1.712","2.108","-0.265"
"TXK","0.464","1.864","-1.241","0.686"
"FAM24B","0.514","1.680","0.429","0.433"
"PRKN","0.487","1.773","-0.656","0.559"
"PGGT1B","0.427","-1.981","4.790","-0.141"
"NREP","0.498","1.747","-0.458","0.560"
"ZNF596","0.514","-1.680","0.359","-0.424"
"INIP","0.396","-2.074","5.953","-0.111"
"OR1F1","0.482","-1.791","-0.831","-0.666"
"CCDC9B","0.385","2.130","7.341","0.119"
"ARX","0.509","-1.696","5.580e-02","-0.431"
"MKLN1","0.410","-2.027","5.314","-0.145"
"SACM1L","0.412","-2.021","5.240","-0.130"
"APOO","0.456","-1.886","3.904","-0.156"
"DXO","0.496","1.752","2.655","0.209"
"RCCD1","0.419","1.999","5.009","0.136"
"TUG1","0.384","-2.132","7.498","-0.102"
"TP53TG5","0.504","1.719","-0.262","0.505"
"TIGD2","0.474","-1.826","3.366","-0.191"
"CTDSPL2","0.396","-2.076","6.029","-0.136"
"PNO1","0.401","-2.058","5.754","-0.113"
"HTRA1","0.518","-1.668","1.460","-0.295"
"RPL17P39","0.490","1.768","-0.735","0.602"
"SNORA33","0.499","-1.743","-0.543","-0.587"
"RMND5B","0.412","2.021","5.287","0.122"
"EDEM3","0.397","-2.069","5.961","-0.116"
"RBM27","0.430","-1.970","4.745","-0.152"
"PTER","0.410","-2.028","5.371","-0.122"
"IDH3G","0.416","2.006","5.130","0.127"
"SUZ12","0.390","-2.106","6.748","-0.106"
"TMEM67","0.464","-1.865","3.765","-0.155"
"PLEKHA8","0.429","-1.973","4.782","-0.130"
"AMOT","0.401","2.061","5.850","0.117"
"MALL","0.444","1.929","4.366","0.173"
"GREB1","0.499","1.740","-0.576","0.523"
"PRC1","0.523","-1.652","0.903","-0.345"
"ASAH2B","0.496","-1.754","2.743","-0.247"
"RCBTB2","0.507","-1.705","2.194","-0.245"
"MAVS","0.388","2.114","7.011","0.102"
"MORC3","0.444","-1.929","4.370","-0.174"
"MTMR6","0.398","-2.069","6.014","-0.115"
"PCDHB11","0.523","1.655","0.523","0.366"
"RASSF5","0.406","2.039","5.575","0.116"
"FBXW5","0.386","2.121","7.344","0.116"
"OSCP1","0.523","-1.653","1.294","-0.312"
"CA12","0.510","-1.694","2.099","-0.246"
"TUBB3","0.509","1.698","-0.246","0.500"
"TRIM31","0.390","2.105","6.830","0.108"
"CWC15","0.394","-2.088","6.419","-0.112"
"ITGB2","0.509","1.699","2.176","0.234"
"COLCA1","0.481","1.792","-1.051","0.608"
"MPHOSPH10","0.399","-2.066","6.004","-0.160"
"NDST1","0.389","2.108","6.949","0.102"
"ZNF18","0.513","-1.683","1.963","-0.265"
"XRCC3","0.455","1.893","4.072","0.147"
"PAN2","0.468","1.849","3.685","0.205"
"SLC39A6","0.394","-2.088","6.432","-0.108"
"MYO9A","0.420","-1.994","5.066","-0.125"
"CRBN","0.416","-2.007","5.210","-0.129"
"EPM2A-DT","0.481","-1.799","-1.133","-0.624"
"ECE1","0.393","2.095","6.619","0.102"
"SLC22A23","0.500","1.735","2.630","0.226"
"SNRPD2","0.385","-2.128","7.895","-0.108"
"PTBP3","0.386","-2.120","7.484","-0.109"
"TEX14","0.463","1.870","-1.563","0.710"
