"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Selplg","1.000","0.563","0.113","2.730"
"Coro1c","1.000","-0.682","8.828","-0.993"
"Ssh1","1.000","0.110","26.548","0.110"
"Usp30","1.000","0.265","0.367","1.271"
"Alkbh2","1.000","-0.186","0.824","-0.648"
"Ung","1.000","-0.246","1.590","-0.670"
"Acacb","1.000","-0.989","3.196","-2.100"
"Myo1h","1.000","0.563","0.113","2.730"
"Kctd10","1.000","-1.099","19.646","-1.275"
"Ube3b","1.000","0.518","14.381","0.585"
"Mmab","1.000","0.156","5.650e-02","0.754"
"Mvk","1.000","1.216e-02","2.207","2.879e-02"
"Trpv4","1.000","0.205","0.423","0.982"
"Gltp","1.000","-8.374e-02","9.676","-0.111"
"Tchp","1.000","-0.270","3.491","-0.561"
"Git2","1.000","-5.093e-02","6.878","-7.876e-02"
"Ankrd13a","1.000","-0.132","15.757","-0.151"
"Oasl2","1.000","-0.579","30.795","-1.589"
"Oasl1","1.000","-0.133","177.091","-9.256e-02"
"Hnf1a","1.000","0.103","6.476","0.161"
"Sppl3","1.000","-0.599","7.388","-0.918"
"Acads","1.000","-0.363","5.454","-0.644"
"Unc119b","1.000","-6.870e-02","2.376","-0.158"
"Mlec","1.000","3.204e-03","17.913","3.493e-03"
"Pop5","1.000","-0.110","0.739","-0.403"
"Rnf10","1.000","-1.420","34.382","-1.474"
"Coq5","1.000","0.377","1.947","1.010"
"Dynll1","1.000","-0.704","6.967","-1.095"
"Srsf9","1.000","-0.272","24.496","-0.278"
"Gatc","1.000","0.130","0.988","0.453"
"Triap1","1.000","-0.318","5.103","-0.555"
"Cox6a1","1.000","-1.316","40.907","-1.174"
"Pla2g1b","1.000","-1.561","122.622","-1.328"
"Sirt4","1.000","0.283","0.960","0.998"
"Pxn","1.000","-0.778","6.908","-1.230"
"Gcn1","1.000","0.529","8.578","0.719"
"Rab35","1.000","0.119","18.920","0.125"
"Bicdl1","1.000","-0.928","11.271","-1.244"
"Cit","1.000","0.177","0.254","0.854"
"Prkab1","1.000","1.687e-02","5.860","2.681e-02"
"Hspb8","1.000","5.051e-02","0.113","0.244"
"Suds3","1.000","-0.294","16.925","-0.323"
"Taok3","1.000","-0.334","29.760","-0.312"
"Pebp1","1.000","-0.289","3.567","-0.571"
"Vsig10","1.000","-0.192","5.401","-0.329"
"Wsb2","1.000","-0.183","13.419","-0.217"
"Rfc5","1.000","1.540e-02","0.852","5.349e-02"
"Nos1","1.000","0.405","0.141","1.958"
"Fbxo21","1.000","0.939","2.321","2.414"
"Tesc","1.000","-0.990","7.548","-1.553"
"Fbxw8","1.000","-0.108","9.125","-0.145"
"Rnft2","1.000","0.321","0.169","1.546"
"Med13l","1.000","5.194e-02","29.852","4.785e-02"
"Tbx3","1.000","0.829","1.269","2.633"
"Rbm19","1.000","-9.981e-03","0.880","-3.406e-02"
"Lhx5","1.000","0.563","0.113","2.730"
"Sdsl","1.000","-0.492","2.664","-1.079"
"Plbd2","1.000","-0.269","3.510","-0.536"
"Slc8b1","1.000","0.210","1.863","0.570"
"Tpcn1","1.000","9.039e-02","11.486","0.112"
"Rita1","1.000","-6.690e-02","2.042","-0.165"
"Ddx54","1.000","0.257","4.041","0.489"
"Rasal1","1.000","0.121","0.767","0.488"
"Oas2","1.000","-1.148","12.316","-4.824"
"Oas3","1.000","-0.955","5.395","-3.646"
"Oas1e","1.000","-0.172","0.541","-0.832"
"Oas1c","1.000","0.210","2.835","0.517"
"Oas1g","1.000","-0.651","1.977","-1.754"
"Oas1a","1.000","-0.741","10.168","-3.012"
"Ptpn11","1.000","0.300","6.363","0.468"
"Hectd4","1.000","0.304","3.504","0.608"
"Trafd1","1.000","-0.253","6.921","-0.415"
"Naa25","1.000","-0.297","2.357","-0.710"
"Erp29","1.000","0.491","17.726","0.548"
"Tmem116","1.000","0.117","0.311","0.564"
"Adam1a","1.000","0.308","0.508","1.404"
"Aldh2","1.000","-1.723","57.114","-1.552"
"Acad10","1.000","0.409","0.423","1.967"
"Brap","1.000","-0.506","3.430","-1.014"
"Atxn2","1.000","-0.939","5.327","-1.620"
"Sh2b3","1.000","-9.399e-02","0.254","-0.454"
"Pheta1","1.000","-1.092","9.694","-1.548"
"Hvcn1","1.000","0.493","0.254","2.375"
"Tctn1","1.000","-7.135e-02","0.847","-0.264"
"Pptc7","1.000","-0.251","7.961","-0.373"
"Rad9b","1.000","0.563","0.113","2.730"
"Vps29","1.000","0.723","5.431","1.178"
"Fam216a","1.000","0.156","5.650e-02","0.754"
"Gpn3","1.000","6.564e-02","1.670","0.173"
"Arpc3","1.000","6.466e-02","19.427","7.043e-02"
"Anapc7","1.000","-0.250","2.663","-0.548"
"Atp2a2","1.000","0.263","47.929","0.225"
"Ift81","1.000","0.302","0.339","1.454"
"P2rx7","1.000","0.261","0.198","1.259"
"P2rx4","1.000","-5.127e-02","17.098","-5.518e-02"
"Camkk2","1.000","0.308","0.508","1.404"
"Anapc5","1.000","0.180","0.452","0.862"
"Rnf34","1.000","0.433","4.984","0.731"
"Kdm2b","1.000","-4.386e-03","1.106","-1.356e-02"
"Orai1","1.000","-0.389","4.663","-0.727"
"Tmem120b","1.000","0.156","5.650e-02","0.754"
"Rhof","1.000","-0.921","29.827","-0.922"
"Setd1b","1.000","-0.437","11.191","-0.545"
"Psmd9","1.000","-0.192","1.896","-0.479"
"Bcl7a","1.000","0.365","1.472","1.030"
"Mlxip","1.000","0.174","11.877","0.217"
"Vps33a","1.000","-0.555","0.937","-1.971"
"Clip1","1.000","-0.194","79.996","-0.155"
"Zcchc8","1.000","-0.346","3.929","-0.678"
"Rsrc2","1.000","0.476","21.792","0.484"
"Kntc1","1.000","0.156","5.650e-02","0.754"
"Hcar2","1.000","0.156","5.650e-02","0.754"
"Hcar1","1.000","0.156","5.650e-02","0.754"
"Denr","1.000","-0.198","6.462","-0.307"
"Hip1r","1.000","-0.918","25.913","-0.997"
"Vps37b","1.000","-0.985","50.741","-0.835"
"Abcb9","1.000","0.142","0.508","0.649"
"Ogfod2","1.000","-0.366","2.499","-0.842"
"Arl6ip4","1.000","-0.506","6.639","-0.828"
"Pitpnm2","1.000","0.408","0.282","1.964"
"Mphosph9","1.000","1.641","2.180","4.658"
"Sbno1","1.000","-0.430","6.404","-0.690"
"Kmt5a","1.000","0.499","63.919","0.398"
"Rilpl2","1.000","0.784","6.431","1.282"
"Snrnp35","1.000","-0.315","5.587","-0.536"
"Rilpl1","1.000","0.240","2.825e-02","1.166"
"Tmed2","1.000","-1.103","15.190","-1.359"
"Ddx55","1.000","1.023","5.825","1.622"
"Eif2b1","1.000","-0.141","3.543","-0.282"
"Gtf2h3","1.000","0.977","2.632","2.331"
"Tctn2","1.000","0.156","5.650e-02","0.754"
"Atp6v0a2","1.000","-0.238","17.232","-0.263"
"Ccdc92","1.000","-0.488","0.852","-1.802"
"Zfp664","1.000","-0.199","2.804","-0.429"
"Rflna","1.000","0.233","0.395","1.117"
"Ncor2","1.000","-0.160","13.813","-0.201"
"Scarb1","1.000","-0.218","5.768","-0.364"
"Ubc","1.000","-1.200","67.267","-0.982"
"Dhx37","1.000","0.284","0.536","1.266"
"Bri3bp","1.000","6.049e-02","2.268","0.144"
"Aacs","1.000","-0.625","6.070","-1.044"
"Tmem132b","1.000","0.240","2.825e-02","1.166"
"Slc15a4","1.000","1.139","4.381","2.152"
"Glt1d1","1.000","0.156","5.650e-02","0.754"
"Fzd10","1.000","-0.180","0.395","-0.871"
"Stx2","1.000","0.349","0.310","1.676"
"Adgrd1","1.000","9.256e-02","0.339","0.445"
"Sfswap","1.000","0.480","8.762","0.677"
"Zfp11","1.000","0.321","0.169","1.546"
"Nipsnap2","1.000","0.484","2.681","1.151"
"Psph","1.000","3.145e-02","0.424","0.151"
"Cct6a","1.000","6.637e-02","2.319","0.154"
"Sumf2","1.000","-0.590","1.991","-1.509"
"Chchd2","1.000","-1.197","64.278","-1.098"
"Vkorc1l1","1.000","-0.330","4.079","-0.622"
"Gusb","1.000","-0.107","1.873","-0.272"
"Asl","1.000","-0.194","1.642","-0.511"
"Crcp","1.000","-0.365","1.788","-0.938"
"Tpst1","1.000","0.405","0.141","1.958"
"Kctd7","1.000","0.156","5.650e-02","0.754"
"Rabgef1","1.000","-0.657","9.886","-0.910"
"Tmem248","1.000","8.415e-02","7.158","0.123"
"Sbds","1.000","-0.609","19.029","-0.644"
"Tyw1","1.000","4.012e-02","3.651","7.864e-02"
"Galnt17","1.000","0.943","2.152","2.691"
"Auts2","1.000","8.953e-02","3.415","0.197"
"Castor2","1.000","7.466e-03","1.186","2.411e-02"
"Rcc1l","1.000","0.265","0.367","1.271"
"Gtf2ird2","1.000","0.240","2.825e-02","1.166"
"Ncf1","1.000","0.599","0.959","2.116"
"Gtf2i","1.000","8.003e-02","5.864","0.127"
"Gtf2ird1","1.000","0.705","13.847","0.824"
"Clip2","1.000","-0.768","11.820","-1.015"
"Syna","1.000","0.975","2.067","4.704"
"Rfc2","1.000","0.733","3.794","1.409"
"Lat2","1.000","8.044e-02","1.219","0.240"
"Eif4h","1.000","-0.543","22.827","-0.567"
"Limk1","1.000","-0.650","2.659","-1.452"
"Eln","1.000","0.418","1.157","1.371"
"Mettl27","1.000","0.240","2.825e-02","1.166"
"Cldn4","1.000","-1.610","91.054","-1.290"
"Cldn3","1.000","1.941","8.338","2.939"
"Abhd11","1.000","0.780","4.979","1.315"
"Stx1a","1.000","0.553","0.367","2.666"
"Bud23","1.000","-0.437","6.383","-0.710"
"Dnajc30","1.000","0.169","0.932","0.604"
"Vps37d","1.000","0.563","0.113","2.730"
"Mlxipl","1.000","1.432","3.398","3.385"
"Tbl2","1.000","0.659","0.762","2.552"
"Bcl7b","1.000","0.307","1.129","1.017"
"Baz1b","1.000","-0.306","4.277","-0.567"
"Fkbp6","1.000","0.240","2.825e-02","1.166"
"Trim50","1.000","1.282e-02","0.141","6.199e-02"
"Nsun5","1.000","0.358","1.303","1.068"
"Pom121","1.000","-0.930","2.010","-2.317"
"Hip1","1.000","0.349","0.310","1.676"
"Ccl24","1.000","0.801","0.564","3.849"
"Rhbdd2","1.000","-0.225","1.699","-0.585"
"Por","1.000","-0.555","34.953","-1.034"
"Tmem120a","1.000","-0.228","2.353","-0.525"
"Styxl1","1.000","0.240","2.825e-02","1.166"
"Mdh2","1.000","-1.440","8.900","-2.128"
"Hspb1","1.000","0.563","0.113","2.730"
"Ywhag","1.000","-0.245","56.494","-0.200"
"Ssc4d","1.000","0.405","0.141","1.958"
"Dtx2","1.000","0.221","3.997","0.426"
"Upk3b","1.000","9.256e-02","0.339","0.445"
"Upk3bl","1.000","9.646e-02","8.474e-02","0.467"
"Rasa4","1.000","4.356e-03","0.654","1.868e-02"
"Polr2j","1.000","-0.126","1.275","-0.367"
"Lrwd1","1.000","-0.285","1.929","-0.709"
"Alkbh4","1.000","3.145e-02","0.424","0.151"
"Orai2","1.000","-2.389e-02","7.236","-3.714e-02"
"Prkrip1","1.000","-0.832","3.525","-1.733"
"Sh2b2","1.000","0.405","0.141","1.958"
"Cux1","1.000","0.127","25.249","0.123"
"Ift22","1.000","-0.174","5.161","-0.311"
"Fis1","1.000","-0.131","17.284","-0.144"
"Cldn15","1.000","0.222","0.621","0.931"
"Znhit1","1.000","-0.112","9.916","-0.146"
"Plod3","1.000","-0.648","4.621","-1.171"
"Ap1s1","1.000","6.711e-03","16.994","7.229e-03"
"Serpine1","1.000","0.156","5.650e-02","0.754"
"Trim56","1.000","-0.190","7.521","-0.288"
"Muc3","1.000","2.067","12.940","5.273"
"Muc3a","1.000","0.405","0.141","1.958"
"Ache","1.000","0.445","8.752","0.611"
"Ufsp1","1.000","0.348","2.799","0.760"
"Srrt","1.000","0.301","13.347","0.361"
"Trip6","1.000","0.265","0.367","1.271"
"Slc12a9","1.000","0.605","3.173","1.292"
"Ephb4","1.000","0.663","1.072","2.244"
"Zan","1.000","0.563","0.113","2.730"
"Pop7","1.000","-8.169e-02","0.965","-0.267"
"Gigyf1","1.000","1.273","9.360","1.719"
"Gnb2","1.000","-0.469","5.313","-0.844"
"Mospd3","1.000","0.229","3.246","0.511"
"Pcolce","1.000","-4.066e-02","2.691","-8.930e-02"
"Fbxo24","1.000","0.364","0.451","1.744"
"Lrch4","1.000","7.839e-02","28.903","7.280e-02"
"Sap25","1.000","0.214","5.029","0.379"
"Agfg2","1.000","0.236","3.743","0.475"
"Nyap1","1.000","-0.305","3.341","-0.617"
"Tsc22d4","1.000","-0.604","15.690","-0.680"
"Ppp1r35","1.000","0.530","4.777","0.973"
"Mepce","1.000","0.193","1.496","0.569"
"Pilra","1.000","0.321","0.169","1.546"
"Pilrb1","1.000","0.405","0.141","1.958"
"Pilrb2","1.000","0.711","0.338","3.439"
"Cyp3a13","1.000","1.467","31.426","1.446"
"Azgp1","1.000","0.240","2.825e-02","1.166"
"Zkscan1","1.000","0.649","5.374","1.063"
"Zscan21","1.000","-0.889","3.666","-1.808"
"Zfp113","1.000","4.422e-02","0.903","0.159"
"Cops6","1.000","-0.508","19.418","-0.540"
"Mcm7","1.000","-0.266","6.415","-0.455"
"Ap4m1","1.000","2.575e-02","5.264","4.379e-02"
"Taf6","1.000","0.921","3.817","1.842"
"Cnpy4","1.000","-0.123","1.901","-0.312"
"Mblac1","1.000","0.265","0.367","1.271"
"Nxpe5","1.000","-0.224","0.569","-1.001"
"Lamtor4","1.000","0.224","3.794","0.435"
"Map11","1.000","0.357","6.444","0.569"
"Gpc2","1.000","0.650","0.226","3.148"
"Stag3","1.000","0.240","2.825e-02","1.166"
"Zfp157","1.000","0.240","2.825e-02","1.166"
"Zfp68","1.000","0.341","1.270","1.078"
"Fam20c","1.000","-0.254","3.063","-0.536"
"Pdgfa","1.000","0.256","19.901","0.272"
"Prkar1b","1.000","0.405","0.141","1.958"
"Dnaaf5","1.000","0.151","0.734","0.592"
"Sun1","1.000","-0.465","8.055","-0.709"
"Get4","1.000","0.697","4.923","1.180"
"Adap1","1.000","0.292","23.255","0.291"
"Cox19","1.000","-0.515","2.720","-1.121"
"Gpr146","1.000","3.145e-02","0.424","0.151"
"Gper1","1.000","0.349","0.310","1.676"
"Zfand2a","1.000","-0.213","46.671","-0.188"
"Micall2","1.000","-0.851","21.725","-0.957"
"Ints1","1.000","-0.396","9.291","-0.527"
"Mafk","1.000","-0.588","23.512","-0.659"
"Tmem184a","1.000","-0.913","12.993","-1.179"
"Psmg3","1.000","-0.158","2.211","-0.374"
"Elfn1","1.000","0.405","0.141","1.958"
"Mad1l1","1.000","-0.203","2.179","-0.483"
"Nudt1","1.000","-0.204","1.788","-0.529"
"Snx8","1.000","-0.223","9.295","-0.298"
"Eif3b","1.000","0.146","7.986","0.203"
"Chst12","1.000","0.261","0.198","1.259"
"Lfng","1.000","0.407","0.790","1.549"
"Ttyh3","1.000","0.654","1.241","2.091"
"Iqce","1.000","1.477","2.462","3.642"
"Brat1","1.000","0.325","1.331","0.955"
"Amz1","1.000","9.646e-02","8.474e-02","0.467"
"Gna12","1.000","0.569","5.088","1.019"
"Card11","1.000","0.405","0.141","1.958"
"Foxk1","1.000","0.247","12.180","0.298"
"Ap5z1","1.000","0.319","6.057","0.494"
"Radil","1.000","0.156","5.650e-02","0.754"
"Wipi2","1.000","-0.375","5.378","-0.639"
"Tnrc18","1.000","-0.438","21.698","-0.467"
"Fbxl18","1.000","-2.605e-02","1.134","-7.966e-02"
"Rnf216","1.000","0.179","3.161","0.404"
"Rbak","1.000","0.177","0.254","0.854"
"Spdye4b","1.000","0.240","2.825e-02","1.166"
"Zfp12","1.000","0.156","5.650e-02","0.754"
"Zfp316","1.000","0.321","0.169","1.546"
"Zdhhc4","1.000","0.368","2.145","0.953"
"Kdelr2","1.000","-0.550","30.339","-0.517"
"Daglb","1.000","-0.126","1.021","-0.402"
"Rac1","1.000","-1.030","12.950","-1.326"
"Fam220a.1","1.000","-0.450","1.619","-1.203"
"Cyth3","1.000","0.120","5.940","0.193"
"Usp42","1.000","-2.507e-02","2.743","-5.500e-02"
"Eif2ak1","1.000","9.217e-02","5.182","0.154"
"Aimp2","1.000","1.199","5.579","2.118"
"Pms2","1.000","0.321","0.169","1.546"
"Ccz1","1.000","0.605","9.310","0.811"
"Lmtk2","1.000","-0.494","5.755","-0.829"
"Bhlha15","1.000","1.017","2.293","2.628"
"Tecpr1","1.000","-0.327","11.523","-0.480"
"Bri3","1.000","-1.354","21.506","-1.532"
"Baiap2l1","1.000","-0.624","109.302","-0.487"
"Nptx2","1.000","0.245","1.049","0.793"
"Trrap","1.000","-0.152","7.032","-0.230"
"Smurf1","1.000","-0.553","24.191","-0.564"
"Arpc1a","1.000","-0.439","12.963","-0.542"
"Arpc1b","1.000","-0.997","41.211","-0.890"
"Pdap1","1.000","-0.301","15.418","-0.341"
"Bud31","1.000","-0.101","4.554","-0.182"
"Ptcd1","1.000","0.233","0.395","1.117"
"Cpsf4","1.000","1.217","6.200","1.987"
"Atp5j2","1.000","-1.045","17.545","-1.153"
"Zkscan14","1.000","-0.658","1.986","-1.617"
"Zkscan5","1.000","-4.386e-03","1.106","-1.356e-02"
"Zfp655","1.000","0.172","6.504","0.267"
"Zscan25","1.000","0.383","0.818","1.438"
"Cyp3a11","1.000","9.646e-02","8.474e-02","0.467"
"Rnf6","1.000","0.504","16.844","0.544"
"Cdk8","1.000","-0.400","6.277","-0.658"
"Usp12","1.000","8.305e-02","8.330","0.115"
"Rasl11a","1.000","9.646e-02","8.474e-02","0.467"
"Gtf3a","1.000","0.156","1.331","0.451"
"Mtif3","1.000","-0.606","4.480","-1.109"
"Lnx2","1.000","-0.881","10.226","-1.214"
"Polr1d","1.000","-6.594e-02","15.340","-7.457e-02"
"Pdx1","1.000","-0.172","14.767","-0.200"
"Cdx2","1.000","4.497e-02","2.296","0.106"
"Pan3","1.000","0.871","9.422","1.152"
"Flt1","1.000","0.240","2.825e-02","1.166"
"Pomp","1.000","-0.378","4.696","-0.684"
"Slc46a3","1.000","0.180","0.452","0.862"
"Slc7a1","1.000","0.332","2.399","0.825"
"Ubl3","1.000","-6.078e-02","29.819","-6.120e-02"
"Katnal1","1.000","9.646e-02","8.474e-02","0.467"
"Hmgb1","1.000","-0.374","2.099","-0.898"
"Uspl1","1.000","-2.605e-02","1.134","-7.966e-02"
"Alox5ap","1.000","5.064e-02","0.823","0.179"
"Medag","1.000","0.156","5.650e-02","0.754"
"Hsph1","1.000","-0.835","1.393","-2.551"
"B3glct","1.000","0.563","0.113","2.730"
"Fry","1.000","0.267","1.585","0.724"
"N4bp2l1","1.000","-3.758e-02","0.537","-0.168"
"N4bp2l2","1.000","-0.256","3.736","-0.498"
"Pds5b","1.000","1.282e-02","0.141","6.199e-02"
"Stard13","1.000","0.581","4.100","1.133"
"Rfc3","1.000","-6.761e-02","1.190","-0.202"
"Samd9l","1.000","-0.206","10.448","-0.261"
"Hepacam2","1.000","0.408","0.282","1.964"
"Vps50","1.000","0.185","0.677","0.750"
"Gng11","1.000","0.321","0.169","1.546"
"Bet1","1.000","5.411e-02","2.719","0.119"
"Col1a2","1.000","1.166","13.211","1.392"
"Casd1","1.000","0.532","0.846","1.973"
"Sgce","1.000","-0.224","0.569","-1.001"
"Ppp1r9a","1.000","0.349","0.310","1.676"
"Pon3","1.000","0.151","5.852","0.248"
"Pon2","1.000","-1.262","34.847","-1.319"
"Pdk4","1.000","-0.229","10.278","-0.292"
"Slc25a13","1.000","-1.004","1.765","-2.885"
"Sem1","1.000","-0.264","71.416","-0.235"
"Sdhaf3","1.000","-0.264","0.598","-1.145"
"Tac1","1.000","0.240","2.825e-02","1.166"
"Asns","1.000","-0.474","4.249","-0.880"
"C1galt1","1.000","-0.446","40.453","-0.407"
"Mios","1.000","-0.104","0.993","-0.336"
"Rpa3","1.000","-9.981e-03","0.880","-3.406e-02"
"Umad1","1.000","0.873","4.551","1.621"
"Glcci1","1.000","1.052","2.124","3.022"
"Ica1","1.000","0.786","6.588","1.194"
"Ndufa4","1.000","-0.225","5.702","-0.394"
"Phf14","1.000","1.135","14.639","1.343"
"Tmem106b","1.000","-0.235","3.247","-0.530"
"Tmem168","1.000","0.274","2.347","0.638"
"Bmt2","1.000","0.381","5.469","0.631"
"Gpr85","1.000","-0.172","0.541","-0.832"
"Foxp2","1.000","0.240","2.825e-02","1.166"
"Mdfic","1.000","0.233","0.395","1.117"
"Tes","1.000","-0.657","18.909","-0.710"
"Cav2","1.000","0.146","6.349","0.228"
"Cav1","1.000","-3.236e-03","0.480","-1.513e-02"
"Met","1.000","0.384","19.919","0.412"
"Capza2","1.000","-8.273e-02","2.884","-0.178"
"St7","1.000","-0.136","1.675","-0.365"
"Asz1","1.000","0.409","0.423","1.967"
"Cftr","1.000","0.423","6.538","0.676"
"Cttnbp2","1.000","-0.224","0.569","-1.001"
"Lsm8","1.000","-0.502","3.237","-1.060"
"Tspan12","1.000","1.794e-02","1.077","5.617e-02"
"Ing3","1.000","0.321","0.169","1.546"
"Cped1","1.000","0.240","2.825e-02","1.166"
"Fam3c","1.000","1.536e-02","34.061","1.561e-02"
"Aass","1.000","0.563","0.113","2.730"
"Cadps2","1.000","4.100e-02","1.049","0.130"
"Rnf133","1.000","0.408","0.282","1.964"
"Rnf148","1.000","0.650","0.226","3.148"
"Slc13a1","1.000","0.553","0.367","2.666"
"Ndufa5","1.000","-3.535e-02","28.923","-3.621e-02"
"Wasl","1.000","-0.506","20.740","-0.520"
"Tmem229a","1.000","0.240","2.825e-02","1.166"
"Pot1a","1.000","0.405","0.141","1.958"
"Zfp800","1.000","0.363","3.984","0.693"
"Gcc1","1.000","0.283","4.158","0.526"
"Arf5","1.000","-1.188","49.547","-1.017"
"Snd1","1.000","-0.154","16.570","-0.187"
"Lrrc4","1.000","0.240","2.825e-02","1.166"
"Rbm28","1.000","0.687","4.617","1.222"
"Impdh1","1.000","0.205","0.423","0.982"
"Hilpda","1.000","-0.559","50.260","-1.246"
"Fam71f2","1.000","0.182","1.501","0.500"
"Calu","1.000","0.389","2.491","1.055"
"Ccdc136","1.000","0.711","0.338","3.439"
"Flnc","1.000","0.261","0.198","1.259"
"Atp6v1f","1.000","-1.505","8.636","-2.330"
"Irf5","1.000","0.222","0.621","0.931"
"Tnpo3","1.000","0.320","7.755","0.449"
"Tspan33","1.000","0.758","0.451","3.663"
"Smo","1.000","0.492","0.536","2.195"
"Ahcyl2","1.000","0.807","34.341","0.718"
"Strip2","1.000","0.493","0.254","2.375"
"Nrf1","1.000","-0.334","3.143","-0.689"
"Ube2h","1.000","-0.453","9.957","-0.634"
"Zc3hc1","1.000","0.156","1.331","0.451"
"Klhdc10","1.000","-0.197","6.036","-0.323"
"Tmem209","1.000","0.125","0.536","0.555"
"Cpa1","1.000","0.240","2.825e-02","1.166"
"Cep41","1.000","0.240","2.825e-02","1.166"
"Mest","1.000","0.240","2.825e-02","1.166"
"Copg2","1.000","-0.334","3.143","-0.689"
"Mkln1","1.000","-0.482","13.948","-0.572"
"Podxl","1.000","-0.317","0.654","-1.317"
"Plxna4","1.000","-1.920e-02","0.169","-9.280e-02"
"Chchd3","1.000","-0.438","16.369","-0.525"
"Exoc4","1.000","0.829","3.837","1.726"
"Slc35b4","1.000","-4.386e-03","1.106","-1.356e-02"
"Akr1b3","1.000","0.138","5.540","0.244"
"Akr1b8","1.000","-1.293","137.849","-0.991"
"Akr1b10","1.000","0.340","0.875","1.242"
"Akr1b7","1.000","0.240","2.825e-02","1.166"
"Bpgm","1.000","-0.355","3.482","-0.707"
"Cald1","1.000","-2.179e-03","1.557","-5.875e-03"
"Agbl3","1.000","0.240","2.825e-02","1.166"
"Tmem140","1.000","0.485","9.096","0.732"
"Cyren","1.000","1.282e-02","0.141","6.199e-02"
"Wdr91","1.000","0.361","0.847","1.336"
"Slc23a4","1.000","-7.179e-02","0.226","-0.347"
"Cnot4","1.000","0.940","7.475","1.387"
"Nup205","1.000","0.599","0.959","2.116"
"Fam180a","1.000","0.240","2.825e-02","1.166"
"Mtpn","1.000","-0.965","5.369","-1.732"
"Chrm2","1.000","0.405","0.141","1.958"
"Dgki","1.000","-0.172","0.541","-0.832"
"Creb3l2","1.000","0.180","0.452","0.862"
"Trim24","1.000","-8.876e-02","5.406","-0.150"
"Svopl","1.000","9.646e-02","8.474e-02","0.467"
"Atp6v0a4","1.000","1.218","6.289","2.092"
"Zc3hav1l","1.000","-2.197e-02","1.360","-6.243e-02"
"Zc3hav1","1.000","-0.409","25.589","-0.437"
"Ttc26","1.000","0.240","2.825e-02","1.166"
"Ubn2","1.000","-0.326","7.274","-0.497"
"Fmc1","1.000","-1.045","4.235","-2.044"
"Luc7l2","1.000","1.519","38.966","1.344"
"Klrg2","1.000","-0.181","16.390","-0.208"
"Clec2l","1.000","9.646e-02","8.474e-02","0.467"
"Hipk2","1.000","6.192e-03","5.283","1.088e-02"
"Tbxas1","1.000","0.447","0.931","1.597"
"Parp12","1.000","-1.149","9.027","-1.709"
"Kdm7a","1.000","-3.442e-02","17.687","-3.761e-02"
"Slc37a3","1.000","0.450","3.791","0.871"
"Rab19","1.000","-7.781e-02","0.711","-0.292"
"Mkrn1","1.000","-4.708e-02","4.493","-8.737e-02"
"Dennd2a","1.000","0.409","0.423","1.967"
"Adck2","1.000","0.766","2.773","1.797"
"Ndufb2","1.000","-0.283","4.874","-0.503"
"Braf","1.000","0.541","1.185","1.759"
"Agk","1.000","0.408","0.282","1.964"
"Ssbp1","1.000","0.555","1.862","1.521"
"Clec5a","1.000","0.563","0.113","2.730"
"Mgam","1.000","1.168","1.410","3.585"
"Mgam2-ps","1.000","0.493","0.254","2.375"
"Trbv4","1.000","0.563","0.113","2.730"
"Trbv13-3","1.000","0.240","2.825e-02","1.166"
"Trbv29","1.000","0.156","5.650e-02","0.754"
"Try10","1.000","0.405","0.141","1.958"
"Trbc1","1.000","0.156","5.650e-02","0.754"
"Trbc2","1.000","0.156","5.650e-02","0.754"
"Ephb6","1.000","9.646e-02","8.474e-02","0.467"
"Trpv6","1.000","0.405","0.141","1.958"
"Gstk1","1.000","-0.430","5.204","-0.754"
"Tmem139","1.000","-1.788e-02","35.290","-1.727e-02"
"Casp2","1.000","-7.281e-02","15.672","-0.177"
"Clcn1","1.000","0.493","0.254","2.375"
"Fam131b","1.000","0.975","2.067","4.704"
"Zyx","1.000","-1.507","23.045","-1.686"
"Epha1","1.000","-0.810","6.772","-1.288"
"Tcaf2","1.000","-1.920e-02","0.169","-9.280e-02"
"Tcaf1","1.000","0.240","2.825e-02","1.166"
"Arhgef5","1.000","-1.069","20.164","-1.225"
"Tpk1","1.000","-0.234","2.889","-0.499"
"Cul1","1.000","-0.302","8.469","-0.437"
"Ezh2","1.000","0.247","1.214","0.794"
"Pdia4","1.000","-0.588","11.401","-0.801"
"Zfp398","1.000","0.417","0.593","1.784"
"Zfp282","1.000","-0.300","1.958","-0.743"
"Zfp212","1.000","-0.216","1.416","-0.602"
"Zfp956","1.000","0.321","0.169","1.546"
"Zfp777","1.000","0.230","1.044","0.786"
"Zfp746","1.000","0.673","9.896","1.040"
"Krba1","1.000","0.240","2.825e-02","1.166"
"Zfp467","1.000","0.904","3.173","1.967"
"Atp6v0e2","1.000","0.156","5.650e-02","0.754"
"Lrrc61","1.000","0.177","0.254","0.854"
"Rarres2","1.000","-0.447","1.840","-1.131"
"Repin1","1.000","0.308","0.508","1.404"
"Zfp775","1.000","0.405","0.141","1.958"
"Gimap8","1.000","9.646e-02","8.474e-02","0.467"
"Gimap9","1.000","0.240","2.825e-02","1.166"
"Gimap4","1.000","0.553","0.367","2.666"
"Gimap6","1.000","0.156","5.650e-02","0.754"
"Gimap3","1.000","0.405","0.141","1.958"
