"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Gkn1","3.684e-03","-4.551","3256.257","-2.735"
"Gkn2","1.709e-02","-3.962","2527.192","-2.097"
"Muc5ac","1.709e-02","-4.016","260.178","-2.830"
"Cftr","1.746e-02","3.887","15.861","4.170"
"Mgp","3.784e-02","-3.638","27.425","-3.538"
"Lgals9","5.344e-02","-3.500","24.652","-3.105"
"Aqp3","5.401e-02","-3.407","41.873","-2.579"
"Psca","5.401e-02","-3.387","345.166","-1.969"
"mt-Nd6","5.401e-02","3.439","215.659","2.428"
"Ces2c","5.956e-02","-3.331","62.444","-2.445"
"Lypd8","6.284e-02","-3.290","71.320","-2.591"
"Igkc","6.718e-02","3.246","12.679","3.223"
"Tff1","7.085e-02","-3.208","4199.977","-1.916"
"Dpt","7.818e-02","-3.158","12.673","-3.725"
"Mucl3","8.229e-02","-3.123","103.357","-2.197"
"Epn3","9.142e-02","-3.072","20.941","-2.995"
"Gsn","9.778e-02","-3.029","184.068","-1.952"
"Dsg2","9.778e-02","-3.017","15.939","-2.970"
"Tob1","0.145","-2.879","40.713","-2.130"
"Lgals3","0.145","-2.861","21.781","-2.459"
"Capn8","0.214","-2.690","26.551","-2.114"
"Krt20","0.214","-2.714","26.794","-2.640"
"Ndrg1","0.214","-2.697","11.325","-3.271"
"S100a6","0.229","-2.614","56.428","-2.250"
"Dsp","0.229","-2.619","25.580","-2.056"
"Ctsb","0.229","-2.648","39.061","-2.100"
"Prr13","0.229","-2.637","18.323","-2.278"
"Mal","0.242","-2.569","21.802","-2.076"
"Tmem189","0.242","-2.580","34.388","-2.081"
"Aldh2","0.294","-2.478","12.384","-2.493"
"Gsto1","0.294","-2.482","162.877","-1.704"
"Gsta4","0.347","-2.395","82.430","-1.797"
"Misp","0.347","-2.404","12.426","-2.573"
"Ucp2","0.350","-2.381","85.325","-1.708"
"Mogat1","0.380","-2.332","11.019","-2.333"
"Ctse","0.380","-2.306","89.081","-1.889"
"Sdcbp2","0.380","-2.276","11.146","-2.350"
"Tpm2","0.380","-2.308","20.718","-1.935"
"Hsd17b11","0.380","-2.246","28.046","-1.746"
"Muc6","0.380","2.263","230.090","1.698"
"Mmp15","0.380","-2.286","11.261","-2.382"
"Col1a1","0.380","-2.297","66.528","-1.823"
"Acox1","0.380","-2.239","19.242","-1.909"
"Lgals3bp","0.380","-2.282","26.894","-2.211"
"Foxq1","0.380","-2.258","33.818","-1.784"
"mt-Co1","0.380","2.236","151.279","1.368"
"Klf4","0.392","-2.171","44.301","-1.866"
"Jun","0.392","-2.154","15.829","-1.933"
"Tmem51","0.392","-2.197","16.324","-1.902"
"Cyp2s1","0.392","-2.205","79.873","-1.649"
"Camsap3","0.392","-2.157","14.035","-1.951"
"Sfrp1","0.392","-2.182","25.609","-1.781"
"Itgb4","0.392","-2.154","13.426","-2.065"
"Igha","0.392","2.172","27.161","1.950"
"Tff2","0.392","2.190","673.882","1.083"
"Tagln2","0.393","-2.140","69.901","-1.584"
"H2-D1","0.393","-2.138","10.933","-2.101"
"Mt1","0.403","-2.121","27.729","-1.799"
"Myo15b","0.404","-2.113","17.216","-2.002"
"Lsr","0.409","-2.088","11.980","-2.058"
"Chchd10","0.409","-2.098","11.666","-2.033"
"Fhl1","0.409","-2.093","38.355","-1.662"
"Krt8","0.418","-2.072","167.083","-1.391"
"Mxd1","0.420","-2.064","38.591","-1.856"
"Lgals2","0.436","-2.042","17.771","-1.705"
"Atp5o","0.451","2.022","15.570","1.798"
"Ckmt1","0.457","-2.000","20.895","-1.698"
"Ptgr1","0.457","-2.006","60.515","-1.510"
"Gkn3","0.457","1.998","97.527","1.450"
"Cybrd1","0.466","-1.977","21.858","-4.434"
"Etnk1","0.466","-1.981","20.669","-1.611"
"Itm2b","0.478","-1.961","64.602","-1.370"
"Cdh1","0.481","-1.946","19.492","-1.640"
"Tmem30b","0.481","-1.947","11.702","-1.841"
"C3","0.493","-1.924","31.779","-1.643"
"Gjb1","0.493","-1.925","20.002","-1.579"
"Adar","0.502","-1.878","12.072","-1.805"
"Rab11fip1","0.502","-1.889","18.976","-1.716"
"Cotl1","0.502","-1.881","13.918","-1.681"
"Rbp2","0.502","-1.881","12.194","-1.717"
"Cd164","0.502","-1.895","15.960","-1.596"
"Nudcd3","0.502","1.883","13.556","1.609"
"Ly6d","0.502","-1.882","13.573","-1.853"
"Ubxn1","0.518","-1.858","12.138","-1.692"
"Lamc2","0.520","-1.821","15.045","-1.777"
"Dstn","0.520","-1.846","19.358","-1.512"
"Ldha","0.520","-1.811","28.310","-1.350"
"Tlnrd1","0.520","-1.820","11.303","-1.825"
"St14","0.520","-1.818","11.223","-1.820"
"Cldn18","0.520","-1.827","62.156","-1.697"
"Ctdsp2","0.520","-1.819","15.171","-1.593"
"Lasp1","0.520","-1.841","21.621","-1.436"
"Cd74","0.520","-1.813","48.552","-1.337"
"Krt19","0.521","-1.805","147.818","-1.329"
"Mgst3","0.530","-1.787","35.538","-1.556"
"Gprc5a","0.530","-1.791","13.137","-1.726"
"Apoe","0.544","-1.771","67.874","-1.258"
"Hnrnpd","0.544","1.758","11.743","1.558"
"Bcat2","0.544","-1.757","10.954","-1.751"
"Srrm2","0.544","-1.757","10.954","-1.751"
"Hs3st3b1","0.553","-1.745","12.414","-1.742"
"Psapl1","0.553","-1.740","59.171","-3.431"
"Fam3b","0.563","-1.727","16.376","-1.424"
"Gnas","0.565","-1.721","19.261","-1.375"
"Cox6b1","0.576","-1.707","14.433","-1.497"
"Cst3","0.578","-1.701","61.249","-1.363"
"Igfbp5","0.584","-1.691","21.376","-1.359"
"Ptprf","0.587","-1.672","12.070","-1.532"
"Ltbp4","0.587","-1.680","41.098","-1.431"
"Arglu1","0.587","1.680","46.997","1.159"
"Atp5d","0.587","-1.673","16.699","-1.369"
"Sltm","0.602","1.655","13.840","1.353"
"Tubb4b","0.610","-1.642","11.772","-1.513"
"Parm1","0.610","-1.639","13.813","-1.630"
"Eln","0.610","-1.636","17.110","-1.406"
"Ezr","0.621","-1.623","52.352","-1.361"
"Abhd2","0.629","-1.613","15.769","-1.424"
"Akr1a1","0.637","-1.603","32.998","-1.164"
"Sprr1a","0.644","-1.593","15.860","-3.648"
"Epn1","0.652","-1.581","21.620","-1.219"
"Ly6m","0.652","-1.579","11.342","-3.866"
"Slc45a3","0.659","-1.563","14.359","-1.425"
"Tmsb10","0.659","-1.557","29.444","-1.170"
"Jup","0.659","-1.556","13.552","-1.381"
"Sirt7","0.659","1.564","19.592","1.242"
"Slc9a3r1","0.668","-1.546","14.480","-1.318"
"Tpm1","0.679","-1.533","93.406","-1.094"
"Myh14","0.683","-1.519","17.750","-1.416"
"Ogdh","0.683","-1.521","14.805","-1.364"
"Ero1l","0.683","-1.520","20.904","-1.182"
"Krt18","0.695","-1.501","32.390","-1.125"
"Cdkn1a","0.695","-1.505","30.989","-1.085"
"Anxa10","0.719","-1.477","64.763","-1.297"
"Arf1","0.719","-1.473","11.894","-1.323"
"Trim8","0.719","-1.472","11.854","-1.317"
"AA467197","0.721","-1.459","27.516","-1.174"
"Serpinh1","0.721","-1.466","17.051","-1.331"
"Gna13","0.721","-1.460","16.387","-1.198"
"Stx12","0.722","1.455","13.497","1.225"
"Mllt3","0.722","-1.451","12.174","-1.331"
"H2-K1","0.726","-1.445","39.043","-1.277"
"Eppk1","0.730","-1.438","15.844","-2.404"
"Tmbim6","0.734","-1.430","14.220","-1.282"
"Akap8","0.734","1.428","13.954","1.185"
"Tjp3","0.753","-1.410","13.817","-1.197"
"Sparc","0.754","-1.406","27.809","-1.233"
"Plec","0.758","-1.399","36.078","-1.097"
"Tmsb4x","0.759","-1.395","165.768","-0.924"
"Ugdh","0.769","-1.382","28.381","-1.030"
"Ahcyl2","0.769","1.377","18.310","1.142"
"Rnase4","0.769","-1.378","13.580","-1.173"
"S100a14","0.773","-1.370","19.281","-1.176"
"mt-Nd5","0.780","1.362","30.514","0.964"
"Spcs3","0.789","1.352","12.813","1.158"
"Rnf44","0.791","-1.345","11.297","-1.314"
"Prrc2a","0.791","-1.344","11.116","-1.311"
"Plxnb2","0.793","-1.339","18.550","-1.101"
"H2-Ab1","0.797","-1.332","15.259","-1.110"
"Cox6a1","0.801","-1.312","15.816","-1.100"
"Mat2a","0.801","-1.319","14.165","-1.138"
"Atp5b","0.801","-1.318","10.968","-1.201"
"Mapk13","0.801","-1.324","16.555","-1.094"
"Flna","0.801","-1.314","12.234","-1.266"
"Chil4","0.803","1.294","64.397","3.846"
"Lmo4","0.803","-1.287","16.964","-1.060"
"Serinc2","0.803","-1.290","21.658","-1.039"
"B4galnt1","0.803","-1.294","13.905","-1.182"
"Actg1","0.803","-1.291","17.589","-2.199"
"Lcp1","0.803","1.291","12.077","1.183"
"Selenop","0.803","-1.301","22.552","-0.995"
"Duoxa2","0.805","-1.282","19.716","-1.122"
"Sst","0.806","-1.278","26.268","-1.052"
"Jpt1","0.807","-1.274","16.862","-1.094"
"Plekhb2","0.808","-1.253","18.188","-0.998"
"Cd82","0.808","-1.246","20.766","-1.017"
"Usf2","0.808","1.237","15.318","1.047"
"Furin","0.808","-1.242","108.271","-0.971"
"Itpripl2","0.808","-1.261","11.445","-1.222"
"Atp4b","0.808","1.255","127.972","0.981"
"Ndufa13","0.808","-1.232","13.372","-1.062"
"Pllp","0.808","-1.232","11.416","-1.102"
"Gpx1","0.808","-1.234","23.120","-1.042"
"Slc38a2","0.808","-1.250","17.270","-1.053"
"mt-Co2","0.808","1.235","148.111","0.778"
"mt-Atp8","0.808","1.235","53.602","0.963"
"mt-Co3","0.808","1.234","74.638","0.903"
"Elf3","0.809","-1.202","82.167","-0.806"
"Csrp1","0.809","-1.192","14.324","-1.070"
"Qsox1","0.809","-1.111","25.922","-0.878"
"Sdhc","0.809","1.173","12.534","1.018"
"Hnrnpu","0.809","1.143","14.478","0.917"
"Tmem63a","0.809","-1.159","12.015","-1.070"
"Itprid2","0.809","-1.145","21.101","-0.928"
"Arfgap1","0.809","1.159","12.070","0.994"
"Mgst2","0.809","-1.133","12.805","-0.979"
"Arl14","0.809","-1.107","20.119","-0.929"
"Sprr2a3","0.809","-1.172","27.408","-0.972"
"Srsf11","0.809","1.174","15.513","0.967"
"Hspg2","0.809","-1.097","13.024","-0.983"
"Ppp1cb","0.809","-1.083","11.168","-0.994"
"Rbm47","0.809","-1.194","20.037","-0.922"
"Clip1","0.809","-1.176","13.140","-1.006"
"Rsrc2","0.809","1.124","12.977","0.968"
"Arf5","0.809","-1.145","17.083","-0.913"
"Pcyox1","0.809","-1.106","11.205","-1.067"
"Zfp36","0.809","-1.212","11.398","-2.394"
"Ctsc","0.809","-1.220","16.144","-1.094"
"Sytl2","0.809","-1.106","19.108","-0.876"
"Crebzf","0.809","1.089","20.688","0.815"
"Capn5","0.809","-1.186","17.384","-1.044"
"Nupr1","0.809","1.223","141.013","2.043"
"Ppfia1","0.809","1.124","11.644","0.997"
"Galnt7","0.809","1.085","11.267","0.941"
"Jund","0.809","-1.117","55.179","-2.451"
"Gcnt3","0.809","-1.222","29.026","-0.949"
"Eef1a1","0.809","-1.110","23.110","-0.845"
"Marcks","0.809","-1.082","23.292","-0.848"
"Psap","0.809","-1.139","12.082","-1.027"
"Col6a1","0.809","-1.216","18.560","-1.012"
"Oaz1","0.809","-1.107","11.068","-1.004"
"Avil","0.809","-1.124","19.226","-0.890"
"Pfn1","0.809","-1.152","25.123","-0.928"
"Vps53","0.809","1.097","14.922","0.874"
"Cpd","0.809","-1.145","11.064","-1.070"
"Agr2","0.809","1.141","59.117","0.868"
"Crip1","0.809","-1.085","11.045","-1.012"
"Dad1","0.809","-1.143","11.663","-1.020"
"Lmo7","0.809","-1.116","13.865","-2.385"
"Bace2","0.809","-1.155","12.698","-1.038"
"Tapbp","0.809","-1.176","12.751","-1.081"
"Cystm1","0.809","-1.093","73.642","-0.776"
"Ndst1","0.809","-1.172","12.319","-1.054"
"Sec11c","0.809","1.088","24.946","0.786"
"Rab27b","0.809","-1.149","14.028","-1.035"
"Cox8a","0.809","-1.178","14.834","-1.007"
"Ahnak","0.809","-1.160","33.501","-0.843"
"Pdlim1","0.809","-1.119","22.379","-0.851"
"mt-Nd1","0.809","1.150","14.307","1.066"
"Acadl","0.809","-1.079","14.245","-0.972"
"Ube2v1","0.809","-1.072","12.072","-0.942"
"Car2","0.809","-1.076","42.811","-0.830"
"Mecom","0.809","1.066","16.003","0.903"
"Tspan1","0.809","-1.063","26.181","-0.865"
"Fxyd3","0.809","-1.067","28.217","-0.812"
"Fos","0.809","-1.067","12.636","-2.223"
"Vim","0.814","-1.057","12.169","-0.961"
"Pltp","0.819","-1.045","11.273","-0.956"
"Spint2","0.819","-1.047","52.502","-0.724"
"Prkcd","0.819","-1.048","18.696","-0.835"
"Mt2","0.822","-1.040","14.898","-1.762"
"Ica1","0.823","1.035","12.936","0.897"
"Prdx5","0.823","-1.034","16.672","-0.844"
"Ly6e","0.825","-1.031","23.976","-0.820"
"Clta","0.833","-1.017","27.043","-0.740"
"Ubc","0.833","-1.020","15.198","-0.830"
"Anp32a","0.833","-1.018","40.593","-0.723"
"Col3a1","0.851","-0.964","85.318","-0.765"
"Mfsd4a","0.851","0.985","11.104","0.873"
"Abi1","0.851","-0.966","11.260","-0.883"
"Cenpb","0.851","-0.989","12.497","-0.889"
"Tmem59","0.851","-0.949","13.946","-0.790"
"Hip1r","0.851","-0.945","12.505","-0.820"
"Col1a2","0.851","-0.974","89.225","-0.816"
"Ndufa5","0.851","0.997","12.636","0.834"
"Vamp8","0.851","-0.971","20.793","-0.759"
"Leng8","0.851","-0.952","31.011","-0.695"
"Idh2","0.851","0.960","13.048","0.822"
"Hook2","0.851","0.948","11.051","0.824"
"Nqo1","0.851","-0.965","15.145","-0.788"
"Vmp1","0.851","0.948","36.168","0.789"
"Gsdma2","0.851","-0.972","45.617","-0.831"
"Arf6","0.851","-0.965","11.820","-0.874"
"Gmds","0.851","0.950","13.468","0.840"
"Nrbp2","0.851","0.990","13.008","0.817"
"Ctnna1","0.851","-0.949","11.578","-0.887"
"Fau","0.851","-0.996","20.999","-0.763"
"Pgam1","0.851","0.945","12.023","0.841"
"Ndufb8","0.851","-0.986","11.200","-0.875"
"Taz","0.851","0.961","11.532","0.826"
"Tram1","0.856","-0.862","15.092","-0.733"
"Ctdsp1","0.856","-0.893","16.514","-0.748"
"Pbx1","0.856","-0.889","12.992","-0.764"
"F11r","0.856","-0.912","29.112","-0.698"
"Sh3glb2","0.856","0.912","13.156","0.752"
"Ndufa8","0.856","-0.894","16.089","-0.734"
"Nfe2l2","0.856","0.901","17.110","0.696"
"Dnajc10","0.856","0.883","15.206","0.721"
"Fer1l4","0.856","-0.863","20.568","-0.740"
"Tln1","0.856","0.901","11.999","0.762"
"Efhd2","0.856","-0.849","14.750","-0.728"
"Cdk11b","0.856","0.935","12.759","0.780"
"Ccnl2","0.856","0.903","28.009","0.645"
"Igfbp7","0.856","-0.937","49.363","-0.724"
"Rnf10","0.856","-0.869","11.869","-0.836"
"Pcolce","0.856","-0.913","16.254","-0.738"
"Clec2d","0.856","0.894","18.411","0.687"
"Nop53","0.856","0.843","15.876","0.666"
"Ppp5c","0.856","0.849","11.571","0.734"
"Foxa3","0.856","-0.853","11.172","-0.752"
"Axl","0.856","-0.923","12.487","-0.799"
"Etfb","0.856","-0.856","17.612","-0.700"
"Mical2","0.856","-0.887","12.950","-0.768"
"Col4a1","0.856","-0.930","24.333","-0.829"
"Gas6","0.856","-0.863","20.228","-0.704"
"Nsd3","0.856","-0.848","11.252","-0.763"
"Anxa2","0.856","-0.896","17.112","-1.640"
"Morf4l1","0.856","0.896","14.663","0.732"
"Ifngr1","0.856","-0.841","13.076","-0.728"
"Tspan8","0.856","-0.889","43.106","-0.683"
"Cd63","0.856","-0.909","49.615","-0.656"
"Purb","0.856","-0.848","12.595","-0.759"
"Clk4","0.856","0.846","13.885","0.707"
"Klc1","0.856","0.849","19.251","0.648"
"Golm1","0.856","0.856","17.180","0.737"
"H1f0","0.856","-0.879","14.738","-0.788"
"Ddx23","0.856","0.929","11.074","0.817"
"Glyr1","0.856","0.859","12.442","0.717"
"Kdm2a","0.856","-0.867","17.845","-0.727"
"Cfl1","0.856","-0.851","12.974","-0.760"
"Slc3a2","0.856","-0.871","11.429","-0.847"
"Vti1a","0.856","0.852","14.695","0.680"
"Ddx3x","0.856","0.847","18.207","0.685"
"Actn4","0.864","-0.822","34.182","-0.664"
"Srcap","0.864","0.831","16.034","0.675"
"Ppib","0.864","-0.825","30.028","-0.610"
"Uqcrc1","0.864","-0.829","19.882","-0.641"
"Ell2","0.864","-0.824","14.041","-0.683"
"Ddx17","0.864","0.827","46.610","0.570"
"Chchd2","0.865","-0.816","19.458","-0.710"
"Ndufa2","0.865","-0.816","11.496","-0.717"
"Tor1aip2","0.865","-0.812","20.013","-0.627"
"Sh3gl1","0.865","0.813","12.906","0.702"
"Egln3","0.868","-0.807","13.800","-0.724"
"Map2k2","0.870","0.803","13.981","0.649"
"Cd2ap","0.870","-0.801","18.094","-0.642"
"Pgc","0.872","-0.798","12563.940","-0.718"
"Cab39","0.878","-0.785","16.485","-0.633"
"Chia1","0.878","-0.772","3193.882","-0.511"
"Sri","0.878","-0.773","18.446","-0.617"
"Ndufa3","0.878","0.769","28.859","0.580"
"Ppp1r12c","0.878","0.776","12.148","0.657"
"Col4a2","0.878","-0.773","11.195","-1.393"
"Pttg1ip","0.878","-0.767","37.466","-0.585"
"Pnn","0.878","0.771","15.845","0.615"
"Ndufb9","0.878","-0.770","11.942","-0.664"
"Clps","0.878","0.787","5133.179","0.588"
"Bgn","0.878","-0.782","30.620","-0.612"
"Cox7b","0.878","0.779","14.125","0.640"
"Wdr26","0.880","0.726","20.383","0.551"
"C77080","0.880","-0.720","12.830","-0.648"
"Sfn","0.880","-0.749","11.415","-0.721"
"Wdr1","0.880","-0.724","11.022","-0.656"
"Shroom3","0.880","-0.721","12.389","-0.648"
"Ccdc9","0.880","-0.719","14.635","-0.590"
"Vsig2","0.880","-0.734","18.282","-0.573"
"Col6a2","0.880","-0.729","19.133","-1.188"
"Ap3d1","0.880","-0.762","12.123","-0.655"
"Dcn","0.880","-0.718","22.420","-0.589"
"Nf2","0.880","0.739","12.397","0.615"
"Xbp1","0.880","0.738","57.302","0.522"
"Rab1a","0.880","-0.743","12.942","-0.643"
"Abcc3","0.880","-0.735","21.809","-0.556"
"Sdc1","0.880","-0.727","16.883","-0.630"
"Flnb","0.880","-0.756","17.872","-0.631"
"Naga","0.880","-0.740","18.559","-0.573"
"Zc3h7a","0.880","0.731","13.410","0.620"
"Atg2a","0.880","0.731","13.806","0.604"
"Esrra","0.880","-0.735","13.752","-0.651"
"Pdcd4","0.880","-0.746","24.211","-0.555"
"mt-Nd4","0.880","0.731","13.323","0.623"
"Rpn1","0.880","-0.716","13.549","-0.605"
"Mcl1","0.880","-0.709","13.833","-0.636"
"Krt23","0.880","-0.712","20.677","-0.556"
"Smim6","0.880","-0.708","18.647","-0.566"
"Epc1","0.880","-0.709","11.245","-0.680"
"Atp6v0b","0.889","-0.689","12.773","-0.582"
"Luc7l2","0.889","0.694","39.821","0.483"
"Vasp","0.889","-0.685","22.124","-0.564"
"Tsta3","0.889","-0.687","11.786","-0.609"
"Arf3","0.889","0.694","13.213","0.576"
"H2-Eb1","0.889","-0.684","26.675","-0.508"
"Pqlc1","0.889","-0.686","10.967","-0.642"
"Sf3b2","0.889","0.684","12.645","0.570"
"Sf3b1","0.890","0.659","14.367","0.542"
"H3f3a","0.890","-0.669","19.536","-0.534"
"Rrbp1","0.890","-0.674","36.601","-0.481"
"Id1","0.890","-0.664","43.289","-0.496"
"Lmna","0.890","-0.657","16.837","-1.256"
"Rsrp1","0.890","0.645","96.010","0.455"
"Rap1gap","0.890","0.642","18.566","0.488"
"Sdf4","0.890","-0.637","14.677","-0.529"
"Mrfap1","0.890","-0.674","11.009","-0.640"
"Tnni3","0.890","-0.636","12.593","-0.548"
"U2af2","0.890","0.645","15.256","0.525"
"Atp4a","0.890","-0.640","98.982","-0.495"
"Slc25a36","0.890","0.662","11.928","0.590"
"Nktr","0.890","0.643","16.508","0.499"
"Sptbn1","0.890","-0.670","21.216","-0.513"
"Trim25","0.890","-0.641","14.252","-0.571"
"Slc39a11","0.890","-0.643","16.493","-0.545"
"Tmc6","0.890","0.669","10.972","0.578"
"P4hb","0.890","-0.642","46.776","-0.454"
"Tspan13","0.890","-0.641","11.231","-0.576"
"Oit1","0.890","-0.645","12.437","-0.558"
"Clic6","0.890","-0.655","32.321","-0.495"
"Ehbp1l1","0.890","-0.651","11.093","-0.597"
"Ivns1abp","0.891","0.620","23.271","0.452"
"Tnks1bp1","0.891","-0.618","18.543","-0.493"
"Ralgapa2","0.891","0.610","13.452","0.516"
"Clca1","0.891","-0.611","89.808","-1.770"
"Sdcbp","0.891","-0.622","19.452","-0.480"
"Epb41l4b","0.891","-0.613","17.055","-0.502"
"Arhgef1","0.891","0.619","24.763","0.491"
"Lgals4","0.891","-0.630","24.505","-1.309"
"Ern2","0.891","0.613","18.724","0.555"
"Irf2bp2","0.891","-0.619","29.539","-0.485"
"Slc25a10","0.891","-0.614","12.320","-0.533"
"Fam193b","0.891","0.614","18.974","0.473"
"mt-Atp6","0.891","0.630","73.430","0.526"
"Myo1c","0.893","-0.604","11.337","-0.551"
"Ermp1","0.893","-0.605","13.019","-0.519"
"Pnisr","0.895","0.601","23.597","0.456"
"Grn","0.895","-0.598","14.145","-0.493"
"Krt7","0.895","-0.594","18.378","-0.555"
"Rgs11","0.895","0.593","16.132","0.468"
"Lbh","0.895","-0.593","17.071","-0.467"
"Pla2g1b","0.898","-0.582","1653.305","-0.397"
"Fkbp8","0.898","-0.578","11.121","-0.533"
"A4gnt","0.898","0.576","13.607","1.081"
"Midn","0.898","-0.582","12.404","-0.509"
"Eif4a2","0.898","0.580","25.095","0.466"
"Fth1","0.898","-0.577","30.780","-0.432"
"Lzts2","0.898","-0.583","11.434","-1.018"
"Atp1a1","0.900","-0.573","16.100","-0.480"
"Fn1","0.902","-0.569","19.324","-0.483"
"Srsf7","0.905","0.564","12.766","0.473"
"Plekha6","0.906","-0.552","17.629","-0.443"
"Duox2","0.906","-0.552","15.375","-0.888"
"Mlec","0.906","0.557","15.549","0.452"
"Baiap2l1","0.906","-0.561","13.407","-0.471"
"Tmc4","0.906","0.553","23.168","0.418"
"Foxa1","0.906","-0.553","13.253","-0.492"
"Tmem8","0.907","-0.549","14.314","-0.452"
"Stk25","0.907","-0.513","27.468","-0.417"
"Slc26a9","0.907","-0.537","13.633","-0.906"
"Bpifb1","0.907","-0.522","198.904","-0.844"
"Serinc3","0.907","-0.523","25.075","-0.382"
"S100a1","0.907","-0.517","22.987","-0.403"
"Asph","0.907","0.535","18.929","0.407"
"Anxa3","0.907","-0.530","27.094","-0.400"
"Pkn1","0.907","-0.503","14.302","-0.425"
"Aplp2","0.907","-0.515","21.318","-0.385"
"Phldb1","0.907","-0.527","11.809","-0.483"
"Lrp1","0.907","-0.528","15.201","-0.431"
"Arrb2","0.907","0.532","11.100","0.531"
"Myo18a","0.907","-0.509","13.176","-0.438"
"Pdia6","0.907","-0.523","13.132","-0.438"
"Golph3","0.907","-0.536","18.284","-0.415"
"Srebf2","0.907","-0.529","14.819","-0.433"
"Tspo","0.907","-0.500","11.951","-0.928"
"Hes1","0.907","-0.501","10.965","-0.452"
"Nfkbiz","0.907","-0.513","11.783","-0.869"
"Nudt3","0.907","-0.527","11.526","-0.467"
"Stk38","0.907","0.522","14.583","0.443"
"Yipf3","0.907","-0.505","12.812","-0.429"
"Zfp36l2","0.907","-0.529","17.512","-0.425"
"Slk","0.907","0.508","11.226","0.464"
"Ogt","0.907","-0.505","18.506","-0.417"
"mt-Cytb","0.907","0.506","41.714","0.413"
"Reep5","0.908","-0.497","11.769","-0.433"
"Pdia3","0.911","0.488","11.008","0.460"
"Src","0.911","-0.475","12.853","-0.848"
"Srsf6","0.911","0.490","30.462","0.345"
"C1qb","0.911","-0.480","27.516","-0.441"
"Arhgef18","0.911","0.476","12.881","0.395"
"Thoc7","0.911","0.479","11.721","0.470"
"Bcl2l2","0.911","0.484","12.198","0.411"
"Clu","0.911","-0.486","123.491","-0.691"
"Drap1","0.911","0.478","11.513","0.412"
"mt-Nd4l","0.911","0.489","21.698","0.407"
"Mlph","0.911","-0.473","25.541","-0.363"
"Stub1","0.916","-0.467","15.929","-0.372"
"C1s1","0.918","-0.462","12.056","-0.807"
"Spdef","0.918","0.461","14.087","0.379"
"Khdc4","0.919","0.445","14.899","0.370"
"Ndufb6","0.919","0.438","21.196","0.348"
"Slc9a1","0.919","0.432","13.887","0.353"
"Nr2f2","0.919","0.431","12.785","0.358"
"Atxn2l","0.919","0.432","10.996","0.427"
"Rab8a","0.919","-0.433","11.223","-0.404"
"Gabarapl2","0.919","-0.439","12.752","-0.380"
"Tcf25","0.919","0.435","29.972","0.314"
"Golga4","0.919","-0.441","22.717","-0.331"
"Ndel1","0.919","-0.433","11.153","-0.378"
"Cdc42bpb","0.919","-0.426","11.317","-0.377"
"Cox17","0.919","-0.429","11.553","-0.370"
"Pdia2","0.919","-0.428","112.488","-0.310"
"Hnrnpm","0.919","0.426","15.342","0.350"
"Klc4","0.919","-0.438","13.338","-0.365"
"Dsc2","0.919","-0.448","13.820","-0.386"
"Ndufa1","0.919","0.447","18.001","0.402"
"Ssr4","0.919","-0.425","13.758","-0.359"
"Rnf128","0.919","-0.435","14.966","-0.350"
"Rnf149","0.922","-0.419","13.661","-0.350"
"Sem1","0.922","0.418","17.535","0.331"
"Preb","0.926","-0.412","16.296","-0.325"
"Sdha","0.930","0.407","14.216","0.337"
"Sdc4","0.933","-0.402","18.585","-0.308"
"Eif4b","0.934","-0.397","11.112","-0.350"
"Ndfip1","0.934","-0.398","15.418","-0.328"
"Atp1b1","0.935","-0.392","99.484","-0.273"
"Gstm2","0.935","0.391","11.025","0.338"
"Fcgbp","0.935","-0.393","25.336","-1.213"
"Skil","0.936","0.386","14.156","0.335"
"Epcam","0.936","0.388","23.185","0.311"
"Stard10","0.936","-0.384","36.658","-0.271"
"Npdc1","0.937","-0.377","11.868","-0.342"
"Txnip","0.937","-0.364","39.958","-0.292"
"Clstn1","0.937","-0.358","13.253","-0.302"
"Rasgef1b","0.937","0.365","11.123","0.324"
"Chfr","0.937","0.376","11.597","0.343"
"Raf1","0.937","-0.357","11.669","-0.650"
"Snrnp70","0.937","-0.362","20.985","-0.271"
"Smim38","0.937","0.374","27.904","0.270"
"Bsg","0.937","-0.366","12.570","-0.337"
"R3hdm4","0.937","-0.378","14.211","-0.713"
"Appl2","0.937","-0.363","17.637","-0.293"
"Fam110c","0.937","0.370","13.418","0.307"
"Kmt2d","0.937","0.359","11.693","0.305"
"Hnrnpul2","0.937","-0.363","12.005","-0.322"
"Camk2d","0.943","0.347","14.217","0.299"
"Id3","0.943","-0.346","22.139","-0.738"
"Chchd3","0.943","0.349","12.509","0.296"
"Cox5b","0.951","-0.321","18.263","-0.256"
"Clk1","0.951","-0.308","12.739","-0.268"
"Creb3l1","0.951","-0.301","22.466","-0.230"
"Muc1","0.951","-0.336","17.114","-0.265"
"Hp1bp3","0.951","-0.297","11.012","-0.274"
"Klf3","0.951","0.325","12.063","0.279"
"Oasl1","0.951","-0.323","12.034","-1.488"
"Kmt5a","0.951","-0.296","11.939","-0.266"
"Ywhag","0.951","-0.315","15.113","-0.260"
"Mlf2","0.951","-0.319","14.030","-0.270"
"Far1","0.951","-0.327","13.323","-0.293"
"Lamp1","0.951","-0.310","11.743","-0.270"
"Cope","0.951","-0.301","12.651","-0.252"
