"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Ecsit","1.000","1.077","1.788","2.639"
"Cnn1","1.000","0.255","0.194","1.271"
"Elof1","1.000","0.570","4.798","0.718"
"Acp5","1.000","0.280","3.521","0.404"
"Pigyl","1.000","0.395","0.918","1.445"
"Zfp809","1.000","-2.436e-02","5.110","-2.970e-02"
"Zfp599","1.000","-0.111","1.327","-0.305"
"Zfp810","1.000","-2.178e-02","1.565","-5.432e-02"
"Anln","1.000","0.602","17.895","0.442"
"Rp9","1.000","0.482","5.041","0.617"
"Bbs9","1.000","-0.430","1.470","-1.056"
"Dpy19l1","1.000","0.157","2.266","0.286"
"Herpud2","1.000","-5.537e-02","1.423","-0.136"
"Sept7","1.000","-0.948","13.043","-0.778"
"Eepd1","1.000","-0.396","4.291","-0.517"
"Glb1l2","1.000","0.255","0.194","1.271"
"Glb1l3","1.000","-0.304","0.241","-1.516"
"Acad8","1.000","0.152","2.315","0.299"
"Thyn1","1.000","0.854","2.943","1.554"
"Vps26b","1.000","-1.351","6.049","-1.513"
"Ncapd3","1.000","-1.515","6.433","-1.789"
"Igsf9b","1.000","0.796","1.401","2.214"
"Opcml","1.000","2.839e-02","1.108","9.732e-02"
"Snx19","1.000","0.398","4.777","0.493"
"Adamts15","1.000","-1.271","2.021","-2.995"
"Zbtb44","1.000","-0.735","2.892","-1.178"
"St14","1.000","0.309","9.434","0.282"
"Aplp2","1.000","-0.183","9.572","-0.161"
"Prdm10","1.000","-0.780","2.480","-1.391"
"Nfrkb","1.000","-0.136","3.762","-0.187"
"Tmem45b","1.000","1.054","5.236","1.319"
"Barx2","1.000","0.590","0.677","2.868"
"Arhgap32","1.000","-0.253","3.134","-0.379"
"Fli1","1.000","-1.004","2.168","-2.073"
"Ets1","1.000","-1.907","4.958","-2.756"
"Kirrel3","1.000","0.590","0.677","2.868"
"St3gal4","1.000","2.063","8.211","2.140"
"Dcps","1.000","-0.839","1.903","-1.854"
"Tirap","1.000","0.524","3.403","0.774"
"Srpr","1.000","0.343","4.126","0.470"
"Foxred1","1.000","0.117","3.138","0.181"
"Fam118b","1.000","-0.349","3.471","-0.498"
"Rpusd4","1.000","-0.236","1.229","-0.647"
"Cdon","1.000","-1.037","2.600","-1.939"
"Pus3","1.000","0.387","0.941","1.391"
"Hyls1","1.000","0.721","1.305","2.108"
"Pate2","1.000","0.255","0.194","1.271"
"Chek1","1.000","0.316","2.049","0.660"
"Stt3a","1.000","-0.304","0.241","-1.516"
"Ei24","1.000","-0.449","1.494","-1.083"
"Tmem218","1.000","-4.406e-02","0.458","-0.219"
"Slc37a2","1.000","-0.304","0.241","-1.516"
"Ccdc15","1.000","7.810e-02","1.086","0.249"
"Msantd2","1.000","0.477","3.259","0.721"
"Esam","1.000","-0.259","0.722","-1.231"
"Vsig2","1.000","1.141","13.329","1.161"
"Nrgn","1.000","1.504e-02","0.554","7.459e-02"
"Siae","1.000","-0.220","0.818","-0.953"
"Tbrg1","1.000","-0.665","5.956","-0.730"
"Panx3","1.000","-0.304","0.241","-1.516"
"Olfr876","1.000","-0.629","0.723","-3.058"
"Olfr891","1.000","-0.304","0.241","-1.516"
"Olfr893","1.000","-0.304","0.241","-1.516"
"Olfr894","1.000","-0.505","0.482","-2.475"
"Olfr143","1.000","-0.304","0.241","-1.516"
"Olfr25","1.000","-0.304","0.241","-1.516"
"Olfr901","1.000","-0.304","0.241","-1.516"
"Olfr906","1.000","-0.304","0.241","-1.516"
"Olfr910","1.000","-0.304","0.241","-1.516"
"Olfr912","1.000","-0.304","0.241","-1.516"
"Olfr917","1.000","-0.304","0.241","-1.516"
"Vwa5a","1.000","-0.356","2.436","-0.633"
"Olfr921","1.000","-0.304","0.241","-1.516"
"Olfr922","1.000","-0.304","0.241","-1.516"
"Olfr923","1.000","-0.304","0.241","-1.516"
"Olfr934","1.000","-0.304","0.241","-1.516"
"Olfr943","1.000","-0.304","0.241","-1.516"
"Olfr948","1.000","-0.304","0.241","-1.516"
"Olfr959","1.000","2.859e-02","0.530","0.142"
"Olfr971","1.000","0.315","0.289","1.565"
"Olfr982","1.000","-0.304","0.241","-1.516"
"Olfr983","1.000","-0.304","0.241","-1.516"
"Olfr984","1.000","-0.505","0.482","-2.475"
"Olfr986","1.000","-0.505","0.482","-2.475"
"Scn3b","1.000","-0.304","0.241","-1.516"
"Gramd1b","1.000","0.260","7.476","0.290"
"Clmp","1.000","-0.621","1.158","-2.103"
"Hspa8","1.000","-1.172","21.738","-0.826"
"Jhy","1.000","0.315","0.289","1.565"
"Ubash3b","1.000","-0.286","1.134","-0.881"
"Sorl1","1.000","-0.554","6.292","-0.581"
"Sc5d","1.000","0.323","4.609","0.406"
"Tbcel","1.000","0.381","2.534","0.654"
"Arhgef12","1.000","0.450","6.125","0.483"
"Pou2f3","1.000","0.315","0.289","1.565"
"Oaf","1.000","1.077","1.788","2.639"
"Trim29","1.000","-0.317","0.264","-1.583"
"Nectin1","1.000","0.261","3.037","0.411"
"Thy1","1.000","-2.115","7.755","-2.367"
"Usp2","1.000","0.255","0.194","1.271"
"Rnf26","1.000","0.387","0.941","1.391"
"Mcam","1.000","-0.317","0.264","-1.583"
"Cbl","1.000","-0.323","3.424","-0.472"
"Pdzd3","1.000","0.255","0.194","1.271"
"Hinfp","1.000","-4.164e-02","3.425","-6.147e-02"
"C2cd2l","1.000","-0.271","3.615","-0.388"
"Dpagt1","1.000","1.289","7.286","1.343"
"H2afx","1.000","-2.239","15.900","-1.764"
"Hmbs","1.000","-3.225e-02","3.402","-4.767e-02"
"Vps11","1.000","-0.415","3.714","-0.588"
"Hyou1","1.000","0.459","10.515","0.392"
"Slc37a4","1.000","0.564","2.317","1.032"
"Trappc4","1.000","-0.150","5.279","-0.174"
"Ccdc84","1.000","-0.711","7.809","-0.679"
"Upk2","1.000","-0.304","0.241","-1.516"
"Bcl9l","1.000","-0.206","4.194","-0.298"
"Ddx6","1.000","0.618","9.241","0.559"
"Treh","1.000","0.255","0.194","1.271"
"Phldb1","1.000","0.824","12.439","0.739"
"Arcn1","1.000","-1.244","9.181","-1.139"
"Ift46","1.000","1.136","1.884","2.712"
"Tmem25","1.000","-0.317","0.264","-1.583"
"Kmt2a","1.000","-0.287","11.844","-0.244"
"Atp5l","1.000","-1.375","4.315","-1.948"
"Ube4a","1.000","-0.348","3.905","-0.468"
