"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Sec24d","1.000","0.168","1.931","0.426"
"Mettl14","1.000","-0.244","2.123","-0.541"
"Prss12","1.000","-0.120","12.509","-0.140"
"Ugt8a","1.000","0.102","2.416","0.218"
"Arsj","1.000","0.592","5.643e-02","2.901"
"Camk2d","1.000","1.100","57.294","0.906"
"Ank2","1.000","0.134","0.429","0.610"
"Larp7","1.000","-6.029e-02","4.822","-0.104"
"Zgrf1","1.000","0.352","1.106","1.015"
"Alpk1","1.000","0.522","1.818","1.353"
"Tifa","1.000","0.413","0.440","1.862"
"Ap1ar","1.000","-0.687","17.219","-0.745"
"Fam241a","1.000","-0.484","11.281","-0.626"
"Enpep","1.000","0.592","5.643e-02","2.901"
"Elovl6","1.000","-0.365","4.201","-0.641"
"Egf","1.000","0.694","0.169","3.398"
"Lrit3","1.000","0.342","0.135","1.661"
"Rrh","1.000","0.592","5.643e-02","2.901"
"Gar1","1.000","-0.307","33.230","-0.302"
"Cfi","1.000","-0.236","7.001","-0.350"
"Pla2g12a","1.000","1.034","4.920","1.730"
"Casp6","1.000","-0.449","10.319","-0.564"
"Mcub","1.000","-6.916e-02","1.265","-0.187"
"Sec24b","1.000","-0.818","10.684","-1.080"
"Ostc","1.000","-0.714","19.966","-0.809"
"Lef1","1.000","0.253","7.907e-02","1.230"
"Hadh","1.000","-8.250e-02","5.036","-0.141"
"Cyp2u1","1.000","0.561","0.418","2.600"
"Sgms2","1.000","-1.207","30.651","-1.287"
"Papss1","1.000","0.115","18.798","0.121"
"Dkk2","1.000","0.829","0.451","4.056"
"Gimd1","1.000","0.760","0.282","3.717"
"Aimp1","1.000","-3.154e-02","12.443","-3.980e-02"
"Tbck","1.000","-5.891e-02","2.270","-0.128"
"Npnt","1.000","-1.282","20.578","-1.567"
"Gstcd","1.000","-8.039e-02","5.296","-0.131"
"Ints12","1.000","-0.344","4.065","-0.610"
"Arhgef38","1.000","0.309","9.631","0.417"
"Ppa2","1.000","-0.221","4.280","-0.384"
"Tet2","1.000","-1.132e-02","5.386","-1.840e-02"
"Cxxc4","1.000","0.158","0.689","0.546"
"Cenpe","1.000","0.460","13.170","0.607"
"Slc9b2","1.000","0.210","0.745","0.704"
"Cisd2","1.000","0.407","14.055","0.462"
"Ube2d3","1.000","-0.392","3.524","-0.734"
"Manba","1.000","0.149","5.646","0.239"
"Nfkb1","1.000","-0.718","18.419","-0.827"
"Slc39a8","1.000","0.508","1.964","1.185"
"Ppp3ca","1.000","6.399e-03","22.963","6.292e-03"
"Ddit4l","1.000","0.760","0.282","3.717"
"H2afz","1.000","-0.727","25.861","-0.791"
"Dnajb14","1.000","0.484","5.327","0.798"
"Lamtor3","1.000","-0.610","13.766","-0.750"
"Dapp1","1.000","-0.363","9.585","-0.467"
"Trmt10a","1.000","-0.139","3.512","-0.263"
"Adh7","1.000","-0.806","4.631","-1.508"
"Adh1","1.000","-0.885","1.898","-2.041"
"Adh6a","1.000","-2.105e-02","5.181","-9.863e-02"
"Adh5","1.000","0.361","7.755","0.493"
"Metap1","1.000","-0.733","12.840","-0.919"
"Eif4e","1.000","-0.293","9.294","-0.400"
"Tspan5","1.000","-1.095","7.522","-1.609"
"Rap1gds1","1.000","-3.770e-02","9.562","-4.818e-02"
"Bmpr1b","1.000","0.401","0.192","1.944"
"Pdlim5","1.000","-0.482","26.593","-0.530"
"Gbp5","1.000","-0.137","1.276","-0.381"
"Gbp7","1.000","0.760","0.282","3.717"
"Gbp3","1.000","-2.093","6.518","-3.418"
"Gbp2","1.000","-2.747","60.119","-2.796"
"Kyat3","1.000","0.188","0.486","0.809"
"Gtf2b","1.000","3.203e-02","3.704","5.876e-02"
"Pkn2","1.000","0.489","14.572","0.545"
"Lmo4","1.000","-0.155","35.834","-0.143"
"Hs2st1","1.000","-7.409e-02","17.453","-7.900e-02"
"Selenof","1.000","-0.260","4.980","-0.433"
"Sh3glb1","1.000","0.158","25.808","0.153"
"Clca3a1","1.000","0.951","3.295","2.102"
"Clca3a2","1.000","2.062","12.715","3.001"
"Clca3b","1.000","0.358","30.068","0.755"
"Clca4b","1.000","0.650","0.113","3.184"
"Clca1","1.000","-0.723","43.705","-1.213"
"Clca2","1.000","0.219","0.215","1.057"
"Odf2l","1.000","0.380","28.504","0.354"
"Col24a1","1.000","0.253","7.907e-02","1.230"
"Znhit6","1.000","7.962e-02","2.665","0.270"
"Ccn1","1.000","-1.294","37.854","-1.215"
"Bcl10","1.000","1.205","12.153","1.581"
"Syde2","1.000","0.130","1.287","0.352"
"Mcoln2","1.000","0.346","0.519","1.459"
"Lpar3","1.000","0.129","0.158","0.626"
"Ssx2ip","1.000","7.172e-02","2.687","0.149"
"Ctbs","1.000","0.337","1.231","1.004"
"Spata1","1.000","0.300","0.982","0.973"
"Gng5","1.000","0.139","0.824","0.444"
"Rpf1","1.000","5.036e-02","25.628","4.967e-02"
"Samd13","1.000","4.957e-02","0.237","0.239"
"Prkacb","1.000","-0.263","4.099","-0.465"
"Ttll7","1.000","-4.361e-03","3.851","-7.875e-03"
"Adgrl2","1.000","-3.746e-02","20.522","-3.984e-02"
"Adgrl4","1.000","0.342","0.135","1.661"
"Gipc2","1.000","-0.544","16.926","-0.588"
"Dnajb4","1.000","-0.388","5.037","-0.641"
"Fubp1","1.000","-8.423e-02","45.469","-7.988e-02"
"Nexn","1.000","0.592","5.643e-02","2.901"
"Miga1","1.000","0.525","3.556","1.006"
"Usp33","1.000","-0.283","8.808","-0.391"
"Zzz3","1.000","4.616e-02","5.702","7.332e-02"
"Ak5","1.000","0.592","5.643e-02","2.901"
"Pigk","1.000","-0.197","5.488","-0.317"
"St6galnac5","1.000","0.592","5.643e-02","2.901"
"St6galnac3","1.000","0.129","0.158","0.626"
"Rabggtb","1.000","-0.385","24.592","-0.388"
"Acadm","1.000","-0.257","3.546","-0.477"
"Tyw3","1.000","1.140e-02","1.716","2.767e-02"
